t_s,bob1_proxy,bob2_proxy,bob3_proxy,bob4_proxy,bob5_proxy
55.91150000,-0.2520351629,-0.3166208726,-0.499892239,-0.5243919145,-0.8721568073
55.92819000,-0.2102705061,-0.2990892472,-0.4548932634,-0.6243783626,-0.9486892144
55.94488000,-0.1685058493,-0.2935960066,-0.4155689059,-0.7364700475,-0.9673785998
55.96157000,-0.1264303191,-0.2865846331,-0.4074446563,-0.8322282809,-0.9360601255
55.97826000,-0.083750587,-0.2734021048,-0.4481314674,-0.8799442137,-0.8655288625
55.99495000,-0.04107085492,-0.2535597296,-0.5300806609,-0.8650218738,-0.7661931566
56.01164000,-0.008325839435,-0.2309992798,-0.6287132887,-0.7898294767,-0.6450337435
56.02833000,0.005213221258,-0.2242370347,-0.701171485,-0.6716565614,-0.5180412241
56.04502000,0.01875228195,-0.2387926297,-0.7133068563,-0.5339855629,-0.3875031256
56.06171000,0.0185275511,-0.2699351498,-0.6491908578,-0.3933852593,-0.2572998661
56.07840000,-0.008164155519,-0.3018152072,-0.5125393772,-0.2565353415,-0.1295675969
56.09509000,-0.03485586214,-0.3108179111,-0.3257849382,-0.1240659806,-0.000295554399
56.11178000,-0.06592106522,-0.2817522779,-0.1217788814,0.008824850257,0.125912212
56.12847000,-0.1053516298,-0.2101793885,0.07619595265,0.143776245,0.2352728447
56.14516000,-0.1447821944,-0.09989436192,0.2506388034,0.2829847193,0.32805343
56.16185000,-0.1720313784,0.03896249961,0.3902058367,0.4272537377,0.3972434377
56.17854000,-0.1761041617,0.1893919807,0.4970692494,0.57155537,0.4484502425
56.19523000,-0.180176945,0.3289945161,0.5768880173,0.7016313295,0.4864364688
56.21192000,-0.1623755816,0.4414669241,0.6368599651,0.8009954441,0.5136818269
56.22861000,-0.1031763529,0.5185618679,0.6872650965,0.8574341204,0.5325459049
56.24530000,-0.04397712418,0.5574055739,0.7337974223,0.8686751574,0.5423856442
56.26199000,0.03012182084,0.5646060843,0.7718539666,0.8393550265,0.542169237
56.27868000,0.1322703183,0.5450324473,0.7883311106,0.7804692584,0.5336816747
56.29537000,0.2344188157,0.5131419141,0.7689300571,0.7007902615,0.5098687337
56.31206000,0.3304647075,0.482785333,0.702985493,0.6080770584,0.470787183
56.32875000,0.4150826564,0.4685860218,0.5910003522,0.5115258697,0.4183212831
56.34544000,0.4997006052,0.4814865282,0.4485039482,0.4154821715,0.3478665431
56.36213000,0.5584282321,0.5192887629,0.2964820731,0.3187714713,0.2672991122
56.37882000,0.5689279179,0.5622325089,0.1655306151,0.2195244005,0.1801821748
56.39551000,0.5794276037,0.592115854,0.08171249958,0.1145262545,0.08388826062
56.41220000,0.5594742329,0.5836556606,0.06028358872,0.004412014297,-0.01803392678
56.42889000,0.4830916082,0.5298708048,0.09162898818,-0.1000277291,-0.1231201877
56.44558000,0.4067089836,0.4433749223,0.1471123479,-0.1854134073,-0.22776577
56.46227000,0.3143321879,0.3436661241,0.1865245786,-0.2347699665,-0.322576013
56.47896000,0.1924738027,0.2415944241,0.1797505111,-0.2379536419,-0.4044183207
56.49565000,0.07061541738,0.1337417951,0.113010875,-0.2063668856,-0.4640623056
56.51234000,-0.04814467057,0.02211175712,-0.002931455535,-0.1623984176,-0.4947505749
56.52903000,-0.16122367,-0.09621506317,-0.1444463065,-0.1322477493,-0.4924531934
56.54572000,-0.2743026694,-0.2221838075,-0.2836489522,-0.1387372893,-0.4515011755
56.56241000,-0.3707932754,-0.3561156618,-0.4023902848,-0.1876697627,-0.3770012186
56.57910000,-0.4370262025,-0.4968223144,-0.4971080606,-0.270603108,-0.2789717295
56.59579000,-0.5032591296,-0.6392956314,-0.5727672149,-0.3724996179,-0.1660738056
56.61248000,-0.5497925506,-0.7635734915,-0.6368823407,-0.4700249913,-0.05486137844
56.62917000,-0.5605811681,-0.856584468,-0.6960436379,-0.543512656,0.04425763475
56.64586000,-0.5713697857,-0.9052171357,-0.7519164516,-0.5804810588,0.1122749224
56.66255000,-0.5657627552,-0.9201858857,-0.8051431247,-0.5741702961,0.1468009738
56.67924000,-0.5305608913,-0.9042438336,-0.8504262208,-0.531513287,0.1482114578
56.69593000,-0.4953590274,-0.8520961137,-0.8702900437,-0.463773855,0.1162370248
56.71262000,-0.4505168997,-0.7729438492,-0.8473828363,-0.381020987,0.06055654341
56.72931000,-0.3883642816,-0.6714372131,-0.77031142,-0.2991309395,-0.01058454828
56.74600000,-0.3262116634,-0.5468066961,-0.6347312692,-0.2323993442,-0.09922594196
56.76269000,-0.2554779722,-0.4141182877,-0.4502576314,-0.1855170212,-0.1898549444
56.77938000,-0.1694158199,-0.2739516353,-0.2390039806,-0.159852015,-0.2772084995
56.79607000,-0.08335366762,-0.11492909,-0.02699541242,-0.1503096152,-0.3546291137
56.81276000,0.007555035786,0.05945990873,0.1547879059,-0.1421217996,-0.4102319572
56.82945000,0.107076246,0.2391107729,0.2798232919,-0.1231989247,-0.438621255
56.84614000,0.2065974562,0.4201274773,0.3410059744,-0.08710516096,-0.4343605604
56.86283000,0.2995236917,0.5838895982,0.3470244544,-0.0345297873,-0.3938839483
56.87952000,0.3807911493,0.7034388068,0.3231765471,0.02651219036,-0.3232348407
56.89621000,0.4620586069,0.7622538453,0.3003228985,0.0862302985,-0.2227988306
56.91290000,0.5213802977,0.7547724782,0.3012072143,0.1390594052,-0.1013476915
56.92959000,0.542106458,0.6877615962,0.3329175342,0.1876710965,0.02868775019
56.94628000,0.5628326183,0.5970597041,0.3846724952,0.240828448,0.1602929115
56.96297000,0.5572565998,0.515508042,0.43301263,0.304780636,0.2821612152
56.97966000,0.505662601,0.4671777143,0.4644433785,0.382737051,0.3883050405
56.99635000,0.4540686021,0.4594886624,0.4734329565,0.4744391407,0.4778839634
57.01304000,0.3845070805,0.4815476309,0.4651370507,0.5698728317,0.5497658798
57.02973000,0.2836720381,0.5105132666,0.4567184215,0.6559824881,0.5997093829
57.04642000,0.1828369957,0.5259915632,0.4615536526,0.7203157086,0.6256889326
57.06311000,0.08469022635,0.5106670262,0.4870725334,0.756422348,0.6278410488
57.07980000,-0.008801562619,0.463391265,0.5321251615,0.7595436931,0.6090632184
57.09649000,-0.1022933516,0.3870760451,0.5827388986,0.732246949,0.571664282
57.11318000,-0.174611882,0.2850863279,0.6198086369,0.6798505524,0.5176233197
57.12987000,-0.2104557613,0.1680341025,0.6208989962,0.6095439527,0.4474069044
57.14656000,-0.2462996406,0.04932802567,0.568047408,0.528943021,0.3596703297
57.16325000,-0.2594045494,-0.05669819339,0.4532208216,0.4418016058,0.2647593107
57.17994000,-0.2335389295,-0.1338405605,0.2805240851,0.3447033761,0.1617927882
57.19663000,-0.2076733096,-0.1805904767,0.06898278867,0.2280838024,0.05648762799
57.21332000,-0.1745524946,-0.2123244754,-0.1540151246,0.08441755627,-0.0455119845
57.23001000,-0.1290613957,-0.2350640928,-0.3647853935,-0.08781951164,-0.1401028333
57.24670000,-0.08357029674,-0.2544912857,-0.537608355,-0.2838776558,-0.233617838
57.26339000,-0.04736621472,-0.2816657545,-0.6582915787,-0.4914187438,-0.3230183612
57.28008000,-0.026915554,-0.3100608916,-0.723991066,-0.6903954997,-0.413386166
57.29677000,-0.006464893279,-0.3333852586,-0.7451088331,-0.8586448351,-0.5055061601
57.31346000,-0.00168718654,-0.3530229755,-0.7402404475,-0.9721219852,-0.5968666025
57.33015000,-0.0233591671,-0.3516324721,-0.7296929797,-1.011327262,-0.6814240049
57.34684000,-0.04503114766,-0.3214188115,-0.7188478098,-0.9736882055,-0.7606155769
57.36353000,-0.0769990665,-0.2858175743,-0.7045924428,-0.8752207987,-0.8281553892
57.38022000,-0.1262535848,-0.2622098411,-0.6729160082,-0.7449497896,-0.8722911116
57.39691000,-0.1755081031,-0.2621896116,-0.6137804819,-0.6150674076,-0.8814756937
57.41360000,-0.2224741751,-0.2871924743,-0.5214057224,-0.5095183659,-0.8438949754
57.43029000,-0.2656176266,-0.3247667226,-0.4079732221,-0.4345468966,-0.7500635697
57.44698000,-0.308761078,-0.3561770403,-0.2936253453,-0.3831945768,-0.6082756495
57.46367000,-0.336514996,-0.3714150139,-0.2034036338,-0.3381522079,-0.4336283845
57.48036000,-0.3386933257,-0.3652080512,-0.1523972089,-0.2792471804,-0.2431626351
57.49705000,-0.3408716553,-0.3349842166,-0.1477088081,-0.1984176731,-0.05704727838
57.51374000,-0.3255644109,-0.2814303413,-0.1785210128,-0.09375347629,0.1153944637
57.53043000,-0.2813462012,-0.2176148139,-0.2219681878,0.02911116998,0.2729399191
57.54712000,-0.2371279914,-0.158586637,-0.2526278221,0.1545096119,0.405686782
57.56381000,-0.1844716728,-0.1116194804,-0.2460057016,0.2718547242,0.5132851982
57.58050000,-0.1179345981,-0.07560161117,-0.1878775887,0.372784916,0.5927385986
57.59719000,-0.0513975234,-0.04562974083,-0.08195455243,0.4477476809,0.6383979862
57.61388000,0.01569916336,-0.002646278369,0.06261896917,0.4956318056,0.6523171508
57.63057000,0.08371173969,0.07079963196,0.2261061736,0.5226584375,0.6377481855
57.64726000,0.151724316,0.1798585258,0.3856736565,0.5345187733,0.5938223535
57.66395000,0.2169418139,0.3243098348,0.5263303977,0.5413466362,0.5238337222
57.68064000,0.2776079558,0.4958151162,0.6322958253,0.5496174648,0.4318377795
57.69733000,0.3382740977,0.6749433038,0.6943186418,0.5574645458,0.3239341816
57.71402000,0.3933755188,0.8452604821,0.7204841206,0.5573834902,0.2080648805
57.73071000,0.4394615684,0.9804020833,0.7223664098,0.5390724196,0.09629155564
57.74740000,0.4855476179,1.055674523,0.7179297179,0.4928847838,-0.0004277346965
57.76409000,0.5192271627,1.060093572,0.7151836284,0.41986925,-0.07768374129
57.78078000,0.5329087419,0.9962373062,0.7017670974,0.3285467898,-0.1283815786
57.79747000,0.5465903211,0.8809145964,0.6601500836,0.2334637728,-0.1526796625
57.81416000,0.5392686113,0.7382233516,0.5708328463,0.1527228234,-0.1542101158
57.83085000,0.4982629996,0.5887901836,0.4263257179,0.09593708868,-0.1370241828
57.84754000,0.4572573878,0.4481578038,0.2404677057,0.05945565776,-0.106529608
57.86423000,0.3920015479,0.3241226965,0.03762246848,0.03557042393,-0.07082755249
57.88092000,0.2880509426,0.2131888769,-0.150816489,0.01030770065,-0.03175025422
57.89761000,0.1841003373,0.102923514,-0.2907186774,-0.02831669247,0.005686650662
57.91430000,0.06603214956,-0.02130012324,-0.3657015907,-0.08275620421,0.03876742706
57.93099000,-0.07444906825,-0.15919115,-0.3814655711,-0.1470839358,0.06064423276
57.94768000,-0.214930286,-0.2988435989,-0.355959973,-0.2090021627,0.0675684616
57.96437000,-0.3465004239,-0.4288509051,-0.3142693331,-0.254018338,0.05583209384
57.98106000,-0.4639946365,-0.536183623,-0.2819516296,-0.2718992686,0.0253325113
57.99775000,-0.5814888491,-0.6170774902,-0.27681065,-0.2595126211,-0.02488914201
58.01444000,-0.6681789786,-0.6702411841,-0.303677582,-0.2238279499,-0.08733423523
58.03113000,-0.7064559112,-0.6989670917,-0.3623328333,-0.1768342059,-0.1554481071
58.04782000,-0.7447328438,-0.7036586162,-0.4376532634,-0.139242483,-0.22276958
58.06451000,-0.7473502962,-0.6904664643,-0.5075400849,-0.1304794952,-0.2796582688
58.08120000,-0.6942053049,-0.6667698649,-0.5560494584,-0.1621713135,-0.3233127878
58.09789000,-0.6410603136,-0.6369980648,-0.5746757856,-0.2377808764,-0.3540636078
58.11458000,-0.5635933932,-0.6016974609,-0.5645399417,-0.3478018579,-0.3707910319
58.13127000,-0.4482840839,-0.5612267417,-0.53929522,-0.4722466667,-0.3747374123
58.14796000,-0.3329747746,-0.5044889576,-0.5137365948,-0.5887546295,-0.3730981851
58.16465000,-0.2161117368,-0.4222844173,-0.4986850899,-0.6721878819,-0.3680522854
58.18134000,-0.09684338496,-0.3176436113,-0.5006603616,-0.7028561404,-0.362624958
58.19803000,0.02242496693,-0.1908201841,-0.5094240409,-0.676362495,-0.3621350769
58.21472000,0.1229136187,-0.05938110539,-0.5002347645,-0.5994003535,-0.3702623773
58.23141000,0.1944752437,0.06099249514,-0.4498668404,-0.4863679191,-0.3819378703
58.24810000,0.2660368687,0.1597977628,-0.3391626432,-0.3594021768,-0.391503962
58.26479000,0.3121977852,0.2340154923,-0.1645676424,-0.2345030396,-0.3930864264
58.28148000,0.3194289359,0.2904329933,0.05288207859,-0.1150020793,-0.3710166905
58.29817000,0.3266600865,0.3480842448,0.2810567815,0.001389108438,-0.3238141286
58.31486000,0.3184778062,0.4108344274,0.483041275,0.1176251426,-0.2562686773
58.33155000,0.2867906266,0.4887519649,0.62623525,0.2398838386,-0.1666714224
58.34824000,0.255103447,0.5691414516,0.700858583,0.3656311829,-0.05047749559
58.36493000,0.2241722928,0.6318950271,0.715835327,0.4877468786,0.08397940585
58.38162000,0.1943882901,0.6651422963,0.6906050144,0.5977739272,0.2270532499
58.39831000,0.1646042875,0.6607303631,0.6493927861,0.6852879455,0.3717413341
58.41500000,0.1418430589,0.6074074252,0.6107031243,0.741629922,0.510070782
58.43169000,0.1296846349,0.5168822631,0.5806557231,0.7683898174,0.627615776
58.44838000,0.117526211,0.3993589828,0.5588252006,0.7695429168,0.7271725785
58.46507000,0.1082277285,0.267066835,0.5398217132,0.749356231,0.8003052879
58.48176000,0.1032255897,0.1471071564,0.5074215819,0.7127620597,0.8364928523
58.49845000,0.098223451,0.06383797906,0.4522679152,0.6672215568,0.8400674796
58.51514000,0.09200293534,0.02045469782,0.3748348973,0.6168360517,0.8091042229
58.53183000,0.08396122845,0.02139153847,0.2811988835,0.5631037508,0.7367463021
58.54852000,0.07591952156,0.06242551854,0.1827511889,0.500332417,0.6292946296
58.56521000,0.06552130363,0.1211661731,0.09739878762,0.4194207459,0.4866182372
58.58190000,0.05161817061,0.179077628,0.03954823846,0.3142436471,0.3176948074
58.59859000,0.0377150376,0.217920895,0.01795785811,0.1874015118,0.1335041025
58.61528000,0.02545540011,0.2206586702,0.03304051624,0.04261333955,-0.06105962855
58.63197000,0.01562803832,0.1915254218,0.06863277015,-0.1098952914,-0.2528082729
58.64866000,0.005800676532,0.141313004,0.09116447704,-0.2530359833,-0.4317101733
58.66535000,-0.0005331519862,0.07690772151,0.06916587163,-0.3702728398,-0.5897705184
58.68204000,-0.001722429276,0.01118963253,-0.01548117648,-0.4562536359,-0.7155593433
58.69873000,-0.002911706565,-0.05317119769,-0.1617251871,-0.5149894864,-0.8029737089
58.71542000,-0.009850837224,-0.1192677448,-0.3442974224,-0.5622169544,-0.8459253685
58.73211000,-0.02521515925,-0.1895616153,-0.5269923386,-0.6164856578,-0.8418289471
58.74880000,-0.04057948128,-0.269488417,-0.6778296322,-0.6847320286,-0.7955244196
58.76549000,-0.06833221318,-0.3634706554,-0.7769804101,-0.7587548345,-0.7159666226
58.78218000,-0.1141475751,-0.4645803267,-0.8194047706,-0.8268520151,-0.6141783813
58.79887000,-0.1599629371,-0.5592751453,-0.8156105,-0.8691546294,-0.5032282842
58.81556000,-0.2130519889,-0.632422046,-0.7847129415,-0.8671234473,-0.3908662929
58.83225000,-0.2766937655,-0.6722994997,-0.7439301463,-0.8108775059,-0.2892434773
58.84894000,-0.340335542,-0.6765797888,-0.6995021704,-0.6991627948,-0.2048382834
58.86563000,-0.3978093146,-0.6511157016,-0.6493353355,-0.5391037295,-0.1392804893
58.88232000,-0.4463787652,-0.6084294521,-0.5828584428,-0.3515808128,-0.09075215231
58.89901000,-0.4949482157,-0.5582018608,-0.4886039344,-0.1585577444,-0.05365400739
58.91570000,-0.5195976831,-0.5056454009,-0.3635858204,0.01657931325,-0.02152734025
58.93239000,-0.5098861819,-0.452602464,-0.2089587659,0.1601357027,0.01176257928
58.94908000,-0.5001746806,-0.3948273037,-0.03225097722,0.2644222614,0.04719000776
58.96577000,-0.459111177,-0.3245549055,0.1468444464,0.3281083381,0.08171881178
58.98246000,-0.3732330204,-0.2385915537,0.3047221264,0.3548904476,0.1170759065
58.99915000,-0.2873548638,-0.1318169598,0.4212948366,0.3562263524,0.1562332674
59.01584000,-0.1798889773,-0.006198235882,0.4823920563,0.3459311597,0.1938383048
59.03253000,-0.04171775648,0.1336757981,0.4867434539,0.3374105261,0.2263788275
59.04922000,0.09645346437,0.281781454,0.4440192928,0.3358599816,0.2503173075
59.06591000,0.2291125797,0.4250776325,0.3777857354,0.3381871429,0.258129727
59.08260000,0.3539701913,0.5428974402,0.3186037024,0.3366804042,0.253616807
59.09929000,0.4788278028,0.6221990339,0.2913147703,0.3251958635,0.2430808761
59.11598000,0.5727070518,0.6591166185,0.3126837666,0.3038974775,0.2214558293
59.13267000,0.6229573225,0.6648110801,0.3795110625,0.2761573025,0.1903309313
59.14936000,0.6732075932,0.6647504109,0.4694352768,0.2519427849,0.1544200294
59.16605000,0.6849228614,0.6791811782,0.5555191479,0.2417295497,0.1113772402
59.18274000,0.64263368,0.7124573054,0.6157486528,0.2541367679,0.06247268257
59.19943000,0.6003444986,0.7577257586,0.6365284957,0.2882728154,0.01479555229
59.21612000,0.5329210965,0.8002995695,0.6262157735,0.331740339,-0.02873390359
59.23281000,0.4304468158,0.8096446488,0.6014381439,0.3679951829,-0.058621254
59.24950000,0.3279725351,0.7675865389,0.575416156,0.3834955817,-0.06761081798
59.26619000,0.2219262489,0.6692584808,0.5532540965,0.3706519474,-0.05570710305
59.28288000,0.1109231024,0.5141501227,0.5253733263,0.3331775253,-0.02181873029
59.29957000,-8.004414514e-05,0.320855673,0.4753328278,0.2812552676,0.03174107355
59.31626000,-0.096852817,0.1131266778,0.3882991367,0.2233459207,0.08706876716
59.33295000,-0.1739750881,-0.09641564794,0.2554491562,0.1668045258,0.1352411687
59.34964000,-0.2510973592,-0.2879279522,0.08081678314,0.1181429367,0.1757206712
59.36633000,-0.3116515717,-0.4469216332,-0.1215816456,0.07487841538,0.2040425661
59.38302000,-0.3494394332,-0.5718826366,-0.3339795765,0.02955085923,0.2183711165
59.39971000,-0.3872272947,-0.6595043997,-0.528081234,-0.0269240492,0.2180558862
59.41640000,-0.4139511935,-0.7137498219,-0.6806365864,-0.1039392163,0.1918918588
59.43309000,-0.4255464964,-0.7403373024,-0.7741133018,-0.2031505859,0.1403865711
59.44978000,-0.4371417993,-0.7481103968,-0.8022325431,-0.3193733211,0.07010338422
59.46647000,-0.437184304,-0.7424390017,-0.7714656624,-0.4419584548,-0.01866034741
59.48316000,-0.4215071597,-0.7178230938,-0.6969849674,-0.5552652248,-0.1280289605
59.49985000,-0.4058300153,-0.6726569943,-0.6008803367,-0.6427995177,-0.2513261436
59.51654000,-0.3767569278,-0.6042150733,-0.5078496546,-0.6910273869,-0.3878084595
59.53323000,-0.3295454688,-0.5057880579,-0.4372459547,-0.6913171821,-0.5308983306
59.54992000,-0.2823340098,-0.3922146363,-0.3979807844,-0.6492964322,-0.6693506152
59.56661000,-0.2250319492,-0.2771848602,-0.3809083603,-0.583909727,-0.7875551069
59.58330000,-0.1541338321,-0.1720415932,-0.3643957572,-0.5200752909,-0.8645919549
59.59999000,-0.08323571487,-0.08971731897,-0.3347938226,-0.4793806292,-0.8839339771
59.61668000,-0.01455527427,-0.03916466743,-0.2845476703,-0.4709581122,-0.8420351737
59.63337000,0.05115167568,-0.01193456603,-0.219391928,-0.4854260717,-0.7461221063
59.65006000,0.1168586256,0.004356706181,-0.1576003742,-0.4995516388,-0.612327094
59.66675000,0.168515226,0.02346570871,-0.1179783609,-0.4876758695,-0.4536470268
59.68344000,0.2014249264,0.05192331424,-0.1063815552,-0.4286155816,-0.2835262101
59.70013000,0.2343346268,0.09469489639,-0.1158465353,-0.3177130722,-0.1162957588
59.71682000,0.2464191625,0.1429680191,-0.1230792494,-0.1642783598,0.04224556705
59.73351000,0.2308529914,0.1817986263,-0.1015947743,0.01147195137,0.1841514715
59.75020000,0.2152868204,0.2075296869,-0.03123363485,0.1895504405,0.303973594
59.76689000,0.187377732,0.2174707877,0.09384373969,0.3556240006,0.4003327935
59.78358000,0.1431601994,0.2134870639,0.264337817,0.5009024253,0.4750180715
59.80027000,0.09894266679,0.2084546433,0.4579431198,0.6214250302,0.5310335029
59.81696000,0.05859955647,0.2181952415,0.6440243971,0.7174835318,0.5707255796
59.83365000,0.02335069349,0.2429998144,0.7966849307,0.7914095201,0.5938829862
59.85034000,-0.01189816949,0.2850896777,0.899079195,0.8459803735,0.6021536206
59.86703000,-0.02598849356,0.3450165388,0.9427169914,0.8816923992,0.5913533149
59.88372000,-0.01239420094,0.4124810962,0.9281823762,0.8920572588,0.5635911476
59.90041000,0.001200091669,0.4779630864,0.8632706689,0.8723188904,0.527757863
59.91710000,0.03327804207,0.5318289672,0.7633350361,0.8150028453,0.4818157672
59.93379000,0.08942298971,0.5545824855,0.6508246374,0.715617073,0.4254956394
59.95048000,0.1455679373,0.5323460062,0.5402654051,0.581144312,0.3632551697
59.96717000,0.1996383203,0.4711763058,0.4378898597,0.420991285,0.2919531104
59.98386000,0.2510206153,0.3773875089,0.3416465563,0.2468094418,0.208792762
60.00055000,0.3024029103,0.2682293146,0.2419560617,0.0790711637,0.1207813251
60.01724000,0.3318883723,0.1698237505,0.1293423515,-0.06969719142,0.02218851533
60.03393000,0.3331392347,0.1009299821,-0.001416108334,-0.192427948,-0.09012252243
60.05062000,0.3343900971,0.06617723255,-0.1445404672,-0.2827722802,-0.2093717093
60.06731000,0.3057950526,0.06197231153,-0.2764857439,-0.3504862524,-0.3304871294
60.08400000,0.238902524,0.06426885511,-0.3703830767,-0.4079363327,-0.4479712288
60.10069000,0.1720099954,0.04617254374,-0.4072180635,-0.4628842866,-0.5507266349
60.11738000,0.08645894269,-0.004097112483,-0.3842951768,-0.5183269603,-0.6317666124
60.13407000,-0.02291800187,-0.08439771106,-0.3236221921,-0.5680025428,-0.6883064213
60.15076000,-0.1322949464,-0.1824535664,-0.2619411391,-0.5992894881,-0.7157449484
60.16745000,-0.2342138746,-0.28478983,-0.2311140333,-0.6007321614,-0.7148198178
60.18414000,-0.3266555412,-0.3849068038,-0.2509256577,-0.5652107937,-0.6904869377
60.20083000,-0.4190972078,-0.4740857773,-0.3226763966,-0.4988389795,-0.6388565237
60.21752000,-0.4865722013,-0.5498623881,-0.4282050147,-0.4171028965,-0.5540503914
60.23421000,-0.5224746856,-0.6120999549,-0.5449302198,-0.3427925907,-0.4461167279
60.25090000,-0.5583771698,-0.6638808594,-0.6465267524,-0.2927251121,-0.3257690448
60.26759000,-0.5697531719,-0.7108351421,-0.7127756879,-0.2717080533,-0.2021094513
60.28428000,-0.5502636414,-0.753046929,-0.735739771,-0.275238531,-0.08543738931
60.30097000,-0.5307741109,-0.7795950104,-0.7151217685,-0.2931528777,0.021758876
60.31766000,-0.4916084949,-0.775463754,-0.657494629,-0.3123955546,0.1165199559
60.33435000,-0.4278013035,-0.7310482515,-0.5758880927,-0.3214272736,0.1913018257
60.35104000,-0.3639941121,-0.6436321056,-0.4811573594,-0.3116413083,0.2363408418
60.36773000,-0.2896849011,-0.5146069315,-0.3840834936,-0.2751390452,0.2491336316
60.38442000,-0.2022870359,-0.3521588922,-0.2897459327,-0.2066213002,0.2323768373
60.40111000,-0.1148891707,-0.1696935841,-0.1940702557,-0.1102892301,0.1858274785
60.41780000,-0.02435467143,0.02129900594,-0.08425458229,0.0009807942221,0.1141800941
60.43449000,0.070070096,0.2014069735,0.04989775588,0.1111406406,0.03013029829
60.45118000,0.1644948634,0.3542598005,0.2091779976,0.2006742278,-0.05867727665
60.46787000,0.2540983966,0.4776415434,0.3873272004,0.257165513,-0.1374930491
60.48456000,0.3377512229,0.5772508666,0.565559389,0.2838373524,-0.193278332
60.50125000,0.4214040491,0.6626735392,0.7134466761,0.287668587,-0.2201047332
60.51794000,0.492145093,0.7427942987,0.8041947094,0.2798289948,-0.2149741522
60.53463000,0.5470265374,0.8182473388,0.8204691986,0.2734237858,-0.177691208
60.55132000,0.6019079819,0.876094474,0.763957231,0.2754614197,-0.1139484661
60.56801000,0.6289013483,0.9064788977,0.6582354458,0.2884124085,-0.03178184883
60.58470000,0.6218051598,0.8975089213,0.5377074044,0.3087685705,0.06069192263
60.60139000,0.6147089712,0.8349355871,0.4381947792,0.3270427538,0.1568246986
60.61808000,0.5759815855,0.7237255369,0.3794424918,0.3361384495,0.2491590808
60.63477000,0.4987758773,0.5837002046,0.3621881604,0.3380333793,0.3327017203
60.65146000,0.4215701692,0.4296449596,0.37156955,0.3373602716,0.4022308488
60.66815000,0.3239431554,0.288874364,0.3837395347,0.3416833334,0.4463773525
60.68484000,0.2015941902,0.1770029775,0.3785986972,0.3548716646,0.4620201039
60.70153000,0.07924522494,0.09432974954,0.3487613494,0.3759118611,0.4537008891
60.71822000,-0.03983500286,0.04340604615,0.2970171816,0.3966442859,0.4221652919
60.73491000,-0.1549772009,0.01083739204,0.2319492495,0.4082746319,0.3711069976
60.75160000,-0.2701193989,-0.0200192322,0.1653534009,0.3997418619,0.3035320894
60.76829000,-0.3591013937,-0.05641712354,0.1072198966,0.3577471901,0.2213597897
60.78498000,-0.4167187179,-0.1120628679,0.06200709461,0.2779617112,0.1336612441
60.80167000,-0.4743360421,-0.1877175999,0.02651938025,0.1639440039,0.04569830031
60.81836000,-0.494611779,-0.2733428819,-0.008662403678,0.02394053024,-0.04302764044
60.83505000,-0.4703327704,-0.359664371,-0.06011253329,-0.1265158275,-0.1320627733
60.85174000,-0.4460537617,-0.4339431354,-0.1417825178,-0.2700139068,-0.2204066213
60.86843000,-0.4004430248,-0.4919204918,-0.2611182557,-0.3987244578,-0.3057964317
60.88512000,-0.3295026076,-0.5304488191,-0.4159988513,-0.5061599336,-0.3899779212
60.90181000,-0.2585621905,-0.5475380821,-0.5864157252,-0.5919380449,-0.4749040577
60.91850000,-0.1919629948,-0.5431241377,-0.7462297353,-0.664710376,-0.554421408
60.93519000,-0.1304938177,-0.5173805795,-0.8660665912,-0.7315474423,-0.6212315243
60.95188000,-0.06902464055,-0.4802651971,-0.9198300164,-0.7968726133,-0.6690260712
60.96857000,-0.02802324651,-0.4396277251,-0.8989784633,-0.8612004418,-0.6979000077
60.98526000,-0.0110921789,-0.3924332144,-0.8108920144,-0.9110760081,-0.7154159816
61.00195000,0.005838888717,-0.3320700639,-0.6757765212,-0.9264522443,-0.7229302629
61.01864000,0.005183787628,-0.2595369324,-0.5250226644,-0.8921040353,-0.7194423046
61.03533000,-0.01605330549,-0.1789074218,-0.3870020472,-0.7972190743,-0.7017648665
61.05202000,-0.03729039862,-0.09467090568,-0.2784714894,-0.6415696509,-0.6658672883
61.06871000,-0.06140200741,-0.02042314417,-0.1946663635,-0.4465198509,-0.6074668209
61.08540000,-0.08886162538,0.03080102656,-0.1194218191,-0.2417627065,-0.5218191982
61.10209000,-0.1163212434,0.05757774967,-0.03975601374,-0.05228023612,-0.4042614329
61.11878000,-0.1315981639,0.05708916776,0.05590816443,0.09953067957,-0.2581702232
61.13547000,-0.1327538724,0.03892707766,0.1634127696,0.2077313385,-0.08919802798
61.15216000,-0.1339095809,0.01943240312,0.2656349851,0.2814746578,0.09098739811
61.16885000,-0.1188099157,0.007060521648,0.3483897566,0.332971204,0.269560553
61.18554000,-0.08495889048,0.01163366163,0.3969456222,0.3780856747,0.4326711985
61.20223000,-0.05110786522,0.03921835643,0.4049076933,0.4287863743,0.5728885065
61.21892000,-0.008789145912,0.09180064343,0.3780796936,0.4853894809,0.682803686
61.23561000,0.0432505298,0.1655618278,0.3318324611,0.5442658392,0.7588057193
61.25230000,0.09529020551,0.2476342567,0.2872133019,0.5979258489,0.7989096981
61.26899000,0.1455594854,0.3209574073,0.2639033641,0.6374833241,0.8019421207
61.28568000,0.1938061052,0.3754150869,0.2798577461,0.6563773697,0.7675272413
