frequency_Hz,amplitude,power
0.736696276133395,0.0010456921275880146,1.0934720256995485e-06
0.7422353458787588,0.00013502862266280316,1.823272893821368e-08
0.7477744156241227,0.001512162118703271,2.2866342732411655e-06
0.7533134853694866,0.0010848738405932904,1.176951250003636e-06
0.7588525551148505,0.00031653637497861805,1.001952766846043e-07
0.7643916248602143,0.0012983552262385862,1.6857262935010503e-06
0.7699306946055782,0.0014694599362917787,2.1593125043666385e-06
0.7754697643509421,0.00045481057869184823,2.0685266249001388e-07
0.781008834096306,0.0009370742664834647,8.781081809055235e-07
0.7865479038416698,0.0008212091779130292,6.743845138885932e-07
0.7920869735870337,0.0008951444119340776,8.012835182168057e-07
0.7976260433323976,0.00047285643562193947,2.235932087090854e-07
0.8031651130777614,0.0012168701171898317,1.4807728821095948e-06
0.8087041828231253,0.000865768053931988,7.495543232091818e-07
0.8142432525684892,0.0011616232024165157,1.3493684643924015e-06
0.8197823223138531,0.0008557382808019741,7.322880052299183e-07
0.825321392059217,0.0005682121596954314,3.228650584257464e-07
0.8308604618045808,0.0004574188679111736,2.0923202072113968e-07
0.8363995315499446,0.0003603044197220837,1.2981927487126745e-07
0.8419386012953085,0.00033344098955216233,1.1118289351352523e-07
0.8474776710406724,0.00042154857293462763,1.7770319934322108e-07
0.8530167407860363,0.0008908019612476915,7.935281341627336e-07
0.8585558105314002,0.0011774891165282598,1.3864806195425018e-06
0.8640948802767641,0.0007757621176216552,6.018068631368348e-07
0.8696339500221278,0.0006220085300354074,3.8689461143680837e-07
0.8751730197674917,0.0012941771253775836,1.674894431850586e-06
0.8807120895128556,0.0017722981468311064,3.1410407212609737e-06
0.8862511592582195,0.0011236850689452088,1.2626681341703987e-06
0.8917902290035834,0.0006119049096018722,3.744276183948753e-07
0.8973292987489473,0.0012644910874403132,1.5989377102159858e-06
0.9028683684943112,0.0017913829003373062,3.2090526956208992e-06
0.908407438239675,0.0015305767359715453,2.3426651446973095e-06
0.9139465079850388,0.0013850588709925413,1.918388076115133e-06
0.9194855777304027,0.0015728214999748617,2.4737674707831737e-06
0.9250246474757666,0.0016667402919414314,2.7780232007810082e-06
0.9305637172211305,0.0003662331511582826,1.3412672100732547e-07
0.9361027869664944,0.0014613647985985529,2.135587074582989e-06
0.9416418567118582,0.0008634011150623556,7.45461485490919e-07
0.9471809264572221,0.00022217199834546458,4.936039684881712e-08
0.952719996202586,0.00013031291254426107,1.6981455175768235e-08
0.9582590659479499,0.0003022317356493261,9.134402203360413e-08
0.9637981356933137,0.0006780664627637366,4.5977412792492576e-07
0.9693372054386776,0.0005921750526122823,3.5067129293635927e-07
0.9748762751840414,0.0005696270117304035,3.2447493249290927e-07
0.9804153449294053,0.0005027133361857381,2.5272069837899493e-07
0.9859544146747692,0.0003543257867750463,1.255467631737556e-07
0.9914934844201331,0.0006162602360966474,3.797766785938956e-07
0.997032554165497,0.0009592120153894967,9.200876904675801e-07
1.0025716239108609,0.0005438192211402489,2.957393452815869e-07
1.0081106936562247,0.0006104757229371553,3.726806082956424e-07
1.0136497634015886,0.0010049113699763244,1.009846861507693e-06
1.0191888331469525,0.0010015903248083177,1.0031831787496315e-06
1.0247279028923164,0.0012206472025231795,1.489979593027664e-06
1.03026697263768,0.0011624709075205779,1.3513386108317158e-06
1.035806042383044,0.0005946156307171542,3.5356774829315915e-07
1.0413451121284079,0.0005693331050045321,3.2414018445410153e-07
1.0468841818737717,0.0007228100052067031,5.224543036269141e-07
