frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,0.004348421638,0.0004564105662,0.0005805501568,0.001590491653,0.004440594713
0.05000000,0.0131881467,0.0008193190948,0.0006658203868,0.001271682517,0.01348646358
0.10000000,0.002858647494,0.0005361954585,0.0005417268822,0.0003788424677,0.002940781311
0.15000000,0.00142918626,0.001818779235,0.0002951234026,0.003209640264,0.001962020773
0.20000000,0.004161171838,0.01074894476,0.0003653061374,0.01197431474,0.005906755311
0.25000000,0.004777609441,0.01254466576,0.0004623382583,0.01239163937,0.005172718688
0.30000000,0.001504462291,0.003444792569,0.0003672997674,0.003566506004,0.001985574203
0.35000000,0.002128388909,0.003608181671,0.003042776748,0.002745400283,0.001404264879
0.40000000,0.0042079507,0.008040266659,0.006235153762,0.006578586283,0.004217013934
0.45000000,0.00343176932,0.006984731321,0.003021164973,0.004228409885,0.003194452437
0.50000000,0.0009674525992,0.001419130804,0.0003504754034,0.0009425603751,0.0008563989472
0.55000000,0.003126180431,0.001795811503,0.002420864165,0.001670815581,0.002629560299
0.60000000,0.02329051532,0.009625857045,0.01881945164,0.01002300335,0.02291591915
0.65000000,0.03064889653,0.01257450134,0.0255036706,0.0132789251,0.03076539575
0.70000000,0.01053594951,0.003687341398,0.009308702281,0.005031392944,0.01094931629
0.75000000,0.01252053817,0.007243232266,0.006586702654,0.007360412506,0.01227066226
0.80000000,0.01488288661,0.008395410461,0.008429505658,0.00877486552,0.01468080363
0.85000000,0.01374494565,0.005796941976,0.01057321117,0.006114520521,0.01347758502
0.90000000,0.00898924527,0.005047536317,0.004726584223,0.004739673669,0.009188980268
0.95000000,0.001730713363,0.002150839256,0.002828374182,0.00189351326,0.001546019507
1.00000000,0.003984901595,0.001206707082,0.002343658687,0.0008165362182,0.003506756757
1.05000000,0.004361539236,0.002047598662,0.002206378417,0.0007848711352,0.004787369005
1.10000000,0.00301950134,0.002371474749,0.0007053011108,0.001782081097,0.004341643956
1.15000000,0.0003359768627,0.00215447615,0.0003809102161,0.0016886873,0.002644919847
1.20000000,0.003115964055,0.002520758733,0.001247161732,0.0006202590209,0.004487806596
1.25000000,0.005975116657,0.002338528685,0.0004411161679,0.002569751516,0.004658796242
1.30000000,0.007597811443,0.0007373362805,0.003504041494,0.006885129547,0.0005881604165
1.35000000,0.05794055117,0.06106042643,0.05972765016,0.0586006102,0.05987375044
1.40000000,0.1261326115,0.1314146881,0.1277740398,0.1261663104,0.1301404752
1.45000000,0.06763457537,0.07382096242,0.06828847982,0.06806193505,0.07272078436
1.50000000,0.002133495775,0.004676901925,0.0006808509226,0.00314733021,0.002919648308
1.55000000,0.001268498069,0.002444027855,0.0006294105047,0.00182430531,0.0008349599187
1.60000000,0.01177182327,0.01274098556,0.0003541360508,0.01239751674,0.01141855085
1.65000000,0.01518666655,0.01811621106,0.0006505847624,0.01790165237,0.01480169504
1.70000000,0.005984205253,0.006075210005,0.0004659028389,0.006261558482,0.006533926808
1.75000000,0.005777850681,0.001333156952,0.0002413874275,0.001890647734,0.005732147886
1.80000000,0.04809625189,0.02291509107,0.0006385407884,0.02229431597,0.04799690869
1.85000000,0.1692678114,0.07972299401,0.0005614948351,0.07878016317,0.1696729094
1.90000000,0.1356881647,0.06381207003,0.0007485506686,0.06358075717,0.1357885854
1.95000000,0.01799847998,0.007980757386,4.532279721e-05,0.008622458756,0.01733228886
2.00000000,0.002865934852,0.001539712061,0.001953652156,0.002124533096,0.002143909165
2.05000000,0.003900793995,0.004305638022,0.003029644568,0.002052105856,0.006503439496
2.10000000,0.003663569288,0.001485921634,0.001446332193,0.002481374598,0.004718721097
2.15000000,0.001278655172,0.0006455556888,0.0009830668938,0.0007990546076,0.001356859781
2.20000000,0.002774552986,0.00521634348,0.005075322819,0.005170100875,0.002364285331
2.25000000,0.008680131672,0.01882098952,0.02030040145,0.01897407472,0.007879423802
2.30000000,0.008459434097,0.01712377404,0.02072143266,0.01814439179,0.006540819532
2.35000000,0.003646774695,0.004408133313,0.004278575966,0.00477121333,0.002980327941
2.40000000,0.002477511199,0.003108080203,0.0005121865358,0.002968838596,0.002635835024
2.45000000,0.03220441828,0.01591752405,0.03457827456,0.01578786546,0.03257368645
2.50000000,0.06994909869,0.0344783557,0.07418408492,0.03439761555,0.0699386671
2.55000000,0.03936131991,0.01922502419,0.04194550617,0.01935453345,0.03935119644
2.60000000,0.007806576052,0.003846731918,0.008987821825,0.003714901861,0.008083827304
2.65000000,0.001337715112,0.001229053259,0.001281271066,0.001148711507,0.001824302725
2.70000000,0.0008508771532,0.0008656059617,0.001058796649,0.001059825627,0.0007560920492
2.75000000,0.0009447516038,0.0009360378502,0.001212586135,0.001039858999,0.0005564897259
2.80000000,0.001050484424,0.0005027770044,0.0008158100696,0.001047548479,0.0008774884523
2.85000000,0.001602165895,0.001398923969,0.002029970003,0.0007959345666,0.001527355021
2.90000000,0.001305698737,0.001402344349,0.001705976683,0.0009676234714,0.001146305744
2.95000000,0.0001823514103,0.0007550613142,0.0001677042189,0.001124568793,0.000404768052
3.00000000,0.001096595827,0.002483354871,0.0006729229307,0.002931077802,0.001436849106
3.05000000,0.001162286684,0.002549541014,0.001011496281,0.002992986511,0.002333701362
3.10000000,0.002620369806,0.00223123637,0.0009678126819,0.00184519017,0.002140817805
3.15000000,0.004337470772,0.00612727892,0.0003907998937,0.006058825024,0.004102025314
3.20000000,0.004343790373,0.007507471555,0.0002652749865,0.007251398574,0.00413574459
3.25000000,0.005893797535,0.01465349157,0.0003572191572,0.01451129435,0.005113754984
3.30000000,0.008920671713,0.02218741072,0.0001887449991,0.02172890805,0.008183550548
3.35000000,0.00328743937,0.009327513462,0.0004224981518,0.009061520341,0.00339348984
3.40000000,0.001156508667,0.004223271731,0.0003109570357,0.004639088094,0.001833995709
3.45000000,0.00119758055,0.002168332441,0.0002782937593,0.00240474626,0.00142875847
3.50000000,0.002168692886,0.003505130469,0.0004569360737,0.003571764443,0.001946381627
3.55000000,0.001283933613,0.001897541348,0.0005328405251,0.002226691425,0.001190229691
3.60000000,0.0007295398682,0.0005502502271,0.0003072842943,0.0001746344492,8.931299253e-05
3.65000000,0.001011944344,0.0009733285087,0.0003088813251,0.0006143389164,0.001084192468
3.70000000,0.006281742419,0.001147160266,0.0002283782749,0.001225921998,0.006473426187
3.75000000,0.008340004456,0.0006608445939,0.000802004461,0.0009258985043,0.007800576483
3.80000000,0.002473823006,0.001064726298,0.0007989683844,0.000908599955,0.002654313954
3.85000000,0.001230988622,0.002151078148,0.001311667555,0.001166538279,0.0007980466353
3.90000000,0.002888262197,0.005755910744,0.005261489062,0.004347064438,0.001987911242
3.95000000,0.002508171911,0.005268213914,0.00536209549,0.004299667899,0.001828751671
4.00000000,0.0005283075341,0.001295300859,0.002066223517,0.0009973519434,8.462962405e-05
4.05000000,0.0001693012194,0.002785127141,0.005662902989,0.002820747636,8.675709077e-05
4.10000000,0.001236587086,0.0151033219,0.02770630555,0.01535363145,0.001363498419
4.15000000,0.002152410539,0.0221052734,0.03973075691,0.02230324921,0.00233376537
4.20000000,0.001006178161,0.008253381237,0.01525722772,0.008308421307,0.001109717492
4.25000000,0.0003565295627,0.002384329154,0.00439268712,0.002275467516,0.0002841704751
4.30000000,0.003268619851,0.002887634642,0.001991584549,0.002623413895,0.003350744467
4.35000000,0.01273830445,0.008827859226,0.007922887037,0.008390279573,0.01277044652
4.40000000,0.01121945484,0.007765037429,0.006918327819,0.007261447799,0.01113337115
4.45000000,0.002810887578,0.001946341305,0.001624371166,0.002350861666,0.003124006951
4.50000000,0.0006023878629,0.001153926904,0.000450645836,0.001779711782,0.0008293617462
4.55000000,0.000779619749,0.002388388103,0.0006592770548,0.002999359832,0.001142868207
4.60000000,0.0008220356959,0.001329236592,0.001040544685,0.001709624387,0.000624249057
4.65000000,0.0001975136126,0.0001792225509,0.0004515137909,0.0006598901605,0.0004195221853
4.70000000,0.0006507589944,0.001239322316,0.000813600957,0.0006677266195,0.0004633590387
4.75000000,0.00185693716,0.0039504785,0.001196389784,0.004265521913,0.002231711183
