t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.30000000,-0.275193273,-0.05670281822,0.142758096,0.3128418032,0.4180956093,-0.3271794381,-0.4150974822,-0.106027182,1.720820128,2.150173139
0.30833333,-0.2781910356,-0.0604150344,0.1412117481,0.3251702125,0.437697225,-0.3921537212,-0.4744007005,-0.2587961834,1.238416743,2.54390439
0.31666667,-0.2817263898,-0.06458748897,0.1385365898,0.3335737358,0.4602562698,-0.4561249545,-0.5257718524,-0.3787245057,0.787918458,2.853330716
0.32500000,-0.2857889629,-0.06915916844,0.1349681829,0.3384932351,0.4849493164,-0.5185984068,-0.5703916568,-0.4740275848,0.4055155478,3.054216759
0.33333333,-0.2903640472,-0.07407791438,0.1306873674,0.3405545364,0.5108510644,-0.5790489601,-0.609200708,-0.5505922972,0.1021288479,3.144595368
0.34166667,-0.2954328896,-0.07929837528,0.1258350284,0.3403959732,0.537086708,-0.6370064479,-0.6429273262,-0.6115045146,-0.1292673662,3.137040995
0.35000000,-0.3009720194,-0.08478141391,0.1205346127,0.3385633054,0.5629097135,-0.6917839296,-0.6723532877,-0.6583600605,-0.3020278156,3.048454955
0.35833333,-0.3069516242,-0.09049428786,0.1148973393,0.3354874701,0.5877154031,-0.7426070305,-0.6981803942,-0.692673743,-0.4295700308,2.895410144
0.36666667,-0.3133359535,-0.09640906451,0.1090203613,0.331500056,0.6110253851,-0.7888017873,-0.7208740601,-0.716059439,-0.5224860974,2.691559339
0.37500000,-0.3200836965,-0.1025010159,0.1029908042,0.326851849,0.6324634344,-0.8297351271,-0.7407400251,-0.7294425814,-0.5893869363,2.447741143
0.38333333,-0.3271488839,-0.1087470171,0.09688788067,0.3217322609,0.6517330522,-0.8649276982,-0.757808654,-0.7338703475,-0.6364829907,2.172373232
0.39166667,-0.3344825058,-0.1151226494,0.09078125301,0.3162869705,0.668599983,-0.8941175663,-0.7718204192,-0.7305212711,-0.6681188944,1.87202724
0.40000000,-0.3420334022,-0.121601723,0.08473090775,0.3106311854,0.6828790878,-0.9170305893,-0.7826008338,-0.7205626834,-0.6873901982,1.552048981
0.40833333,-0.3497481176,-0.128156249,0.07878662024,0.3048518309,0.6944332088,-0.9333881985,-0.7898699668,-0.7052884934,-0.6986916114,1.219427774
0.41666667,-0.357571166,-0.1347555351,0.07298725865,0.299002398,0.7031806711,-0.9430124571,-0.7932925568,-0.6860005782,-0.704209047,0.8788051957
0.42500000,-0.3654456762,-0.1413666275,0.06736084029,0.2931309652,0.709063642,-0.9456976473,-0.792685032,-0.6639880807,-0.7039881144,0.5323118984
0.43333333,-0.3733133083,-0.1479551104,0.0619252269,0.2872845435,0.7120423404,-0.941370685,-0.7878154209,-0.6403789773,-0.6982662037,0.1821483365
0.44166667,-0.3811158621,-0.1544842486,0.05668925209,0.2815075871,0.7120953877,-0.9300828428,-0.7783989135,-0.616268376,-0.6873666565,-0.169476658
0.45000000,-0.3887955945,-0.160915099,0.05165251118,0.2758417903,0.7092198575,-0.9119238462,-0.7641822188,-0.5927186482,-0.6716676887,-0.5203351146
0.45833333,-0.3962960969,-0.1672068151,0.04680677768,0.2703250677,0.7034315184,-0.8871080426,-0.7450340163,-0.5705080342,-0.6516719246,-0.8681771119
0.46666667,-0.4035629768,-0.1733197116,0.04213969496,0.2649910336,0.6947648028,-0.8559033081,-0.7212999869,-0.5499015444,-0.6279193658,-1.210775633
0.47500000,-0.4105442667,-0.1792157181,0.03763579077,0.2598684741,0.683272649,-0.8186153909,-0.6929861414,-0.5314333473,-0.6010265759,-1.545914273
0.48333333,-0.4171903342,-0.1848572919,0.03327546731,0.2549807591,0.6690263593,-0.7754788527,-0.6602988474,-0.5154738203,-0.5716747468,-1.871413398
0.49166667,-0.4234534231,-0.1902096091,0.02903728371,0.250345364,0.6521150273,-0.7267698565,-0.6236189892,-0.5021246002,-0.5405957004,-2.185174992
0.50000000,-0.4292889363,-0.1952407056,0.02489973256,0.2459734235,0.6326449693,-0.6729396575,-0.5832619354,-0.4912918202,-0.5085802527,-2.485187197
0.50833333,-0.4346562184,-0.1999215952,0.02084285497,0.2418695277,0.6107387364,-0.6144788999,-0.5396508445,-0.4826994943,-0.4763791432,-2.769559745
0.51666667,-0.4395188354,-0.204227298,0.01684979024,0.2380320001,0.5865343948,-0.5519080764,-0.4933099787,-0.4758846662,-0.445081549,-3.0360961
0.52500000,-0.4438446784,-0.2081374627,0.01290816357,0.2344303407,0.5602097303,-0.4857396888,-0.4448229065,-0.470243694,-0.4209553588,-3.277023468
0.53333333,-0.4476060783,-0.2116367816,0.00901114712,0.2309823303,0.5320051028,-0.4165415097,-0.3948131286,-0.4650427283,-0.4090614185,-3.486286335
0.54166667,-0.4507803174,-0.2147152345,0.005158468331,0.2275641752,0.5022096426,-0.3449251399,-0.3439222795,-0.4594789706,-0.4148232725,-3.657648897
0.55000000,-0.453349878,-0.2173681447,0.001355962851,0.2240005806,0.4711711008,-0.2715265956,-0.2927876114,-0.4529095136,-0.4452907989,-3.783142322
0.55833333,-0.455302637,-0.2195960568,-0.002386078261,0.2200482941,0.4393134085,-0.1970042288,-0.2420219148,-0.4449294794,-0.5097986937,-3.852360317
0.56666667,-0.4566320424,-0.2214044086,-0.006055571345,0.2153760382,0.4071584992,-0.1220362321,-0.1921765897,-0.4355431185,-0.6202732507,-3.852029466
0.57500000,-0.457337265,-0.2228031099,-0.009642715337,0.2095443359,0.3753496087,-0.04731736221,-0.1438666672,-0.4252522311,-0.7905065632,-3.766503194
0.58333333,-0.4574233262,-0.2238097874,-0.01314263112,0.201997366,0.3446651172,0.02644284805,-0.09824216475,-0.4148536426,-1.033877955,-3.579700728
0.59166667,-0.4569012316,-0.2244495824,-0.01656453924,0.1920924986,0.3159985818,0.09851749057,-0.05589317695,-0.4073874818,-1.355990515,-3.281510542
0.60000000,-0.4557881103,-0.2247517202,-0.01995630252,0.1792091879,0.290272245,0.1681646103,-0.01728222263,-0.4085293511,-1.745026306,-2.876553811
0.60833333,-0.4541073184,-0.2247493831,-0.02341622956,0.1629273208,0.2682715328,0.2346326604,0.01708912473,-0.4254956843,-2.162365023,-2.394619712
0.61666667,-0.4518884981,-0.2244804451,-0.02712170666,0.1432687044,0.2504325883,0.2971650628,0.04658068474,-0.4694779082,-2.543608752,-1.887282725
0.62500000,-0.4491676196,-0.2239915803,-0.03135338395,0.1208336677,0.236732287,0.3549860286,0.06935605213,-0.5541759584,-2.817572582,-1.409473247
0.63333333,-0.445988737,-0.223349366,-0.03651634457,0.09676572292,0.2267545678,0.406845979,0.0831157648,-0.695897819,-2.92810338,-0.997957549
0.64166667,-0.442406448,-0.2226381101,-0.04315298135,0.07257150919,0.2198803193,0.4516499418,0.0853022954,-0.9096328308,-2.84539757,-0.6647340167
0.65000000,-0.4384834875,-0.2219789112,-0.05188173652,0.04988491637,0.2154758887,0.4884430913,0.0692462819,-1.196334104,-2.568671978,-0.4031430357
0.65833333,-0.4342908964,-0.2215564419,-0.06322641889,0.03021189926,0.2130025414,0.5161640866,0.02660704799,-1.530097379,-2.1302818,-0.1986469123
0.66666667,-0.4299096699,-0.2216439439,-0.07734474151,0.01465011902,0.2120505946,0.5334770744,-0.05551515012,-1.849190201,-1.594801249,-0.03564958022
0.67500000,-0.4254336353,-0.2226337427,-0.0937825936,0.003685570945,0.2123291788,0.5383497046,-0.1924465887,-2.073332237,-1.03967576,0.09873755493
0.68333333,-0.4209831448,-0.2250432328,-0.1114316419,-0.00280778811,0.213642228,0.5267077263,-0.398214346,-2.130447911,-0.5300130201,0.2137745691
0.69166667,-0.4167119596,-0.2294789323,-0.128728408,-0.005370977126,0.2158597073,0.4944865606,-0.6781820042,-1.987030036,-0.09936506734,0.3168934465
0.70000000,-0.4128214489,-0.2365029789,-0.1440244693,-0.004696503956,0.2189032969,0.4337801919,-1.013521413,-1.656585065,0.2480365064,0.4126030168
0.70833333,-0.4095877535,-0.2463894489,-0.1559722793,-0.001438513341,0.2227239103,0.3347686389,-1.354179359,-1.195491971,0.5229981678,0.5037780629
0.71666667,-0.4073815532,-0.2588814094,-0.1638143573,0.003861362363,0.2272926531,0.1850384037,-1.625711091,-0.6852001268,0.7403948672,0.5924288607
0.72500000,-0.4066820328,-0.2730979275,-0.1674612837,0.01077888096,0.2325944302,-0.02880094065,-1.758657176,-0.1987430511,0.9132604634,0.6798745019
0.73333333,-0.4080672873,-0.2876936921,-0.1673136439,0.01898389825,0.238622474,-0.316055597,-1.713569673,0.2210274338,1.050944356,0.766782976
0.74166667,-0.4121424562,-0.3011619459,-0.1640045901,0.0282187134,0.2453730326,-0.6718962255,-1.491611183,0.5598429609,1.161176378,0.8532817949
0.75000000,-0.4193861659,-0.3121704855,-0.1581878157,0.03827104768,0.2528424012,-1.070307982,-1.132635183,0.8250597021,1.247704128,0.939274624
0.75833333,-0.4299771612,-0.3198348823,-0.1504225484,0.04895747409,0.2610272238,-1.467255715,-0.7003471057,1.029692221,1.313932893,1.025045892
0.76666667,-0.4436992101,-0.3238271844,-0.1411589333,0.0601214868,0.2699247537,-1.813637437,-0.262103381,1.186574758,1.362719054,1.11017997
0.77500000,-0.459960488,-0.3243278048,-0.1307529689,0.07162746601,0.2795256356,-2.072816618,0.1316100494,1.305401115,1.396385363,1.193646333
0.78333333,-0.4779647008,-0.3218266704,-0.1194878273,0.08335883125,0.2898106963,-2.231185598,0.4564095934,1.393397755,1.417180714,1.274171556
0.79166667,-0.4968771377,-0.3169247899,-0.1076009276,0.09521741487,0.3007500314,-2.292577304,0.7083001363,1.455457561,1.427269455,1.350448057
0.80000000,-0.5159408144,-0.31020208,-0.09529469462,0.1071229685,0.3123020528,-2.270139215,0.8954910485,1.494325462,1.428806141,1.42090526
0.80833333,-0.5345235052,-0.3021448365,-0.0827548131,0.1190118778,0.3244109184,-2.179656441,1.030500409,1.511927523,1.423521314,1.483859058
0.81666667,-0.5521195805,-0.29314254,-0.07014784732,0.1308334924,0.3370085583,-2.03548473,1.123941104,1.510725687,1.412893397,1.538005263
0.82500000,-0.5683332438,-0.2835002567,-0.05762494607,0.1425489232,0.3500164192,-1.849605052,1.185501165,1.491938945,1.398229849,1.582104267
0.83333333,-0.5828567728,-0.2734523739,-0.04532741423,0.1541288546,0.3633460678,-1.63123465,1.222293858,1.456884486,1.380498537,1.615088807
0.84166667,-0.5954509698,-0.2631826846,-0.03338422821,0.1655504412,0.3769011884,-1.387620458,1.239432148,1.407200315,1.36034894,1.636026451
0.85000000,-0.6059301828,-0.2528396697,-0.02190875231,0.1767957176,0.390576996,-1.124560367,1.240415269,1.345056423,1.338134561,1.64396525
0.85833333,-0.6141553106,-0.2425449846,-0.01099439021,0.1878459287,0.4042636515,-0.8481732786,1.228892229,1.272917562,1.313474172,1.638607879
0.86666667,-0.6200503172,-0.2323795327,-0.000714493284,0.1986786687,0.4178499521,-0.5658269235,1.209506205,1.193214247,1.285834481,1.61987088
0.87500000,-0.6235749499,-0.222408577,0.008878261536,0.209266561,0.4312244711,-0.2795858425,1.182187293,1.108384692,1.254639126,1.587779815
0.88333333,-0.624704257,-0.2126991292,0.01775107334,0.2195780335,0.4442761399,0.008747143693,1.146702559,1.020854969,1.21935767,1.542449844
0.89166667,-0.6234285088,-0.2033198049,0.02589208699,0.2295748689,0.4568967632,0.2973155135,1.102954879,0.9331580537,1.178896313,1.484499547
0.90000000,-0.6197535513,-0.1943395354,0.03330959418,0.2392083674,0.4689858929,0.5842451606,1.050938229,0.8475886818,1.131981609,1.415045765
0.90833333,-0.6137008314,-0.1858267301,0.04003066853,0.2484206414,0.4804510631,0.8676681651,0.9908064231,0.7663439024,1.077704179,1.334840939
0.91666667,-0.6053073077,-0.1778474611,0.04609846743,0.2571486817,0.4912049197,1.145730579,0.9229901748,0.6910133163,1.015706105,1.244462402
0.92500000,-0.5946251737,-0.1704631558,0.05156686386,0.2653268916,0.5011664261,1.416653503,0.8481300141,0.622614173,0.9457311139,1.144840751
0.93333333,-0.5817209842,-0.1637289847,0.05649582538,0.2728888662,0.5102625284,1.678731612,0.7671346748,0.5615576307,0.8678609992,1.036917049
0.94166667,-0.5666755804,-0.1576917642,0.06094484814,0.2797719746,0.5184280171,1.930290837,0.6810332704,0.5072747243,0.7830019632,0.9216642004
0.95000000,-0.549582888,-0.1523895282,0.06496751331,0.2859215861,0.5256060971,2.169820525,0.5909495425,0.4591370075,0.691911177,0.8001110444
0.95833333,-0.5305492507,-0.1478501365,0.06861210179,0.2912885154,0.5317483542,2.395902682,0.4981522015,0.4163806547,0.5953146593,0.673211587
0.96666667,-0.5096921457,-0.1440909954,0.07191914336,0.2958308161,0.5368140259,2.607253529,0.4039061195,0.3779208828,0.4941515503,0.5419015713
0.97500000,-0.4871390819,-0.1411189008,0.07491911364,0.2995142318,0.5407707343,2.80275143,0.3094774859,0.3424353619,0.389350781,0.407238875
0.98333333,-0.4630333665,-0.1389235878,0.07763013259,0.3023130027,0.5435949992,2.978173009,0.2191471983,0.3082840006,0.2820345761,0.2702932309
0.99166667,-0.4375839329,-0.1374298206,0.08005596795,0.3042111771,0.545272245,3.1243691,0.1420317616,0.2737046818,0.1734116791,0.1321320117
1.00000000,-0.4110577943,-0.136502792,0.0821859863,0.3052029678,0.5457967837,3.235551886,0.08419739763,0.2370284181,0.06470508599,-0.006178865587
1.00833333,-0.383775128,-0.1359527551,0.08399663654,0.3052926819,0.54517181,3.304521963,0.05297307385,0.1968464968,-0.04289268306,-0.143572953
1.01666667,-0.3561255477,-0.1355206307,0.08545435953,0.3044942977,0.5434094192,3.321792751,0.05766499597,0.152203849,-0.1482590811,-0.2789805348
1.02500000,-0.3285889893,-0.1348601232,0.08651998562,0.3028307703,0.5405306273,3.275185634,0.1098392096,0.1027330152,-0.2503377583,-0.4113307027
1.03333333,-0.301757914,-0.1335200351,0.0871521947,0.3003358529,0.5365653759,3.149910699,0.2230500555,0.04820409924,-0.3475027921,-0.5395520536
1.04166667,-0.2763504,-0.1309375644,0.08731267068,0.297055786,0.5315525487,2.931133741,0.4099834482,-0.01014247059,-0.4386602242,-0.6625717959
1.05000000,-0.2531959438,-0.1264605278,0.08698034537,0.2930432443,0.5255395018,2.608363011,0.6779005397,-0.06946658091,-0.5231981153,-0.779464508
1.05833333,-0.2331563267,-0.1194398765,0.08616652295,0.288355276,0.5185815032,2.185968815,1.016753086,-0.1244643318,-0.6007637824,-0.88911541
1.06666667,-0.2169684557,-0.1094103825,0.08493822154,0.283050071,0.5107448443,1.690314672,1.392444005,-0.1678377007,-0.6712461304,-0.9901566339
1.07500000,-0.2050588523,-0.09628930566,0.08342705982,0.2771920692,0.5021057997,1.168305925,1.747440737,-0.1904849259,-0.7331125601,-1.081515864
1.08333333,-0.1974187392,-0.08053352133,0.08185706337,0.2708585842,0.4927491667,0.6735283135,2.01428673,-0.1794418416,-0.7852243003,-1.162217655
1.09166667,-0.1936482942,-0.06312025847,0.08057630251,0.2641351107,0.4827678353,0.2441334873,2.137670692,-0.1181889996,-0.8264514917,-1.231302882
1.10000000,-0.1931268806,-0.04539322118,0.08006902472,0.2571227792,0.4722615792,-0.105647584,2.086314658,0.008151736627,-0.8536396116,-1.288082257
1.10833333,-0.1951983554,-0.02885966485,0.08091775868,0.2499612759,0.4613362112,-0.3798919217,1.851963719,0.207734366,-0.8615572934,-1.331741169
1.11666667,-0.1992854002,-0.01498696628,0.08370891594,0.2428338229,0.4501051337,-0.5918369397,1.45302776,0.4699693089,-0.8438428325,-1.361241411
1.12500000,-0.2049319795,-0.004973390234,0.08881716284,0.2359919635,0.4386941521,-0.7564847877,0.9357311385,0.7545640732,-0.7914567803,-1.374519794
1.13333333,-0.2117996195,0.0004748320648,0.09615570909,0.2297742367,0.4272457998,-0.8869125742,0.3698752876,0.9924652293,-0.6916801468,-1.369990031
1.14166667,-0.2196451557,0.001252548551,0.1050213169,0.2246331598,0.4159158223,-0.9928038979,-0.1745405222,1.109905595,-0.5310097131,-1.345696011
1.15000000,-0.2283009476,-0.002238365049,0.114179079,0.2211165496,0.4048817759,-1.082281459,-0.6494381978,1.057691824,-0.3017696384,-1.298005384
1.15833333,-0.2376509992,-0.009327185174,0.1221513743,0.2197718669,0.3943648635,-1.160124612,-1.037224361,0.8278452845,-0.01283221342,-1.220709046
1.16666667,-0.2476141759,-0.01929343561,0.1275786362,0.2209813182,0.3846364673,-1.229965062,-1.341612392,0.4560163259,0.3029647148,-1.107160429
1.17500000,-0.2581361107,-0.03148793543,0.1295390723,0.2247344798,0.3760383368,-1.294625808,-1.574313497,0.007849819811,0.5869946175,-0.9477781504
1.18333333,-0.2691824732,-0.04536826506,0.1276935542,0.2304980354,0.3689961983,-1.356090995,-1.74826999,-0.4461962236,0.7752885615,-0.7321141908
1.19166667,-0.2807320493,-0.06049318652,0.1222352734,0.2372615067,0.3640114898,-1.415535574,-1.874383524,-0.8531530321,0.8223237722,-0.4535828086
1.20000000,-0.2927708737,-0.07650036995,0.113677508,0.2437788206,0.3616031818,-1.47358215,-1.96137277,-1.187985059,0.7173060241,-0.1152230342
1.20833333,-0.305291025,-0.09308665667,0.102642045,0.248855101,0.3622109677,-1.531274079,-2.013846312,-1.448777992,0.4830031735,0.2657169301
1.21666667,-0.3182912201,-0.109981566,0.08971421472,0.2515997486,0.366060566,-1.588650692,-2.036390472,-1.64374739,0.1666661693,0.6565386247
1.22500000,-0.3317652237,-0.1269554278,0.07539987451,0.251556628,0.3730723797,-1.644822437,-2.033370396,-1.783448731,-0.1771479571,1.018307201
1.23333333,-0.3456983297,-0.1438100229,0.06011584212,0.2487065335,0.382854533,-1.698596118,-2.008373998,-1.877918492,-0.5004811114,1.316926189
1.24166667,-0.3600656768,-0.1603759245,0.04420449954,0.2433592049,0.3947900008,-1.748967929,-1.964504436,-1.934866715,-0.7732297457,1.533207139
1.25000000,-0.3748350744,-0.176508194,0.02795670157,0.2359894501,0.4081729847,-1.794747245,-1.904912378,-1.959680563,-0.98529201,1.66513883
1.25833333,-0.3899585533,-0.1920908038,0.01162290518,0.2271000778,0.4223278171,-1.833486596,-1.833246953,-1.955751753,-1.139141174,1.720116991
1.26666667,-0.4053668949,-0.2070397025,-0.004567475729,0.2171432518,0.4366625376,-1.862767036,-1.753429885,-1.925865718,-1.242834839,1.71051946
1.27500000,-0.4209725886,-0.2213015226,-0.02040858281,0.2065011913,0.4506902771,-1.880508251,-1.668861409,-1.872125893,-1.305240683,1.648400749
1.28333333,-0.4366715791,-0.2348486057,-0.03570701107,0.1954785132,0.4640207405,-1.884898271,-1.582317069,-1.79587797,-1.335424421,1.544751525
1.29166667,-0.4523461918,-0.2476741258,-0.05028323448,0.184315103,0.4763456511,-1.874354435,-1.496033724,-1.699327407,-1.339834699,1.408379244
1.30000000,-0.4678650652,-0.2597897063,-0.06397972586,0.1732073107,0.4874225588,-1.847376125,-1.412237064,-1.585025087,-1.322795063,1.246268059
1.30833333,-0.4830887583,-0.2712207697,-0.0766567382,0.1623176234,0.4970603252,-1.803526838,-1.331727336,-1.455077758,-1.288119325,1.063903278
1.31666667,-0.4978787488,-0.2819919798,-0.08819575528,0.151779435,0.5051113659,-1.743388546,-1.253718582,-1.312441312,-1.239294189,0.8666662643
1.32500000,-0.5121002852,-0.2921212632,-0.09850477354,0.1416828117,0.511488979,-1.667113747,-1.177535301,-1.160462101,-1.182711191,0.6631879428
1.33333333,-0.5256205133,-0.3016193668,-0.1075210442,0.1320881619,0.5161533794,-1.57521134,-1.101987791,-1.00281203,-1.118722226,0.4557071833
1.34166667,-0.5383132037,-0.3104849597,-0.1152130446,0.123059589,0.5190764166,-1.468698718,-1.025422074,-0.8432810056,-1.046766656,0.2454637315
1.35000000,-0.5500613035,-0.3187012564,-0.1215815218,0.1146651672,0.520240283,-1.348657125,-0.9458490246,-0.6857927621,-0.9665086934,0.03372316755
1.35833333,-0.5607562978,-0.3262361069,-0.1266579602,0.1069742052,0.519637926,-1.216197111,-0.8615952228,-0.5337154784,-0.877931286,-0.1782128324
1.36666667,-0.5703010383,-0.3330438918,-0.1305000324,0.1000561704,0.5172731476,-1.072869468,-0.771192829,-0.389962732,-0.7809690237,-0.3890408123
1.37500000,-0.5786123519,-0.3390705796,-0.1331870845,0.09398312277,0.5131605843,-0.9204772124,-0.6740183756,-0.2568888074,-0.6750632489,-0.597471351
1.38333333,-0.5856216056,-0.344256828,-0.1348162951,0.08882938887,0.5073253835,-0.7606251676,-0.5694008035,-0.1363136415,-0.5604334441,-0.8022664271
1.39166667,-0.5912726201,-0.3485390953,-0.1354966648,0.08466466275,0.4998030102,-0.5947220215,-0.4570601499,-0.02928066049,-0.4378514224,-1.002195716
1.40000000,-0.5955207725,-0.3518534058,-0.1353428736,0.08155111533,0.4906389139,-0.4241832736,-0.3371406971,0.06389171724,-0.3083505943,-1.196079202
1.40833333,-0.5983334769,-0.354138413,-0.1344692383,0.07954097438,0.4798883966,-0.2504540619,-0.2101483428,0.143618655,-0.1732832499,-1.382758107
1.41666667,-0.5996901139,-0.3553402425,-0.1329823187,0.07867436634,0.4676159097,-0.07496194094,-0.07750806916,0.2113613842,-0.03408525509,-1.561179836
1.42500000,-0.599581806,-0.3554187603,-0.1309761004,0.07898109608,0.4538944728,0.1009045595,0.0592472777,0.2685290891,0.1080126307,-1.730335541
1.43333333,-0.5980110898,-0.354344974,-0.1285301202,0.08047655823,0.4388053069,0.2757936964,0.198808373,0.3173192464,0.2508274647,-1.889294694
1.44166667,-0.5949916158,-0.3521016629,-0.1257035479,0.08315721843,0.4224368515,0.4483904131,0.3396697018,0.360321159,0.3920701778,-2.037219454
1.45000000,-0.5905478361,-0.3486847423,-0.1225328852,0.08699197269,0.404892994,0.6174171724,0.4801938837,0.4003935465,0.5257232741,-2.16950038
1.45833333,-0.5847146472,-0.3441041104,-0.1190306311,0.09186886452,0.3863478645,0.7816539563,0.6186715267,0.4403457222,0.6411014234,-2.276669119
1.46666667,-0.5775365172,-0.3383842128,-0.11518692,0.09760696793,0.3670337717,0.9400328308,0.7533267579,0.4827453557,0.7311971547,-2.353052705
