frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,3.432640124e-06,2.175835073e-06,0.0002599961471,0.0005921355743,0.0002241471694
0.05000000,0.002923402145,0.000655230668,0.0001292028888,0.0007557175076,0.00291997739
0.10000000,0.0005446270193,0.0002341885156,1.069707425e-06,0.0002319937724,0.0005478021922
0.15000000,0.0002884097662,9.582652038e-05,3.619807662e-06,8.929659096e-05,0.0002838494688
0.20000000,7.76904302e-05,0.0001694319861,1.007526037e-05,0.00016009102,8.028392244e-05
0.25000000,0.0004912156671,0.0002347902368,9.566345096e-06,0.0002197019411,0.0004975752301
0.30000000,0.0004715936309,0.0003407094965,2.622699807e-06,0.000344883409,0.0004708024058
0.35000000,0.0001479583321,0.0001902688758,7.214144178e-06,0.0001965455519,0.0001639304432
0.40000000,0.0001065943846,6.395638844e-05,5.228268151e-06,4.962066687e-05,0.0001024747801
0.45000000,9.64718214e-05,3.37612687e-05,1.638421594e-05,1.916353579e-05,5.450951036e-05
0.50000000,0.0001107655541,3.575127031e-05,5.163193233e-05,4.14113582e-05,0.0001095073145
0.55000000,1.102077284e-05,3.007367859e-05,4.263400488e-05,7.521883901e-05,0.0001425616662
0.60000000,7.142497998e-05,5.948907517e-05,3.821250677e-05,6.88197873e-05,0.0001472729775
0.65000000,0.0001292877791,8.975829851e-05,8.973550593e-05,7.333890958e-05,0.0001511644886
0.70000000,8.148900853e-05,0.000210167612,0.0001398457278,0.0002100688106,9.148788065e-05
0.75000000,0.0009322601287,0.00126785644,0.001960451616,0.00126209154,0.0009355531153
0.80000000,0.001706150188,0.002291564421,0.003498177845,0.002288814619,0.001704539551
0.85000000,0.0008345817774,0.0009524768281,0.001463463427,0.0009608779854,0.0008416272659
0.90000000,0.0005322229085,8.485048847e-05,0.0006037185872,8.443351953e-05,0.000535293101
0.95000000,0.001281119834,0.0002313433115,0.001681789352,0.0002259118224,0.001292477276
1.00000000,0.004871916665,0.001949111349,0.001941189013,0.001939610144,0.004881104928
1.05000000,0.006342676616,0.004573951677,0.001740575291,0.004568123219,0.006350082228
1.10000000,0.007488720935,0.002065025316,0.005422931507,0.002062490416,0.007484524563
1.15000000,0.007514731751,0.0006081414967,0.003523734303,0.0006106942306,0.007487791737
1.20000000,0.0001215835448,0.001124635019,0.0008701845747,0.001129403107,0.0001311972094
1.25000000,0.002155923384,0.002237057901,0.002603434896,0.00223094575,0.002155908611
1.30000000,0.01451658147,0.01445821697,0.01452193812,0.014448921,0.01450198729
1.35000000,0.08336614404,0.0821949351,0.08285337539,0.08219713351,0.08338554988
1.40000000,0.08982523591,0.08857949674,0.08937030223,0.08858099736,0.08982322319
1.45000000,0.02048491219,0.02021364555,0.02045718305,0.02023173224,0.02053565314
1.50000000,0.002675550661,0.002605163291,0.002651881658,0.002638654406,0.002692415404
1.55000000,0.0009435959459,0.0009217464705,0.0008240614255,0.0007743782032,0.0007864319447
1.60000000,0.0002778367114,0.0003035564117,0.0004270250392,0.0005272655067,0.0005564792763
1.65000000,0.0002318944058,0.0002365550605,0.0001823525969,0.0001804651054,0.0002129266572
1.70000000,6.146029859e-05,4.946865752e-05,0.0001239519012,0.0001514308975,0.0002117551315
1.75000000,0.00023347205,0.0001360132951,9.449239198e-05,5.264238344e-05,7.773947082e-05
1.80000000,0.0002286370182,0.0001040855232,4.586565142e-05,0.0001787666806,0.0002758992202
1.85000000,0.0007609236166,0.0002992166082,4.730322729e-05,0.000288643488,0.0008283151453
1.90000000,0.002039111716,0.000429248608,2.583138557e-05,0.000444327367,0.002040164406
1.95000000,0.001036306161,6.833976073e-05,2.688210383e-05,6.92706483e-05,0.001038995533
2.00000000,0.0007641471162,0.001581823059,3.270017453e-05,0.001614598536,0.0007834637863
2.05000000,0.003402143327,0.001723329488,7.345861174e-06,0.001729080282,0.003437769849
2.10000000,0.01654275213,0.004888223447,2.078959943e-05,0.004896841049,0.01655692041
2.15000000,0.07966432873,0.02865632756,5.307249682e-06,0.02864452134,0.07964001371
2.20000000,0.07592094413,0.02862570442,1.512349013e-05,0.02865002406,0.07592123425
2.25000000,0.0137003136,0.005459083277,6.456069735e-06,0.005453082832,0.01368242245
2.30000000,0.001901088628,0.0006725710124,3.408962177e-06,0.0006616362324,0.001889741951
2.35000000,0.0008827679541,0.0003611385703,1.878233901e-05,0.0003583188619,0.0008802397316
2.40000000,0.0006365020597,0.0002623612933,1.244084343e-05,0.0002454853814,0.0006241052171
2.45000000,0.0008302788818,0.0002080173687,1.023380732e-05,0.0002057397841,0.0008230835653
2.50000000,0.0009612530973,0.0001666750354,2.545365595e-05,0.0001800608385,0.0009586469466
2.55000000,0.0004527885524,0.0001059622096,4.759113112e-05,0.0001048588189,0.0004559296171
2.60000000,7.261947317e-05,6.632409515e-05,3.903687107e-05,4.209345783e-05,0.0001007743957
2.65000000,9.601309814e-05,1.52321576e-05,4.218591428e-05,4.095628967e-05,2.822561728e-05
2.70000000,0.0002358498087,6.311579368e-05,0.0001034277576,0.0001919701004,5.961520947e-05
2.75000000,0.0003280412154,0.0001860597921,6.577027928e-05,0.0002766036633,0.0001818221419
2.80000000,0.0002056789798,0.0001133425906,9.841678831e-05,0.0001637358808,0.000141416292
2.85000000,9.508298976e-05,3.368891803e-05,9.723732547e-05,4.857229033e-05,6.960836415e-05
2.90000000,0.0005277797076,0.0004349754818,0.0003066988354,0.0004328729369,0.0005218848141
2.95000000,0.001787299502,0.001428156668,0.001160313504,0.001411615046,0.001801332798
3.00000000,0.001353782144,0.0009948512458,0.001026459946,0.0009850627975,0.001329099134
3.05000000,0.0003024680922,0.000274686033,0.0003735727827,0.0002625559995,0.0002999766887
3.10000000,0.0005759303413,0.00080645414,0.00289303753,0.0008016750216,0.0005697151866
3.15000000,0.0009902237027,0.001487374631,0.00412193491,0.001489471201,0.0009974709906
3.20000000,0.004157095565,0.002756003472,0.00339417705,0.002745484619,0.004155485892
3.25000000,0.02646564896,0.01520739631,0.02533904946,0.01520611378,0.02645685601
3.30000000,0.03107216506,0.01756451335,0.03044061765,0.01755809208,0.03106768553
3.35000000,0.008139703957,0.004703160081,0.007779161717,0.004690796161,0.008120378863
3.40000000,0.00119561141,0.0006055985408,0.001384155113,0.0006126303372,0.00119499991
3.45000000,0.0002103058109,0.0002040665142,6.533109369e-05,0.0001897127621,0.0002093403762
3.50000000,0.002086324497,0.001497198026,0.002060974938,0.001475724564,0.0020718125
3.55000000,0.003893425985,0.002811680934,0.003969379251,0.002808057914,0.003892368141
3.60000000,0.001897926464,0.001353534734,0.002010199517,0.001371727268,0.001911264942
3.65000000,0.0002241780916,0.000134401544,0.0002235633272,0.0001207068675,0.0002145956755
