t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.00000000,-0.5209655663,-0.1131378489,-0.02348999454,0.05421220119,0.1638001603,0,0,0,0,0
0.00833333,-0.5198370209,-0.113137755,-0.02348999451,0.05421220119,0.1638001603,0.2707171539,4.502835776e-05,2.423313573e-08,5.524990779e-12,5.182757526e-16
0.01666667,-0.5164579043,-0.1131363523,-0.02348999238,0.05421220119,0.1638001603,0.5398898288,0.0003583457479,7.80944368e-07,8.05340407e-10,3.685173449e-13
0.02500000,-0.5108472623,-0.113130316,-0.02348996994,0.05421220123,0.1638001603,0.8060369705,0.001198919072,5.889813991e-06,1.380465805e-08,1.469933765e-11
0.03333333,-0.5030363316,-0.1131143162,-0.02348985733,0.05421220162,0.1638001603,1.067728947,0.002777989404,2.453758392e-05,1.027043633e-07,1.961520088e-10
0.04166667,-0.4930680689,-0.1130814683,-0.02348947753,0.05421220373,0.1638001603,1.323557303,0.005273220306,7.353498563e-05,4.840307751e-07,1.452594303e-09
0.05000000,-0.4809973017,-0.1130234151,-0.02348847639,0.05421221197,0.1638001603,1.572094395,0.008851379935,0.000178810236,1.706506899e-06,7.418103347e-09
0.05833333,-0.466890367,-0.1129307979,-0.02348624183,0.05421223761,0.1638001604,1.812031152,0.01356668919,0.000376412815,4.921208757e-06,2.929942844e-08
0.06666667,-0.4508243212,-0.1127940513,-0.02348181973,0.05421230527,0.1638001609,2.042056302,0.01945030316,0.0007122407671,1.224580794e-05,9.584818561e-08
0.07500000,-0.4328869677,-0.1126036008,-0.02347383578,0.05421246276,0.1638001623,2.260959684,0.02642879817,0.00124102908,2.721156164e-05,2.714330306e-07
0.08333333,-0.4131759003,-0.1123507839,-0.02346042962,0.05421279494,0.1638001661,2.46754917,0.03439985091,0.002024223331,5.527036974e-05,6.85774147e-07
0.09166667,-0.3917982561,-0.1120281666,-0.02343921077,0.05421344198,0.1638001751,2.660763618,0.04314246611,0.003127070913,0.000104326768,1.579244417e-06
0.10000000,-0.3688699991,-0.1116301417,-0.02340724233,0.05421462191,0.1638001949,2.839542177,0.05244304014,0.004614783455,0.0001852496672,3.367630353e-06
0.10833333,-0.3445152457,-0.1111534103,-0.02336105853,0.05421665728,0.1638002355,3.002950191,0.06200029133,0.006548299898,0.0003123106017,6.729793297e-06
0.11666667,-0.3188658779,-0.1105970445,-0.02329671981,0.05422000484,0.1638003143,3.150125161,0.07148776056,0.008979653637,0.000503491601,1.272071849e-05
0.12500000,-0.2920606448,-0.1099628705,-0.02320990619,0.05422528716,0.1638004592,3.280227204,0.08062497277,0.0119473377,0.0007806059498,2.291096625e-05
0.13333333,-0.2642458752,-0.1092540984,-0.0230960478,0.05423332423,0.163800714,3.391456558,0.0901912853,0.01547231093,0.001169180075,3.955156946e-05
0.14166667,-0.2356280541,-0.1084215553,-0.02295042841,0.05424516299,0.1638011448,3.470645052,0.1125108839,0.01957999368,0.001698073051,6.576103033e-05
0.15000000,-0.2065144349,-0.1073222794,-0.02276772167,0.05426210345,0.1638018481,3.50924168,0.1552553299,0.02441204944,0.002399169491,0.0001057287415
0.15833333,-0.1772751581,-0.105758372,-0.02254061157,0.05428572624,0.1638029603,3.499360123,0.2252774677,0.03031507171,0.003308237858,0.0001649301886
0.16666667,-0.1483520788,-0.1034696721,-0.02225781136,0.05431793575,0.1638046696,3.431652949,0.3306769779,0.03790701363,0.004467922351,0.0002503589683
0.17500000,-0.1202727203,-0.1001218957,-0.02190150431,0.05436103941,0.16380723,3.294973592,0.4810661769,0.04814984897,0.00593354244,0.0003707984932
0.18333333,-0.09365672357,-0.09530281719,-0.02144415561,0.05441788926,0.163810977,3.078861565,0.6850340553,0.0624261248,0.007782348729,0.0005371797581
0.19166667,-0.06919722545,-0.08854372436,-0.02084468242,0.05449211714,0.163816348,2.777122496,0.9465133604,0.08267260893,0.01012682509,0.0007630999128
0.20000000,-0.04759761582,-0.07939114627,-0.02003816551,0.05458850418,0.1638239076,2.394234259,1.256933368,0.1129221764,0.01313492614,0.001065609707
0.20833333,-0.0294648328,-0.06752306875,-0.0189240428,0.05471358741,0.1638343807,1.949641167,1.593097024,0.1571232199,0.01706716433,0.001466441918
0.21666667,-0.0151820693,-0.05287881114,-0.01736209457,0.05487659865,0.1638486993,1.476940807,1.915254307,0.2216821434,0.02231697526,0.001993967193
