t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.00000000,-0.6954984915,-0.133029392,-0.03249230892,0.04926296457,0.1607610179,0,0,0,0,0
0.00833333,-0.6938999142,-0.133029216,-0.03249230887,0.04926296457,0.1607610179,0.3834738866,8.440586027e-05,3.590763751e-08,8.185949188e-12,4.912352785e-16
0.01666667,-0.6891131801,-0.133026586,-0.03249230571,0.04926296458,0.1607610179,0.7648165939,0.0006719885165,1.157588676e-06,1.193420923e-09,5.460530795e-13
0.02500000,-0.6811645733,-0.1330152612,-0.03249227243,0.04926296464,0.1607610179,1.141982935,0.002251388307,8.735676117e-06,2.046399326e-08,2.180194629e-11
0.03333333,-0.6700973696,-0.1329849326,-0.03249210518,0.04926296521,0.1607610179,1.512942361,0.005313455138,3.650726833e-05,1.523608051e-07,2.910367333e-10
0.04166667,-0.655971753,-0.1329213667,-0.03249153733,0.04926296834,0.1607610179,1.875665616,0.01029700856,0.0001103942875,7.201016798e-07,2.157292134e-09
0.05000000,-0.6388646782,-0.1328068485,-0.03249002425,0.04926298064,0.160761018,2.228160852,0.01760300298,0.0002716574586,2.553195601e-06,1.104338361e-08
0.05833333,-0.6188695832,-0.1326206376,-0.03248660501,0.04926301918,0.1607610182,2.56847155,0.02755025876,0.0005792614137,7.41904836e-06,4.379534876e-08
0.06666667,-0.5960959473,-0.1323397227,-0.03247974866,0.04926312168,0.1607610189,2.894703439,0.04035751479,0.001111155223,1.862323339e-05,1.440398203e-07
0.07500000,-0.570668685,-0.1319398147,-0.03246719528,0.04926336246,0.160761021,3.205049511,0.05610910224,0.001964211326,4.177723805e-05,4.104829619e-07
0.08333333,-0.5427273312,-0.1313965898,-0.03244580398,0.0492638753,0.1607610267,3.497810397,0.07472609508,0.003252562736,8.571370828e-05,1.044326279e-06
0.09166667,-0.5124250798,-0.1306871314,-0.03241142217,0.04926488457,0.1607610405,3.771411129,0.09594725923,0.005104154914,0.0001635082822,2.422956713e-06
0.10000000,-0.479927685,-0.1297914852,-0.03235879127,0.04926674496,0.160761071,4.024413599,0.1193233319,0.007655449204,0.0002935452935,5.2075986e-06
0.10833333,-0.4454123323,-0.1286941621,-0.03228150392,0.04926999009,0.1607611341,4.255515522,0.1442332952,0.01104438455,0.0005005438124,1.049250011e-05
0.11666667,-0.4090665152,-0.1273854433,-0.03217202612,0.04927538911,0.1607612575,4.463541784,0.1699216717,0.01540191229,0.0008164430552,2.00022916e-05
0.12500000,-0.3710870225,-0.1258622939,-0.03202179408,0.04928400974,0.1607614864,4.647432306,0.1955513882,0.02084262491,0.001281034771,3.63422631e-05
0.13333333,-0.3316790207,-0.1241288006,-0.03182139062,0.04929728505,0.1607618926,4.806233564,0.2202620281,0.02745517745,0.001942227329,6.330339348e-05
0.14166667,-0.2910552465,-0.1221960655,-0.03156079952,0.04931708066,0.1607625856,4.93907929,0.2432424728,0.03529325491,0.002855833734,0.0001062200414
0.15000000,-0.249460383,-0.1200564333,-0.03122956424,0.04934575775,0.1607637272,5.035198979,0.2737613095,0.04446539926,0.004084828267,0.0001723734013
0.15833333,-0.2072951356,-0.1175589421,-0.03081471051,0.04938623136,0.1607655496,5.073712893,0.3311434143,0.05542332649,0.00569945322,0.0002714295379
0.16666667,-0.1651031171,-0.1144221993,-0.0302998286,0.04944204135,0.1607683769,5.038386575,0.4301542921,0.06855960937,0.007779873431,0.0004159085702
0.17500000,-0.1235924859,-0.1102137539,-0.02966394466,0.04951744635,0.1607726513,4.905456306,0.5927227921,0.08463493459,0.0104190743,0.0006216986517
0.18333333,-0.08370760249,-0.1042827871,-0.02887731449,0.04961755329,0.1607789635,4.642216082,0.8490733665,0.1050368604,0.01372917278,0.0009086352433
0.19166667,-0.04668309216,-0.09571201837,-0.02789500689,0.04974852461,0.1607880881,4.213513755,1.231101966,0.1321153177,0.01785418569,0.001301193689
0.20000000,-0.01400213158,-0.08337152737,-0.02664093971,0.04991793362,0.1608010262,3.599412096,1.753002488,0.171502054,0.02299475879,0.00182939789
0.20833333,0.01287170884,-0.06620353831,-0.02498207526,0.05013543965,0.1608190566,2.831137623,2.376921996,0.2309974831,0.02946239441,0.00253015974
0.21666667,0.03302903168,-0.0437792339,-0.02269815342,0.05041403354,0.1608438015,2.00844691,2.990942288,0.324245616,0.0377625447,0.003449490158
0.22500000,0.04653966881,-0.01678183083,-0.01942981194,0.05077217656,0.160877317,1.253821658,3.452337989,0.4712743192,0.04873039454,0.004646285255
0.23333333,0.05432332176,0.01304644881,-0.01461926198,0.05123822855,0.1609222252,0.6396499525,3.65940839,0.6990644786,0.06415593358,0.006198978674
