t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.60000000,-0.4330658972,-0.2099311763,-0.01384382654,0.1690183863,0.3306084372,0.08010554554,-0.004767360306,-0.3154843623,-1.14311115,-1.416418166
0.60833333,-0.4322276725,-0.2098883978,-0.0166090573,0.1590445907,0.319547635,0.1207361613,0.01412156327,-0.3501430949,-1.246632473,-1.236496762
0.61666667,-0.4310599444,-0.2097122311,-0.01971469564,0.1483232684,0.3100160644,0.1590911953,0.02709988845,-0.3972910864,-1.32078452,-1.050831804
0.62500000,-0.4295841238,-0.2094556242,-0.02326553642,0.1371394915,0.3020268094,0.1945748208,0.03327696024,-0.457293033,-1.355836036,-0.8676356015
0.63333333,-0.4278268007,-0.2091790358,-0.02737435898,0.1258599891,0.2955287319,0.226539384,0.03174389634,-0.5308007846,-1.342944679,-0.6939911701
0.64166667,-0.4258201885,-0.2089525808,-0.03213924767,0.1148945068,0.2904240206,0.2542820208,0.02070401819,-0.6140799724,-1.280362416,-0.5334448304
0.65000000,-0.4236025317,-0.2088674355,-0.03762011524,0.104655617,0.2865957976,0.2770734478,-0.002359332804,-0.7012714267,-1.169345063,-0.388032243
0.65833333,-0.4212181996,-0.2090275957,-0.04381296395,0.09551971793,0.2839123013,0.2941361502,-0.0383221651,-0.7832969675,-1.017472379,-0.2583759274
0.66666667,-0.4187187788,-0.209549642,-0.05062850385,0.08778148609,0.2822511521,0.3045289972,-0.08967057617,-0.848649134,-0.835614411,-0.1425604214
0.67500000,-0.4161641568,-0.2105653208,-0.05787930317,0.08164316119,0.2814999609,0.3071964082,-0.1565457166,-0.8860275272,-0.6356625833,-0.0397809128
0.68333333,-0.4136257799,-0.2121999972,-0.06528762856,0.07719975694,0.2815598654,0.300177331,-0.2380429067,-0.8849246185,-0.4308611532,0.0526758904
0.69166667,-0.411193829,-0.2145629078,-0.07250629778,0.07444689866,0.2823551488,0.2814144089,-0.3303465955,-0.8401180541,-0.2314966251,0.136948005
0.70000000,-0.4089719481,-0.2177188927,-0.07916487704,0.07330251618,0.2838236034,0.2495491187,-0.4274761956,-0.7503966194,-0.04607692846,0.2144749542
0.70833333,-0.4070752681,-0.2216800476,-0.0849010538,0.07362899018,0.2859147995,0.2028949619,-0.521641266,-0.6204774994,0.121325621,0.2866203813
0.71666667,-0.4056394596,-0.226369713,-0.08942277076,0.07526863555,0.2885889828,0.1387046223,-0.6003703105,-0.4606111015,0.2686408297,0.3545719853
0.72500000,-0.4048132302,-0.2316134427,-0.09252861352,0.07804891896,0.2918153552,0.05663391689,-0.6529292912,-0.283166864,0.3954758714,0.4192827104
0.73333333,-0.4047479825,-0.2371489097,-0.09413144219,0.0818075068,0.2955699758,-0.04405363445,-0.6688284643,-0.1016918348,0.503460104,0.4814461412
0.74166667,-0.4055942324,-0.2426473294,-0.09423524441,0.08638883761,0.299833614,-0.1615242935,-0.6438873261,0.07538449227,0.5931081572,0.5414893903
0.75000000,-0.4074745649,-0.247765098,-0.0929132901,0.09164945704,0.3045891312,-0.2914134225,-0.5775498139,0.2389420781,0.6670524687,0.5994895068
0.75833333,-0.4104718939,-0.252169383,-0.09030236095,0.09746819914,0.3098192092,-0.4285787466,-0.4739533356,0.3845971333,0.7272478441,0.6553617199
0.76666667,-0.4146159322,-0.2555829165,-0.08655978019,0.1037355407,0.3155053418,-0.5651341962,-0.3412064595,0.5100597187,0.774950288,0.7088945047
0.77500000,-0.4198634192,-0.2578095395,-0.08185581617,0.1103533473,0.3216266424,-0.6918772178,-0.1914059624,0.6156983714,0.8116057027,0.7597323895
0.78333333,-0.4260982295,-0.2587549399,-0.07635227471,0.1172357198,0.3281587707,-0.8008905226,-0.03521256773,0.7018797576,0.8386895033,0.8074077254
0.79166667,-0.4331416686,-0.2584091406,-0.07020808084,0.1243088971,0.3350731443,-0.8847762707,0.116439127,0.7699821643,0.8576312407,0.851375999
0.80000000,-0.4407609625,-0.2568510439,-0.06356443944,0.1315107109,0.3423363964,-0.9388670619,0.2551314888,0.82182882,0.8697782461,0.8910262618
0.80833333,-0.4487018377,-0.2542040342,-0.05655439057,0.138789747,0.3499097379,-0.9615457905,0.3770097151,0.8580321159,0.8763558823,0.9256963769
0.81666667,-0.4567010237,-0.2506204384,-0.04930353134,0.1461041188,0.3577492417,-0.9530764281,0.4794986291,0.8800418857,0.8784182705,0.9548144895
0.82500000,-0.4645021095,-0.2462723584,-0.0419212581,0.1534199166,0.3658064551,-0.9145767507,0.5607341551,0.889721287,0.8768314407,0.9778597332
0.83333333,-0.4718693618,-0.2413301823,-0.03450657901,0.1607101875,0.3740282609,-0.8492613263,0.6221054516,0.8879823033,0.8724157972,0.9942111957
0.84166667,-0.47859215,-0.2359534965,-0.02715036535,0.1679537091,0.3823566747,-0.7605371848,0.6653888044,0.8758754098,0.8656602359,1.00338657
0.85000000,-0.4844870749,-0.2302875335,-0.01993383882,0.1751312946,0.3907307658,-0.651180256,0.6919133202,0.8546773779,0.8565482326,1.005148475
0.85833333,-0.4893993746,-0.2244604443,-0.01292765753,0.1822225251,0.3990882936,-0.5252088625,0.7043267347,0.8255986709,0.8449148644,0.9994063899
0.86666667,-0.4932013467,-0.2185848176,-0.006192139727,0.1892056582,0.4073667593,-0.3852544801,0.7038840455,0.7899427929,0.8305584729,0.9861846768
0.87500000,-0.4957913479,-0.2127586438,0.0002236861675,0.1960566677,0.4155040887,-0.2347976513,0.6927064729,0.7491080126,0.8131394174,0.9655518348
0.88333333,-0.4970919162,-0.2070664664,0.00628237876,0.2027482831,0.4234392841,-0.07616289486,0.6719024457,0.7044497919,0.7922313071,0.9377155486
0.89166667,-0.4970446167,-0.2015835286,0.01195739966,0.2092499821,0.4311130789,0.08820734624,0.6427943066,0.6572057183,0.7675274455,0.9028419978
0.90000000,-0.4956140267,-0.1963709872,0.01723111074,0.2155293277,0.4384680367,0.2554195489,0.6072501411,0.6082857396,0.7388206989,0.8612695099
0.90833333,-0.492785819,-0.1914771061,0.02209358542,0.2215515743,0.4454501659,0.4232807965,0.5665211057,0.558673019,0.7057650404,0.813433643
0.91666667,-0.4885634855,-0.1869398053,0.0265428575,0.227279114,0.4520092215,0.5896515882,0.5218944798,0.5092456009,0.6680453945,0.7598235819
0.92500000,-0.4829684175,-0.182785834,0.03058345638,0.2326720827,0.4580994184,0.752377236,0.4747619948,0.4606923589,0.6254405296,0.7010035662
