frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,0.0007253913612,0.0004178699324,0.0004574320541,0.0003108678918,0.0001407020327
0.05000000,0.001171934739,0.0001420057019,0.0002285600116,0.0002732896615,0.001075054776
0.10000000,0.0002383134347,0.0002461785328,1.123083252e-05,0.0002499557138,0.0001817827023
0.15000000,4.32150324e-05,0.0002013218327,1.280509541e-05,0.0002097738373,9.662267554e-05
0.20000000,0.0002486361063,0.0002601700238,4.119793206e-05,0.0002019145023,0.0001319814188
0.25000000,0.0003352441879,0.0003552582472,6.239900885e-05,0.0002775790444,0.0002527520461
0.30000000,0.0001908525873,0.0002112057835,3.524292905e-05,0.0002279483366,0.0002117608094
0.35000000,6.92799651e-05,6.08675849e-05,2.427037404e-05,0.0001585706458,0.0001532420467
0.40000000,0.0003645766164,0.0002761449872,2.352819984e-05,0.0002647023071,0.0001621680735
0.45000000,0.0005356073138,0.0003233060791,4.06777827e-05,0.0003392757895,0.0001329744672
0.50000000,0.000185884928,0.000134268963,1.205805589e-05,0.0002226810525,0.000123900176
0.55000000,0.0002349660625,0.0001947496616,5.987655719e-05,0.0001844030271,0.0002383216616
0.60000000,0.001044390998,0.0005114413139,0.0008428818139,0.0004685787507,0.0009913744613
0.65000000,0.003972575655,0.001935516406,0.003251772589,0.001929649875,0.00397923395
0.70000000,0.004369226707,0.002343270994,0.003174752721,0.002359675758,0.004392143435
0.75000000,0.002830185088,0.002106917287,0.0010719774,0.0021298835,0.002842269314
0.80000000,0.001708487335,0.001235941341,0.0007402363401,0.001258178233,0.001736550725
0.85000000,0.0004773273631,6.977057951e-05,0.0008613011467,8.612791808e-05,0.0005106794386
0.90000000,0.0001666470593,0.0001727341871,0.0005248915879,0.0001762360268,0.0001390544118
0.95000000,0.0001175703397,0.0001477027636,0.0002498794125,0.0001296477038,8.653245987e-05
1.00000000,6.407220138e-05,0.0001457281719,4.574055401e-05,0.0001375205285,0.0001118382991
1.05000000,0.0002828235026,0.0001448948536,4.975693598e-05,0.0001707783707,0.0002476578431
1.10000000,0.0005349330125,0.0003518922244,9.380849294e-05,0.0004137220095,0.0002750145693
1.15000000,0.000596141474,0.0002384292462,0.0001332770196,0.0002496162798,0.0003879816826
1.20000000,0.0004284107388,0.0002813479654,0.0002859113081,0.0003326573287,0.0003231087357
1.25000000,0.0005808479663,0.0002465019406,0.0002889736485,0.0003424307744,0.0004552444533
1.30000000,0.0008524120232,0.001403661829,0.001128776969,0.0008974716135,0.00148552548
1.35000000,0.01120347413,0.01019799116,0.01053329789,0.01092902042,0.01011404284
1.40000000,0.04004867467,0.03695335156,0.03815132389,0.039463681,0.03716555021
1.45000000,0.03337441229,0.02999335867,0.03135615529,0.0328451868,0.03010203445
1.50000000,0.004891133007,0.003879934145,0.004227415101,0.004605384995,0.00367013452
1.55000000,0.0003293093773,0.0009116098736,0.0007508402942,0.0006389691358,0.001347405341
1.60000000,0.001173656071,0.0006158994497,0.0002711087044,0.001136917305,0.00063335007
1.65000000,0.0007576571798,0.0006015205275,0.0001376739757,0.0003149269076,0.0009686201628
1.70000000,0.0007030184694,0.0003797657574,5.065237288e-05,0.0004693458117,0.0009124054233
1.75000000,0.000664254211,0.0001538961399,4.384984806e-05,0.0001852411622,0.000611492267
1.80000000,0.01381639229,0.006435358844,5.488644593e-05,0.006511210692,0.01385106759
1.85000000,0.04728669201,0.02271611075,3.746298106e-05,0.0227350402,0.04721226
1.90000000,0.03994002599,0.01914601529,7.557362483e-05,0.01930453226,0.03984829421
1.95000000,0.005709896183,0.00268237013,3.000097851e-05,0.002723840857,0.00561847141
2.00000000,0.001068393685,0.0005168056668,3.220821098e-05,0.0005075739792,0.001084874545
2.05000000,0.0006080017674,0.000360321896,0.0001318800296,0.000433200583,0.0005015774253
2.10000000,0.0006562188704,0.0006653855437,0.0003415639753,0.000546292609,0.0008724940283
2.15000000,0.0006055016723,0.0004708222274,0.0002865685055,0.0004970192087,0.0006058314532
2.20000000,0.0004905344801,0.0004340611451,0.0001333452059,0.0004817671524,0.0005372864097
2.25000000,0.0008513990973,0.001090987214,0.0004023185947,0.001056025889,0.0008687928581
2.30000000,0.0009615555053,0.001334303956,0.0004730097839,0.001207462591,0.001068869266
2.35000000,0.0004536588453,0.0005461345089,6.363528811e-05,0.0004664688798,0.0004838121142
2.40000000,0.0004769559536,0.0002640015223,0.0004959981683,0.000265435158,0.0005163236446
2.45000000,0.00214563204,0.001104436852,0.002211976689,0.001070012547,0.002172171142
2.50000000,0.01945511885,0.009932827249,0.01947166728,0.009993683088,0.01942012325
2.55000000,0.0294663646,0.01508090538,0.02949667826,0.01513353633,0.02944469142
2.60000000,0.009085797864,0.004720131431,0.008989860378,0.004700110313,0.009068509767
2.65000000,0.004257127181,0.002064258921,0.004430482511,0.002113228276,0.004257051942
2.70000000,0.0009337286013,0.0004308940761,0.0009975233711,0.0004904504732,0.0009601221868
2.75000000,0.0003665127341,0.0001449836586,0.0003876341622,0.0001973837709,0.0003390666097
2.80000000,0.000371234631,0.0002217530689,0.0004438309632,0.000171647904,0.0003948468719
