t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.00000000,-1.219097267,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,0,0,0,0,0
0.00833333,-1.216612979,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,0.5961106601,5.408094809e-17,-5.408094809e-17,1.216821332e-16,-5.408094809e-17
0.01666667,-1.209165694,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,1.190922351,1.081618962e-16,-1.081618962e-16,2.433642664e-16,-1.081618962e-16
0.02500000,-1.196771229,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,1.78322692,1.622428443e-16,-1.622428443e-16,3.650463996e-16,-1.622428443e-16
0.03333333,-1.17945578,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,2.37173495,2.163237924e-16,-2.163237924e-16,4.867285328e-16,-2.163237924e-16
0.04166667,-1.157256759,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,2.955037359,2.704047405e-16,-2.704047405e-16,6.08410666e-16,-2.704047405e-16
0.05000000,-1.130223945,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,3.531570093,3.244856886e-16,-3.244856886e-16,7.300927993e-16,-3.244856886e-16
0.05833333,-1.098420904,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,4.099583125,3.785666367e-16,-3.785666367e-16,8.517749325e-16,-3.785666367e-16
0.06666667,-1.061926652,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,4.657115112,4.326475847e-16,-4.326475847e-16,9.734570657e-16,-4.326475847e-16
0.07500000,-1.020837496,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,5.201975173,4.867285328e-16,-4.867285328e-16,1.095139199e-15,-4.867285328e-16
0.08333333,-0.9752689932,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,5.731733361,5.408094809e-16,-5.408094809e-16,1.216821332e-15,-5.408094809e-16
0.09166667,-0.9253579473,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,6.243721377,5.94890429e-16,-5.633432093e-16,1.269400032e-15,-5.580853393e-16
0.10000000,-0.8712643526,-0.1490997853,-0.03973708622,0.04525239306,0.1584024137,6.735044997,6.489713771e-16,-5.363027353e-16,1.201798847e-15,-5.175246283e-16
0.10833333,-0.8131743789,-0.1490987035,-0.03973708614,0.04525239306,0.1584024137,7.201688905,0.0008333223705,1.274497676e-07,4.383694993e-12,-4.499234432e-16
0.11666667,-0.7513321275,-0.1490661734,-0.03973705555,0.04525239308,0.1584024137,7.634252005,0.008379431147,1.259737135e-05,9.729206157e-09,2.355324438e-12
0.12500000,-0.6860460867,-0.1489332828,-0.03973666658,0.04525239372,0.1584024137,8.027513264,0.02517002832,0.0001031606477,2.241227335e-07,1.613193122e-10
0.13333333,-0.6176597106,-0.1486182528,-0.03973473198,0.04525240026,0.1584024138,8.377799736,0.05214212672,0.0004140436376,1.755864952e-06,2.497480665e-09
0.14166667,-0.5465429842,-0.1480371619,-0.03972854158,0.04525243609,0.1584024138,8.682437196,0.08881311732,0.001168135717,8.165503742e-06,1.921911801e-08
0.15000000,-0.4730840536,-0.1471165059,-0.03971322023,0.04525257236,0.1584024142,8.93970961,0.1331981576,0.002659282933,2.780202604e-05,9.785112185e-08
0.15833333,-0.3976824568,-0.1458041157,-0.03968122705,0.04525297995,0.158402416,9.14852903,0.1822761015,0.005228435345,7.679313606e-05,3.785235025e-07
0.16666667,-0.3207454854,-0.1440747629,-0.03962209847,0.04525400805,0.158402422,9.308059362,0.2327389413,0.009230023017,0.0001823597772,1.202655576e-06
