frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,0.003343961135,0.00288820889,0.0005560063045,0.0004966480273,0.004529308664
0.05000000,0.01534563812,0.005247208544,0.0002105450498,0.005235838921,0.01541137009
0.10000000,0.002435720034,0.0008498116783,0.0002385734844,0.0006119055359,0.003388257057
0.15000000,0.001675820751,0.003187464794,0.00081405079,0.005623831541,0.002336612613
0.20000000,0.003988462488,0.008633581206,0.001342167166,0.009061732636,0.00475286035
0.25000000,0.004687853644,0.01093663977,0.0009622846248,0.01103161513,0.005258276717
0.30000000,0.0008681963515,0.003383639352,0.000868370271,0.006266811868,0.003842673029
0.35000000,0.003249452628,0.005701167496,0.001380264645,0.003038849631,0.001946108825
0.40000000,0.004870713208,0.01090748414,0.01029224887,0.007672086253,0.002429404505
0.45000000,0.001982034566,0.01001019264,0.01176292019,0.009009122758,0.002399066337
0.50000000,0.0029664994,0.004561355773,0.005757516745,0.003998938271,0.004651393557
0.55000000,0.007400165608,0.003417298662,0.006464829336,0.005514163782,0.009985287748
0.60000000,0.007883685158,0.002503801731,0.008660597224,0.003317168063,0.008389927118
0.65000000,0.03243438934,0.01159107842,0.02563655262,0.01462681369,0.03201852306
0.70000000,0.02753205026,0.009790371385,0.02318488016,0.01127103341,0.0275453034
0.75000000,0.02426918256,0.01214751721,0.01542926516,0.01258162115,0.02476787098
0.80000000,0.02957217042,0.01424233926,0.02057280571,0.01475156495,0.03028953156
0.85000000,0.02549414384,0.009182861685,0.02350283276,0.00948661881,0.02687627723
0.90000000,0.01026642166,0.004745657265,0.01011793813,0.003482028791,0.01282985808
0.95000000,0.002324981636,0.000583283393,0.001262666508,0.0006428244328,0.002607237338
1.00000000,0.008460551331,0.001498666856,0.00635314569,0.001139624501,0.008602826117
1.05000000,0.01141114117,0.00296579523,0.005894987548,0.002327885538,0.01252830638
1.10000000,0.01132928955,0.002852505579,0.001519662835,0.003727972025,0.01240898525
1.15000000,0.0064270546,0.002609695644,0.002571319675,0.003009134798,0.007691311934
1.20000000,0.006721969253,0.005011105428,0.002665335621,0.002087142991,0.009833770643
1.25000000,0.003151591855,0.002249939614,0.001816534814,0.002721788493,0.007652257711
1.30000000,0.00729486315,0.01121448998,0.007868375344,0.004779542895,0.00966386172
1.35000000,0.07460907806,0.09133597919,0.08255923438,0.07541470927,0.08848834928
1.40000000,0.1380884037,0.1461463526,0.1402292767,0.1402410352,0.1442555395
1.45000000,0.0666970509,0.05994313382,0.0588938316,0.07196324599,0.05841715558
1.50000000,0.01007398508,0.02313369275,0.002478893351,0.01817055917,0.01457064453
1.55000000,0.006149748596,0.01332784955,0.0006613137374,0.01277261619,0.007325927851
1.60000000,0.009203013637,0.01487656635,0.0008636991331,0.01480065802,0.007819903586
1.65000000,0.01004449182,0.01769313712,0.001981219594,0.01691039097,0.009870033974
1.70000000,0.0008929926049,0.0111660847,0.001552600411,0.01163170672,0.001261815692
1.75000000,0.01039947647,0.008626841734,0.001326773768,0.009212739213,0.009871060269
1.80000000,0.0360000726,0.01709382958,0.001615625376,0.01683641316,0.03692721074
1.85000000,0.194574588,0.08974259044,0.001269505723,0.08966633585,0.1935139742
1.90000000,0.2058685614,0.09528192079,0.001013789389,0.09576850871,0.2044453975
1.95000000,0.0499249825,0.02238828515,0.001373337074,0.02263430088,0.04908485663
2.00000000,0.009406230541,0.006239532124,0.0004240391239,0.004059992198,0.01239862145
2.05000000,0.003263642027,0.003198617318,0.001916431832,0.0008338421886,0.005020470569
2.10000000,0.007246218997,0.002356520589,0.003102891625,0.003587648929,0.005985069932
2.15000000,0.002637808903,0.004212404887,0.002954738315,0.004529520476,0.00427039646
2.20000000,0.005134703328,0.007637299956,0.005356391508,0.006760527371,0.004470373903
2.25000000,0.006238506693,0.01102061932,0.01231753175,0.009783431163,0.003444230387
2.30000000,0.006991890516,0.02298169891,0.0321459814,0.0233704252,0.00699247205
2.35000000,0.003459114793,0.0120594138,0.02233329246,0.01302496355,0.004365018371
