t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.29166667,-0.2531942541,-0.02963652637,0.1622113833,0.3881270306,0.545050726,-0.3572276608,-0.3443829652,-0.2189476025,-0.3461952004,8.19824861
0.30000000,-0.256464525,-0.03293187295,0.160269527,0.3840001183,0.6132652162,-0.4272936425,-0.4455979417,-0.2464393939,-0.6117632473,8.13529531
0.30833333,-0.2603101439,-0.03704485901,0.1581116924,0.3783076566,0.6801721818,-0.4953165427,-0.5402283691,-0.2711886837,-0.7389621486,7.901598801
0.31666667,-0.2647141426,-0.04191150521,0.1557487491,0.3718728174,0.7446864605,-0.5613000405,-0.6262486375,-0.296142918,-0.797018723,7.568734662
0.32500000,-0.269659301,-0.04745552846,0.1531695164,0.3651265273,0.8061434177,-0.6251769914,-0.7025805839,-0.3234727703,-0.8180374459,7.173190479
0.33333333,-0.2751274941,-0.05359044646,0.1503438618,0.3583021949,0.8641206741,-0.6867951766,-0.7678628839,-0.3559454957,-0.8161785665,6.7349694
0.34166667,-0.2810988937,-0.06021983373,0.1472056124,0.3515803019,0.9183043764,-0.7458864939,-0.8211374266,-0.3992157544,-0.7940060715,6.264421201
0.35000000,-0.2875507737,-0.06724154743,0.1436590292,0.3451035994,0.9684677626,-0.8020385046,-0.862003742,-0.453705311,-0.758759137,5.771763753
0.35833333,-0.2944567484,-0.0745526245,0.1396164558,0.3389608726,1.014453698,-0.8547841266,-0.8907185261,-0.5179276653,-0.7140242142,5.262272571
0.36666667,-0.3017860022,-0.08205776751,0.1350097003,0.3332242761,1.056132584,-0.9034947598,-0.9088886374,-0.5884167088,-0.6617143608,4.738474151
0.37500000,-0.3095017253,-0.08967519186,0.1298024949,0.3279459464,1.093394937,-0.9474292485,-0.9178591054,-0.6614193329,-0.6044983278,4.202669139
0.38333333,-0.317561406,-0.09733336863,0.1239896734,0.3231551008,1.126149497,-0.9859259741,-0.9188968653,-0.7331185441,-0.5451971585,3.656930469
0.39166667,-0.3259166999,-0.1049720637,0.1175982001,0.3188571759,1.15432135,-1.018265061,-0.9134291394,-0.7996825571,-0.4866349321,3.103110808
0.40000000,-0.3345136913,-0.1125432386,0.1106839988,0.3150373676,1.177850157,-1.043838928,-0.9029369061,-0.8581425759,-0.4307036925,2.54285791
0.40833333,-0.3432937536,-0.1200106884,0.1033261045,0.311666132,1.196688528,-1.062121823,-0.8887337915,-0.9057056711,-0.3793167633,1.977636492
0.41666667,-0.3521941874,-0.1273485694,0.09562655288,0.3086975052,1.210800611,-1.072647344,-0.8720358666,-0.9397420696,-0.3343719377,1.408755316
0.42500000,-0.3611483975,-0.1345407793,0.0877071821,0.3060710086,1.220160915,-1.074948839,-0.8539657358,-0.9581916075,-0.2973897187,0.837398281
0.43333333,-0.3700860971,-0.1415803529,0.07970014105,0.3037199948,1.224753413,-1.068658722,-0.8355245253,-0.9608931379,-0.2680908743,0.2646584346
0.44166667,-0.3789354081,-0.1484666416,0.07173648898,0.3015815483,1.224570935,-1.053742679,-0.817235273,-0.9477088358,-0.2464404883,-0.3084242905
0.45000000,-0.3876246294,-0.1552018937,0.06394929713,0.2995907531,1.219614985,-1.030256217,-0.7992776933,-0.9185900234,-0.2326616111,-0.8807940573
0.45833333,-0.3960832491,-0.1617884654,0.05646706314,0.2976848134,1.20989608,-0.9984600831,-0.7815002255,-0.874936251,-0.2257339704,-1.451345287
0.46666667,-0.4042437564,-0.168226164,0.04940232576,0.295812941,1.195434168,-0.9587933887,-0.7634500831,-0.8185893571,-0.2244072765,-2.018915647
0.47500000,-0.4120427603,-0.1745099222,0.04285525047,0.293930716,1.176259236,-0.9117728532,-0.7444166241,-0.7509896853,-0.2281052149,-2.582252143
0.48333333,-0.4194207048,-0.1806278561,0.03691163241,0.2919993503,1.152412203,-0.8578377997,-0.7234828027,-0.6740971084,-0.2360628866,-3.139978312
0.49166667,-0.4263228852,-0.1865596585,0.03163961367,0.28998775,1.12394608,-0.7977227304,-0.6995581175,-0.5903003704,-0.2470596782,-3.690564628
0.50000000,-0.4327011947,-0.1922757373,0.02708507353,0.2878773947,1.090927351,-0.7322485102,-0.6715225924,-0.5022577274,-0.2596079316,-4.232303209
0.50833333,-0.4385144904,-0.1977372267,0.02327456695,0.2856592001,1.053437545,-0.6622610362,-0.6382790947,-0.4120835311,-0.2727874143,-4.763288012
