frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,0.01093740433,0.006345336072,0.0004106014491,0.005827791834,0.01126463926
0.01666667,0.01964767054,0.01147233088,0.0004081708228,0.01066393624,0.02050220335
0.03333333,0.003645268566,0.003793408878,0.0001061992204,0.00368449864,0.003898598477
0.05000000,0.001522776108,0.0009620588744,0.0001202478964,0.001105419868,0.001512345576
0.06666667,0.0004261139123,0.002107612276,0.0001586714862,0.00215999115,0.0007684932253
0.08333333,0.0002626329736,0.0009311682887,0.0002809025818,0.001256454665,0.0005436861515
0.10000000,0.000161865386,0.0003107928626,0.0002482185315,0.00056793269,0.0007101728401
0.11666667,0.000471486836,0.0002937823813,0.0001850201073,0.0004327061482,0.000263017907
0.13333333,0.0006939487149,0.0002484021891,0.0003027832186,0.0003327719009,0.0003126527873
0.15000000,0.0003900642301,0.0001810329203,0.0003217638082,0.0004099169564,0.0004410663767
0.16666667,0.0002619398939,0.0003267905319,0.0005153270817,0.000140047751,0.0002556350982
0.18333333,0.0005265679748,0.0002728073532,0.000803739593,0.0004892020167,0.0001117502366
0.20000000,0.0004704299365,0.0002859674985,0.0008221648934,0.0007611780263,0.0001742446361
0.21666667,0.0006558313367,0.0005892197141,0.001143320541,0.0007964821137,0.0002724492225
0.23333333,0.000665834742,0.000794265941,0.001526276586,0.0009528508117,0.0003444585499
0.25000000,0.0002658732223,0.0004772486923,0.0008355760647,0.0006684866441,9.774517258e-05
0.26666667,0.0002492106839,4.91890596e-05,0.0001376035458,0.0001120107491,0.0001363186677
0.28333333,0.0001636365107,0.0003132046996,0.0002014798486,1.915927155e-05,0.000210514727
0.30000000,9.504017213e-05,0.0003930848584,0.0001253147406,0.000553997299,0.0002699845854
0.31666667,0.0003440195046,0.0004782611368,9.159113922e-05,0.0006734533338,0.0005184348413
0.33333333,0.0002690719884,0.0003143867013,0.0002538296108,0.0005016015092,0.0004814118529
0.35000000,0.001330282996,0.0009821901624,0.0006076060829,0.0009336638074,0.001401344568
0.36666667,0.002153456759,0.001473615462,0.0009386622657,0.001334352834,0.002244065022
0.38333333,0.00240627851,0.001580451085,0.001119029109,0.001622239024,0.002687245468
0.40000000,0.003712408045,0.00262247955,0.001395837657,0.002365618534,0.003777982521
0.41666667,0.005263791646,0.00388199851,0.001889392447,0.003026830114,0.0051822689
0.43333333,0.004837291533,0.003314686326,0.001662699197,0.003213160276,0.005007000092
0.45000000,0.003143878606,0.001526515191,0.001090368061,0.002911207096,0.004037764777
0.46666667,0.00545939281,0.004211376316,0.001901586916,0.0009640145801,0.003497805415
0.48333333,0.008111805447,0.007521745078,0.004606867861,0.005955141929,0.006407517085
0.50000000,0.004485335092,0.003344125403,0.004492908905,0.007724105847,0.007735228873
0.51666667,0.003266835013,0.001851113449,0.001577697579,0.003917575831,0.003654860814
0.53333333,0.001764282271,0.002351720914,0.000566423457,0.002864861581,0.002635954221
0.55000000,0.00126327034,0.001306809292,0.001461070581,0.00332579342,0.003920876509
0.56666667,0.002731481729,0.0007296812533,0.002017273563,0.002220345656,0.003736135147
0.58333333,0.002950654115,0.001522860927,0.001609440652,0.0007473072796,0.0026306607
0.60000000,0.00147092492,0.001087756309,0.0005898069776,0.0002680536941,0.001133828213
0.61666667,0.0006922526312,0.0003775001305,0.000433509508,0.0005915922663,0.0008286275443
