t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.00000000,-1.047692075,-0.06838773979,0,0.06838773979,0.1750274488,0,0,0,0,0
0.00833333,-1.04531201,-0.06885555402,-5.327807322e-07,0.06838774043,0.1750274567,0.5710559036,-0.1120872913,-0.0002554866255,3.702860949e-08,1.88381625e-06
0.01666667,-1.038179434,-0.0702496929,-8.478030678e-06,0.06838772793,0.1750274801,1.140326137,-0.2219561741,-0.002027396129,-5.116273603e-06,3.737902368e-06
0.02500000,-1.0263162,-0.07254274332,-4.253759539e-05,0.06838757337,0.1750275187,1.706128985,-0.3274851395,-0.006746656888,-4.105381211e-05,5.474439949e-06
0.03333333,-1.009758425,-0.07569173965,-0.0001310948325,0.06838678491,0.1750275701,2.266717954,-0.4272235544,-0.01514343184,-0.000171764512,6.716362719e-06
0.04166667,-0.9885571528,-0.0796434837,-0.0003066175986,0.0683841432,0.175027626,2.820252085,-0.5198929024,-0.02774149723,-0.0005085004933,6.249719862e-06
0.05000000,-0.9627792551,-0.08433302215,-0.0006068967645,0.06837729081,0.1750276615,3.364770025,-0.6040733209,-0.04517124081,-0.001213999627,1.087177009e-06
0.05833333,-0.9325085235,-0.08968438057,-0.00107401398,0.06836228539,0.1750276146,3.898169144,-0.6785443291,-0.06782743433,-0.002506185303,-1.488321273e-05
0.06666667,-0.8978469133,-0.09561233405,-0.001752277122,0.06833313937,0.1750273535,4.418191006,-0.7423163785,-0.09584027986,-0.00465745719,-5.267316575e-05
0.07500000,-0.8589158762,-0.1020269332,-0.002683436466,0.06828138827,0.1750266268,4.922414493,-0.7954735142,-0.1282390415,-0.007987858087,-0.0001303614165
0.08333333,-0.8158623558,-0.1088369592,-0.003898968906,0.06819576906,0.1750249944,5.40623983,-0.8363437899,-0.1640064886,-0.01284454855,-0.0002755571541
0.09166667,-0.7688876723,-0.1159199164,-0.005425033933,0.06806252872,0.1750217379,5.862822868,-0.8606689641,-0.2027242005,-0.01940213611,-0.0005278600311
0.10000000,-0.7182347993,-0.1231311909,-0.007284594183,0.06786760298,0.1750157547,6.288399272,-0.8669258662,-0.2439124938,-0.02768866094,-0.0009397268219
0.10833333,-0.664176791,-0.1303168051,-0.009493623847,0.0675955802,0.1750054528,6.679513278,-0.8545949575,-0.2862549397,-0.03794350391,-0.001576311664
0.11666667,-0.6070136089,-0.1373243224,-0.01205397558,0.067229166,0.1749886412,7.033196771,-0.8242517147,-0.3280509868,-0.05037264786,-0.002516385334
0.12500000,-0.5470674159,-0.144006828,-0.01495666847,0.06674957763,0.174962413,7.347094583,-0.7768436486,-0.3682354418,-0.06512434692,-0.003852969972
0.13333333,-0.4846774009,-0.1502299449,-0.01818368399,0.06613709166,0.174923027,7.619469362,-0.7144235646,-0.4057019477,-0.08227379913,-0.005693287385
0.14166667,-0.4201952633,-0.1558801447,-0.02170771655,0.06537170831,0.1748657919,7.849019573,-0.6398764478,-0.4393353225,-0.1018101105,-0.008157887187
0.15000000,-0.3539823041,-0.1608699517,-0.02549228878,0.06443391592,0.174784962,8.034703017,-0.5564817252,-0.4680573167,-0.1236254507,-0.01137885629
