frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,0.02191781642,0.006105794075,8.232823024e-05,0.006011268485,0.0216303928
0.01666667,0.03324944151,0.01209647664,4.134664533e-05,0.01206611343,0.03317392787
0.03333333,0.007168021621,0.0004747668092,8.02230768e-06,0.0004634404699,0.007168877305
0.05000000,0.002519838096,0.002409785683,1.706826776e-05,0.002413351962,0.002509089578
0.06666667,0.001087117391,0.002757473603,2.333075533e-05,0.002723718572,0.001085139442
0.08333333,0.000194569242,0.002305036597,2.474512259e-05,0.002274030366,0.0001813361587
0.10000000,0.0002535406887,0.001325607253,1.856726631e-05,0.001321962136,0.0002451275332
0.11666667,0.0002390895058,0.0006908175668,2.369055742e-05,0.0007076964126,0.0002314470869
0.13333333,0.0004989850609,0.0008883011907,3.023849838e-05,0.0009226423195,0.000491849422
0.15000000,0.0004695491191,0.00155070323,2.045139102e-05,0.001571717716,0.0004832823292
0.16666667,0.0004804953206,0.001856125556,1.356570322e-05,0.001853761602,0.0004971354912
0.18333333,0.0005129829224,0.001229898197,1.933622657e-05,0.001220229069,0.0005286355813
0.20000000,0.0003546947496,0.0003086724045,1.648140227e-05,0.0003108667776,0.0003738122554
0.21666667,0.0003334842389,0.00157723241,7.766820574e-06,0.001581822862,0.0003448476586
0.23333333,0.0003710999608,0.002020413921,1.0765492e-05,0.002023288886,0.0003741386557
0.25000000,0.0003659906905,0.001278440261,1.629668211e-05,0.001280702378,0.0003710229376
0.26666667,0.0003565384003,0.000349376886,2.003358848e-05,0.0003448889724,0.0003635783357
0.28333333,0.0002837314086,0.000908437972,2.528629447e-05,0.0009192307919,0.0002611136476
0.30000000,0.000401652104,0.0005600965051,2.942221745e-05,0.0005681976191,0.0003624099037
0.31666667,0.0001732429934,0.0003425979691,2.241605002e-05,0.0003287592999,0.0001362566235
0.33333333,8.804000707e-05,9.902319258e-05,1.086587381e-05,8.046826436e-05,5.616416739e-05
0.35000000,0.0001793030767,0.0001784386512,5.656477808e-06,0.0001608039556,0.0001483776518
0.36666667,0.0001335224895,0.0003315637784,1.137380054e-05,0.0003203782051,0.000108461915
0.38333333,3.057797966e-05,0.0003158996291,2.747475601e-05,0.0003147811014,4.568186677e-06
0.40000000,4.329626594e-05,0.0002193691002,3.381568437e-05,0.0002230373834,2.016572424e-05
0.41666667,3.504035062e-05,0.0002132277771,5.045901327e-05,0.0002144907663,7.611856714e-05
0.43333333,0.0001321298968,0.0003130209212,5.613171698e-05,0.0002928987034,0.000135223192
0.45000000,0.0001246362393,0.000355451141,4.821274509e-05,0.0003633566572,0.000124634988
0.46666667,9.38434382e-05,0.0001715259387,3.752379663e-05,0.0001945101142,8.790383544e-05
0.48333333,3.210582744e-05,0.0001781168112,3.399428507e-05,0.0002041749367,0.0001095240361
0.50000000,5.913969865e-05,0.0002287191873,3.415785102e-05,0.0002419807772,0.000119577524
0.51666667,0.0001035554939,0.0002508782637,3.22904557e-05,0.0002423218249,7.964736148e-05
0.53333333,0.0001178265302,0.0002325503859,3.265836859e-05,0.0002189881175,4.165811377e-05
0.55000000,9.948293023e-05,0.000198464549,3.155206744e-05,0.0001866598385,5.770512111e-05
0.56666667,5.707333063e-05,0.0001467110199,3.226765283e-05,0.0001374530715,7.242328961e-05
0.58333333,5.199317569e-05,7.291875747e-05,2.414799321e-05,7.455757321e-05,9.125572645e-05
0.60000000,7.327103319e-05,3.764477664e-05,2.008982796e-05,3.193859262e-05,0.0001150234479
0.61666667,0.000104068618,7.532096543e-05,3.613705306e-05,6.343084262e-05,0.0001200038824
0.63333333,0.0001190317359,7.463398711e-05,9.018433242e-05,9.339465754e-05,0.0001039372683
0.65000000,0.0001248864241,0.0001136012427,0.0001867540027,0.0001485607607,6.376469581e-05
0.66666667,0.0001178131982,0.0001256255375,0.0001837496157,0.0001543818617,4.019256342e-05
0.68333333,2.909843274e-05,0.0001178710655,0.0001885041727,0.0001160577028,4.850039729e-05
0.70000000,0.0001498208271,0.0003889436264,0.0005189766979,0.000402801,0.0002052593159
0.71666667,0.0002217816837,0.0004400823872,0.0006072402984,0.000485561905,0.0002414110337
0.73333333,0.0001785377173,0.0003222377795,0.0005383937411,0.0003941778207,0.0001647808841
0.75000000,7.925806449e-05,0.0001587437885,0.0003728948405,0.0002492998924,7.467602135e-05
0.76666667,0.00012719826,5.368150504e-05,0.0001986749615,0.0002006331116,4.121112326e-05
0.78333333,0.000116612784,4.208270075e-05,0.0001097279352,0.0001979113433,5.104918394e-05
0.80000000,3.450635515e-05,5.095499631e-05,8.164015373e-05,0.0001455215511,4.276482222e-05
0.81666667,8.681712212e-05,6.627755452e-05,7.796498522e-05,7.805486945e-05,0.0001082264954
0.83333333,0.0001596746449,7.098955189e-05,0.0001186130767,5.633729948e-05,0.0001535810755
0.85000000,0.0001388711995,1.322697365e-05,0.0001925657046,2.083090169e-05,0.0001289131158
0.86666667,4.163352154e-05,0.0001364942031,0.0002225203137,0.000128986769,3.456815776e-05
0.88333333,0.0001233787711,0.000204211525,0.0002276260421,0.0001959188093,0.0001264168361
0.90000000,0.0002343787598,0.0001537971283,0.0003239211027,0.0001471671294,0.0002207383788
0.91666667,0.0003360626611,5.168203545e-05,0.0004105622301,4.129047527e-05,0.0003382741411
