freq_Hz,bob1_amp,bob2_amp,bob3_amp,bob4_amp,bob5_amp,bob1_rel_to_max,bob2_rel_to_max,bob3_rel_to_max,bob4_rel_to_max,bob5_rel_to_max,bob1_share,bob2_share,bob3_share,bob4_share,bob5_share
1.43333333,0.07217083818,0.0666185043,0.0695910891,0.07286368892,0.06768532045,0.9904911382986497,0.9142894806249635,0.9550859986714616,0.9999999999862756,0.9289307397459045,0.2068350494681672,0.19092256623124906,0.19944172354826503,0.20882069658957847,0.19397996415987445
1.9,0.1507444189,0.07102856121,0.0002616414024,0.07112919049,0.1507316168,0.9999999999933662,0.47118534621601704,0.0017356622839339116,0.471852895175598,0.9999150741294878,0.33959443850629123,0.16001192308168222,0.0005894212587529938,0.1602386189957881,0.3395655981552326
2.53333333,0.04285038826,0.02075148905,0.04580730222,0.0208439078,0.04267492379,0.9354488516539525,0.4530170528245307,0.9999999999781695,0.4550346077888925,0.9316183604114546,0.24779321743321858,0.12000073854709349,0.2648923209320208,0.12053517336422288,0.24677854971766136
3.3,0.01168258425,0.02752026346,0.0001003442247,0.02766398979,0.01187822203,0.4223029410530193,0.9948045696920133,0.0036272506409269012,0.999999999963852,0.4293748703545421,0.14817077081878,0.3490408083300666,0.0012726705669605476,0.35086369619865226,0.15065205407285753
4.18333333,0.001534690666,0.01387696833,0.02459165472,0.01379944301,0.001468626859,0.0624069703080799,0.5642958348040641,0.9999999999593359,0.5611433295790377,0.059720538355878455,0.02776646008168195,0.25106967529423263,0.44492562198549634,0.2496670449461182,0.02657119767437841
