frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,0.01076690574,0.008195732016,0.0001751797893,0.008005866088,0.01132064789
0.01666667,0.02932143587,0.01310255923,0.0002081583116,0.01307784682,0.02957466702
0.03333333,0.006064058882,0.006198417415,0.000134526809,0.006209413872,0.005982295042
0.05000000,0.002054101234,0.001735577685,0.0001776150243,0.001711588372,0.00224176126
0.06666667,0.002756205151,0.001397509734,0.0002202222743,0.001429721671,0.002914902139
0.08333333,0.001893197789,0.001041096208,0.0002531891528,0.001007125021,0.002136850717
0.10000000,0.0001715981508,0.001638399992,0.0002647384552,0.001607982748,0.0001771288259
0.11666667,0.0006768643129,0.002993960059,0.0002227676395,0.002965359647,0.0008341080021
0.13333333,0.0002417983684,0.001814405673,0.0001622477917,0.001781654804,0.0003930427989
0.15000000,0.0005341325166,0.001183279452,0.0001487796164,0.001108289604,0.0005724002923
0.16666667,0.0007979749567,0.000678000586,0.0001568728016,0.0005817963643,0.0005764770652
0.18333333,0.001015562558,0.001420010903,0.0001699292591,0.001391336365,0.0007601906059
0.20000000,0.0009859584758,0.001565481923,0.0001645760296,0.001700280229,0.0008906077574
0.21666667,0.0008898365634,0.0009731799263,0.0001492458011,0.00109858163,0.000918508918
0.23333333,0.0007838286105,0.0008069676417,0.000144509324,0.0009076080221,0.0007076034296
0.25000000,0.0008258878907,0.00118606973,0.0001427852262,0.001128072717,0.0006223673189
0.26666667,0.0008418363821,0.001401956245,0.0001363614106,0.001248564886,0.0007023448808
0.28333333,0.0004957915978,0.001081024381,0.0001503479351,0.001006152621,0.0005849672567
0.30000000,0.0002419362751,0.0004809312617,0.0002167122538,0.000418612823,0.0003377123758
0.31666667,0.0003573654515,0.0001075198934,0.0003076228089,5.144860967e-06,0.0001459597596
0.33333333,0.0005289033246,0.0002585543343,0.0004073757466,0.0003352243418,0.0001205245579
0.35000000,0.0005042484116,0.0005587135665,0.0004872983212,0.0006344792342,0.0003729868273
0.36666667,0.0003083118483,0.0006625677664,0.0004936109574,0.0006637400203,0.0004227655126
0.38333333,0.0003004178115,0.0007081715749,0.0004499061639,0.0006339078405,0.0003113445139
0.40000000,0.0003075542023,0.0006409236444,0.0004059410132,0.0005777996371,0.0005483340945
0.41666667,8.308940141e-05,0.0005185255844,0.0003921368668,0.0005605305719,0.0005796755955
0.43333333,4.348628355e-05,0.0004458619526,0.0003726661755,0.000508620804,0.0005851323521
0.45000000,0.0001590697583,0.0003470759097,0.0003893744673,0.0003566303433,0.0005820936798
0.46666667,0.0002479170818,0.0002406810601,0.0003780014048,0.0001679804894,0.0004741629131
0.48333333,0.0002878154805,0.000153361424,0.0003335636349,7.034600222e-05,0.0003215293498
0.50000000,0.0002579719619,6.641538043e-05,0.0002886743896,9.769729952e-05,0.0001421000341
0.51666667,0.000157551025,8.492219064e-05,0.0002786666592,0.0001031488561,9.028294013e-05
0.53333333,0.000138099533,0.0001718914137,0.0002772908952,7.378471259e-05,0.0001308483014
0.55000000,0.0002712417897,0.0002358118264,0.0004073978042,0.0001138622532,0.0002475284992
0.56666667,0.0004240210069,0.0002509149312,0.000530041622,0.0002043582694,0.0003920755363
0.58333333,0.0005529786618,0.0002633246669,0.0005970196723,0.0002251229143,0.0005345493722
