t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.67500000,-0.3887033794,-0.1226654925,-0.0481167935,-0.03097666811,0.1780929774,1.530260748,0.7482322247,-6.906673358,-0.7895763818,0.9195715256
0.68333333,-0.3754408081,-0.1211175615,-0.1071904732,-0.03099590066,0.1861179146,1.64902577,-0.6198620784,-6.785732553,0.5546815442,1.0028695
0.69166667,-0.3613145272,-0.1354938339,-0.1562984509,-0.02396896812,0.1947692042,1.732579359,-2.811732004,-4.929984758,1.05467451,1.071944452
0.70000000,-0.3467841171,-0.1675475202,-0.188705788,-0.01422825304,0.2039655789,1.735251022,-4.854130561,-2.820595597,1.252524354,1.13435121
0.70833333,-0.3329102449,-0.2158964975,-0.2028547449,-0.00343264729,0.2136628313,1.546009352,-6.704332423,-0.551448001,1.325493324,1.192290814
0.71666667,-0.3224195016,-0.2753778041,-0.2001426436,0.007725793635,0.2238250307,0.8337113649,-7.1821505,0.9614006782,1.347771229,1.24586385
0.72500000,-0.3225958239,-0.3294324625,-0.1893271385,0.01898273408,0.2344132055,-1.04165709,-5.538000887,1.547402414,1.352200242,1.294383057
0.73333333,-0.3396510328,-0.3669285512,-0.1752602554,0.03024587125,0.2453814508,-3.019107745,-3.460600296,1.794831887,1.350502742,1.336890057
0.74166667,-0.3726823011,-0.3869269888,-0.1598013079,0.04149003348,0.2566748008,-4.915279423,-1.311729957,1.899184947,1.348413399,1.372253636
0.75000000,-0.4218457526,-0.3882075783,-0.143804131,0.0527288241,0.2682304452,-6.819072264,0.9553511639,1.931891774,1.349597568,1.399741629
0.75833333,-0.4827720945,-0.3744086494,-0.1277039039,0.06399610948,0.2799806277,-7.624237715,2.18162632,1.92775961,1.355346738,1.418886621
0.76666667,-0.54699444,-0.3537333291,-0.1117306349,0.07533093668,0.2918547937,-7.717516628,2.710058261,1.903275472,1.365754464,1.429486441
0.77500000,-0.6106099028,-0.3300116141,-0.09601965495,0.08677311991,0.3037818215,-7.519481104,2.95327832,1.865432258,1.381297619,1.431606496
0.78333333,-0.6719567825,-0.3048652513,-0.08066476047,0.09836585169,0.3156917285,-7.188253818,3.066477562,1.818756454,1.40156266,1.425388537
0.79166667,-0.7302280647,-0.2791022969,-0.06571150965,0.1101389901,0.3275161462,-6.789918027,3.108034948,1.770184812,1.424178523,1.411203649
0.80000000,-0.7850180548,-0.2532047038,-0.05115330476,0.1221018519,0.3391918098,-6.353734647,3.098696635,1.724799151,1.446682488,1.389830821
0.80833333,-0.8360299672,-0.2276084348,-0.03693730956,0.1342434783,0.350662567,-5.88385073,3.035455457,1.688798541,1.466796371,1.362187164
0.81666667,-0.8830005014,-0.2027618651,-0.02297412443,0.1465382104,0.3618802756,-5.384641392,2.918651125,1.664920419,1.483156309,1.329269391
0.82500000,-0.9257171332,-0.1791001938,-0.009146403764,0.1589472196,0.3728052663,-4.864464512,2.752368921,1.656288197,1.493948484,1.292106398
0.83333333,-0.9640305179,-0.157020227,0.004676403732,0.1714185983,0.3834059995,-4.328299689,2.539425085,1.66356007,1.497998483,1.251561654
0.84166667,-0.9978180757,-0.1368882871,0.01860982451,0.1838913866,0.3936587233,-3.778669111,2.285964697,1.681907459,1.493993751,1.208922611
0.85000000,-1.026977382,-0.1190147922,0.03272225978,0.1962941712,0.403553255,-3.217888355,1.998984043,1.705000471,1.4812577,1.165749999
0.85833333,-1.051424472,-0.1036326233,0.04700824809,0.2085564675,0.4130887042,-2.648073976,1.690165654,1.721501456,1.460412811,1.122864718
0.86666667,-1.071092242,-0.09087006926,0.06136107663,0.2206142824,0.422270276,-2.071159804,1.372447086,1.718974302,1.432344886,1.080913064
0.87500000,-1.085929022,-0.08074772042,0.07556898085,0.2324142411,0.4311078677,-1.488920437,1.058570136,1.684650739,1.398873242,1.040377164
0.88333333,-1.095897367,-0.07318561767,0.08932342093,0.2439145519,0.4396159369,-0.9030004741,0.7593273521,1.609263329,1.360121912,1.002113594
0.89166667,-1.100973112,-0.06803392081,0.1022678009,0.2550629055,0.4478194396,-0.3149480696,0.4811411025,1.48986635,1.314143212,0.9673068075
0.90000000,-1.101144716,-0.06509465067,0.1140323135,0.2657914956,0.4557471291,0.2737471938,0.2284314516,1.326966596,1.258950853,0.9358783132
0.90833333,-1.096413043,-0.06415470664,0.1242800696,0.2760109838,0.4634257198,0.8615823629,0.001640306366,1.126683988,1.19138867,0.9074287495
0.91666667,-1.086791722,-0.06499879956,0.1327298873,0.2856045258,0.4708771614,1.446999308,-0.2003005957,0.8972532441,1.108187816,0.8812045653
0.92500000,-1.072307581,-0.0674275049,0.1391776363,0.2944274003,0.4781168168,2.028383732,-0.378816181,0.6475969799,1.005784878,0.8565369443
0.93333333,-1.05300125,-0.07125659686,0.1434970102,0.3023062712,0.485153625,2.604031605,-0.5369707818,0.3882328663,0.8813430016,0.8321527509
0.94166667,-1.028928048,-0.07632504831,0.1456450788,0.3090524754,0.4919796434,3.172116772,-0.6764359189,0.1276859154,0.7339849664,0.8054393671
0.95000000,-1.000159118,-0.08248562036,0.1456395213,0.3144832776,0.4985623002,3.730662983,-0.7996925581,-0.1275675507,0.5663006087,0.7732039494
0.95833333,-0.966782779,-0.08961466995,0.1435507702,0.3184424289,0.5048417184,4.277521765,-0.9090617227,-0.3713954059,0.3812303615,0.7320884308
0.96666667,-0.9289060236,-0.09760137935,0.1394932363,0.3207988759,0.5107297743,4.810357552,-1.005735287,-0.5997941086,0.1825741749,0.6788373888
0.97500000,-0.8866561127,-0.1063451113,0.133600983,0.3214617517,0.5161166188,5.326641537,-1.090956301,-0.8112681979,-0.02458956233,0.6114550555
0.98333333,-0.8401824169,-0.1157554801,0.1260274801,0.3203760589,0.5208748416,5.823380149,-1.165772181,-1.002952541,-0.2362747425,0.5275809453
0.99166667,-0.7896762824,-0.12573705,0.1169405118,0.3175294779,0.5248581006,6.292977945,-1.227319655,-1.174540762,-0.4462476738,0.4252557451
1.00000000,-0.7353904192,-0.1361677528,0.1065095413,0.3129511294,0.5279119724,6.729837742,-1.273395718,-1.325340932,-0.651568444,0.3046301138
1.00833333,-0.6776140323,-0.1469154324,0.09491072131,0.3066920798,0.5298839571,7.130100709,-1.303341248,-1.455000699,-0.8487872863,0.1655557915
1.01666667,-0.6166662429,-0.1578457817,0.08231568471,0.2988359156,0.5306240722,7.490489885,-1.317412476,-1.564327905,-1.034831879,0.00949424523
1.02500000,-0.5528903446,-0.1688332489,0.0688979567,0.2894789745,0.5300002074,7.808494171,-1.317439114,-1.65232019,-1.208611596,-0.1616682435
1.03333333,-0.4866645669,-0.1797555473,0.05483749629,0.2787299727,0.5278927066,8.073097759,-1.29746013,-1.718556312,-1.368983029,-0.3459775471
1.04166667,-0.4186236423,-0.1902802464,0.04031481888,0.2667016807,0.5242053458,8.234518623,-1.212946873,-1.763423109,-1.515191665,-0.5405880308
1.05000000,-0.3499354628,-0.1995732228,0.02550564599,0.2535224098,0.5188590279,8.207420989,-0.9812326912,-1.787140422,-1.645143413,-0.7436396578
1.05833333,-0.2829173993,-0.2056744917,0.01059524361,0.2393273398,0.5117974984,7.780483889,-0.3949872725,-1.786658097,-1.758894683,-0.9517851112
1.06666667,-0.2227383624,-0.20384499,-0.004175795309,0.2242551822,0.5029877728,6.441959909,1.041982978,-1.751006467,-1.855498669,-1.16286606
1.07500000,-0.1784882395,-0.1856708182,-0.01840242783,0.2084524863,0.4924147226,4.161113797,3.31273611,-1.646874669,-1.934120334,-1.374457597
1.08333333,-0.1534638849,-0.1490973863,-0.03118882419,0.1920729293,0.4800872844,1.834893782,5.429260501,-1.381837018,-1.993536207,-1.583515624
1.09166667,-0.1470949164,-0.0971965441,-0.0403257459,0.1752926704,0.4660361255,-0.09350502731,6.69897853,-0.7033562255,-2.028890833,-1.787769198
1.10000000,-0.1518876296,-0.04379453382,-0.03986219706,0.1583593664,0.450311083,-0.9371578087,5.743497435,1.056594635,-2.027016393,-1.984831229
1.10833333,-0.161454762,-0.004001251145,-0.02172965868,0.1417186324,0.4329829327,-1.312938347,3.757706339,3.275592104,-1.948133973,-2.172049231
1.11666667,-0.1732685719,0.01828061027,0.0142295541,0.1263766978,0.4141459427,-1.502997626,1.569286908,5.306885767,-1.689220906,-2.346355612
1.12500000,-0.1862914095,0.02229864054,0.06502250926,0.1148177276,0.3939256994,-1.614377359,-0.4364884713,6.57734728,-0.9612702578,-2.503008402
1.13333333,-0.2000890083,0.01461570962,0.1165985768,0.1138133988,0.3725022362,-1.693491369,-1.272413162,5.448085904,0.9283555186,-2.632646742
1.14166667,-0.2144695725,0.002472608082,0.1538248292,0.130732852,0.3501928503,-1.755526341,-1.592426539,3.445910426,3.109367109,-2.709320447
1.15000000,-0.2293132343,-0.0113876122,0.1735458454,0.1652373224,0.3276542731,-1.805024723,-1.71362138,1.261346912,5.145617031,-2.672169719
1.15833333,-0.2445220514,-0.02586284711,0.1747584379,0.215510735,0.3064175017,-1.843205417,-1.752484833,-0.8298774593,6.691115981,-2.349611794
1.16666667,-0.2600009804,-0.04051510831,0.1633823806,0.2707256503,0.2907156705,-1.869770215,-1.761296329,-1.750973441,6.181319548,-1.193402369
1.17500000,-0.275651798,-0.055191105,0.147111912,0.3138830509,0.2896489635,-1.884426399,-1.760152401,-2.099333063,4.141372189,0.9219559892
1.18333333,-0.2913746809,-0.06984570491,0.1289882634,0.3397308838,0.305558661,-1.887064422,-1.756958048,-2.226799621,2.057758855,2.87841986
1.19166667,-0.3070697679,-0.08447667802,0.1102785711,0.3478769386,0.3376189906,-1.877776868,-1.754760435,-2.251624639,-0.1385441411,4.835609772
1.20000000,-0.3226377866,-0.09909731885,0.09160438445,0.337130853,0.3861970883,-1.856593015,-1.75448717,-2.224263322,-2.283110057,6.654954287
1.20833333,-0.3379814497,-0.1137202693,0.07327075465,0.3135573455,0.4447299801,-1.824064584,-1.755013209,-2.17354648,-3.226322334,7.244158338
1.21666667,-0.3530098559,-0.1283478716,0.05540266298,0.2849197645,0.5053821792,-1.781100335,-1.755590765,-2.113960757,-3.58938103,7.25608027
1.22500000,-0.3676405213,-0.1429767434,0.0380421085,0.2543702006,0.5650495433,-1.728801032,-1.754954315,-2.053207376,-3.716420217,7.039864894
1.23333333,-0.3817998966,-0.1575884196,0.0211612799,0.2233093324,0.6224240633,-1.668140544,-1.751171676,-1.999859145,-3.72348917,6.718285321
1.24166667,-0.3954229601,-0.172149021,0.004670297137,0.192504182,0.676899041,-1.600315886,-1.742375808,-1.960838741,-3.65874715,6.349551398
1.25000000,-0.4084557741,-0.1866084026,-0.01157880893,0.1625228293,0.7281508759,-1.526710933,-1.726594325,-1.942993349,-3.524871616,5.945192184
1.25833333,-0.4208558711,-0.2009035633,-0.02778048208,0.1339525133,0.7758952992,-1.448686192,-1.702914919,-1.949742209,-3.32009762,5.508350649
1.26666667,-0.4325918821,-0.2149708228,-0.04413797606,0.1073772099,0.8198766564,-1.367540716,-1.672243609,-1.979622396,-3.046871381,5.042693203
1.27500000,-0.4436429764,-0.2287600131,-0.06081935647,0.0833405157,0.8598709888,-1.284524959,-1.63643758,-2.025473569,-2.713090242,4.552222331
1.28333333,-0.4540010835,-0.2422335043,-0.07790568783,0.06228254459,0.8956984796,-1.201596176,-1.596652281,-2.074329149,-2.335026919,4.043875767
1.29166667,-0.4636741482,-0.255364605,-0.09534604003,0.04449066074,0.9272305893,-1.120309187,-1.554614489,-2.106886124,-1.932684746,3.521725377
1.30000000,-0.4726806016,-0.26814749,-0.1129139023,0.03008257363,0.954361924,-1.041792132,-1.513723993,-2.101340054,-1.526177206,2.988057465
1.30833333,-0.4810480931,-0.2806009037,-0.130212835,0.01901507837,0.9770054811,-0.9671864564,-1.475447103,-2.04030229,-1.133389372,2.445000937
1.31666667,-0.4888183816,-0.2927391458,-0.1467420438,0.01112323977,0.9950913812,-0.8989214915,-1.43777856,-1.915306081,-0.7657507631,1.894539095
1.32500000,-0.4960520538,-0.3045608251,-0.1619464182,0.006161860502,1.008565728,-0.8385459037,-1.398774279,-1.723134285,-0.4304446479,1.338528
1.33333333,-0.5028181676,-0.3160314711,-0.1752930112,0.003852924337,1.017389642,-0.7868249009,-1.352285559,-1.47106019,-0.1293044811,0.7787201433
1.34166667,-0.5091955191,-0.3270515173,-0.1863335105,0.003915887587,1.021538512,-0.7456349231,-1.288860853,-1.171897369,0.1389924154,0.2167921406
1.35000000,-0.5152760785,-0.3374400689,-0.1947394803,0.006088699842,1.021001491,-0.7154483228,-1.199403254,-0.8417484227,0.3778831992,-0.3456220788
1.35833333,-0.5211463695,-0.3469490981,-0.2003197533,0.01013997443,1.015781398,-0.6948413685,-1.076725357,-0.496452619,0.5904710986,-0.9068637844
1.36666667,-0.5268788903,-0.3552764327,-0.2030169902,0.01586919689,1.005895084,-0.682099081,-0.9149869673,-0.1520654417,0.7810349024,-1.465227497
1.37500000,-0.5325266813,-0.362091174,-0.2028828229,0.02310135926,0.9913738025,-0.6736288381,-0.7143431375,0.1816563687,0.951663721,-2.018957879
1.38333333,-0.5381016902,-0.3670843668,-0.2000468049,0.0316849877,0.9722637391,-0.6635610508,-0.4787404833,0.4950947291,1.105819988,-2.566221697
1.39166667,-0.5435627606,-0.3699997026,-0.1946959043,0.04149031058,0.9486267715,-0.6451048021,-0.2175031831,0.7849892477,1.245078223,-3.105082329
1.40000000,-0.5488104675,-0.3706649253,-0.1870368639,0.05239832834,0.9205414212,-0.6112739453,0.05950844631,1.048866328,1.370667367,-3.633478742
1.40833333,-0.5536948161,-0.3689931508,-0.1772856836,0.06430004925,0.8881039591,-0.5572238684,0.3419439405,1.287009472,1.483754202,-4.149210189
1.41666667,-0.558028282,-0.3649746901,-0.1656612835,0.07709604082,0.8514296092,-0.4782560804,0.6209334557,1.498596722,1.58548605,-4.649927865
1.42500000,-0.5615901001,-0.3586769523,-0.1523788273,0.0906901044,0.8106602503,-0.3720443717,0.8882710032,1.684953473,1.674592837,-5.130682542
1.43333333,-0.5641514221,-0.3502147139,-0.1376498788,0.1049629221,0.7659908042,-0.2381686542,1.139703817,1.845833908,1.748231222,-5.585325567
1.44166667,-0.5654892764,-0.3397354076,-0.1216808225,0.1197818892,0.7176541559,-0.07874469962,1.371838287,1.982808283,1.805534551,-6.010217464
1.45000000,-0.565398547,-0.3274093611,-0.1046687523,0.1350079661,0.6659126447,0.1040383998,1.583002808,2.096115821,1.845898263,-6.401956546
1.45833333,-0.563699036,-0.3134111984,-0.08681205758,0.1505004804,0.6110552051,0.3069052798,1.773017478,2.185509154,1.869591397,-6.757598118
1.46666667,-0.5602397811,-0.2979182488,-0.06830734706,0.1661245571,0.5533928462,0.5257219952,1.941593206,2.2518874,1.877742179,-7.074799443
1.47500000,-0.5549015003,-0.281112147,-0.04934328765,0.1817461091,0.4932670177,0.7571240558,2.088428432,2.295740998,1.86512449,-7.344060489
1.48333333,-0.5475973579,-0.263169124,-0.0301062585,0.1970353195,0.4312550913,0.9971031932,2.214332184,2.3174941,1.78926665,-7.518272331
