t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.52500000,-0.3887530529,-0.2180971107,-0.09816900829,0.01249956507,0.965590406,-0.1730375794,-1.06897494,-0.8288117997,-1.977908157,-1.644725228
0.53333333,-0.3897243104,-0.2266319391,-0.1048830654,-0.003064233501,0.9497377595,-0.06146501052,-0.9764102148,-0.7853270272,-1.752416452,-2.158872604
0.54166667,-0.389801744,-0.2343228278,-0.1112983533,-0.0166309917,0.9296289864,0.0413785555,-0.8666680964,-0.7564024854,-1.499457335,-2.665892413
0.55000000,-0.3890602416,-0.2410336083,-0.1175191045,-0.02799184786,0.9053311951,0.1350133184,-0.7415288449,-0.7381735126,-1.223549837,-3.163917471
0.55833333,-0.3875817557,-0.2466414897,-0.1236185328,-0.03697328764,0.876927478,0.2178620479,-0.6020431421,-0.7260970977,-0.9296345984,-3.650976949
0.56666667,-0.3854613769,-0.2510336695,-0.1296165462,-0.04345763126,0.8445178147,0.2891422566,-0.4503380047,-0.7125071756,-0.6256286306,-4.124953909
0.57500000,-0.382792858,-0.2541236697,-0.1354672035,-0.04740690771,0.808235477,0.3495799055,-0.2901964789,-0.6894075632,-0.3238331235,-4.578499905
0.58333333,-0.3796623666,-0.2558601137,-0.1410568679,-0.04889590592,0.7682866906,0.4001890588,-0.1264312984,-0.6483770636,-0.03679502125,-5.004255453
0.59166667,-0.3761478838,-0.256234217,-0.1462035033,-0.04808575465,0.7249189538,0.4417495988,0.03625005954,-0.5824522076,0.2269173139,-5.398438891
0.60000000,-0.3723241495,-0.2552675043,-0.1506875635,-0.04519381136,0.6784100071,0.4746349247,0.1947254845,-0.4888308265,0.4618514861,-5.757614716
0.60833333,-0.3682566074,-0.2530113526,-0.1542658383,-0.04048363427,0.6290639254,0.5005711017,0.3451025874,-0.3647301849,0.662522741,-6.078936042
0.61666667,-0.3639954788,-0.2495478459,-0.1566798621,-0.03425526653,0.5772053973,0.5213999308,0.4838159039,-0.2096701426,0.8263064891,-6.360324501
0.62500000,-0.359575858,-0.2449937509,-0.1576783305,-0.02680886235,0.5231730416,0.5388927192,0.6062277635,-0.02521320412,0.9550902635,-6.600508562
0.63333333,-0.3550187418,-0.2394940799,-0.1570260391,-0.01842990611,0.4673129794,0.5546462264,0.710672712,0.1858346527,1.050527934,-6.798925505
0.64166667,-0.3503327912,-0.2331988193,-0.1545213573,-0.009382976854,0.4099737764,0.5700171708,0.7972981384,0.4181762975,1.116307261,-6.955518073
0.65000000,-0.3455164722,-0.2262516303,-0.1500201839,0.0001106203347,0.3515033617,0.5860927499,0.8674511166,0.6636804652,1.158696148,-7.070459248
0.65833333,-0.3405603754,-0.2187804584,-0.1434442638,0.00987764124,0.2922479979,0.6036418331,0.9235753924,0.9148199612,1.182739514,-7.143933188
0.66666667,-0.3354526844,-0.210886174,-0.1347798349,0.01978529883,0.232552639,0.6223768517,0.9697408609,1.16355956,1.193212108,-7.176062484
0.67500000,-0.3301842212,-0.2026348351,-0.1240811473,0.02973208096,0.1727685622,0.6422629813,1.00988801,1.401666575,1.188060931,-7.16050354
0.68333333,-0.3247446153,-0.1940611382,-0.1114711814,0.03931458461,0.1135811895,0.6634743018,1.047711501,1.620874597,1.088028454,-7.014549129
0.69166667,-0.3191222993,-0.1851698131,-0.09714306219,0.04731404826,0.05652094172,0.6861313003,1.086654114,1.812509007,0.7865420591,-6.627576658
0.70000000,-0.3133047789,-0.1759391016,-0.08136819607,0.05138558918,0.004288184115,0.7103424063,1.129559319,1.965752229,0.1096064996,-5.818455308
0.70833333,-0.3072785875,-0.1663337009,-0.06452760986,0.04750571372,-0.03865417705,0.7362359034,1.176152974,2.065776993,-1.147586775,-4.370035939
0.71666667,-0.3010291037,-0.1563295542,-0.0471649017,0.03085118266,-0.06691377342,0.7639570324,1.225215849,2.083667566,-2.88390273,-2.360974284
0.72500000,-0.2945419586,-0.1459080919,-0.03020109986,0.000118954674,-0.07828776285,0.7930632298,1.2761752,1.954524615,-4.381171356,-0.4459123436
0.73333333,-0.287809658,-0.1350639319,-0.01536384769,-0.03965743623,-0.07605879938,0.8227976782,1.325438669,1.542550538,-4.994046768,0.8758081615
0.74166667,-0.280826822,-0.1238460871,-0.005944728027,-0.08014707878,-0.06516842206,0.8531912972,1.364193033,0.6059512327,-4.54021382,1.668878539
0.75000000,-0.2735881826,-0.1123977873,-0.007373061042,-0.1123277437,-0.04909668166,0.8841590477,1.376811365,-1.069174689,-3.022857338,2.151916395
0.75833333,-0.2660902408,-0.101057222,-0.02484556018,-0.1289054268,-0.0297371123,0.9153216305,1.331271392,-3.104023019,-0.9455990894,2.476126123
0.76666667,-0.2583349767,-0.09053871064,-0.05738485755,-0.1292488297,-0.008046982218,0.9456671438,1.165571573,-4.547887418,0.7454307446,2.719603378
0.77500000,-0.2503375403,-0.08227005263,-0.09783572946,-0.1184899527,0.01546429247,0.9729035204,0.7677189343,-4.997630318,1.73269189,2.91690776
0.78333333,-0.2421410381,-0.07884119806,-0.1381417268,-0.1017130979,0.04047531143,0.9923950633,-0.02511571082,-4.532624006,2.235248024,3.080610503
0.79166667,-0.2338425557,-0.08412263733,-0.1711853619,-0.08194220106,0.0667303101,0.995536647,-1.322318528,-3.285488319,2.480174824,3.216192467
0.80000000,-0.2256351431,-0.1016743089,-0.191675127,-0.06073014078,0.09400532876,0.9667689288,-2.890058491,-1.608867866,2.595909929,3.325373101
0.80833333,-0.2178983994,-0.131424105,-0.198462061,-0.03885844579,0.1220783804,0.8762479599,-4.15727309,-0.08599302448,2.64548982,3.407625103
0.81666667,-0.2113404082,-0.1691408618,-0.1944337888,-0.0167370148,0.1507227668,0.6736355388,-4.782040742,0.9720714213,2.660377746,3.462408421
0.82500000,-0.2071869678,-0.2093540326,-0.183433954,0.005452240683,0.1797127706,0.2843211492,-4.769722563,1.610729215,2.662706734,3.491669111
0.83333333,-0.2073681597,-0.2470935083,-0.1683301136,0.02760025294,0.208860941,-0.3792198955,-4.202214733,1.980889033,2.650352606,3.500523429
0.84166667,-0.2143698211,-0.2781074097,-0.1508430772,0.04958356607,0.2379989215,-1.347011089,-3.176870276,2.196785619,2.623168388,3.489256562
0.85000000,-0.2303014732,-0.2993215497,-0.131961258,0.07127908572,0.2669597618,-2.484248719,-1.894899062,2.323464004,2.581384366,3.45800224
0.85833333,-0.2555015272,-0.3097971884,-0.112246529,0.09256763034,0.2955770906,-3.526676348,-0.6499593961,2.405323633,2.525554189,3.406885578
0.86666667,-0.2882547592,-0.3108680279,-0.09191294008,0.1133336747,0.3236873772,-4.278045942,0.343534385,2.472301293,2.456062505,3.336371022
0.87500000,-0.3259010147,-0.304874626,-0.07108183524,0.1334655549,0.3511301762,-4.707737209,1.050559617,2.524747081,2.373443093,3.246772422
0.88333333,-0.3660072262,-0.2939994634,-0.04987408786,0.1528560598,0.3777491855,-4.882182456,1.527329547,2.562695739,2.278247113,3.138771393
0.89166667,-0.4067800164,-0.2798611089,-0.02841083055,0.1714039415,0.4033932997,-4.87934796,1.844470829,2.586041743,2.171357396,3.012902203
0.90000000,-0.4470029374,-0.2635474304,-0.00681371897,0.1890143702,0.4279170224,-4.758184665,2.056870376,2.594865589,2.053338482,2.870027939
0.90833333,-0.4859337096,-0.2456984232,0.01479701943,0.2055977659,0.4511818072,-4.580656781,2.223960359,2.58932485,1.925035936,2.71088423
0.91666667,-0.5232712472,-0.2265354114,0.03630200346,0.2210719527,0.4730560868,-4.37579189,2.371659193,2.569472927,1.787253963,2.536494278
0.92500000,-0.5587878986,-0.2062332304,0.05758161904,0.2353617634,0.4934168614,-4.143680355,2.496867133,2.535257924,1.640963229,2.347787304
0.93333333,-0.5922579444,-0.1849909597,0.07851712668,0.2484000862,0.5121492358,-3.88472193,2.59691117,2.486875743,1.487088156,2.145891547
0.94166667,-0.6234612601,-0.1630256473,0.09897108484,0.2601473545,0.5291483599,-3.599858121,2.670248782,2.417890785,1.333070034,1.93197405
0.95000000,-0.652187537,-0.1405627897,0.1187453537,0.2706334103,0.5443185947,-3.290515457,2.716264468,2.323735274,1.184617079,1.707184534
0.95833333,-0.6782404936,-0.1178303135,0.1376302849,0.2799096744,0.5575750728,-2.958616233,2.735059551,2.204409966,1.042946587,1.472904332
0.96666667,-0.701441501,-0.09505115322,0.1554091196,0.2880442813,0.5688441862,-2.606458977,2.727674013,2.057866609,0.9112469406,1.230419343
0.97500000,-0.7216323592,-0.0724382874,0.1718526303,0.2951285798,0.57806304,-2.236626789,2.695386454,1.884190108,0.7908515365,0.9810871014
0.98333333,-0.7386771218,-0.05019291635,0.1867407974,0.301256612,0.5851807224,-1.851861711,2.639776338,1.684516494,0.6820267691,0.7263857341
0.99166667,-0.7524630541,-0.02850144738,0.1998543096,0.3065327068,0.5901586962,-1.454977106,2.562751147,1.458576856,0.5863194207,0.4678065665
1.00000000,-0.7629009505,-0.007534816774,0.2109866514,0.3110601494,0.5929708984,-1.048802976,2.466118021,1.209705074,0.5019486572,0.2068516495
1.00833333,-0.7699250242,0.01255086662,0.2199640755,0.3149227972,0.5936038188,-0.6361212251,2.351619132,0.9420238802,0.4264129064,-0.05496882991
1.01666667,-0.7734926022,0.03161441358,0.2266431963,0.3181877049,0.5920565685,-0.2197022296,2.221119439,0.6587788278,0.35809947,-0.3161344483
1.02500000,-0.7735838826,0.04953019357,0.2309159638,0.320900367,0.588340991,0.1977415444,2.076463023,0.3655499001,0.2931060881,-0.5751113363
1.03333333,-0.7702015455,0.06618749439,0.2327262435,0.3230690201,0.5824817254,0.6135166469,1.918883385,0.06937391855,0.2267498874,-0.8303638772
1.04166667,-0.7633707791,0.0814404355,0.2321224433,0.3246629697,0.574516009,1.024911632,1.736984163,-0.2100219597,0.1544661556,-1.08044573
1.05000000,-0.7531392967,0.09505714192,0.2293071018,0.325615926,0.5644923118,1.429247932,1.525880491,-0.4598331084,0.07229773126,-1.324038631
1.05833333,-0.7395769573,0.1067828204,0.2245667521,0.3258334597,0.5524707551,1.823875324,1.283121542,-0.6712720596,-0.02206503035,-1.559704987
1.06666667,-0.7227755734,0.1163509761,0.218241565,0.3252143233,0.5385223696,2.206191376,1.007517411,-0.8387499346,-0.1286389802,-1.786293525
1.07500000,-0.7028483193,0.1234849742,0.2107221862,0.32365375,0.5227279907,2.573674308,0.6991492662,-0.9573710677,-0.2480087062,-2.00253533
1.08333333,-0.6799288801,0.1279133461,0.2024307393,0.3210476394,0.5051782211,2.923930585,0.3589426701,-1.024294244,-0.3793269337,-2.207424519
1.09166667,-0.6541701989,0.129395432,0.193783937,0.3172827735,0.4859935724,3.25473952,-0.007353880289,-1.043215901,-0.5280570552,-2.392150993
1.10000000,-0.6257428487,0.1277392162,0.1851557041,0.3121878869,0.4653900025,3.564094608,-0.3921112412,-1.021906321,-0.6980219112,-2.54771695
1.10833333,-0.5948331013,0.1228467838,0.176827065,0.3055931129,0.4436219508,3.850239556,-0.7816943433,-0.9736903904,-0.8880920514,-2.670786519
1.11666667,-0.561640841,0.1147371845,0.1689608724,0.2973368823,0.4209745362,4.111669876,-1.161853255,-0.9134938169,-1.095952156,-2.758710014
1.12500000,-0.526377464,0.1035476861,0.1615921513,0.2872855715,0.3977481996,4.347121502,-1.51860866,-0.8568874825,-1.318606309,-2.809127597
1.13333333,-0.4892639413,0.08952799501,0.1546276971,0.2753327637,0.3742610082,4.555552122,-1.839093034,-0.8188481151,-1.551087432,-2.82167217
1.14166667,-0.4505290088,0.07302745481,0.1478541171,0.2614240941,0.35082413,4.736128416,-2.112502514,-0.8134394858,-1.786966515,-2.796855721
1.15000000,-0.4104076477,0.05445903326,0.1409565662,0.2455671784,0.3277441295,4.888186175,-2.335390407,-0.8492320836,-2.016771341,-2.73697046
1.15833333,-0.3691397668,0.03425026607,0.1335710971,0.2278573261,0.3052894789,5.01121711,-2.506160404,-0.9310422143,-2.229988138,-2.647759682
1.16666667,-0.326968984,0.01282312324,0.1253069942,0.2084825305,0.2836790695,5.104825132,-2.62845284,-1.06070151,-2.413900836,-2.535421272
1.17500000,-0.2841417238,-0.009430469842,0.1157576972,0.1877367483,0.26307874,5.168728804,-2.705523459,-1.238482852,-2.557847743,-2.406415596
1.18333333,-0.2409063096,-0.03216194441,0.104540607,0.1659911162,0.2436009011,5.202773157,-2.743873495,-1.461057449,-2.652005471,-2.267036166
1.19166667,-0.1975204304,-0.05505697514,0.09129483594,0.1436902165,0.2253076996,5.199704997,-2.74062232,-1.723588251,-2.690984508,-2.122981972
1.20000000,-0.1545753831,-0.07751394464,0.07573011244,0.1213009031,0.2082175207,5.080478381,-2.623158478,-2.0161381,-2.672970926,-1.979012516
1.20833333,-0.1134293515,-0.0982131708,0.05764682734,0.09928675609,0.1923137486,4.74878118,-2.300731585,-2.32497103,-2.602505789,-1.838758099
1.21666667,-0.07642998328,-0.1149052,0.03699328684,0.07803815074,0.1775567863,4.055069719,-1.633326549,-2.629068281,-2.491932504,-1.70353959
1.22500000,-0.04734640134,-0.1240242777,0.01391404705,0.05782075143,0.1639103566,2.826609615,-0.4639213818,-2.902308419,-2.357493868,-1.57233629
1.23333333,-0.03074423456,-0.1213654322,-0.01119196109,0.0387724762,0.1513381245,1.104301319,1.14487622,-3.108369216,-2.2136797,-1.445823693
1.24166667,-0.02894919107,-0.105164491,-0.03756039374,0.02091856947,0.1397991844,-0.6212873316,2.673208567,-3.194645286,-2.072062569,-1.32427787
1.25000000,-0.03972059843,-0.07862650215,-0.06386729874,0.004215947301,0.1292583268,-1.869505913,3.56416062,-3.073681513,-1.938231858,-1.20600567
1.25833333,-0.05868411249,-0.04808657606,-0.08776966936,-0.01141004677,0.1196904696,-2.610860671,3.619938799,-2.582863498,-1.812623153,-1.090838735
1.26666667,-0.08231764257,-0.02084886598,-0.1052217144,-0.0259836394,0.1110676962,-3.020426952,2.756633337,-1.48469178,-1.683021464,-0.9792622361
1.27500000,-0.1085251687,-0.004656963773,-0.1105194756,-0.03939259321,0.1033584884,-3.247757214,1.013031147,0.3045358379,-1.528513648,-0.8715677349
1.28333333,-0.1361823043,-0.004652762002,-0.09982731301,-0.05128265036,0.09653502036,-3.378498131,-0.9685744423,2.197464764,-1.310160349,-0.7663526379
1.29166667,-0.1646876273,-0.01912607891,-0.07596279478,-0.0608764943,0.0905824273,-3.455991589,-2.380044505,3.376417383,-0.9646331924,-0.6623581047
1.30000000,-0.1936938776,-0.04242292614,-0.04605173104,-0.06676571253,0.08549774461,-3.501038557,-3.118129794,3.665256964,-0.4054767706,-0.5575585456
1.30833333,-0.2229718897,-0.06991679122,-0.01689174748,-0.06681340447,0.08130353109,-3.522053445,-3.428914074,3.228056183,0.4460992844,-0.4477076249
1.31666667,-0.2523376971,-0.09894211172,0.006301327387,-0.05854715109,0.07806982716,-3.522453399,-3.509865327,2.274541938,1.571349954,-0.3253814631
1.32500000,-0.2816255917,-0.1280727064,0.02044592203,-0.04046572645,0.07595539935,-3.503405098,-3.466030451,1.116811922,2.750592924,-0.1763550828
1.33333333,-0.3106736892,-0.1565128559,0.02530858085,-0.01342218306,0.07525922636,-3.4648814,-3.351956231,0.09499186107,3.677348183,0.01911515358
1.34166667,-0.3393190514,-0.1838752327,0.02293186906,0.0196373944,0.07648429853,-3.406718375,-3.212007591,-0.6114051185,4.183675093,0.290326462
1.35000000,-0.3673973337,-0.2099981797,0.01591373918,0.0551370386,0.08040614403,-3.328734685,-3.054780236,-1.032946634,4.270587606,0.6726655348
1.35833333,-0.3947421196,-0.2347456436,0.006257715489,0.08980678845,0.08809721775,-3.230674162,-2.882199966,-1.258697643,3.994917366,1.198924478
1.36666667,-0.4211866097,-0.2579966432,-0.004724979206,0.120901599,0.1008061061,-3.112713945,-2.695848254,-1.361298692,3.426287864,1.873379151
1.37500000,-0.4465663298,-0.279642376,-0.0162224585,0.1463842108,0.1195810723,-2.975162995,-2.497260648,-1.388245083,2.668534246,2.640218045
1.38333333,-0.4707189319,-0.2995891358,-0.02775064817,0.1652513307,0.1447620333,-2.818293443,-2.288370293,-1.37670267,1.867175518,3.389869829
1.39166667,-0.4934861775,-0.3177570334,-0.03914721096,0.1777689393,0.1757249292,-2.642813648,-2.070560621,-1.357269948,1.159279511,4.013582156
1.40000000,-0.5147163256,-0.3340781831,-0.05035178246,0.1849922773,0.2111457505,-2.449495465,-1.84546435,-1.330633767,0.6004701857,4.455999515
1.40833333,-0.534263783,-0.3484993301,-0.06130477436,0.1881905704,0.249493161,-2.239151133,-1.61478355,-1.296935776,0.1899085686,4.719724019
1.41666667,-0.5519942961,-0.3609762681,-0.07194872146,0.1884908809,0.2893967846,-2.014233563,-1.378465201,-1.256504701,-0.1003215987,4.835184274
1.42500000,-0.5678044281,-0.3714548234,-0.08222825565,0.186763882,0.329763107,-1.778492264,-1.135389479,-1.209499178,-0.3016559944,4.836134508
1.43333333,-0.5816093086,-0.3798846863,-0.09208903903,0.1836374258,0.3697590358,-1.533202793,-0.887007253,-1.156013471,-0.4409748336,4.751348496
1.44166667,-0.5933351332,-0.3862273422,-0.1014774462,0.1794567083,0.4088483317,-1.279750658,-0.6346883769,-1.096156839,-0.5614073456,4.62558202
1.45000000,-0.6029195425,-0.3904558318,-0.1103411402,0.1742999204,0.4467777215,-1.019463228,-0.3798661407,-1.030116998,-0.6748694785,4.473023507
1.45833333,-0.6103106562,-0.3925556925,-0.118629518,0.1682342497,0.4833252955,-0.7535901563,-0.1240480062,-0.958122423,-0.7791906588,4.294021172
1.46666667,-0.6154677861,-0.392524292,-0.1262940507,0.1613446279,0.5182724322,-0.4835438721,0.1314125662,-0.8804424472,-0.8722951489,4.089009558
1.47500000,-0.6183620757,-0.3903702135,-0.133288622,0.1537321445,0.5514049483,-0.2107453897,0.3851703607,-0.7973865301,-0.9524070869,3.858631245
