frequency_Hz,amp_theta1_rad,amp_theta2_rad,amp_theta3_rad,amp_theta4_rad,amp_theta5_rad
0.00000000,0.02175145763,0.001496337967,3.866980495e-05,0.001581118999,0.02148464744
0.01666667,0.03985415838,0.004774788332,2.041202452e-05,0.004788975587,0.03979108107
0.03333333,0.008544593642,0.003666620197,2.333316561e-06,0.003663015486,0.008550421148
0.05000000,0.003205548779,0.002743967818,1.942131225e-06,0.002740812917,0.003199850928
0.06666667,0.0005997211426,0.003360824272,2.27522907e-06,0.003358278434,0.000594347109
0.08333333,0.002781318264,0.003766588275,1.553537733e-06,0.003763185848,0.002777224225
0.10000000,0.002091806452,0.00324439261,1.331305785e-06,0.003242003072,0.002091198751
0.11666667,0.0007912756131,0.002044548708,2.491552981e-06,0.002045867166,0.0007955089056
0.13333333,0.0007789975513,0.001354971266,1.642551881e-06,0.001354208364,0.0007745927928
0.15000000,0.001026751876,0.001668365128,1.559276738e-06,0.001665620338,0.001020604696
0.16666667,0.001243255334,0.00140726134,2.76126273e-06,0.001403529163,0.001235866279
0.18333333,0.0005920583934,0.0005638405688,2.155137214e-06,0.0005609420053,0.0005872534469
0.20000000,0.0004671604601,0.0003158260007,2.03885582e-06,0.0003131995475,0.000463136048
0.21666667,0.0008031438678,0.000161153599,2.004090747e-06,0.0001576480455,0.0008005647451
0.23333333,0.0004363811026,0.0001670953183,1.116190961e-06,0.0001670162094,0.000437791214
0.25000000,0.000235401353,0.0002892658187,3.005471558e-06,0.0002894313129,0.0002351571732
0.26666667,0.0002221676153,0.000260097344,1.846185049e-06,0.0002568786955,0.0002147974426
0.28333333,0.0002579175234,0.0003244423248,8.210828943e-07,0.0003213768357,0.000252556296
0.30000000,0.0003689003527,0.0003868931855,1.773100843e-06,0.0003855862048,0.0003674849787
0.31666667,0.0004483714754,0.0004973352599,2.314664472e-06,0.0004937504715,0.0004420332682
0.33333333,0.000389995754,0.0005210289756,5.292825538e-06,0.000509852909,0.0003692501274
0.35000000,0.0002660027397,0.0003117261501,2.698291539e-06,0.0003025633387,0.0002516612297
0.36666667,0.0001734590027,0.0001540591815,1.086781356e-06,0.0001506993733,0.000168777764
0.38333333,0.0001082667776,0.0001215455679,2.592594111e-06,0.0001234082096,0.0001086609684
0.40000000,9.580000086e-05,0.0001405780105,3.73305177e-06,0.0001405020676,8.696371273e-05
0.41666667,0.0001192764931,0.0001294906283,2.487485151e-06,0.000129028618,0.000115350984
0.43333333,7.932515331e-05,8.949693842e-05,1.758508036e-06,9.12025715e-05,8.865263513e-05
0.45000000,2.65259525e-05,5.666228102e-05,2.279138615e-06,5.333954111e-05,3.298611528e-05
0.46666667,2.011286142e-05,6.373290989e-05,7.498810049e-06,6.109240286e-05,2.279514691e-05
0.48333333,2.789962337e-05,5.835490639e-05,7.802697827e-06,5.603083517e-05,4.875771017e-05
0.50000000,1.215324489e-05,2.113049577e-05,5.947114281e-06,2.90891345e-05,6.279299409e-06
0.51666667,1.723119824e-05,2.453278071e-05,1.360270096e-05,3.265825129e-05,1.556512505e-05
0.53333333,2.611620102e-05,3.256774894e-05,1.977631401e-05,3.150933278e-05,1.646591312e-05
0.55000000,3.989065984e-05,3.139989539e-05,2.260143934e-05,2.719048221e-05,2.331515595e-05
0.56666667,3.913237152e-05,1.309017314e-05,1.810626121e-05,1.917652566e-05,1.042818648e-05
0.58333333,3.624094711e-05,6.536855044e-06,1.541203505e-05,1.009523297e-05,1.396391881e-05
0.60000000,2.244903884e-05,5.324452673e-06,1.64594935e-05,2.017721788e-05,4.199256669e-05
0.61666667,2.863987202e-05,6.138199897e-06,1.909638221e-05,2.468030888e-05,4.383329613e-05
0.63333333,1.689117685e-05,4.568849406e-06,2.290326457e-05,1.793338454e-05,3.037337508e-05
0.65000000,3.46649152e-05,6.375492039e-06,2.280203095e-05,1.992114756e-05,1.450981051e-05
0.66666667,5.55335311e-05,2.984377602e-05,2.20804698e-05,2.13060144e-05,4.068862785e-05
0.68333333,6.035125857e-05,2.879086306e-05,3.309241286e-05,3.288369742e-06,3.825227162e-05
0.70000000,9.032646851e-05,4.218158602e-05,5.740830249e-05,2.386542217e-05,8.752985352e-05
0.71666667,8.48450464e-05,5.789752581e-05,6.949714631e-05,3.839466788e-05,8.599308625e-05
0.73333333,5.32338105e-05,5.585757239e-05,5.74385894e-05,4.082201489e-05,4.161250779e-05
0.75000000,3.248568582e-05,2.199494743e-05,2.914010713e-05,3.167131932e-05,4.158667198e-05
0.76666667,0.0001611013545,9.792819663e-05,1.521672169e-05,9.591137701e-05,0.0001622857295
0.78333333,0.0001946320143,0.000118000652,8.686462769e-05,0.0001088376377,0.0001836469164
0.80000000,0.0001179634717,0.0001248452923,0.0001731504892,0.0001139812673,9.718993654e-05
0.81666667,8.974458157e-05,9.597602671e-05,0.0001788967267,8.427170144e-05,7.341254697e-05
0.83333333,0.0001720815488,0.0001168244866,0.0001346559284,0.0001197623792,0.0001701585147
0.85000000,0.0002669105302,0.0004582420236,0.0001472295548,0.0004544182819,0.0002737497154
0.86666667,0.0006156993679,0.0005337850101,0.0002623709335,0.0005242004634,0.0006133334726
0.88333333,0.0008758880785,0.0003864193242,0.0003219124262,0.0003836583517,0.0008682442091
0.90000000,0.0005143941009,0.0005369923816,0.0002775845668,0.0005484070686,0.0005045469778
0.91666667,0.0004906712605,0.0009355974962,0.0008388509918,0.0009356678963,0.0004744537738
0.93333333,0.001471455441,0.00143646712,0.001621337827,0.001433211597,0.001447407883
0.95000000,0.001655242177,0.0009786918258,0.001494238397,0.0009807419167,0.001639505304
0.96666667,0.0005457476479,0.0002049530938,0.0006842609068,0.000208251192,0.0005425712981
0.98333333,0.0006255513396,0.0003276539709,0.0005560164577,0.0003198474626,0.0006239767876
1.00000000,0.0007378406277,0.0003101820797,0.000758859409,0.000300747887,0.0007382179654
1.01666667,0.0007061815512,0.0001504365331,0.0009152484532,0.0001525122223,0.0007042024877
1.03333333,0.002227992249,0.0008100649968,0.0009666430211,0.0008118941436,0.002227897008
1.05000000,0.003977188997,0.001637063658,0.001010470802,0.001637582888,0.003980206382
1.06666667,0.004476353266,0.001640605444,0.001197854009,0.001640957537,0.004478171618
1.08333333,0.001419073418,0.0006835613098,0.0006973615139,0.0006855764002,0.001420997358
1.10000000,0.0009506483583,0.0008971233684,0.0005307419089,0.0008947140148,0.000942543452
1.11666667,0.002398818033,0.001402608619,0.0008288242298,0.001401743009,0.002395131414
1.13333333,0.006293127262,0.001752288699,0.001603788024,0.00175510224,0.006291136212
1.15000000,0.01138925803,0.002480128837,0.002357073572,0.002484437763,0.01138931378
