theta_i_deg,theta_j_deg,pivot_spacing_m,center_distance_m,surface_gap_m,axial_gap_for_table_m,force_x_on_i_N,force_y_on_i_N,tau_mag_i_Nm,tau_mag_j_Nm,tau_gravity_i_Nm,tau_gravity_j_Nm,tau_total_i_pair_Nm,tau_total_j_pair_Nm,invalid_if_surface_gap_lt_0,near_field_if_surface_gap_lt_0p02m
-78.0,-76.0,0.05,0.0511434348408414,0.0211434348408414,0.02097041316424063,-0.2886271564869902,0.053178499336650704,-0.013845216919100027,0.015006804451643164,0.08301465619802036,0.08234827347813631,0.06916943927892033,0.09735507792977947,0,0
-78.0,-74.0,0.05,0.05275517669389844,0.02275517669389844,0.022086928973674202,-0.2340617987839806,0.08744804402451148,-0.016585936045960592,0.01836258575361739,0.08301465619802036,0.08158156207179827,0.06642872015205976,0.09994414782541566,0,0
-78.0,-72.0,0.05,0.0547920541738766,0.0247920541738766,0.02334818712577301,-0.17654051384184732,0.10234547225823053,-0.016908819379295243,0.018772128020002925,0.08301465619802036,0.08071545609875203,0.06610583681872512,0.09948758411875495,0,0
-78.0,-70.0,0.05,0.057206342599137254,0.027206342599137255,0.024752650971760617,-0.12441440159225615,0.10185765551326705,-0.01551042511198994,0.01708843320269513,0.08301465619802036,0.07975101077571232,0.06750423108603042,0.09683944397840746,0,0
-78.0,-68.0,0.05,0.059949716684341,0.029949716684341002,0.02629860938878177,-0.08268459928963229,0.09127615809583538,-0.01315895479972432,0.014287495413761845,0.08301465619802036,0.07868940113074391,0.06985570139829604,0.09297689654450575,0,0
-78.0,-66.0,0.05,0.06297607729574833,0.032976077295748335,0.027984178864641995,-0.05236103795228314,0.07725556374321213,-0.0106848271506332,0.011354660960270992,0.08301465619802036,0.0775319205716707,0.07232982904738716,0.08888658153194169,0,0
-78.0,-64.0,0.05,0.06624323158097412,0.03624323158097412,0.029807305792576982,-0.031663252332436366,0.06256446494659378,-0.008376984778324216,0.008665244021967378,0.08301465619802036,0.07627997931025773,0.07463767141969614,0.08494522333222511,0,0
-78.0,-62.0,0.05,0.06971364591049795,0.03971364591049795,0.03176576897325627,-0.018439651976932918,0.049289637272336,-0.00643240959032875,0.006448562698740363,0.08301465619802036,0.07493510264408527,0.07658224660769161,0.08138366534282564,0,0
-78.0,-59.99999999999999,0.05,0.07335456053267354,0.043354560532673544,0.03385718232097226,-0.010294493322263478,0.03833630476340408,-0.004898972891604774,0.004739362639915175,0.08301465619802036,0.0734989290982087,0.07811568330641558,0.07823829173812387,0,0
-78.0,-58.00000000000001,0.05,0.07713772403543866,0.04713772403543866,0.03607899777071834,-0.005315034368135762,0.029808840436394844,-0.0037401428119833513,0.003472368509336247,0.08301465619802036,0.07197320842886806,0.079274513386037,0.0754455769382043,0,0
-78.0,-56.0,0.05,0.08103893836962754,0.05103893836962754,0.03842850838261343,-0.005992381294702599,0.026671901661518164,-0.0033783255737591792,0.003146960515930213,0.08301465619802036,0.07035979949167971,0.07963633062426118,0.07350676000760993,0,0
-78.0,-54.0,0.05,0.08503753830425247,0.05503753830425247,0.04090285163989128,-0.006535206895,0.024808682955,-0.003167030780676273,0.002955277202490397,0.08301465619802036,0.06866066797690701,0.07984762541734408,0.0716159451793974,0,0
-78.0,-52.0,0.05,0.08911587717432105,0.059115877174321055,0.043499012936436265,-0.006535206895,0.024808682955,-0.003167030780676273,0.002913385101198188,0.08301465619802036,0.06687788401456957,0.07984762541734408,0.06979126911576776,0,0
-78.0,-50.0,0.05,0.09325885547693047,0.06325885547693047,0.04621382924961655,-0.006535206895,0.024808682955,-0.003167030780676273,0.0028679434889327397,0.08301465619802036,0.06501361965230867,0.07984762541734408,0.06788156314124141,0,0
-78.0,-48.00000000000001,0.05,0.09745350712307783,0.06745350712307784,0.04904399299393988,-0.006535206895,0.024808682955,-0.003167030780676273,0.0028190077292988562,0.08301465619802036,0.06307014620908183,0.07984762541734408,0.06588915393838068,0,0
-78.0,-46.0,0.05,0.10168864587133483,0.07168864587133483,0.05198605605083713,-0.006535206895,0.024808682955,-0.003167030780676273,0.0027666374429816745,0.08301465619802036,0.06104983150791049,0.07984762541734408,0.06381646895089216,0,0
-78.0,-44.0,0.05,0.10595456820768331,0.07595456820768332,0.05503643396966357,-0.006535206895,0.024808682955,-0.003167030780676273,0.0027108964351080468,0.08301465619802036,0.05895513699105238,0.07984762541734408,0.06166603342616042,0,0
-78.0,-42.0,0.05,0.1102428062366165,0.0802428062366165,0.05819141033479974,-0.006535206895,0.024808682955,-0.003167030780676273,0.0026518526175098246,0.08301465619802036,0.056788614721113365,0.07984762541734408,0.05944046733862319,0,0
-78.0,-40.0,0.05,0.11454592341972433,0.08454592341972433,0.061447141293531654,-0.006535206895,0.024808682955,-0.003167030780676273,0.002589577925983747,0.08301465619802036,0.05455290427175216,0.07984762541734408,0.057142482197735905,0,0
-78.0,-38.0,0.05,0.11885734627247646,0.08885734627247646,0.06479966023919292,-0.006535206895,0.024808682955,-0.003167030780676273,0.00252414823264876,0.08301465619802036,0.05225072951176656,0.07984762541734408,0.05477487774441532,0,0
-78.0,-36.0,0.05,0.12317122585135035,0.09317122585135035,0.06824488264386427,-0.006535206895,0.024808682955,-0.003167030780676273,0.002455643253507519,0.08301465619802036,0.04988489528647874,0.07984762541734408,0.05234053853998626,0,0
-78.0,-34.0,0.05,0.1274823237284916,0.09748232372849161,0.07177861103474142,-0.006535206895,0.024808682955,-0.003167030780676273,0.0023841464513247243,0.08301465619802036,0.04745828400046341,0.07984762541734408,0.049842430451788135,0,0
