theta_i_deg,theta_j_deg,pivot_spacing_m,center_distance_m,surface_gap_m,axial_gap_for_table_m,force_x_on_i_N,force_y_on_i_N,tau_mag_i_Nm,tau_mag_j_Nm,tau_gravity_i_Nm,tau_gravity_j_Nm,tau_total_i_pair_Nm,tau_total_j_pair_Nm,invalid_if_surface_gap_lt_0,near_field_if_surface_gap_lt_0p02m
-80.0,-54.0,0.03,0.0727687918169856,0.042768791816985605,0.02172597985997904,-0.014650166720139714,0.05136473903515149,-0.006566134999480574,0.0062000281423862475,0.08357989834675461,0.06866066797690701,0.07701376334727404,0.07486069611929326,0,0
-80.0,-52.0,0.03,0.07703998746947452,0.04703998746947452,0.02432214115652402,-0.008416106880890735,0.04731015603833962,-0.005938851742090548,0.0052479260993429505,0.08357989834675461,0.06687788401456957,0.07764104660466406,0.07212581011391252,0,0
-80.0,-50.0,0.03,0.08133267608640485,0.05133267608640485,0.027036957469704304,-0.0035791206727602584,0.04291252730448808,-0.005299798414364019,0.004347095028296837,0.08357989834675461,0.06501361965230867,0.07828009993239059,0.0693607146806055,0,0
-80.0,-48.00000000000001,0.03,0.0856387900831375,0.055638790083137504,0.02986712121402764,-0.00017112977189205527,0.03842802484273915,-0.004680839400617344,0.003543584342567462,0.08357989834675461,0.06307014620908183,0.07889905894613727,0.06661373055164929,0,0
-80.0,-46.0,0.03,0.08995153241254841,0.059951532412548414,0.032809184270924885,-0.002954194466081138,0.0340293355854465,-0.004205192264948958,0.0032789429783947476,0.08357989834675461,0.06104983150791049,0.07937470608180565,0.06432877448630524,0,0
-80.0,-44.0,0.03,0.09426509971791934,0.06426509971791934,0.03585956218975132,-0.004912114370391649,0.029849059790540207,-0.003738420174397705,0.0029993289117014803,0.08357989834675461,0.05895513699105238,0.0798414781723569,0.06195446590275386,0,0
-80.0,-42.0,0.03,0.09857447314603023,0.06857447314603023,0.0390145385548875,-0.006194808196976561,0.025977082568953758,-0.003294680692866924,0.0027172127454600185,0.08357989834675461,0.056788614721113365,0.08028521765388769,0.05950582746657338,0,0
-80.0,-40.0,0.03,0.10287525897820744,0.07287525897820744,0.04227026951361941,-0.006535206895,0.024808682955,-0.003159777340293786,0.002589577925983747,0.08357989834675461,0.05455290427175216,0.08042012100646083,0.057142482197735905,0,0
-80.0,-38.0,0.03,0.10716356620090042,0.07716356620090042,0.04562278845928068,-0.006535206895,0.024808682955,-0.003159777340293786,0.00252414823264876,0.08357989834675461,0.05225072951176656,0.08042012100646083,0.05477487774441532,0,0
-80.0,-36.0,0.03,0.11143591167832259,0.08143591167832259,0.04906801086395203,-0.006535206895,0.024808682955,-0.003159777340293786,0.002455643253507519,0.08357989834675461,0.04988489528647874,0.08042012100646083,0.05234053853998626,0,0
-80.0,-34.0,0.03,0.11568914611581788,0.08568914611581788,0.05260173925482918,-0.006535206895,0.024808682955,-0.003159777340293786,0.0023841464513247243,0.08357989834675461,0.04745828400046341,0.08042012100646083,0.049842430451788135,0,0
-80.0,-32.0,0.03,0.11992039581048543,0.08992039581048543,0.056219668328197,-0.006535206895,0.024808682955,-0.003159777340293786,0.002309744933940598,0.08357989834675461,0.044973852105781725,0.08042012100646083,0.047283597039722326,0,0
-80.0,-29.999999999999996,0.03,0.12412701648600818,0.09412701648600819,0.05991739019477879,-0.006535206895,0.024808682955,-0.003159777340293786,0.0022325293481433974,0.08357989834675461,0.0424346265,0.08042012100646083,0.0446671558481434,0,0
-80.0,-28.0,0.03,0.12830655644987052,0.09830655644987052,0.06369039975007054,-0.006535206895,0.024808682955,-0.003159777340293786,0.0021525937692302675,0.08357989834675461,0.03984370083838116,0.08042012100646083,0.04199629460761142,0,0
-80.0,-26.0,0.03,0.13245672699713384,0.10245672699713385,0.06753410016311671,-0.006535206895,0.024808682955,-0.003159777340293786,0.0020700355863909814,0.08357989834675461,0.03720423176474236,0.08042012100646083,0.03927426735113334,0,0
-80.0,-24.000000000000004,0.03,0.1365753784885317,0.10657537848853171,0.07144380847704064,-0.006535206895,0.024808682955,-0.003159777340293786,0.0019849553840542156,0.08357989834675461,0.03451943506557079,0.08042012100646083,0.03650439044962501,0,0
-80.0,-22.0,0.03,0.1406604809030905,0.1106604809030905,0.07541476131450622,-0.006535206895,0.024808682955,-0.003159777340293786,0.0018974568193409177,0.08357989834675461,0.03179258175208318,0.08042012100646083,0.0336900385714241,0,0
-80.0,-20.0,0.03,0.14471010794298222,0.11471010794298223,0.0794421206811594,-0.006535206895,0.024808682955,-0.003159777340293786,0.0018076464957740698,0.08357989834675461,0.029026994075002446,0.08042012100646083,0.030834640570776516,0,0
-80.0,-18.0,0.03,0.14872242397660065,0.11872242397660066,0.08352097985997904,-0.006535206895,0.024808682955,-0.003159777340293786,0.001715633833398718,0.08357989834675461,0.026226041476906995,0.08042012100646083,0.027941675310305714,0,0
-80.0,-16.0,0.03,0.15269567326330868,0.12269567326330869,0.08764636938935587,-0.006535206895,0.024808682955,-0.003159777340293786,0.0016215309354705024,0.08357989834675461,0.02339313648708393,0.08042012100646083,0.025014667422554433,0,0
-80.0,-14.0,0.03,0.15662817102317972,0.12662817102317972,0.09181326311761585,-0.006535206895,0.024808682955,-0.003159777340293786,0.0015254524518751092,0.08357989834675461,0.020531730563887792,0.08042012100646083,0.022057183015762902,0,0
-80.0,-12.000000000000002,0.03,0.16051829600693793,0.13051829600693793,0.09601658432661192,-0.006535206895,0.024808682955,-0.003159777340293786,0.0014275154394450427,0.08357989834675461,0.0176453098896702,0.08042012100646083,0.019072825329115244,0,0
-80.0,-10.0,0.03,0.16436448429219414,0.13436448429219414,0.10025121191692288,-0.006535206895,0.024808682955,-0.003159777340293786,0.0013278392193439093,0.08357989834675461,0.014737391123403663,0.08042012100646083,0.016065230342747573,0,0
-80.0,-8.0,0.03,0.1681652240871211,0.1381652240871211,0.1045119866471243,-0.006535206895,0.024808682955,-0.003159777340293786,0.0012265452316919572,0.08357989834675461,0.01181151711617434,0.08042012100646083,0.013038062347866298,0,0
-80.0,-6.000000000000001,0.03,0.17191905136571495,0.14191905136571495,0.1087937174195295,-0.006535206895,0.024808682955,-0.003159777340293786,0.0011237568876099977,0.08357989834675461,0.008871252594763691,0.08042012100646083,0.009995009482373689,0,0
-80.0,-4.0,0.03,0.17562454619258494,0.14562454619258494,0.11309118760474235,-0.006535206895,0.024808682955,-0.003159777340293786,0.0010195994188619637,0.08357989834675461,0.0059201798185780285,0.08042012100646083,0.006939779237439992,0,0
-80.0,-2.0,0.03,0.17928032962192342,0.14928032962192342,0.11739916139731671,-0.006535206895,0.024808682955,-0.003159777340293786,0.0009141997252792972,0.08357989834675461,0.0029618942152172213,0.08042012100646083,0.0038760939404965185,0,0
-80.0,0.0,0.03,0.18288506107653052,0.15288506107653052,0.12171239019477878,-0.006535206895,0.024808682955,-0.003159777340293786,0.00080768622015305,0.08357989834675461,-0.0,0.08042012100646083,0.00080768622015305,0,0
-80.0,2.0,0.03,0.1864374361297248,0.1564374361297248,0.12602561899224088,-0.006535206895,0.024808682955,-0.003159777340293786,0.0007001886737820711,0.08357989834675461,-0.0029618942152172213,0.08042012100646083,-0.0022617055414351503,0,0
-80.0,4.0,0.03,0.18993618462658132,0.15993618462658132,0.13033359278481524,-0.006535206895,0.024808682955,-0.003159777340293786,0.0005918380553678858,0.08357989834675461,-0.0059201798185780285,0.08042012100646083,-0.005328341763210143,0,0
-80.0,6.000000000000001,0.03,0.19338006909192187,0.16338006909192188,0.13463106297002808,-0.006535206895,0.024808682955,-0.003159777340293786,0.00048276637344889814,0.08357989834675461,-0.008871252594763691,0.08042012100646083,-0.008388486221314793,0,0
-80.0,8.0,0.03,0.19676788338138243,0.16676788338138243,0.1389127937424333,-0.006535206895,0.024808682955,-0.003159777340293786,0.00037310651506832225,0.08357989834675461,-0.01181151711617434,0.08042012100646083,-0.011438410601106017,0,0
-80.0,10.0,0.03,0.2000984515391313,0.1700984515391313,0.1431735684726347,-0.006535206895,0.024808682955,-0.003159777340293786,0.0002629920838717884,0.08357989834675461,-0.014737391123403663,0.08042012100646083,-0.014474399039531875,0,0
-80.0,12.000000000000002,0.03,0.20337062683173648,0.17337062683173649,0.14740819606294567,-0.006535206895,0.024808682955,-0.003159777340293786,0.00015255723733188168,0.08357989834675461,-0.0176453098896702,0.08042012100646083,-0.01749275265233832,0,0
-80.0,14.0,0.03,0.20658329093254788,0.17658329093254788,0.15161151727194175,-0.006535206895,0.024808682955,-0.003159777340293786,4.1936523297926814e-05,0.08357989834675461,-0.020531730563887792,0.08042012100646083,-0.020489794040589867,0,0
-80.0,16.0,0.03,0.20973535323497136,0.17973535323497136,0.1557784110002017,-0.006535206895,0.024808682955,-0.003159777340293786,-6.873528392983982e-05,0.08357989834675461,-0.02339313648708393,0.08042012100646083,-0.02346187177101377,0,0
-80.0,18.0,0.03,0.21282575027633274,0.18282575027633274,0.15990380052957856,-0.006535206895,0.024808682955,-0.003159777340293786,-0.00017932334780199728,0.08357989834675461,-0.026226041476906995,0.08042012100646083,-0.026405364824708993,0,0
-80.0,20.0,0.03,0.21585344525678601,0.18585344525678602,0.16398265970839818,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0002896929337975019,0.08357989834675461,-0.029026994075002446,0.08042012100646083,-0.029316687008799948,0,0
-80.0,22.0,0.03,0.2188174276400227,0.1888174276400227,0.16801001907505136,-0.006535206895,0.024808682955,-0.003159777340293786,-0.00039970957357695,0.08357989834675461,-0.03179258175208318,0.08042012100646083,-0.03219229132566013,0,0
-80.0,24.000000000000004,0.03,0.2217167128244602,0.1917167128244602,0.17198097191251696,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0005092392288115346,0.08357989834675461,-0.03451943506557079,0.08042012100646083,-0.03502867429438233,0,0
-80.0,26.0,0.03,0.22455034187520376,0.19455034187520376,0.17589068022644086,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0006181484544881017,0.08357989834675461,-0.03720423176474236,0.08042012100646083,-0.037822380219230456,0,0
-80.0,28.0,0.03,0.2273173813084363,0.1973173813084363,0.17973438063948702,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0007263045614913453,0.08357989834675461,-0.03984370083838116,0.08042012100646083,-0.0405700053998725,0,0
-80.0,29.999999999999996,0.03,0.23001692292103892,0.20001692292103893,0.18350739019477877,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0008335757782650526,0.08357989834675461,-0.0424346265,0.08042012100646083,-0.043268202278265055,0,0
-80.0,32.0,0.03,0.23264808365921996,0.20264808365921996,0.1872051120613606,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0009398314113554497,0.08357989834675461,-0.044973852105781725,0.08042012100646083,-0.04591368351713718,0,0
-80.0,34.0,0.03,0.23521000552075633,0.20521000552075633,0.1908230411347284,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0010449420046410411,0.08357989834675461,-0.04745828400046341,0.08042012100646083,-0.048503226005104455,0,0
-80.0,36.0,0.03,0.2377018554861585,0.2077018554861585,0.19435676952560557,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0011487794970549538,0.08357989834675461,-0.04988489528647874,0.08042012100646083,-0.0510336747835337,0,0
-80.0,38.0,0.03,0.2401228254746716,0.2101228254746716,0.1978019919302769,-0.006535206895,0.024808682955,-0.003159777340293786,-0.001251217378607621,0.08357989834675461,-0.05225072951176656,0.08042012100646083,-0.053501946890374186,0,0
-80.0,40.0,0.03,0.24247213232154388,0.21247213232154388,0.2011545108759382,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0013521308445197163,0.08357989834675461,-0.05455290427175216,0.08042012100646083,-0.05590503511627188,0,0
-80.0,42.0,0.03,0.2447490177734364,0.2147490177734364,0.20441024183467008,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0014513969472775552,0.08357989834675461,-0.056788614721113365,0.08042012100646083,-0.05824001166839092,0,0
-80.0,44.0,0.03,0.24695274849923235,0.21695274849923235,0.20756521819980625,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0015488947464256967,0.08357989834675461,-0.05895513699105238,0.08042012100646083,-0.06050403173747807,0,0
-80.0,46.0,0.03,0.24908261611383425,0.21908261611383426,0.2106155961186327,-0.006535206895,0.024808682955,-0.003159777340293786,-0.001644505455914265,0.08357989834675461,-0.06104983150791049,0.08042012100646083,-0.06269433696382476,0,0
-80.0,48.00000000000001,0.03,0.2511379372128238,0.2211379372128238,0.21355765917552996,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0017381125888214469,0.08357989834675461,-0.06307014620908183,0.08042012100646083,-0.06480825879790328,0,0
-80.0,50.0,0.03,0.25311805341610893,0.22311805341610894,0.21638782291985328,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0018296020992748696,0.08357989834675461,-0.06501361965230867,0.08042012100646083,-0.06684322175158354,0,0
-80.0,52.0,0.03,0.2550223314188982,0.22502233141889819,0.21910263923303355,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0019188625213989252,0.08357989834675461,-0.06687788401456957,0.08042012100646083,-0.0687967465359685,0,0
-80.0,54.0,0.03,0.25685016304853187,0.22685016304853187,0.22169880052957855,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0020057851051187674,0.08357989834675461,-0.06866066797690701,0.08042012100646083,-0.07066645308202578,0,0
-80.0,56.0,0.03,0.2586009653258657,0.22860096532586568,0.2241731437868564,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0020902639486555337,0.08357989834675461,-0.07035979949167971,0.08042012100646083,-0.07245006344033525,0,0
-80.0,58.00000000000001,0.03,0.26027418053004636,0.23027418053004636,0.2265226543987515,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0021721961275513414,0.08357989834675461,-0.07197320842886806,0.08042012100646083,-0.07414540455641941,0,0
-80.0,59.99999999999999,0.03,0.26186927626564704,0.23186927626564705,0.22874446984849758,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0022514818200668903,0.08357989834675461,-0.0734989290982087,0.08042012100646083,-0.07575041091827558,0,0
-80.0,62.0,0.03,0.2633857455312429,0.2333857455312429,0.2308358831962136,-0.010826619210137441,0.02774195371337624,-0.0036088915001431607,-0.00239911689552865,0.08357989834675461,-0.07493510264408527,0.07997100684661144,-0.07733421953961392,0,0
-80.0,64.0,0.03,0.26482310678860593,0.23482310678860593,0.23279434637689286,-0.01675506383930228,0.030625543048293513,-0.004087091457533019,-0.002494184522759255,0.08357989834675461,-0.07627997931025773,0.0794928068892216,-0.07877416383301698,0,0
-80.0,66.0,0.03,0.266180904031787,0.23618090403178701,0.23461747330482782,-0.02393092585442868,0.03279380995209887,-0.004504998858979324,-0.0024996141362423957,0.08357989834675461,-0.0775319205716707,0.07907489948777528,-0.08003153470791309,0,0
-80.0,68.0,0.03,0.2674587068554308,0.23745870685543077,0.23630304278068806,-0.03221792601043605,0.03378969318204183,-0.004804058974987271,-0.002380369410684573,0.08357989834675461,-0.07868940113074391,0.07877583937176734,-0.08106977054142848,0,0
-80.0,70.0,0.03,0.2686561105217388,0.23865611052173882,0.23784900119770921,-0.04126627460200512,0.033095548964425195,-0.004913761245365117,-0.002099268346760101,0.08357989834675461,-0.07975101077571232,0.07866613710138949,-0.08185027912247242,0,0
-80.0,72.0,0.03,0.26977273602556,0.23977273602556,0.23925346504369685,-0.05046591916441455,0.030435070285845113,-0.004787383238379665,-0.001650006247769611,0.08357989834675461,-0.08071545609875203,0.07879251510837494,-0.08236546234652163,0,0
-80.0,74.0,0.03,0.27080823015714034,0.24080823015714034,0.24051472319579562,-0.05899428505634169,0.025482490916495106,-0.004367621746532159,-0.0010176788294264517,0.08357989834675461,-0.08158156207179827,0.07921227660022245,-0.08259924090122472,0,0
-80.0,76.0,0.03,0.271762265562119,0.24176226556211902,0.24163123900522923,-0.06603758804029675,0.018470992870736665,-0.003665393141540493,-0.00024055396475861036,0.08357989834675461,-0.08234827347813631,0.07991450520521412,-0.08258882744289492,0,0
-80.0,78.0,0.03,0.27263454079839783,0.24263454079839783,0.24260165216946986,-0.0706293452884793,0.009711701872736494,-0.0026978234186741663,0.0006408374732151524,0.08357989834675461,-0.08301465619802036,0.08088207492808044,-0.0823738187248052,0,0
-80.0,80.0,0.03,0.2734247803895576,0.2434247803895576,0.2434247803895576,-0.0723187729,0.0,-0.001552046078042676,0.001552046078042676,0.08357989834675461,-0.08357989834675461,0.08202785226871194,-0.08202785226871194,0,0
-78.0,-80.0,0.03,0.029482569726705675,-0.000517430273294324,-0.0008231282200877599,-2.0195942531751774,-0.6322824354910509,0.02454105512401849,-0.03361373418546605,0.08301465619802036,0.08357989834675461,0.10755571132203884,0.04996616416128856,1,1
-78.0,-78.0,0.03,0.03,0.0,0.0,-2.4830419117368594,0.0,-0.06380376292651233,0.06380376292651233,0.08301465619802036,0.08301465619802036,0.01921089327150803,0.1468184191245327,0,1
-78.0,-76.0,0.03,0.031254350109221035,0.0012543501092210363,0.0009704131642406244,-2.0227880138278804,0.6293703261471588,-0.1280612823524767,0.13595296086262681,0.08301465619802036,0.08234827347813631,-0.04504662615445636,0.21830123434076312,0,1
-78.0,-74.0,0.03,0.03316069222826141,0.0031606922282614094,0.0020869289736741986,-1.4806946592298627,0.8979840337460402,-0.14660426961821693,0.1571239732744965,0.08301465619802036,0.08158156207179827,-0.06358961342019658,0.2387055353462948,0,1
-78.0,-72.0,0.03,0.03561238149242631,0.005612381492426308,0.0033481871257730056,-0.8834922683518843,0.8438610746232612,-0.12471578833397215,0.13293015348263099,0.08301465619802036,0.08071545609875203,-0.04170113213595179,0.213645609581383,0,1
-78.0,-70.0,0.03,0.03850272191286534,0.008502721912865344,0.004752650971760614,-0.4587844771103833,0.7094762724482861,-0.09755689982398501,0.10178911336525653,0.08301465619802036,0.07975101077571232,-0.014542243625964651,0.18154012414096887,0,1
-78.0,-68.0,0.03,0.04173756287783802,0.011737562877838024,0.006298609388781767,-0.18186096085629805,0.5339592172398803,-0.06922299964187457,0.06960646643131384,0.08301465619802036,0.07868940113074391,0.013791656556145782,0.14829586756205776,0,1
-78.0,-66.0,0.03,0.045239575119295584,0.015239575119295586,0.007984178864641991,-0.029103074667823817,0.3638306271018882,-0.044731042950967456,0.04254129747809688,0.08301465619802036,0.0775319205716707,0.0382836132470529,0.12007321804976759,0,1
-78.0,-64.0,0.03,0.04894766080812736,0.018947660808127362,0.009807305792576979,-0.03269570094501981,0.23025460051268318,-0.028675451106462455,0.02734852861346782,0.08301465619802036,0.07627997931025773,0.0543392050915579,0.10362850792372555,0,1
-78.0,-62.0,0.03,0.05281440776155723,0.02281440776155723,0.011765768973256263,-0.04577775105076919,0.14288001562804523,-0.01844895584428855,0.018247682619479847,0.08301465619802036,0.07493510264408527,0.06456570035373181,0.09318278526356512,0,0
-78.0,-59.99999999999999,0.03,0.05680320640688144,0.02680320640688144,0.013857182320972258,-0.0421769650310919,0.09035923759908504,-0.012007232651496546,0.012277662670250895,0.08301465619802036,0.0734989290982087,0.07100742354652381,0.08577659176845959,0,0
-78.0,-58.00000000000001,0.03,0.06088570077233864,0.03088570077233864,0.016078997770718334,-0.03454110954457597,0.059180263957240443,-0.008041820078586717,0.008464890381385261,0.08301465619802036,0.07197320842886806,0.07497283611943364,0.08043809881025332,0,0
-78.0,-56.0,0.03,0.06503975089721481,0.03503975089721481,0.018428508382613423,-0.02512031930016249,0.05578633459000188,-0.007389455664941847,0.007451991500884988,0.08301465619802036,0.07035979949167971,0.07562520053307852,0.0778117909925647,0,0
-78.0,-54.0,0.03,0.06924787978885384,0.03924787978885384,0.02090285163989128,-0.01697269160103239,0.05257559977200425,-0.006791952442754723,0.006489816139332356,0.08301465619802036,0.06866066797690701,0.07622270375526563,0.07515048411623937,0,0
-78.0,-52.0,0.03,0.07349611586397763,0.04349611586397763,0.02349901293643626,-0.010267937235428671,0.04861714894190291,-0.006141134176768371,0.005516119497870708,0.08301465619802036,0.06687788401456957,0.07687352202125199,0.07239400351244027,0,0
-78.0,-50.0,0.03,0.07777313774615463,0.04777313774615463,0.026213829249616544,-0.004827994813688241,0.044239726806745296,-0.005472167141094443,0.004571961425704722,0.08301465619802036,0.06501361965230867,0.07754248905692591,0.0695855810780134,0,0
-78.0,-48.00000000000001,0.03,0.08206964317474633,0.05206964317474633,0.02904399299393988,-0.0007582654332833243,0.039705828023211875,-0.0048194924871902784,0.003709499377200664,0.08301465619802036,0.06307014620908183,0.07819516371083007,0.0667796455862825,0,0
-78.0,-46.0,0.03,0.08637788175865542,0.05637788175865542,0.031986056050837125,-0.002281355292049287,0.03522691166898986,-0.00431717661601263,0.0033276461856762848,0.08301465619802036,0.06104983150791049,0.07869747958200772,0.06437747769358677,0,0
-78.0,-44.0,0.03,0.090691306999569,0.060691306999569,0.035036433969663563,-0.0044540675496258335,0.03094325523769214,-0.003855158143857983,0.0030525468544003896,0.08301465619802036,0.05895513699105238,0.07915949805416238,0.062007683845452764,0,0
-78.0,-42.0,0.03,0.09500431523637323,0.06500431523637323,0.03819141033479974,-0.005910482741309203,0.026953013894684304,-0.0034102045748298105,0.0027718062214921626,0.08301465619802036,0.056788614721113365,0.07960445162319055,0.059560420942605524,0,0
-78.0,-40.0,0.03,0.09931204821337683,0.06931204821337683,0.04144714129353165,-0.006535206895,0.024808682955,-0.003167030780676273,0.002589577925983747,0.08301465619802036,0.05455290427175216,0.07984762541734408,0.057142482197735905,0,0
-78.0,-38.0,0.03,0.10361024251186587,0.07361024251186588,0.04479966023919292,-0.006535206895,0.024808682955,-0.003167030780676273,0.00252414823264876,0.08301465619802036,0.05225072951176656,0.07984762541734408,0.05477487774441532,0,0
-78.0,-36.0,0.03,0.10789511375391281,0.07789511375391281,0.04824488264386427,-0.006535206895,0.024808682955,-0.003167030780676273,0.002455643253507519,0.08301465619802036,0.04988489528647874,0.07984762541734408,0.05234053853998626,0,0
-78.0,-34.0,0.03,0.1121632668114935,0.0821632668114935,0.05177861103474142,-0.006535206895,0.024808682955,-0.003167030780676273,0.0023841464513247243,0.08301465619802036,0.04745828400046341,0.07984762541734408,0.049842430451788135,0,0
-78.0,-32.0,0.03,0.11641162562306163,0.08641162562306164,0.05539654010810924,-0.006535206895,0.024808682955,-0.003167030780676273,0.002309744933940598,0.08301465619802036,0.044973852105781725,0.07984762541734408,0.047283597039722326,0,0
-78.0,-29.999999999999996,0.03,0.1206373779146958,0.0906373779146958,0.05909426197469103,-0.006535206895,0.024808682955,-0.003167030780676273,0.0022325293481433974,0.08301465619802036,0.0424346265,0.07984762541734408,0.0446671558481434,0,0
-78.0,-28.0,0.03,0.12483793134232073,0.09483793134232073,0.06286727152998278,-0.006535206895,0.024808682955,-0.003167030780676273,0.0021525937692302675,0.08301465619802036,0.03984370083838116,0.07984762541734408,0.04199629460761142,0,0
-78.0,-26.0,0.03,0.1290108784544982,0.09901087845449821,0.06671097194302895,-0.006535206895,0.024808682955,-0.003167030780676273,0.0020700355863909814,0.08301465619802036,0.03720423176474236,0.07984762541734408,0.03927426735113334,0,0
-78.0,-24.000000000000004,0.03,0.13315396851924247,0.10315396851924247,0.07062068025695288,-0.006535206895,0.024808682955,-0.003167030780676273,0.0019849553840542156,0.08301465619802036,0.03451943506557079,0.07984762541734408,0.03650439044962501,0,0
-78.0,-22.0,0.03,0.13726508473143623,0.10726508473143623,0.07459163309441846,-0.006535206895,0.024808682955,-0.003167030780676273,0.0018974568193409177,0.08301465619802036,0.03179258175208318,0.07984762541734408,0.0336900385714241,0,0
-78.0,-20.0,0.03,0.1413422256676419,0.1113422256676419,0.07861899246107164,-0.006535206895,0.024808682955,-0.003167030780676273,0.0018076464957740698,0.08301465619802036,0.029026994075002446,0.07984762541734408,0.030834640570776516,0,0
-78.0,-18.0,0.03,0.1453834901162903,0.11538349011629029,0.08269785163989128,-0.006535206895,0.024808682955,-0.003167030780676273,0.001715633833398718,0.08301465619802036,0.026226041476906995,0.07984762541734408,0.027941675310305714,0,0
-78.0,-16.0,0.03,0.1493870646074589,0.1193870646074589,0.08682324116926811,-0.006535206895,0.024808682955,-0.003167030780676273,0.0016215309354705024,0.08301465619802036,0.02339313648708393,0.07984762541734408,0.025014667422554433,0,0
-78.0,-14.0,0.03,0.15335121311494557,0.12335121311494557,0.0909901348975281,-0.006535206895,0.024808682955,-0.003167030780676273,0.0015254524518751092,0.08301465619802036,0.020531730563887792,0.07984762541734408,0.022057183015762902,0,0
