frequency_Hz,theory_amplitude
0.0,0.022871282248914264
0.016666673333335724,0.036980765557217375
0.03333334666667145,0.04459620885801563
0.05000002000000717,0.04156253198365768
0.0666666933333429,0.04809732140524661
0.08333336666667862,0.0545368523908997
0.10000004000001433,0.046976671916434835
0.11666671333335006,0.02945258353694322
0.1333333866666858,0.019671539786390677
0.1500000600000215,0.02407189595259171
0.16666673333335724,0.020310368107363204
0.18333340666669296,0.00810307626056487
0.20000008000002867,0.004551516592485162
0.2166667533333644,0.002261790973191796
0.23333342666670012,0.0024330265511164294
0.25000010000003586,0.004193841568078171
0.2666667733333716,0.003703358548185487
0.2833334466667073,0.0046413219011958605
0.300000120000043,0.005586431664312165
0.31666679333337877,0.0071376281504896
0.3333334666667145,0.007377008171059788
0.3500001400000502,0.004378008661852395
0.3666668133333859,0.0021775460062066904
0.3833334866667216,0.0017884554614015396
0.40000016000005734,0.0020287267721596394
0.4166668333333931,0.0018678859604063698
0.4333335066667288,0.0013204111260391907
0.45000018000006453,0.0007689424185764805
0.46666685333340024,0.0008857529317526132
0.48333352666673596,0.0008094926919130838
0.5000002000000717,0.00041909294469591826
0.5166668733334074,0.00047302937751771
0.5333335466667432,0.000456712656907008
0.5500002200000789,0.00039216694833428946
0.5666668933334146,0.00027870288311733715
0.5833335666667503,0.00014679891479583618
0.600000240000086,0.000291961379532905
0.6166669133334217,0.0003561456157930518
0.6333335866667575,0.0002603204793212142
0.6500002600000933,0.0002874078346047479
0.666666933333429,0.0003079827224028442
0.6833336066667647,4.742714827867713e-05
0.7000002800001004,0.000345902818209047
0.7166669533334361,0.0005547502205915848
0.7333336266667718,0.0005907711573703077
0.7500003000001075,0.0004583236691505832
0.7666669733334432,0.0013877564461932193
0.783333646666779,0.001573880475784065
0.8000003200001147,0.0016488383297001833
0.8166669933334505,0.00121942891098213
0.8333336666667862,0.0017326979680496247
0.8500003400001219,0.00657357587950818
0.8666670133334576,0.0075823427955780875
0.8833336866667933,0.0055500940659706675
0.9000003600001291,0.00793266513415631
0.9166670333334648,0.013534965990879732
0.9333337066668005,0.020732091913470384
0.9500003800001362,0.01418627747600243
0.9666670533334719,0.003012575729263141
0.9833337266668077,0.004626927769924079
1.0000004000001435,0.004350153039263332
1.016667073333479,0.0022064479688250513
1.0333337466668149,0.011744424448460742
1.0500004200001505,0.02368861084464967
1.0666670933334863,0.023736541955745073
1.0833337666668221,0.0099169453323371
1.1000004400001577,0.012942771776067511
1.1166671133334936,0.020276577894198712
1.1333337866668292,0.025388618969483804
1.150000460000165,0.03593802932521239
1.1666671333335006,0.015149148472048882
1.1833338066668364,0.05233333941171338
1.200000480000172,0.10945297786732441
1.2166671533335078,0.09687326080198193
1.2333338266668434,0.02679262132043059
1.2500005000001793,0.02983536809838026
1.266667173333515,0.015966421672653937
1.2833338466668507,0.03497192171508509
1.3000005200001865,0.07143645202744889
1.3166671933335221,0.04359434379870863
1.333333866666858,0.01354767248548332
1.3500005400001935,0.0021165928588950554
1.3666672133335294,0.02949305777988169
1.383333886666865,0.06737976924928987
1.4000005600002008,0.2923292115938756
1.4166672333335364,0.6971165853383059
1.4333339066668722,0.4352540382823252
1.450000580000208,0.04865245218309735
1.4666672533335436,0.0074021352110253714
1.4833339266668795,0.004827513114860581
1.500000600000215,0.006422267475469198
1.516667273333551,0.004630854453300115
1.5333339466668865,0.0028473559957530948
1.5500006200002223,0.002943575699879672
1.566667293333558,0.0009836261572251698
1.5833339666668937,0.0005432708221488943
1.6000006400002293,0.0005417745127098616
1.6166673133335652,0.0004348553680840733
1.633333986666901,0.0008526505343386426
1.6500006600002366,0.0003577203125709738
1.6666673333335724,0.0003440685485053932
1.683334006666908,0.00023965806114461686
1.7000006800002438,0.00035818714507823994
1.7166673533335794,0.000650755054339293
1.7333340266669153,0.0007373663798195729
1.7500007000002509,0.0006011616392077067
1.7666673733335867,0.0006102643380489585
1.7833340466669225,0.00038844474274947195
1.8000007200002581,0.00033221205107708687
1.816667393333594,0.00042635297122966105
1.8333340666669296,0.00026069061331073916
1.8500007400002654,7.689480377047592e-05
1.866667413333601,0.00019422635531864355
1.8833340866669368,0.0004179598328480444
1.9000007600002724,0.0006638776690164853
1.9166674333336082,0.0015571177733624054
1.9333341066669438,0.00142023106061332
1.9500007800002797,0.0009619597372597568
1.9666674533336155,0.0009391449398350243
1.983334126666951,0.00041753611913506285
2.000000800000287,0.0029641853362600084
2.0166674733336225,0.005006468706037757
2.033334146666958,0.0032913030210673638
2.050000820000294,0.0014924911890171965
2.0666674933336298,0.002166980349554911
2.0833341666669654,0.0024928433498134697
2.100000840000301,0.0025907101839308436
2.116667513333637,0.0053855824252035415
2.1333341866669726,0.010213475339011667
2.150000860000308,0.01655875941875977
2.1666675333336443,0.014511318463559589
2.18333420666698,0.006582992124162204
2.2000008800003155,0.005505673814219583
2.216667553333651,0.00661882887334116
2.233334226666987,0.010379174718220327
2.2500009000003227,0.015957291397925885
2.2666675733336583,0.004135633409250155
2.283334246666994,0.03736911447311984
2.30000092000033,0.0576134687702765
2.3166675933336656,0.07575289999430952
2.333334266667001,0.23055746410483619
2.350000940000337,0.5556019049457983
2.366667613333673,0.659248940047463
2.3833342866670084,0.2765715851877639
2.400000960000344,0.1327494575028142
2.41666763333368,0.1681747089787209
2.4333343066670157,0.13071113987310345
2.4500009800003513,0.12659663538247137
2.466667653333687,0.11046091217680036
2.483334326667023,0.1398288813130161
2.5000010000003585,0.20180378018219292
2.516667673333694,0.18358985171669429
2.53333434666703,0.10702601972044923
2.5500010200003658,0.06040934303356506
2.5666676933337014,0.022994648746670034
2.583334366667037,0.014322362754475931
2.600001040000373,0.012781949005825424
2.6166677133337086,0.023030030746848746
2.6333343866670442,0.0212991914209574
2.65000106000038,0.022759916614841034
2.666667733333716,0.027810511373974778
2.6833344066670515,0.04151147943836717
2.700001080000387,0.031322253872107256
2.716667753333723,0.011537007815588642
2.7333344266670587,0.00649092391658157
2.7500011000003943,0.007941706037124263
2.76666777333373,0.006802958013267015
2.783334446667066,0.004947151473307875
2.8000011200004016,0.0030854493899178767
2.816667793333737,0.002307549875391739
2.833334466667073,0.0023534136356967777
2.850001140000409,0.002005058091804959
2.8666678133337444,0.0005285014978063928
2.88333448666708,0.0006842663932701077
2.900001160000416,0.0010199826889631303
2.9166678333337517,0.0012222433438730746
2.9333345066670873,0.0009783573444131905
2.950001180000423,0.0010279478249275295
2.966667853333759,0.0007201844891815199
2.9833345266670945,0.00027628969202887006
3.00000120000043,0.00018530951026023704
3.0166678733337657,0.00025394968964262616
3.033334546667102,0.0001137613553526539
3.0500012200004374,0.0004409733801433269
3.066667893333773,0.00044324262732630765
3.083334566667109,0.00014556560506072213
3.1000012400004446,0.00032859596185820354
3.1166679133337802,0.000558647487247997
3.133334586667116,0.0011113402867236413
3.150001260000452,0.0015950517385631593
3.1666679333337875,0.0011201875459996154
3.183334606667123,0.0004160882692013136
3.2000012800004587,0.0019630900731632504
3.2166679533337947,0.003383526331919238
3.2333346266671303,0.004189538840354036
3.250001300000466,0.0043963466225823335
3.266667973333802,0.004763294719308998
3.2833346466671376,0.0062790487389959414
3.300001320000473,0.004787797359072147
3.316667993333809,0.0019063039161632044
3.333334666667145,0.0025042137016523854
3.3500013400004804,0.010481157142149797
3.366668013333816,0.009400661951330927
3.383334686667152,0.029591780428566722
3.4000013600004877,0.010048960947087649
3.4166680333338233,0.04543899487026934
3.433334706667159,0.04808784174327674
3.450001380000495,0.025788911013363933
3.4666680533338305,0.04439972041095719
3.483334726667166,0.08597881097575154
3.5000014000005018,0.13018237308211486
3.516668073333838,0.10607956927786301
3.5333347466671734,0.19142730903114694
3.550001420000509,0.33066084934384393
3.566668093333845,0.3891427693542726
3.5833347666671806,0.2979879153404153
3.6000014400005163,0.13203183868602703
3.616668113333852,0.09821899095743196
3.633334786667188,0.01480211689028385
3.6500014600005235,0.05600689823786609
3.666668133333859,0.058304852728770264
3.6833348066671947,0.040319286887576716
3.7000014800005308,0.02462114942821782
3.7166681533338664,0.020827572885293116
3.733334826667202,0.016883544934713127
3.750001500000538,0.006359473856664189
3.7666681733338736,0.0006728449303827533
3.783334846667209,0.004419995008866237
3.800001520000545,0.005537938037821631
3.816668193333881,0.0083109445071018
3.8333348666672165,0.011510071567479671
3.850001540000552,0.01126918894981797
3.8666682133338877,0.019351390165609005
3.8833348866672237,0.022523261739622328
3.9000015600005593,0.02354074358486514
3.916668233333895,0.0178345087790244
3.933334906667231,0.010347584850793417
3.9500015800005666,0.008000990764798245
3.966668253333902,0.0039313577836180835
3.9833349266672378,0.0009811225936411472
4.000001600000574,0.00014499792811660344
4.016668273333909,0.00032480843053507905
4.033334946667245,0.000994555217919314
4.050001620000581,0.001388965106277749
4.066668293333916,0.0021242257455169407
4.083334966667252,0.002728053110342636
4.100001640000588,0.0024287218811108466
4.116668313333924,0.0021455895399226954
4.1333349866672595,0.0015754947418334547
4.150001660000595,0.0011901004120939637
4.166668333333931,0.0011334747644224546
4.183335006667266,0.0009382763455081488
4.200001680000602,0.0009273614639672261
4.216668353333938,0.0010170489485573074
4.233335026667274,0.0007279847821728394
4.25000170000061,7.738595719645375e-05
4.266668373333945,9.751821254309228e-05
4.283335046667281,0.0002745864063643109
4.300001720000616,0.0004099643565083353
4.316668393333952,0.00046652461906593665
4.3333350666672885,0.0006461990830372143
4.350001740000624,0.0008453074395356908
4.36666841333396,0.0008219244207400645
4.383335086667295,0.0007741836539751469
4.400001760000631,0.0016121544313167603
4.4166684333339665,0.0013330785737311543
4.433335106667302,0.001892040307258059
4.450001780000639,0.0022239094192641074
4.466668453333974,0.0035933002421325005
4.48333512666731,0.003745865115949418
4.500001800000645,0.004289076878898154
4.516668473333981,0.004775558107814481
4.533335146667317,0.012944406634876511
4.550001820000652,0.016640682834282477
4.566668493333988,0.008043212120999985
4.583335166667324,0.023618924236839575
4.60000184000066,0.01041058450163066
4.6166685133339955,0.033703315272055646
4.633335186667331,0.035622077535108564
4.650001860000667,0.00967082604609125
4.666668533334002,0.02096394721550311
4.683335206667338,0.06465111758570728
4.700001880000674,0.122427030693106
4.71666855333401,0.10808722911946288
4.733335226667346,0.05066071182598298
4.750001900000681,0.07187726305853247
4.766668573334017,0.05386167708622827
4.783335246667352,0.005594111083683738
4.800001920000688,0.08943066348639961
4.8166685933340245,0.10218157271923708
4.83333526666736,0.08806445292812311
4.850001940000696,0.15989993357089835
4.866668613334031,0.21063946910149273
4.883335286667367,0.21927366988897412
4.9000019600007025,0.16714345268906525
4.916668633334038,0.05749015682529944
4.933335306667374,0.035083800038788554
4.95000198000071,0.031261688051125086
4.966668653334046,0.01643303114512286
4.983335326667381,0.01700007750609839
5.000002000000717,0.0071216765939880735
5.016668673334053,0.018362057786347398
5.033335346667388,0.01986008346888464
5.050002020000724,0.014616508430307533
5.06666869333406,0.018063324159740053
5.083335366667396,0.01354730587591882
5.1000020400007315,0.010098455123694793
5.116668713334067,0.00850155959638171
5.133335386667403,0.0062775545999323714
5.150002060000738,0.0031475012994524685
5.166668733334074,0.0029268948021188837
5.18333540666741,0.003137577454876354
5.200002080000746,0.0033626493458021704
5.216668753334082,0.00360260827996401
5.233335426667417,0.0024251863056588153
5.250002100000753,0.0016696860313753028
5.2666687733340884,0.0013996678561722581
5.283335446667424,0.0013623540150030985
5.30000212000076,0.0009842896951589332
5.316668793334096,0.0006371481639632174
5.333335466667432,0.0006189145342013529
5.350002140000767,0.0008387023334275253
5.366668813334103,0.0006900039807481275
5.3833354866674386,0.00041765893220076445
5.400002160000774,0.00027620184998690444
5.41666883333411,0.000481299468185616
5.433335506667446,0.0005265527987875401
5.450002180000782,0.0002612055377262741
5.4666688533341175,0.0005518158492822355
5.483335526667453,0.00034062814797338614
5.500002200000789,7.531839789091126e-05
5.516668873334124,0.00047057941639964794
