t_s,theory_z
0.0,-0.19628432837130932
0.008333330000000139,-0.19626120322334947
0.016666660000000277,-0.19623967649526658
0.024999990000000416,-0.1962375419982587
0.033333320000000555,-0.19632178583176263
0.04166665000000069,-0.19665804876086623
0.04999998000000083,-0.19756345617050558
0.05833331000000097,-0.19955125121650027
0.06666664000000111,-0.20335881316933635
0.07499997000000125,-0.20995034992879805
0.08333330000000139,-0.22048294489391407
0.09166663000000153,-0.236118194866951
0.09999996000000166,-0.25797143780518134
0.1083332900000018,-0.2871453680061584
0.11666662000000194,-0.3245852897201218
0.12499995000000208,-0.37089253483299683
0.13333328000000222,-0.4264713124694865
0.14166661000000236,-0.4915820070376346
0.1499999400000025,-0.5661239364082699
0.15833327000000263,-0.6496632044002139
0.16666660000000277,-0.7415105789606679
0.1749999300000029,-0.8407847544171102
0.18333326000000305,-0.9463870596153874
0.1916665900000032,-1.0567529510578904
0.19999992000000333,-1.1694008718955884
0.20833325000000347,-1.279291210562999
0.2166665800000036,-1.3744036605865784
0.22499991000000374,-1.4253906316885534
0.23333324000000388,-1.3510944601203532
0.24166657000000402,-1.0276993652037618
0.24999990000000416,-0.44858568793726616
0.2583332300000043,0.36353551808554213
0.26666656000000444,1.2997613432318518
0.2749998900000046,2.109789718667947
0.2833332200000047,2.66945642226125
0.29166655000000485,2.9643817262400045
0.299999880000005,2.9939067442532528
0.30833321000000513,2.867539097602935
0.31666654000000527,2.670420710530314
0.3249998700000054,2.4382498693833523
0.33333320000000555,2.1867268716136676
0.3416665300000057,1.9237169300842756
0.3499998600000058,1.653932868783643
0.35833319000000596,1.3819381036972012
0.3666665200000061,1.1121728462564053
0.37499985000000624,0.8487055327453722
0.3833331800000064,0.5956984564641572
0.3916665100000065,0.35743891975582004
0.39999984000000666,0.13816414072432592
0.4083331700000068,-0.058097647609708314
0.41666650000000693,-0.22788708287156467
0.4249998300000071,-0.36870732790342287
0.4333331600000072,-0.47908366561344873
0.44166649000000735,-0.558688773643132
0.4499998200000075,-0.6082458693556322
0.4583331500000076,-0.6294326895083151
0.46666648000000777,-0.6246838870439781
0.4749998100000079,-0.596728404413722
0.48333314000000804,-0.5485190135121847
0.4916664700000082,-0.48289639899961256
0.4999998000000083,-0.4026233443358808
0.5083331300000085,-0.3101592185289281
0.5166664600000086,-0.20779850526701968
0.5249997900000087,-0.09754342875381221
0.5333331200000089,0.018871339802015316
0.541666450000009,0.13987358835435232
0.5499997800000092,0.2639558897196877
0.5583331100000093,0.38918604039849974
0.5666664400000094,0.5134489515365762
0.5749997700000096,0.6346437481457515
0.5833331000000097,0.7507826722128883
0.5916664300000098,0.8580913848176109
0.59999976000001,0.9470206544686772
0.6083330900000101,0.9953592475858635
0.6166664200000103,0.9491082219043819
0.6249997500000104,0.6934849207781411
0.6333330800000105,0.16558207567818936
0.6416664100000107,-0.6116169637850627
0.6499997400000108,-1.498356254431179
0.658333070000011,-2.242184196847859
0.6666664000000111,-2.7410594060460234
0.6749997300000112,-2.9729506956148213
0.6833330600000114,-2.9732134905745387
0.6916663900000115,-2.8715469374846054
0.6999997200000116,-2.730622455731201
0.7083330500000118,-2.5744378014226754
0.7166663800000119,-2.4130044654283145
0.7249997100000121,-2.250145978627568
0.7333330400000122,-2.0871978075387285
0.7416663700000123,-1.9245242981641804
0.7499997000000125,-1.761928302613891
0.7583330300000126,-1.5989201379210318
0.7666663600000128,-1.4349351740184486
0.7749996900000129,-1.2693970930661544
0.783333020000013,-1.101681297379327
0.7916663500000132,-0.931356076468174
0.7999996800000133,-0.758286243644279
0.8083330100000135,-0.582630511622733
0.8166663400000136,-0.40476025070937866
0.8249996700000137,-0.22523669818179373
0.8333330000000139,-0.04481091905688814
0.841666330000014,0.13563506885042664
0.8499996600000141,0.3150686871156598
0.8583329900000143,0.49247013409007007
0.8666663200000144,0.6669135138352651
0.8749996500000146,0.8376271578024587
0.8833329800000147,1.0040063144196385
0.8916663100000148,1.1652941240512351
0.899999640000015,1.3205101483218418
0.9083329700000151,1.468361889562422
0.9166663000000153,1.6071590043472004
0.9249996300000154,1.7348084117702918
0.9333329600000155,1.8488025849058454
0.9416662900000157,1.9464123380897342
0.9499996200000158,2.0249945938580898
0.958332950000016,2.0822890024446528
0.9666662800000161,2.1163997725857504
0.9749996100000162,2.1260125671591728
0.9833329400000164,2.11033173633969
0.9916662700000165,2.0691790932763054
0.9999996000000166,2.0029757823731567
1.0083329300000168,1.912460500750804
1.016666260000017,1.7988424704520947
1.024999590000017,1.6635149948231218
1.0333329200000172,1.508050791927397
1.0416662500000173,1.334081332796043
1.0499995800000175,1.1434622770861391
1.0583329100000176,0.9381492299149562
1.0666662400000178,0.7201489611926555
1.074999570000018,0.491580842073813
1.083332900000018,0.25466810859903355
1.0916662300000182,0.01195924033549169
1.0999995600000183,-0.23296395282121926
1.1083328900000184,-0.4736553579163895
1.1166662200000186,-0.6955596730124302
1.1249995500000187,-0.8627443006968514
1.1333328800000189,-0.8772576007918225
1.141666210000019,-0.6325031111149133
1.1499995400000191,-0.1333748812304892
1.1583328700000193,0.5938581194026321
1.1666662000000194,1.3925793897777994
1.1749995300000196,2.016899190836935
1.1833328600000197,2.3908342639868256
1.1916661900000198,2.508707040877508
1.19999952000002,2.353299772132743
1.20833285000002,2.0123342601028913
1.2166661800000202,1.598109164204886
1.2249995100000204,1.1562234698982183
1.2333328400000205,0.7069403868363591
1.2416661700000207,0.2613562344014887
1.2499995000000208,-0.17231242538008626
1.258332830000021,-0.5855704504390475
1.266666160000021,-0.969969958902093
1.2749994900000212,-1.3176485654259926
1.2833328200000214,-1.6222392796225624
1.2916661500000215,-1.8795848331629688
1.2999994800000216,-2.0879830429943556
1.3083328100000218,-2.248058372393315
1.316666140000022,-2.3621964202813857
1.324999470000022,-2.4339443050187497
1.3333328000000222,-2.467323407308841
1.3416661300000223,-2.466391889482976
1.3499994600000225,-2.4349404547647473
1.3583327900000226,-2.3763161817843947
1.3666661200000227,-2.2934197114508117
1.3749994500000229,-2.1887824468868997
1.383332780000023,-2.064595603481472
1.3916661100000232,-1.922736564634689
1.3999994400000233,-1.764926390078047
1.4083327700000234,-1.592741842388775
1.4166661000000236,-1.4076214790743955
1.4249994300000237,-1.210956420403088
1.4333327600000239,-1.0044728254874407
1.441666090000024,-0.7900891125408657
1.4499994200000241,-0.5698160247903034
1.4583327500000243,-0.34568868426216137
1.4666660800000244,-0.1196583825322021
1.4749994100000245,0.10633580473247829
1.4833327400000247,0.3275228911260551
1.4916660700000248,0.5322863491242232
1.499999400000025,0.6942763360238619
1.508332730000025,0.7515042945194932
1.5166660600000252,0.5847207687841149
1.5249993900000254,0.14998428362298638
1.5333327200000255,-0.5138963031598222
1.5416660500000257,-1.2252400910651555
1.5499993800000258,-1.7582633117418127
1.558332710000026,-2.0456142905999672
1.566666040000026,-2.074770618841281
