frequency_Hz,experiment_amplitude
0.0,0.0025375890044877065
0.005539069745363872,0.001625229387301238
0.011078139490727744,0.00020289175946915886
0.016617209236091616,0.0003180159959794438
0.022156278981455488,0.0006743426204248558
0.02769534872681936,0.0011837758539641587
0.03323441847218323,0.0036795673564648593
0.0387734882175471,0.006933862189718261
0.044312557962910976,0.005263551455906836
0.04985162770827485,0.007477152652137264
0.05539069745363872,0.004901944353777807
0.06092976719900259,0.008700304490902335
0.06646883694436646,0.015791336121224606
0.07200790668973034,0.012681303860993781
0.0775469764350942,0.007727524007916619
0.08308604618045808,0.008608122491267162
0.08862511592582195,0.004393131982864819
0.09416418567118583,0.005124771341247559
0.0997032554165497,0.0054276926014858555
0.10524232516191356,0.005594002399314302
0.11078139490727744,0.00343581745489574
0.11632046465264131,0.0018785674563604352
0.12185953439800518,0.007217065967626595
0.12739860414336907,0.0035129679428144473
0.13293767388873293,0.002820797282329076
0.1384767436340968,0.00582319956492629
0.14401581337946068,0.007851991725562644
0.14955488312482454,0.0047059717717527726
0.1550939528701884,0.00417195588270198
0.1606330226155523,0.008011753696489533
0.16617209236091615,0.005705793374537458
0.17171116210628004,0.004681681976062407
0.1772502318516439,0.004453318705485624
0.18278930159700776,0.0031675508321063477
0.18832837134237165,0.0071884803092720955
0.19386744108773551,0.004854018138287178
0.1994065108330994,0.001434373654620154
0.20494558057846327,0.004613860951618093
0.21048465032382713,0.002264551035166093
0.21602372006919102,0.004929966366654436
0.22156278981455488,0.010617821154270922
0.22710185955991874,0.007385035368453546
0.23264092930528263,0.004909221242840685
0.2381799990506465,0.004151281499521444
0.24371906879601035,0.0013699704005888554
0.24925813854137424,0.0044907642565366205
0.25479720828673813,0.00470435190882909
0.26033627803210196,0.0034318706986092074
0.26587534777746585,0.004174560353308109
0.27141441752282974,0.004286258063986979
0.2769534872681936,0.0026969218406897115
0.28249255701355747,0.0021083128055352472
0.28803162675892136,0.0037165465788597477
0.2935706965042852,0.00220276124268571
0.2991097662496491,0.0024271305375041614
0.30464883599501297,0.004992429218629346
0.3101879057403768,0.008014127111016955
0.3157269754857407,0.007547277482817164
0.3212660452311046,0.0026598165332020456
0.32680511497646847,0.0007476859057325284
0.3323441847218323,0.001173768866312723
0.3378832544671962,0.0015817224502164655
0.3434223242125601,0.0034497283558902925
0.3489613939579239,0.0026311633021006927
0.3545004637032878,0.006606443829366352
0.3600395334486517,0.0033234221600822104
0.36557860319401553,0.0042505276848003575
0.3711176729393794,0.0033578842805170525
0.3766567426847433,0.0018408907076014544
0.38219581243010714,0.0009860102926474502
0.38773488217547103,0.0028171706471694985
0.3932739519208349,0.005005041152358761
0.3988130216661988,0.002598775850068727
0.40435209141156264,0.004063559529516667
0.40989116115692653,0.005654169423764433
0.4154302309022904,0.0007186406883748421
0.42096930064765425,0.0024663501447851617
0.42650837039301814,0.0029532398423812835
0.43204744013838203,0.003507222309638655
0.43758650988374587,0.0006448573967045767
0.44312557962910976,0.0017694045041459776
0.44866464937447365,0.0035326612641854473
0.4542037191198375,0.0022399764151770233
0.45974278886520137,0.0016843702504832254
0.46528185861056526,0.0045193535768234625
0.4708209283559291,0.0028656227748383284
0.476359998101293,0.0021812658165984377
0.48189906784665687,0.0017202046508844194
0.4874381375920207,0.00266941755049371
0.4929772073373846,0.003743773744380991
0.4985162770827485,0.0015814716508319602
0.5040553468281124,0.0003519125515501098
0.5095944165734763,0.0012357265881526116
0.51513348631884,0.0029121989675290967
0.5206725560642039,0.004521119766887531
0.5262116258095678,0.00828844658862973
0.5317506955549317,0.006942136735432959
0.5372897653002956,0.004098223638113118
0.5428288350456595,0.002932472428824963
0.5483679047910234,0.0025859533705156305
0.5539069745363872,0.0032909685765073666
0.559446044281751,0.001190984377482741
0.5649851140271149,0.00038320021060949316
0.5705241837724788,0.0008229532178836157
0.5760632535178427,0.0029889061608213354
0.5816023232632066,0.007260558573913036
0.5871413930085704,0.006346472262757479
0.5926804627539343,0.000992081638570847
0.5982195324992982,0.0025944127314937037
0.603758602244662,0.0034086900273038716
0.6092976719900259,0.002511620582588572
0.6148367417353898,0.0012115834961604875
0.6203758114807536,0.0034095728073670535
0.6259148812261175,0.003374357790416234
0.6314539509714814,0.004292594026926953
0.6369930207168453,0.004359842255911039
0.6425320904622092,0.0028311961492765393
0.648071160207573,0.0032569711945360587
0.6536102299529369,0.001550762542552725
0.6591492996983007,0.00418590565640815
0.6646883694436646,0.004924444640925376
0.6702274391890285,0.0020364384259374713
0.6757665089343924,0.0038232312664115173
0.6813055786797563,0.00426915002242735
0.6868446484251202,0.0029000103489655905
0.6923837181704839,0.002204048399137953
0.6979227879158478,0.003026078201333631
0.7034618576612117,0.0019978338723944124
0.7090009274065756,0.0034510163802283973
0.7145399971519395,0.004483579133893332
0.7200790668973034,0.003422248621559074
0.7256181366426673,0.004033139932315091
0.7311572063880311,0.0034315825634735
0.736696276133395,0.0021649272508271473
0.7422353458787588,0.0007330408153885913
0.7477744156241227,0.0026037888231733863
0.7533134853694866,0.0043016719679839594
0.7588525551148505,0.0030157237783260977
0.7643916248602143,0.002329142716344237
0.7699306946055782,0.0020331065069880802
0.7754697643509421,0.0015646114306358595
0.781008834096306,0.0029946836634380733
0.7865479038416698,0.0019166239911761595
0.7920869735870337,0.0018698100086437096
0.7976260433323976,0.004654290551153104
0.8031651130777614,0.004683865513028201
0.8087041828231253,0.0022604951886616613
0.8142432525684892,0.0008494600156592956
0.8197823223138531,0.0020319269387641587
0.825321392059217,0.003477598666266604
0.8308604618045808,0.0031233978435234763
0.8363995315499446,0.0017672196101463024
0.8419386012953085,0.00296582289658267
0.8474776710406724,0.003870113574018032
0.8530167407860363,0.00208182713576987
0.8585558105314002,0.0012433294940795655
0.8640948802767641,0.0006407371686867649
0.8696339500221278,0.0008486552349286476
0.8751730197674917,0.003178332948822659
0.8807120895128556,0.003455433201462778
0.8862511592582195,0.003751531660605687
0.8917902290035834,0.004285446283569201
0.8973292987489473,0.003014125833241072
0.9028683684943112,0.002677579441610972
0.908407438239675,0.0014665217252657744
0.9139465079850388,0.0002530414221732575
0.9194855777304027,0.0017704950544384988
0.9250246474757666,0.0029601600809778155
0.9305637172211305,0.0030856944652732834
0.9361027869664944,0.00205118461334846
0.9416418567118582,0.0026992655858868665
0.9471809264572221,0.0019835142170299834
0.952719996202586,0.00017370794535070402
0.9582590659479499,0.0010994962288010494
0.9637981356933137,0.003217035282042323
0.9693372054386776,0.0025865984445613962
0.9748762751840414,0.00015523518431042528
0.9804153449294053,0.0027959541802873807
0.9859544146747692,0.004496411193434711
0.9914934844201331,0.004191374753889154
0.997032554165497,0.0022548851094852814
1.0025716239108609,0.0006550416919708474
1.0081106936562247,0.0018887290456717628
1.0136497634015886,0.0021183541826894563
1.0191888331469525,0.00097293892602694
1.0247279028923164,0.0030364257432893248
1.03026697263768,0.002363471004659086
1.035806042383044,0.003613062477221634
1.0413451121284079,0.003252269463675676
1.0468841818737717,0.0013956073607101244
1.0524232516191356,0.0021827241899829695
1.0579623213644995,0.0023028916427064137
1.0635013911098634,0.0022942824663883766
1.0690404608552273,0.003500052176430271
1.0745795306005912,0.004738065656443014
1.080118600345955,0.003661739871548123
1.085657670091319,0.006446628134396962
1.0911967398366829,0.0019164881240240654
1.0967358095820468,0.0013014508779124402
1.1022748793274104,0.0038933247298858363
1.1078139490727743,0.002582524280672984
1.1133530188181382,0.0018622150361115887
1.118892088563502,0.002029497200446107
1.124431158308866,0.003902573225468459
1.1299702280542299,0.0027397766424105364
1.1355092977995938,0.0012401399674334614
1.1410483675449576,0.002111322184649608
1.1465874372903215,0.0038893525009531926
1.1521265070356854,0.0022448818348098257
1.1576655767810493,0.00043374784542158995
1.1632046465264132,0.0012468053766663651
1.168743716271777,0.0018233205970044023
