t_s,theory_z
0.0,-5.344068600844224
0.008333330000000139,-5.325055709688372
0.016666660000000277,-5.267731016695811
0.024999990000000416,-5.172217928294023
0.033333320000000555,-5.038721031518393
0.04166665000000069,-4.867533223881673
0.04999998000000083,-4.659044729319343
0.05833331000000097,-4.413756203745088
0.06666664000000111,-4.132292495752725
0.07499997000000125,-3.815417046623783
0.08333330000000139,-3.4640503139882677
0.09166663000000153,-3.079285825224994
0.09999996000000166,-2.6624076920602127
0.1083332900000018,-2.215092071764334
0.11666662000000194,-1.7395735276357123
0.12499995000000208,-1.2383907621974233
0.13333328000000222,-0.7146144189048762
0.14166661000000236,-0.17355487151088556
0.1499999400000025,0.37511853419616153
0.15833327000000263,0.9113850724295545
0.16666660000000277,1.3898257204543634
0.1749999300000029,1.747630478101173
0.18333326000000305,1.9731301937110037
0.1916665900000032,2.067488517755546
0.19999992000000333,2.0838633970061595
0.20833325000000347,2.07014088580348
0.2166665800000036,2.044676631292487
0.22499991000000374,2.01461799606301
0.23333324000000388,1.9827434818492067
0.24166657000000402,1.9498906846727786
0.24999990000000416,1.9162351545589367
0.2583332300000043,1.8817313753692584
0.26666656000000444,1.8462599225512102
0.2749998900000046,1.8096512734355594
0.2833332200000047,1.7717480513700754
0.29166655000000485,1.732442825324897
0.299999880000005,1.6916870408506888
0.30833321000000513,1.6494947408052343
0.31666654000000527,1.605941171398743
0.3249998700000054,1.5611567790202119
0.33333320000000555,1.5153185178003639
0.3416665300000057,1.4686386974666983
0.3499998600000058,1.421356503904808
0.35833319000000596,1.373727970574379
0.3666665200000061,1.3260056215587905
0.37499985000000624,1.2784251295475693
0.3833331800000064,1.2311863276016388
0.3916665100000065,1.1844465166529994
0.39999984000000666,1.1383217370534988
0.4083331700000068,1.09288794215411
0.41666650000000693,1.0481847691075228
0.4249998300000071,1.0042215972652155
0.4333331600000072,0.9609854858274768
0.44166649000000735,0.9184494114377073
0.4499998200000075,0.8765809148665031
0.4583331500000076,0.8353544505682701
0.46666648000000777,0.7947464964032981
0.4749998100000079,0.7547259166643646
0.48333314000000804,0.7152949530986777
0.4916664700000082,0.6765060627170426
0.4999998000000083,0.6384750000303178
0.5083331300000085,0.6013937958196192
0.5166664600000086,0.5655423392386175
0.5249997900000087,0.531298166322353
0.5333331200000089,0.49914346130849246
0.541666450000009,0.46965883156769883
0.5499997800000092,0.44346941513691635
0.5583331100000093,0.42125662085841536
0.5666664400000094,0.4037741314126101
0.5749997700000096,0.39181673317970545
0.5833331000000097,0.38611991908697396
0.5916664300000098,0.3873840238366378
0.59999976000001,0.3962783089089399
0.6083330900000101,0.4133560143665987
0.6166664200000103,0.4390749274301124
0.6249997500000104,0.4738197683808692
0.6333330800000105,0.5178467893374206
0.6416664100000107,0.5712737552388655
0.6499997400000108,0.6341142529350972
0.658333070000011,0.7062649879377144
0.6666664000000111,0.7874814136105954
0.6749997300000112,0.8773244483210396
0.6833330600000114,0.975032505141924
0.6916663900000115,1.079114366634374
0.6999997200000116,1.186178794802637
0.7083330500000118,1.288398460814194
0.7166663800000119,1.365652375781044
0.7249997100000121,1.3641889883079907
0.7333330400000122,1.2381667857279406
0.7416663700000123,0.9942467893714363
0.7499997000000125,0.6312766888104052
0.7583330300000126,0.18149931931760935
0.7666663600000128,-0.29260311015445395
0.7749996900000129,-0.7622285637897964
0.783333020000013,-1.2151131062191005
0.7916663500000132,-1.6453004965169409
0.7999996800000133,-2.0497977999377284
0.8083330100000135,-2.426414266190654
0.8166663400000136,-2.773206402192516
0.8249996700000137,-3.088606707168817
0.8333330000000139,-3.371512598156175
0.841666330000014,-3.6210191711191992
0.8499996600000141,-3.836371201016966
0.8583329900000143,-4.016948711532983
0.8666663200000144,-4.16225632105993
0.8749996500000146,-4.271913109121332
0.8833329800000147,-4.345642523543196
0.8916663100000148,-4.383266185819974
0.899999640000015,-4.3846990567267525
0.9083329700000151,-4.349947420063523
