t_s,experiment_z
0.0,-4.507798187979578
0.016689999999996985,-3.966189538754002
0.03337999999999397,-3.251492867020733
0.050069999999990955,-2.416410020128418
0.06675999999998794,-1.513863232556854
0.08344999999998493,-0.5887369849911671
0.10013999999998191,0.2745255865199248
0.1168299999999789,1.0500631258151256
0.13351999999997588,1.6612277713062982
0.15020999999997287,2.124664586061324
0.16689999999996985,2.432132853335969
0.18358999999996684,2.621542907153337
0.20027999999996382,2.6862519359774413
0.2169699999999608,2.6706951530935514
0.2336599999999578,2.569969634962368
0.2503499999999548,2.4095263969847642
0.26703999999995176,2.1926529545045432
0.28372999999994875,1.9520054594258456
0.30041999999994573,1.6850408925601665
0.3171099999999427,1.4136183998927572
0.3337999999999397,1.1617045218518853
0.3504899999999367,0.933548757126851
0.36717999999993367,0.7053709960361209
0.38386999999993066,0.5014720845090627
0.40055999999992764,0.299622492978054
0.4172499999999246,0.11939060689242245
0.4339399999999216,-0.0335150439634238
0.4506299999999186,-0.16396055806605656
0.4673199999999156,-0.3037774359745091
0.48400999999991257,-0.44243598220111385
0.5006999999999096,-0.586628262705757
0.5173899999999065,-0.7161646738520162
0.5340799999999035,-0.8054385234138277
0.5507699999999005,-0.8496437907916009
0.5674599999998975,-0.8666078009913307
0.5841499999998945,-0.8469282392132893
0.6008399999998915,-0.7992589803442376
0.6175299999998884,-0.7320259782402788
0.6342199999998854,-0.6377539963257541
0.6509099999998824,-0.5250568342451044
0.6675999999998794,-0.4334334289606402
0.6842899999998764,-0.39563231018491374
0.7009799999998734,-0.46946550884069765
0.7176699999998704,-0.6848345462543356
0.7343599999998673,-1.0321454892589945
0.7510499999998643,-1.4596154221721394
0.7677399999998613,-1.911017764197772
0.7844299999998583,-2.3168781815889288
0.8011199999998553,-2.6386946288453506
0.8178099999998523,-2.843284489233783
0.8344999999998493,-2.908872039573693
0.8511899999998462,-2.8332687049762484
0.8678799999998432,-2.6204946197687784
0.8845699999998402,-2.25634939957438
0.9012599999998372,-1.7572532774678462
0.9179499999998342,-1.14440869735673
0.9346399999998312,-0.42201417312573725
0.9513299999998281,0.38734826263788236
0.9680199999998251,1.249856344657433
0.9847099999998221,2.0620139108708617
1.001399999999819,2.7539622410387246
1.018089999999816,3.3383537073980794
1.034779999999813,3.801547910610978
1.05146999999981,4.10864290360114
1.068159999999807,4.241229564126661
1.084849999999804,4.125221652594316
1.101539999999801,3.8053298394282615
1.118229999999798,3.3439195285490926
1.134919999999795,2.781059601808939
1.151609999999792,2.1371396891927708
1.168299999999789,1.4381498766954974
1.184989999999786,0.7102464614335641
1.201679999999783,0.007332047734253941
1.21836999999978,-0.668533783488003
1.235059999999777,-1.275092542922558
1.2517499999997739,-1.7904222135666055
1.2684399999997709,-2.2211673476131075
1.2851299999997678,-2.5609335290744335
1.3018199999997648,-2.8111118494017524
1.3185099999997618,-2.9807864684797774
1.3351999999997588,-3.0632871947819327
1.3518899999997558,-3.0654975083750196
1.3685799999997528,-3.0336324838836526
1.3852699999997498,-2.9623028182858224
1.4019599999997467,-2.843380951994599
1.4186499999997437,-2.6886661579333917
1.4353399999997407,-2.4735392268411416
1.4520299999997377,-2.1963772316328787
1.4687199999997347,-1.8515519555569155
1.4854099999997317,-1.4212885470636796
1.5020999999997287,-0.9128145740418346
1.5187899999997256,-0.33240253574553147
1.5354799999997226,0.28091897014636147
1.5521699999997196,0.9113139790077208
1.5688599999997166,1.5077703073756912
1.5855499999997136,2.005365857329567
1.6022399999997106,2.337886423547336
1.6189299999997075,2.476459324009702
1.6356199999997045,2.3877825906265238
1.6523099999997015,2.1337365869561684
1.6689999999996985,1.7561286242171368
1.6856899999996955,1.3109543291584886
1.7023799999996925,0.8711418982426394
1.7190699999996895,0.4727065948681699
1.7357599999996864,0.12673178293921217
1.7524499999996834,-0.1393352645696802
1.7691399999996804,-0.31975374499063386
1.7858299999996774,-0.41850796412157854
1.8025199999996744,-0.42165310738441264
1.8192099999996714,-0.3318706538733536
1.8358999999996684,-0.1660324355045373
1.8525899999996653,0.06853880323233559
1.8692799999996623,0.35130786704338296
1.8859699999996593,0.6623439073203059
1.9026599999996563,0.9732555056120552
1.9193499999996533,1.2440240469587973
1.9360399999996503,1.4283269897666604
1.9527299999996472,1.499523904124628
1.9694199999996442,1.4365855218962535
1.9861099999996412,1.2352969456567886
2.002799999999638,0.901933809286609
2.019489999999635,0.45554288426851114
2.036179999999632,-0.0822877914782641
2.052869999999629,-0.6638493237402556
2.069559999999626,-1.2506174927464868
2.086249999999623,-1.8135335532324035
2.10293999999962,-2.318819809985315
2.119629999999617,-2.7205717025892353
2.136319999999614,-3.0194836075262494
2.153009999999611,-3.1863048762230295
2.169699999999608,-3.2325917904630224
2.186389999999605,-3.1714987398824652
2.203079999999602,-3.008408350654684
2.219769999999599,-2.742837956987347
2.236459999999596,-2.415680093782031
2.253149999999593,-2.028146143914518
2.26983999999959,-1.6267490113582301
2.286529999999587,-1.2065969771542708
2.303219999999584,-0.7869426436335867
2.319909999999581,-0.3606888089016408
2.336599999999578,0.07936846757184585
2.353289999999575,0.5470905190764646
2.369979999999572,1.0490356200053812
2.386669999999569,1.5863859318698927
2.403359999999566,2.144156112371805
2.420049999999563,2.69799315677164
2.43673999999956,3.217605234975232
2.453429999999557,3.67792653384428
2.470119999999554,4.041132379612687
2.4868099999995508,4.242055195899604
2.5034999999995478,4.243475217945492
2.5201899999995447,4.002128368341258
2.5368799999995417,3.529688897804296
2.5535699999995387,2.875369325723763
2.5702599999995357,2.094657285193738
2.5869499999995327,1.2588535888741226
2.6036399999995297,0.4114390690191146
2.6203299999995266,-0.4099401371963064
2.6370199999995236,-1.1646824998609626
2.6537099999995206,-1.8311084372323423
2.6703999999995176,-2.39759274355896
2.6870899999995146,-2.828535693639166
2.7037799999995116,-3.1279345678060895
2.7204699999995086,-3.3049523240278256
2.7371599999995055,-3.354479735947663
2.7538499999995025,-3.274887092247432
2.7705399999994995,-3.0884128399710287
2.7872299999994965,-2.788381790780284
2.8039199999994935,-2.404320191257392
2.8206099999994905,-1.9529289810131172
2.8372999999994875,-1.4444248415060206
2.8539899999994844,-0.9030304389048286
2.8706799999994814,-0.38726421943917017
2.8873699999994784,0.060334255373184605
2.9040599999994754,0.3763430769384556
2.9207499999994724,0.5317570630182137
2.9374399999994694,0.5393107621355049
2.9541299999994663,0.42592112190033277
2.9708199999994633,0.24230530024101418
2.9875099999994603,0.05179907961644058
3.0041999999994573,-0.11291783296257511
3.0208899999994543,-0.23214935540650625
3.0375799999994513,-0.27891972196737325
3.0542699999994483,-0.2567713115069217
3.0709599999994452,-0.17026158211180728
3.0876499999994422,-0.017403151193466516
3.104339999999439,0.1823320987921895
3.121029999999436,0.4045769922211689
3.137719999999433,0.6207549024549278
3.15440999999943,0.8234035564838185
3.171099999999427,0.9817354967313736
3.187789999999424,1.1015429589382828
3.204479999999421,1.187187183909331
3.221169999999418,1.2545132531572736
3.237859999999415,1.3137153070617107
3.254549999999412,1.3874345472789253
3.271239999999409,1.4699480095888782
3.287929999999406,1.5580684029811487
3.304619999999403,1.646490642224703
3.3213099999994,1.731365017196989
3.337999999999397,1.8001403802222686
3.354689999999394,1.8336294333503103
3.371379999999391,1.8096542189651919
3.388069999999388,1.6971523347323596
3.404759999999385,1.4619228900834655
3.421449999999382,1.100803610398794
3.438139999999379,0.6347764026361318
3.454829999999376,0.07646690276860772
3.471519999999373,-0.5425157527647764
3.48820999999937,-1.1844814135625563
3.504899999999367,-1.8227920909639053
3.521589999999364,-2.417388091363156
3.538279999999361,-2.934259624114346
3.554969999999358,-3.3751522648032375
3.571659999999355,-3.72036950711768
3.588349999999352,-3.956876922441193
3.6050399999993488,-4.069991076389569
3.6217299999993458,-4.047419779131811
3.6384199999993427,-3.885500228745655
3.6551099999993397,-3.585239598984102
3.6717999999993367,-3.1427112845291294
3.6884899999993337,-2.5559789340429457
3.7051799999993307,-1.8257972310001078
3.7218699999993277,-0.9769589198219646
3.7385599999993246,-0.03524119095346393
3.7552499999993216,0.9501907544402777
3.7719399999993186,1.900100196485293
3.7886299999993156,2.727637755598522
3.8053199999993126,3.3480213825397356
3.8220099999993096,3.7047230068747643
3.8386999999993066,3.804477126878443
3.8553899999993035,3.693414838398287
3.8720799999993005,3.4381697525010497
3.8887699999992975,3.103281195299066
3.9054599999992945,2.726165610238299
3.9221499999992915,2.3436603644957685
3.9388399999992885,1.9554405622244875
3.9555299999992855,1.5666511894637103
3.9722199999992824,1.1937150140660917
3.9889099999992794,0.8410149660618061
4.005599999999276,0.5075563856671008
4.022289999999273,0.19952190439573508
4.03897999999927,-0.0944915885067215
4.055669999999267,-0.3885920631215012
4.072359999999264,-0.6729485759031246
4.089049999999261,-0.9450199691556135
4.105739999999258,-1.1894594581459
4.122429999999255,-1.395379741296016
4.139119999999252,-1.5348895792119208
4.155809999999249,-1.62083833544128
4.172499999999246,-1.6505850613591848
4.189189999999243,-1.621073299299794
4.20587999999924,-1.5268644992063978
4.222569999999237,-1.3796373194415723
4.239259999999234,-1.1754845293869909
