time_s,experiment_bob3_z,model_theta3_z
2.10294,-2.044154778147836,-1.2104610356968748
2.11963,-2.243998724712909,-1.731009707221969
2.13632,-2.464310635371396,-2.33765984797559
2.15301,-2.662230257096932,-3.09904575029658
2.1697,-2.7968624006820377,-3.955835058986225
2.18639,-2.832139165499209,-4.7161155677977336
2.20308,-2.7422640293800256,-5.180642827748352
2.21977,-2.5287114950479994,-5.260712106426861
2.23646,-2.22204465870538,-4.985912835217199
2.25315,-1.8438820319229845,-4.434227388595142
2.26984,-1.4163918747529194,-3.6791132222715337
2.28653,-0.9468182615738745,-2.776958335659519
2.30322,-0.43970334676733186,-1.7721546731642375
2.31991,0.09898381605173279,-0.7036132868826165
2.3366,0.6644634988925375,0.39233823395783607
2.35329,1.252803985063909,1.4797112961100933
2.36998,1.8406224704717955,2.5231694452597035
2.38667,2.3902897546920476,3.484178572809601
2.40336,2.8335055906814457,4.290983093088861
2.42005,3.1094408221674525,4.628211623013583
2.43674,3.189857500098556,3.5775967036518987
2.45343,3.075496270926535,1.2678915957203742
2.47012,2.816389725442983,-0.22986567728772006
2.48681,2.4899652299425714,-0.33825958505691806
2.5035,2.1573722340368207,-0.051861998850052785
2.52019,1.8533757574303749,0.22363619710010546
2.53688,1.6175157439763679,0.44693791454558257
2.55357,1.4346661222086032,0.6919474358421077
2.57026,1.2861267986792502,1.0922404793613618
2.58695,1.156562823210307,1.7419838553418625
2.60364,1.0184066696726344,2.548547122643051
2.62033,0.8476829297905674,3.2530244220526403
2.63702,0.6479038678918021,3.6215609951468624
2.65371,0.4101542641424074,3.5842536135710485
2.6704,0.1324500112937953,3.209921574660557
2.68709,-0.1651375292329215,2.599299246686859
2.70378,-0.47432573529460775,1.8291255515146452
2.72047,-0.7878486145383059,0.9514124687551319
2.73716,-1.115556185779566,0.005266643463967356
2.75385,-1.4573927731135825,-0.9753469727870134
2.77054,-1.832107027128739,-1.9577902750268468
2.78723,-2.235595647906141,-2.9087731222999285
2.80392,-2.652203491092324,-3.794987469428102
2.82061,-3.042251563938961,-4.582607959903813
2.8373,-3.356450252028784,-5.22599471347848
2.85399,-3.5220691490490315,-5.577336222607378
2.87068,-3.490410031229456,-4.9986297931518235
2.88737,-3.254203054911857,-2.8616801970941785
2.90406,-2.8575968593640972,-0.6193705232045834
2.92075,-2.34979297574584,0.21742576744062192
2.93744,-1.809090209075091,0.340929202321453
2.95413,-1.2654955215303547,0.38200837260341597
2.97082,-0.7462009924962919,0.44040452970566707
2.98751,-0.25841610866189346,0.44706621091040993
3.0042,0.18581719175098266,0.23579038926163207
3.02089,0.5918874065644442,-0.33353450661430617
3.03758,0.935824112549642,-1.1680029468301023
3.05427,1.227316467139964,-1.9546695242758354
3.07096,1.4485657682464015,-2.4083002348479554
3.08765,1.607719902709031,-2.4478672251731473
3.10434,1.716951596252175,-2.160720567706924
3.12103,1.7830164519463052,-1.6611864666102252
3.13772,1.819068094588575,-1.0277942184295814
3.15441,1.8342738985674398,-0.3087190550806393
3.1711,1.8437975155921538,0.4617012523565138
3.18779,1.8611184339734712,1.2534622041750703
3.20448,1.9067299087043694,2.0365199817562716
3.22117,1.9878792504238543,2.7791484731420373
3.23786,2.1083460374272436,3.448654880304233
3.25455,2.238712968914124,4.013379533217589
3.27124,2.342736760335237,4.441400274472159
3.28793,2.3505621508094734,4.670722964459107
3.30462,2.214338554574367,4.426488169433365
3.32131,1.9145569881098368,2.8937604261944294
3.338,1.4691380889193895,0.2889188129194856
3.35469,0.9443638450913002,-1.4633834651016624
3.37138,0.39056098889873186,-2.0466706006321798
3.38807,-0.16281337390647294,-2.3054502246920165
3.40476,-0.7123733310954921,-2.505680067667215
3.42145,-1.267419546988501,-2.6324115744211736
3.43814,-1.8203924601892034,-2.5291658430878985
3.45483,-2.3195052011755832,-2.0032032437352028
3.47152,-2.7228695482122527,-1.0776325380634546
3.48821,-2.9875988901048838,-0.06849419494525792
3.5049,-3.0895621244974527,0.6747976260844705
3.52159,-3.0528780780584825,1.0051239518497124
3.53828,-2.9062092478633232,0.9877442724955292
3.55497,-2.677391474887999,0.7441931803845213
3.57166,-2.3951332832079952,0.35903277500921904
3.58835,-2.088569410113449,-0.120278201011429
3.60504,-1.7723376578710395,-0.6635046386508895
3.62173,-1.4785015652809084,-1.2435007761041745
3.63842,-1.220914931429738,-1.8307854976856994
3.65511,-1.0130625872730403,-2.3913806810676363
3.6718,-0.8543946916788664,-2.8889657361839536
3.68849,-0.7346380713704288,-3.289432393866246
3.70518,-0.6286452848850995,-3.565169642219466
3.72187,-0.504056440720717,-3.688052868891291
3.73856,-0.3224959111042574,-3.560505057486108
3.75525,-0.06899859877119978,-2.7135357910681646
3.77194,0.23936366619795707,-0.4890329169467755
3.78863,0.5868837430577915,1.9289238826067978
3.80532,0.9439735025994402,3.0711390830421226
3.82201,1.2977208292082762,3.438432592590964
3.8387,1.6750426449290727,3.5969219180818244
3.85539,2.0910371722457834,3.651561688316153
3.87208,2.5356023640747587,3.517221576239362
3.88877,2.9758956158127554,2.994879839229911
3.90546,3.3282122737557858,1.9806394971749095
3.92215,3.516497680457826,0.6980444520502047
3.93884,3.497093541351417,-0.4558532632048846
3.95553,3.283220179415931,-1.2161084837046576
3.97222,2.9080661480031327,-1.5712596266736307
3.98891,2.4209803936697294,-1.6384128512903193
4.0056,1.8873185764610674,-1.5170875209682761
4.02229,1.332437489048947,-1.2627729440998472
4.03898,0.7861085605020972,-0.9081885204772321
4.05567,0.28067257926881206,-0.4805207558684362
4.07236,-0.1770066187156566,-0.010062532044201605
4.08905,-0.5843946927025719,0.46735771221073713
4.10574,-0.9294905796942214,0.9129344002791129
4.12243,-1.2166355213003408,1.2906128652992486
4.13912,-1.4487908663051454,1.5732058799826438
4.15581,-1.6336181710800541,1.7420156217086447
4.1725,-1.7732372781525794,1.7578402197080514
4.18919,-1.8750649740806011,1.3900042369458803
4.20588,-1.9403574140201754,-0.10235769147653029
4.22257,-1.9678872502381255,-2.5468469211085023
4.23926,-1.966506318380599,-4.188133907166039
4.25595,-1.9549619244458711,-4.621939338836284
4.27264,-1.9742430606592907,-4.619353172297341
4.28933,-2.064100074645109,-4.471970200790559
4.30602,-2.238741261839865,-4.1922460739088345
4.32271,-2.477215761218384,-3.6400753459561317
4.3394,-2.689773758972408,-2.6234616369417436
4.35609,-2.775148461660423,-1.1753750510217882
4.37278,-2.657153900006827,0.3475507511413861
4.38947,-2.32624112490927,1.5510980145028337
4.40616,-1.818225397337835,2.2751790698370624
4.42285,-1.2191901093071085,2.5991179692376924
4.43954,-0.5973933242869618,2.6503085187955744
4.45623,0.006796849224077087,2.5097161667435333
4.47292,0.5842383155937875,2.2221161859765965
4.48961,1.1164117085291065,1.8202347867706952
4.5063,1.6011264229605575,1.336625310956416
4.52299,2.0309813326031745,0.8077719872276413
4.53968,2.40338845109246,0.27224056276502084
4.55637,2.702427461367074,-0.23465554144953252
4.57306,2.9217185277017266,-0.684279858095019
4.58975,3.0413730593759367,-1.0562816706772309
4.60644,3.0499292072618918,-1.3185401976244662
4.62313,2.946726382643213,-1.308796728056381
4.63982,2.7373022126502478,-0.3789743526338339
4.65651,2.4286927062168036,1.7696326127187372
4.6732,2.0550361187558663,3.5499391454258378
4.68989,1.671476245092614,3.962296812455822
4.70658,1.334044669831644,3.7624364165975392
4.72327,1.0997407597536977,3.4138282840303833
4.73996,0.9879426016914722,3.001504270417819
4.75665,0.9894420526541616,2.4528031297508073
4.77334,1.0377767772034088,1.56075857796203
4.79003,1.0348784949475647,0.1547069796124476
4.80672,0.8913416344580085,-1.561357418998517
4.82341,0.5885142953376717,-3.0994482053628025
4.8401,0.15123279421803348,-4.0979014811545
4.85679,-0.34091868347258725,-4.5457000947657225
4.87348,-0.8302905117984645,-4.607606113386779
4.89017,-1.2952342930264666,-4.412473677432603
4.90686,-1.7298435270668444,-4.029611378577582
4.92355,-2.1264041092860193,-3.50149214207345
4.94024,-2.4892863378019245,-2.864666099270104
4.95693,-2.815301970762476,-2.1570200047146266
4.97362,-3.090522626138346,-1.4168476941850303
4.99031,-3.301523517115941,-0.6814653837571086
5.007,-3.4270044140406615,0.016985333226296695
5.02369,-3.4172569320070205,0.6506279631522797
5.04038,-3.2601726358162475,1.1778134526855135
5.05707,-2.943283338883408,1.4320199201742523
5.07376,-2.4647407361321974,0.787284288496856
5.09045,-1.8678431680049297,-1.1119484716182857
5.10714,-1.2201273213867776,-2.770260386908569
5.12383,-0.570072859026851,-3.060887929729803
5.14052,0.007304167454353862,-2.7334196422488612
5.15721,0.4660329980545404,-2.3119342601450814
5.1739,0.7765852073531918,-1.908137419771901
5.19059,0.9415294964143543,-1.4863637877750435
5.20728,0.9991857139509741,-0.861736794625532
5.22397,1.0412983500864046,0.2824831654134856
5.24066,1.1291651057860932,1.983503689603207
5.25735,1.2896435333488712,3.7114673733901173
5.27404,1.5005018439914124,4.8694015556737495
5.29073,1.71343676921977,5.2957055816403695
5.30742,1.8903123603302556,5.207989140067839
5.32411,2.033598637754977,4.812181638708398
5.3408,2.1536479190252185,4.212979787497471
5.35749,2.2740394352440845,3.465784977067851
5.37418,2.4121851335432067,2.611431886666222
5.39087,2.557788556757061,1.6892929803734182
5.40756,2.701028114927834,0.7378794773039675
5.42425,2.7987402512164676,-0.204622080244946
5.44094,2.806016744292938,-1.1040986025821973
5.45763,2.6738389944817786,-1.9283662479157477
5.47432,2.3802994669968855,-2.6266990244801476
5.49101,1.9190447033993208,-3.019331503084676
5.5077,1.316648812821578,-2.504048620358936
5.52439,0.6183310759600987,-0.7873664949151782
5.54108,-0.11483477322836225,0.7305416397221972
5.55777,-0.8169371006599261,1.019596075294298
5.57446,-1.4246571831764827,0.7641739997033935
5.59115,-1.9010174525244503,0.46611786614803435
5.60784,-2.231216681383856,0.23942972704910304
5.62453,-2.426628575328441,0.059698466430240106
5.64122,-2.5173321281196257,-0.2347817837926046
5.65791,-2.532942472621522,-1.025390174999016
5.6746,-2.506242732552655,-2.572120555521024
5.69129,-2.4386964039059484,-4.3465812240834
5.70798,-2.3246404176976667,-5.54460346305246
5.72467,-2.1598080953859973,-5.845537047882721
5.74136,-1.9491793132079362,-5.538655243489475
5.75805,-1.7171367978013081,-4.915207557979539
5.77474,-1.4991563547074338,-4.107894330126207
5.79143,-1.3278847395261753,-3.1777795288946913
5.80812,-1.230917641876945,-2.165065192277969
5.82481,-1.2024537390798096,-1.1062071571728664
5.8415,-1.2093828180146329,-0.0371820845631747
5.85819,-1.2039889223145273,1.006426026860958
5.87488,-1.131438597795301,1.9914364205891961
5.89157,-0.9491771892400603,2.8839030401726045
5.90826,-0.6393188037738747,3.627549001533804
5.92495,-0.20015481626958306,4.035311891660009
5.94164,0.3437600141250918,3.5450384729338023
5.95833,0.9320198706900829,1.9126634714576858
5.97502,1.5148211861836816,0.38768607704615865
5.99171,2.0384140302840605,-0.10840455682856093
6.0084,2.4603655115434937,-0.10944526315870066
6.02509,2.7655883295414574,-0.07444997143929888
6.04178,2.9623576481268215,-0.11809799163839779
6.05847,3.064314132256864,-0.22126518495421368
6.07516,3.101329796634911,-0.23839393266426998
6.09185,3.082728493373699,0.22974776115695342
6.10854,2.9827709462286567,1.5858172620292716
6.12523,2.759495720743106,3.3182574460793033
6.14192,2.39412031963417,4.48466982897909
6.15861,1.889410561392556,4.65881551015842
6.1753,1.3032253972798038,4.196205342191659
6.19199,0.7228445937802599,3.445776405939881
6.20868,0.22320636744109323,2.549242194824358
6.22537,-0.1526557521404425,1.5635783711275262
6.24206,-0.3958975107475058,0.5222472757483378
6.25875,-0.5379340210797376,-0.5450689480274936
6.27544,-0.6061009988643096,-1.6080605498411407
6.29213,-0.6561389104510721,-2.635571945803116
6.30882,-0.719106759353975,-3.594770626027912
6.32551,-0.8344059140787915,-4.446524844406605
6.3422,-1.0275309625723283,-5.122613529460981
6.35889,-1.295315442821145,-5.425470807800171
6.37558,-1.5884243008256405,-4.848620356273832
6.39227,-1.874972059542662,-3.206295234928421
6.40896,-2.107169407441519,-1.5313742621725006
6.42565,-2.2699861807775887,-0.6753101459268154
6.44234,-2.3674947104081943,-0.33234117367728444
6.45903,-2.399441795309543,-0.07778158328696512
6.47572,-2.3810574353594927,0.22258565493201057
6.49241,-2.344219288389534,0.5598015062691005
6.5091,-2.310038024161022,0.7994942440143132
6.52579,-2.2710964781602025,0.5443984219783218
6.54248,-2.165583217046938,-0.6680999731985343
6.55917,-1.905639329124082,-2.35719018978201
6.57586,-1.4466463335316824,-3.514413771428506
6.59255,-0.7882378418607451,-3.667103243343822
6.60924,-0.02395696868130489,-3.201325942112956
6.62593,0.7234873112133654,-2.4847954981904077
6.64262,1.3557752660136826,-1.6534521382336622
6.65931,1.823573672967736,-0.7535413054214245
6.676,2.1203441931270137,0.192246720121806
6.69269,2.279753857065337,1.1637168235452748
6.70938,2.345297956582201,2.13496729601828
6.72607,2.3539218508003796,3.0724369877948896
6.74276,2.34171656099447,3.933966863119797
6.75945,2.3297319100215974,4.66545328349289
6.77614,2.3081302526776897,5.1812070631238445
6.79283,2.2627565552614928,5.282982442365072
6.80952,2.1888482186836846,4.549286772320185
6.82621,2.0619391733592414,2.8466210537772993
6.8429,1.8837153056528326,0.9829597605469955
6.85959,1.6631989366225208,-0.23791910008795253
6.87628,1.4106469504662131,-0.8918568141558203
6.89297,1.1654293148886314,-1.3634215366593003
6.90966,0.9625377708068648,-1.8206337377526556
6.92635,0.8247030638042865,-2.2725430943211298
6.94304,0.7592872692773734,-2.5991867281988728
6.95973,0.7431088444888062,-2.416762232212803
6.97642,0.6937054474951216,-1.2387344086715257
6.99311,0.5284497169098217,0.4974316071873179
7.0098,0.17413897475455614,1.7608533106657136
7.02649,-0.37006350287752027,2.0472446599695635
7.04318,-1.0277984378907636,1.7325565137963186
7.05987,-1.6857561240040666,1.1829625821698506
7.07656,-2.2444787076657953,0.5240929576033896
7.09325,-2.6415029446818243,-0.21088578298711014
7.10994,-2.8700556905431713,-1.008415979978359
7.12663,-2.9709399270897343,-1.850750360584583
7.14332,-2.976057636628427,-2.7049331723952
7.16001,-2.9193106943706915,-3.521479754356625
7.1767,-2.8124044925294984,-4.238236392310451
7.19339,-2.6411811674616,-4.786030404978877
7.21008,-2.3853574471304513,-5.080429096276252
7.22677,-2.041676911402171,-4.9625570437707
7.24346,-1.6005591706659337,-4.125711563117674
7.26015,-1.082001961483685,-2.4464597044485212
7.27684,-0.5346037199212667,-0.49491158319983525
7.29353,0.00617495312174898,0.9876252399761266
7.31022,0.49626438954963153,1.857178470399231
7.32691,0.8964204158020599,2.4212762602004982
7.3436,1.1794885854117476,2.8874715839474145
7.36029,1.3345549934603171,3.2935448876339724
7.37698,1.358840123445335,3.5396376291682574
7.39367,1.296509184606824,3.269508135854021
7.41036,1.2093947466111439,2.000453613488085
7.42705,1.1806481260960533,0.11284926967626573
7.44374,1.2797222584217405,-1.3653675729644468
7.46043,1.5240396669714962,-1.8868091629133668
7.47712,1.863278850347862,-1.7933691672240517
7.49381,2.218183523438021,-1.4479131969826833
7.5105,2.4945514398189426,-0.9685524907477137
7.52719,2.6619558096399323,-0.382000166260463
7.54388,2.7359467124540613,0.295962559288641
7.56057,2.7344512593359287,1.033937606091562
7.57726,2.692697614473068,1.7778845911818477
7.59395,2.616090057372786,2.4593583106589203
7.61064,2.4679875810851004,3.009174924763858
7.62733,2.2066102750197594,3.3704051568351936
7.64402,1.8060502231802928,3.490316774846173
7.66071,1.2548706072443008,3.268117146241714
7.6774,0.5897679676240564,2.4805399038372338
7.69409,-0.12854780146212866,0.9654929027656844
7.71078,-0.8405019805746428,-0.9209133217393236
7.72747,-1.4888003191744092,-2.509511246900225
7.74416,-2.017863372447027,-3.471500777331951
7.76085,-2.4038707763820026,-3.995358975284251
7.77754,-2.6278177380762964,-4.321768550191606
7.79423,-2.6811051928488125,-4.529489493991083
7.81092,-2.591824207988218,-4.548986483158721
7.82761,-2.3998602716686754,-4.073243155095882
7.8443,-2.1625173919305927,-2.6553147504158305
7.86099,-1.9410828886634146,-0.5968488194817759
7.87768,-1.7829553699675662,1.1068442864711376
7.89437,-1.6887023637973118,1.856089858295264
7.91106,-1.629476121754985,1.948523666153168
7.92775,-1.5629981102867982,1.7483475751442905
7.94444,-1.4555650497200787,1.3765712627941322
7.96113,-1.312243587103429,0.8673774775367403
7.97782,-1.1751360367422785,0.25293222759873796
7.99451,-1.0825091568394352,-0.4145557323122495
8.0112,-1.0357937801427166,-1.0673438717478125
8.02789,-0.9953412671851171,-1.6392641750036634
8.04458,-0.9015054656858824,-2.0820102075352045
8.06127,-0.682522106276342,-2.369473916552828
8.07796,-0.29045106840938234,-2.4792787635437135
8.09465,0.2627748811028248,-2.3380560997804043
8.11134,0.9297910035443075,-1.7472120327879552
8.12803,1.6414062651271313,-0.49589774166029016
8.14472,2.3052071831132968,1.2073733680389205
8.16141,2.8598318687468898,2.756141806991184
8.1781,3.257330607410193,3.696470071865583
8.19479,3.4821691457958894,4.083987517650182
8.21148,3.5352791419861354,4.17716266577134
8.22817,3.442993958355505,4.105515217244672
8.24486,3.2344957949643955,3.838840819950798
8.26155,2.9376030089155827,3.12992811548667
8.27824,2.5907695537173554,1.5854255698563031
8.29493,2.2277775184099102,-0.5690756996908163
8.31162,1.854872883932915,-2.3838951764739633
8.32831,1.4723633143526709,-3.2292442979654012
8.345,1.066400171497497,-3.3840915276411767
8.36169,0.623673334778028,-3.216639672707099
8.37838,0.17797159981881594,-2.855746365753933
8.39507,-0.22236347501469542,-2.3476044908318894
8.41176,-0.5226119720337302,-1.7377887521102622
8.42845,-0.6709151647409881,-1.08347915212941
8.44514,-0.6736721158700258,-0.4439313134530465
8.46183,-0.5913428685985886,0.13553445371026637
8.47852,-0.5171073337914067,0.6299135178269739
8.49521,-0.5479671308184568,1.0262686870684563
8.5119,-0.7402912540453039,1.299182998819931
8.52859,-1.0867640767306606,1.3627405102051933
8.54528,-1.5371449985225767,1.003052180118875
8.56197,-2.0073402047837616,-0.015895394574931308
8.57866,-2.4104777476215644,-1.5287290701136764
8.59535,-2.6918308116629825,-2.9589490493081247
8.61204,-2.825071071283948,-3.796116229358691
8.62873,-2.8159125659379014,-4.006657220092581
8.64542,-2.6896671161694656,-3.862343868496504
8.66211,-2.4686713469820436,-3.5402840929470316
8.6788,-2.1878804266518768,-3.04917580435642
8.69549,-1.8646706278139242,-2.195039346363597
8.71218,-1.5036275174624116,-0.6296939863280857
8.72887,-1.107881361665256,1.4807135313421338
8.74556,-0.66911424217972,3.2222214771828526
8.76225,-0.16728060913475437,3.9855030414945074
8.77894,0.39625623770541285,4.069939687112673
8.79563,1.010908639618953,3.8324906088255277
8.81232,1.6219533457622497,3.3968228994908345
8.82901,2.1581336796168324,2.80965377556774
8.8457,2.529898257780741,2.1144745031409937
8.86239,2.6745211680712355,1.362088476402117
8.87908,2.597808388391313,0.600452965327636
8.89577,2.363764050803442,-0.13292050231724137
8.91246,2.083373988079965,-0.8119537048144453
8.92915,1.8697071186290262,-1.4123934822801354
8.94584,1.78027039178705,-1.8885782630221661
8.96253,1.8056934164464644,-2.125521741188527
8.97922,1.8889230941149815,-1.8852812677744095
8.99591,1.970675585972445,-0.9597752776229349
9.0126,2.0086577681917497,0.4353103794317581
9.02929,1.9658547732745806,1.7328025883364966
9.04598,1.843111919600688,2.4255035879268516
9.06267,1.6526080448968052,2.474944295308765
9.07936,1.413853296803917,2.176376393852899
9.09605,1.160533339393637,1.7338322660459813
9.11274,0.9152634484224296,1.1783397751527407
9.12943,0.6775127612275368,0.34330349917183445
9.14612,0.43845241826646697,-1.1078884469208838
9.16281,0.16513745288775422,-3.0414285753792587
9.1795,-0.17688317399876194,-4.556754266332814
9.19619,-0.6161124810812335,-5.117443224303473
9.21288,-1.1487154615220982,-5.044512074558173
9.22957,-1.7414078289186745,-4.6538563812458476
9.24626,-2.324129139410017,-4.050971758331532
9.26295,-2.7989785796216906,-3.2825960627661352
9.27964,-3.08332075781287,-2.3979270299085034
9.29633,-3.1319753139184363,-1.4532256631573148
9.31302,-2.9517543931238244,-0.5012210853729288
9.32971,-2.6055903904320794,0.41558789779502125
9.3464,-2.196058198477749,1.2622830442143151
9.36309,-1.7938907948405307,2.001848585372888
9.37978,-1.4530963471963683,2.5699231054390164
9.39647,-1.1724475508809877,2.824743353218624
9.41316,-0.9137883400217618,2.5248097297969205
9.42985,-0.6323185846773585,1.5468551883792983
9.44654,-0.31890938926673973,0.187549738029012
9.46323,0.019824516874692766,-0.9921931747858294
9.47992,0.3526966081096196,-1.5380913726676042
9.49661,0.6381737327512919,-1.4985711342328347
9.5133,0.8554015938451646,-1.1924465765014012
9.52999,0.9918580613218156,-0.8135402153496495
9.54668,1.0573879632276921,-0.38628919947605816
9.56337,1.083795161036851,0.2717770739240036
9.58006,1.1123066669458386,1.5355992639951248
9.59675,1.1823116788190284,3.254507453026183
9.61344,1.3314592091956274,4.493887216811098
9.63013,1.5717149207049843,4.795762048663365
9.64682,1.8995750211976363,4.495215908990625
9.66351,2.293949850342757,3.874434386708599
9.6802,2.6733383657679686,3.0384654476394597
9.69689,2.9562541292402966,2.0502786224120024
9.71358,3.076178713434013,0.975023196193891
9.73027,2.990538302933278,-0.12241608224183935
9.74696,2.716589991158181,-1.1861903896336834
9.76365,2.3199979726323723,-2.172010674498399
9.78034,1.8633444909259207,-3.0429300834248036
9.79703,1.4031344045118548,-3.75589663089804
9.81372,0.9598575018617792,-4.232449169935722
9.83041,0.5060552907088749,-4.3166600577545235
9.8471,0.01641731985799311,-3.803196419538559
9.86379,-0.5194085686676251,-2.684859346171505
9.88048,-1.0656893665610976,-1.3285920882936697
9.89717,-1.5571087427961314,-0.2767901641245737
9.91386,-1.939713967146936,0.15616903925472608
9.93055,-2.170865764929185,0.15100324210536317
9.94724,-2.2345115553241794,0.0032737620031179065
