time_s,theta1,theta2,theta3,theta4,theta5
11.66666667,-0.3084502653,-0.07645731908,0.1221329261,0.3466207987,0.3446902363
11.68333333,-0.2892461934,-0.05904385328,0.1321456108,0.3001166598,0.3503932645
11.7,-0.2695146219,-0.04297609504,0.1353668149,0.2114676107,0.3957120786
11.71666667,-0.2498784152,-0.0298405196,0.111772298,0.1399569502,0.4438483716
11.73333333,-0.2311856022,-0.02517868179,0.04503425996,0.1179638263,0.4856786374
11.75,-0.2149451359,-0.04844444495,-0.02145793741,0.1260647836,0.5189802897
11.76666667,-0.2059204769,-0.1162290899,-0.0443763394,0.1441204242,0.5429603505
11.78333333,-0.220911134,-0.1878286897,-0.03988052221,0.1661013714,0.5571021663
11.8,-0.2832527491,-0.2172124067,-0.02714410079,0.1899346103,0.5611145754
11.81666667,-0.376198172,-0.2133090475,-0.0114740688,0.21424331,0.5549673361
11.83333333,-0.4738777084,-0.1990578279,0.006084975279,0.2375395056,0.5391973167
11.85,-0.5655267323,-0.1833475669,0.02510868363,0.258095334,0.5150283871
11.86666667,-0.6469481672,-0.1687534008,0.04499572879,0.2737801723,0.4845269141
11.88333333,-0.7161771588,-0.1558159589,0.06469587861,0.2818203516,0.4509247209
11.9,-0.7717026736,-0.1447788158,0.08257359023,0.27894113,0.4186581852
11.91666667,-0.812352894,-0.1358130244,0.09625781933,0.2628322487,0.3922500101
11.93333333,-0.8373063228,-0.129087854,0.1021857202,0.2351484601,0.3739158571
11.95,-0.8460793094,-0.1249359052,0.09546172939,0.202884074,0.3624928997
11.96666667,-0.8385098137,-0.1241505964,0.07182694079,0.1748452295,0.3552508269
11.98333333,-0.8147527075,-0.1285069291,0.03264066867,0.1550918845,0.3499515045
12.0,-0.7752905255,-0.141317353,-0.01340423498,0.1412692574,0.3453208647
12.01666667,-0.7209522589,-0.1669785056,-0.05506485906,0.1292564467,0.3406862167
12.03333333,-0.6529319675,-0.2076480886,-0.08487693631,0.1165166155,0.3355854131
12.05,-0.5728051459,-0.2597832193,-0.1027820278,0.1023403418,0.3296253097
12.06666667,-0.4838805803,-0.3150635522,-0.1133393332,0.08723808022,0.3224262307
12.08333333,-0.3982643103,-0.357287187,-0.1210996173,0.0723015719,0.3137192881
12.1,-0.3551874304,-0.3456931178,-0.1285761061,0.0587561251,0.3033700943
12.11666667,-0.3719997353,-0.2657024675,-0.1345836412,0.0475893801,0.2914368091
12.13333333,-0.4071532007,-0.1714048471,-0.1283572578,0.03959198116,0.2782161604
12.15,-0.439962397,-0.115442128,-0.08154080461,0.0365802075,0.2642684476
12.16666667,-0.4658827159,-0.1080908894,0.0004869901919,0.04733854253,0.2505282615
12.18333333,-0.4836984112,-0.1196764372,0.0594243394,0.09546083941,0.2391958207
12.2,-0.4929884681,-0.1368649847,0.07518164946,0.1775383321,0.2382384507
12.21666667,-0.493607187,-0.1559881893,0.071327043,0.2404243191,0.2716134452
12.23333333,-0.4858512185,-0.1752791683,0.06032012365,0.2553034052,0.3525645819
12.25,-0.4704795702,-0.1932516647,0.04508429501,0.2458015193,0.4523497822
12.26666667,-0.448800377,-0.208359423,0.02643110637,0.2299878258,0.550671499
12.28333333,-0.4228248366,-0.2188757169,0.005258637808,0.213606733,0.6400179662
12.3,-0.3953682925,-0.2228564709,-0.01698330121,0.1980794659,0.7173885759
12.31666667,-0.369824865,-0.2185733298,-0.03810153962,0.1837755053,0.781070691
12.33333333,-0.3492810078,-0.2057234939,-0.05497558431,0.1709541755,0.8297181482
12.35,-0.3352692679,-0.1870068722,-0.06345780489,0.1599403471,0.8623525177
12.36666667,-0.3274093839,-0.1680024991,-0.05903419255,0.1512850497,0.8783647864
12.38333333,-0.3243831382,-0.1536578719,-0.0396747274,0.1460859642,0.8775122586
12.4,-0.324893124,-0.1445630576,-0.008956766197,0.1464470175,0.8598167617
12.41666667,-0.3278855639,-0.1379128799,0.02497634174,0.1556544072,0.825569356
12.43333333,-0.3323676742,-0.1309068448,0.0537453024,0.1770126472,0.7754392379
12.45,-0.3372882643,-0.1223171548,0.07301015238,0.2110507283,0.7104823711
12.46666667,-0.3415786319,-0.1123474762,0.08385992506,0.2540793239,0.6321408607
12.48333333,-0.3442802171,-0.1019989114,0.09015497631,0.3001139103,0.5425554801
12.5,-0.3446541484,-0.09249881927,0.0955542395,0.3402275348,0.4477907509
12.51666667,-0.3422355868,-0.08484236376,0.1022559056,0.3519719516,0.3689997799
12.53333333,-0.3368595326,-0.07949584165,0.110208413,0.2962822578,0.3464936907
12.55,-0.328640347,-0.07639903412,0.1139632513,0.1971628571,0.3630545715
12.56666667,-0.3179651458,-0.07551839273,0.09178627464,0.1120670187,0.3850087172
12.58333333,-0.3055246007,-0.07946333978,0.01609278012,0.08318118771,0.4029151832
12.6,-0.2925560006,-0.1023481711,-0.07123132076,0.08800532972,0.4147167728
12.61666667,-0.2824520677,-0.1683287956,-0.1152298556,0.1016378727,0.4199626615
12.63333333,-0.2882573271,-0.2514834905,-0.1198558929,0.1171663356,0.4187236124
12.65,-0.3390040271,-0.2950718929,-0.1092343221,0.1324341561,0.4114458495
12.66666667,-0.4297436395,-0.2935218496,-0.09181157386,0.1461289823,0.398965275
12.68333333,-0.5288316938,-0.2750993377,-0.0699066609,0.1571133649,0.3825581726
12.7,-0.6218711628,-0.2524887535,-0.0449951096,0.1643238658,0.3639727845
12.71666667,-0.7037049898,-0.229465416,-0.0189809533,0.1669596804,0.3453557281
12.73333333,-0.7721845752,-0.207139356,0.005431346271,0.1649615733,0.3289770124
12.75,-0.8258387235,-0.1862972808,0.02467544726,0.159656025,0.3167418748
12.76666667,-0.8635685366,-0.1678336017,0.03485380339,0.1538443509,0.3097816401
12.78333333,-0.8846608085,-0.1529447242,0.03339976393,0.1504191282,0.308415703
12.8,-0.8887956683,-0.1433672096,0.02130762626,0.1501455083,0.3124012719
12.81666667,-0.8759242481,-0.1415433953,0.003362953144,0.151338575,0.3210885951
12.83333333,-0.8462427451,-0.1500519586,-0.01436690923,0.1517697411,0.3334198397
12.85,-0.8002722077,-0.1700043946,-0.02769455509,0.1503050317,0.3478957227
12.86666667,-0.738952936,-0.1996956969,-0.0360050622,0.147082567,0.3628043295
12.88333333,-0.6636173555,-0.2352643063,-0.0413930103,0.1429666792,0.3765217796
12.9,-0.5760161294,-0.2724190922,-0.04655086615,0.1389667996,0.3876975269
12.91666667,-0.4797403225,-0.306084219,-0.05346227806,0.1358059307,0.3953363232
12.93333333,-0.385540349,-0.325159911,-0.0629694603,0.1336816358,0.3988184467
12.95,-0.3237958892,-0.300167572,-0.07456028829,0.1322685455,0.3978487679
12.96666667,-0.3141567198,-0.2155617428,-0.08495729811,0.1308664916,0.3924287522
12.98333333,-0.3245601542,-0.1177407668,-0.08124005581,0.1288098856,0.3828298543
13.0,-0.3361766099,-0.06276417054,-0.02909704317,0.1265068621,0.3695604658
13.01666667,-0.3445373319,-0.05786153023,0.06542593955,0.1299452826,0.3534310755
13.03333333,-0.3488606505,-0.06841695762,0.1396714485,0.1627945578,0.3360235032
13.05,-0.3492289146,-0.0815237916,0.1578475991,0.2406871776,0.3227939156
13.06666667,-0.3460727436,-0.0940595115,0.1459055969,0.3122922277,0.3346276247
13.08333333,-0.3400990779,-0.1049795099,0.1236356491,0.3286883087,0.399003158
13.1,-0.332248269,-0.1138193697,0.09674887409,0.3083684333,0.4911733655
13.11666667,-0.3236528202,-0.1205315261,0.0676677278,0.2769054026,0.5837723142
13.13333333,-0.315559456,-0.1256448378,0.03871149329,0.2430497256,0.6672115337
13.15,-0.3092227744,-0.1303968578,0.01265815944,0.2097703733,0.7381577975
13.16666667,-0.3058225428,-0.1364709681,-0.007601670383,0.1788835065,0.7949958454
13.18333333,-0.3064478378,-0.1450533827,-0.0201466448,0.1523518927,0.8365161404
13.2,-0.3120133612,-0.1557681847,-0.02529638188,0.1323814363,0.861879731
13.21666667,-0.3230564072,-0.1667348836,-0.02560026879,0.1212269879,0.8706202505
13.23333333,-0.3393277522,-0.1759576806,-0.02423235523,0.1205718561,0.8626111672
13.25,-0.3596091343,-0.1825335868,-0.02306758682,0.1306859164,0.8379840172
13.26666667,-0.3819724352,-0.186763264,-0.0219806451,0.150027901,0.7972008106
13.28333333,-0.4042955677,-0.1895549713,-0.01952876798,0.1758058346,0.741103114
13.3,-0.4246612139,-0.1916841828,-0.01424317196,0.2049407645,0.6709046478
13.31666667,-0.4415456892,-0.1934303024,-0.005335006859,0.2346290115,0.5881809845
13.33333333,-0.4538336888,-0.1945269219,0.007134093911,0.26208787,0.4953390134
13.35,-0.4607821877,-0.1943457237,0.02244096812,0.2816563822,0.3985030137
13.36666667,-0.4619725673,-0.1921293526,0.03930909993,0.277418441,0.3147623165
13.38333333,-0.4572485491,-0.187211568,0.05527493086,0.2222974063,0.274108003
13.4,-0.4466984162,-0.1791641322,0.06271694728,0.1310995991,0.2705946585
13.41666667,-0.4306321884,-0.1682241444,0.03642485815,0.05775120553,0.2777757624
13.43333333,-0.4095844297,-0.1573025035,-0.04465368242,0.0383197103,0.2857787669
13.45,-0.3844666308,-0.1608918503,-0.1334995075,0.04488015849,0.2925308941
13.46666667,-0.3576924862,-0.2132966422,-0.1706549054,0.05633874644,0.2977950145
13.48333333,-0.3395034894,-0.2947588022,-0.1593466147,0.06750627991,0.3017404956
13.5,-0.3629506022,-0.3377989571,-0.1325272403,0.07755866264,0.3046581994
13.51666667,-0.4380154705,-0.3211504687,-0.1017466335,0.08689672397,0.3068704862
13.53333333,-0.5261509985,-0.2809158199,-0.07079187808,0.09653241248,0.3087732706
13.55,-0.6089372026,-0.2354511735,-0.04197798299,0.1078531179,0.3108379241
13.56666667,-0.680795001,-0.1910946123,-0.01690855811,0.1220983896,0.3137010916
13.58333333,-0.7397568241,-0.151417304,0.004000435596,0.1396272732,0.318234018
13.6,-0.7845186356,-0.1198835783,0.02184105849,0.1593940846,0.3255589694
13.61666667,-0.8141303221,-0.09937933814,0.03833182934,0.1793378491,0.3368636004
13.63333333,-0.8279922687,-0.09114456225,0.05421090356,0.1974033962,0.3529742292
13.65,-0.8258367941,-0.09426573475,0.06829484442,0.2125338957,0.3738289636
13.66666667,-0.8077168321,-0.106400164,0.07819577564,0.2249048579,0.398278725
13.68333333,-0.7740102079,-0.1248596853,0.08178135946,0.2352003572,0.424460208
13.7,-0.7254318618,-0.1472304,0.07811639112,0.243807727,0.4502962844
13.71666667,-0.663044541,-0.1714950703,0.0676137799,0.2504240394,0.4738664034
13.73333333,-0.5882504495,-0.1959710223,0.05157456398,0.2542783311,0.4935522465
13.75,-0.5028680045,-0.2191749899,0.03166771018,0.2545140822,0.5080649984
13.76666667,-0.4107373801,-0.2382299571,0.009585263746,0.2504696143,0.5164299744
13.78333333,-0.3215239348,-0.2449618151,-0.01301108644,0.2417822307,0.5179625329
13.8,-0.2577326031,-0.2193028716,-0.03403442003,0.2284060758,0.5122494484
13.81666667,-0.2365768432,-0.1499335395,-0.04869642196,0.2105962941,0.499135939
13.83333333,-0.239276925,-0.07326563105,-0.04133239901,0.1890800293,0.4787424775
13.85,-0.2487960791,-0.03714049219,0.01514494476,0.1660757067,0.4514476899
13.86666667,-0.2600274911,-0.03681621172,0.1000782299,0.1506852011,0.4179576925
13.88333333,-0.2717628589,-0.04636737093,0.1526741916,0.1742901286,0.3797352592
13.9,-0.2835760703,-0.05714572268,0.1463782431,0.2487554137,0.3418468657
13.91666667,-0.2951566892,-0.06820605975,0.1181455472,0.3134587721,0.326272617
13.93333333,-0.3062381129,-0.08063690986,0.08696490825,0.3125426437,0.3708489811
13.95,-0.3166721763,-0.09592408377,0.05829265879,0.2673661267,0.4504045741
13.96666667,-0.3265537056,-0.1150085348,0.03346988366,0.2119171004,0.5315159141
13.98333333,-0.3362803471,-0.1376373029,0.01131452898,0.1584632506,0.6042314332
14.0,-0.3466120802,-0.1623084727,-0.01140139453,0.1134803631,0.6657163849
14.01666667,-0.358581529,-0.1869981286,-0.03791615305,0.08197541907,0.7145694681
14.03333333,-0.3732405876,-0.2101056538,-0.06825320732,0.06592075164,0.7497154703
14.05,-0.3912756418,-0.2311726144,-0.09805974219,0.06333704164,0.770407844
14.06666667,-0.4127402466,-0.2506917053,-0.1213406013,0.07050643361,0.7762231103
14.08333333,-0.4370006677,-0.2690629634,-0.1337707219,0.08414601892,0.7670527389
14.1,-0.462884256,-0.2855317563,-0.1341561323,0.1019273826,0.7431029456
14.11666667,-0.4888655536,-0.2983168139,-0.1238909481,0.1222317667,0.704900193
14.13333333,-0.5131727876,-0.3056339097,-0.1055286131,0.1438568249,0.6532948036
14.15,-0.533955103,-0.3063898642,-0.0817084195,0.1658420518,0.5894537705
14.16666667,-0.5494780318,-0.3002389173,-0.05476466756,0.1873951919,0.5148421943
14.18333333,-0.5582853949,-0.2873856315,-0.02668531633,0.2071898796,0.4319357206
14.2,-0.5592852357,-0.2683827742,0.0007638599334,0.2210258848,0.3465615394
14.21666667,-0.5517697155,-0.2440180181,0.02576724761,0.2172488922,0.2725307609
14.23333333,-0.5354035018,-0.2153017768,0.04529780632,0.1772487098,0.2324094381
14.25,-0.5102098481,-0.1835487269,0.05071731001,0.1103255168,0.2272547238
14.26666667,-0.4765409563,-0.1510170904,0.02138848561,0.05964787352,0.2375645032
14.28333333,-0.4351060557,-0.1241002006,-0.04639153195,0.04676321416,0.2529487545
14.3,-0.38715522,-0.1254334785,-0.1061224663,0.05247460114,0.2702032729
14.31666667,-0.3356583944,-0.1830036516,-0.1121054472,0.0632601754,0.2880741561
14.33333333,-0.2924819128,-0.2572722522,-0.08883744611,0.07665663337,0.3057222512
14.35,-0.2976982035,-0.282818303,-0.06230152247,0.09346337816,0.3225397415
14.36666667,-0.3621777576,-0.2426593828,-0.03973455756,0.1144044984,0.3381715493
14.38333333,-0.4415011152,-0.1817587351,-0.02089196481,0.1388913521,0.3526087898
14.4,-0.5164607884,-0.1233272612,-0.00146652405,0.1650388106,0.3661963904
14.41666667,-0.5822586467,-0.07804456613,0.02479393556,0.1906166383,0.3795666057
14.43333333,-0.6372555109,-0.05147877517,0.06117177679,0.2141336395,0.3934732331
14.45,-0.6802225736,-0.04238078445,0.1029618874,0.2357595579,0.4085650369
14.46666667,-0.7102177952,-0.0453704453,0.1402330876,0.257346084,0.4252775882
14.48333333,-0.7265986482,-0.05575981372,0.1643960601,0.2807261224,0.4438709487
14.5,-0.7290250606,-0.07069365169,0.1720357714,0.3049129777,0.4645941088
14.51666667,-0.717459381,-0.08853585093,0.1648183902,0.3258313287,0.4874705384
14.53333333,-0.6921691345,-0.1082862266,0.1465779209,0.339144565,0.5118118602
14.55,-0.6537284581,-0.1292482354,0.1210040233,0.3425522751,0.5358812267
14.56666667,-0.6030133673,-0.1508926073,0.09106331435,0.3358810639,0.5572055623
14.58333333,-0.541184228,-0.1727933333,0.05911548206,0.3201424113,0.5732714049
14.6,-0.4698535522,-0.1944763653,0.02714580033,0.2967442831,0.5820246858
14.61666667,-0.3926136719,-0.2138399948,-0.003186232287,0.2671511069,0.5820320879
14.63333333,-0.3175836344,-0.2245762791,-0.03040491653,0.2328439987,0.5724445772
14.65,-0.2620440128,-0.2119590281,-0.05274613356,0.1953845936,0.552907568
14.66666667,-0.2424746915,-0.1650371512,-0.06621561128,0.1565709611,0.5234938837
14.68333333,-0.2488813805,-0.1077302266,-0.05953554815,0.1187571789,0.4847240107
14.7,-0.265276023,-0.07605128865,-0.01811701729,0.0867099995,0.4374468711
14.71666667,-0.2848380153,-0.07299744602,0.03899774951,0.07473283638,0.3828039307
14.73333333,-0.3051473701,-0.08269651437,0.0642927609,0.1102361446,0.3229565771
14.75,-0.3250395063,-0.09816733147,0.05523070925,0.1816593763,0.2642982091
14.76666667,-0.3438095777,-0.1179882566,0.03846787326,0.233104418,0.2344322189
14.78333333,-0.3611353826,-0.1411051988,0.02401952873,0.2142031007,0.2732123871
14.8,-0.3770259705,-0.1655821022,0.01112717023,0.1552215139,0.3499053709
14.81666667,-0.3917140087,-0.1890999427,-0.006398455448,0.09677078765,0.4290410642
14.83333333,-0.4055511792,-0.2099448084,-0.03642146489,0.0553867371,0.5015971329
14.85,-0.418819349,-0.2280651634,-0.08012238324,0.03596195757,0.5651470464
14.86666667,-0.431714343,-0.2458275446,-0.1274492983,0.03349176053,0.6182678301
14.88333333,-0.4444733736,-0.2674198583,-0.1648613636,0.04099292387,0.6597790017
14.9,-0.4577886954,-0.2948923922,-0.1835608317,0.05409189298,0.6887698864
14.91666667,-0.473048776,-0.3239748592,-0.1830718041,0.07058496274,0.7046169452
14.93333333,-0.4917904758,-0.3466529656,-0.1681721358,0.08936172628,0.7069906349
14.95,-0.5142060644,-0.3570318023,-0.1439053679,0.1097856571,0.6958574219
14.96666667,-0.5382193483,-0.3535929417,-0.1139947869,0.1314485448,0.6714824489
14.98333333,-0.5603071975,-0.3379428189,-0.08110753673,0.1540384397,0.634429015
15.0,-0.577054008,-0.3126695588,-0.04733144639,0.1773040948,0.5855504863
15.01666667,-0.5859491367,-0.280199437,-0.01438389394,0.200992105,0.5259885273
15.03333333,-0.5854251084,-0.2426331731,0.01637226917,0.2241154254,0.457885629
15.05,-0.5746506529,-0.2019203393,0.04396965596,0.243153797,0.3861057663
15.06666667,-0.5534443292,-0.1599304021,0.06761852936,0.2489638893,0.3214188534
15.08333333,-0.5222078821,-0.1185866374,0.08592065355,0.2258456225,0.2823720601
15.1,-0.4816187422,-0.08030478678,0.09410522327,0.1740735136,0.2758845068
15.11666667,-0.4325773962,-0.04873818044,0.07970082274,0.1249772947,0.2871695158
15.13333333,-0.3761836614,-0.03181504217,0.03600928563,0.1057733141,0.304360018
15.15,-0.3139415587,-0.04758784329,-0.007394769176,0.1105437025,0.3229933239
15.16666667,-0.2495804638,-0.1055937765,-0.02223788453,0.1254749687,0.3415087351
15.18333333,-0.1972191982,-0.1734207554,-0.02033304999,0.1444302281,0.3592527461
15.2,-0.2019132893,-0.1895346702,-0.01533295942,0.1644492694,0.3759264292
15.21666667,-0.2696622764,-0.1444285,-0.008788714071,0.1832267834,0.3914026036
15.23333333,-0.3531397847,-0.08993446727,0.005236130522,0.1990045713,0.4056056425
15.25,-0.4338362331,-0.05256682537,0.03492182445,0.2112160753,0.4183727628
15.26666667,-0.5071644159,-0.0382271884,0.07991258574,0.221334087,0.4294247338
15.28333333,-0.5713548553,-0.04023153545,0.1271627118,0.2337109004,0.4385096655
15.3,-0.6249767357,-0.05108184389,0.1611030961,0.2544561119,0.4457467805
15.31666667,-0.6668435882,-0.06665061916,0.1735204082,0.2851808898,0.4521719279
15.33333333,-0.6960434055,-0.08505025171,0.1668225192,0.3182239947,0.4602014604
15.35,-0.7119555533,-0.1054001042,0.1476635228,0.3424051814,0.4730488006
15.36666667,-0.714256792,-0.1272138761,0.1213079634,0.3504890631,0.4922912824
15.38333333,-0.7029225834,-0.150153863,0.09106623632,0.3416415697,0.5157602854
15.4,-0.6782295341,-0.1739146396,0.05910169574,0.3191838777,0.5388374338
15.41666667,-0.6407543438,-0.198202498,0.02700851827,0.2871734629,0.5571791159
15.43333333,-0.5913641719,-0.2226397019,-0.004036564541,0.2489479546,0.5678336149
15.45,-0.5314066341,-0.2466017397,-0.03320419141,0.2071692879,0.5690881497
15.46666667,-0.4639335663,-0.2680066195,-0.06002982212,0.1641232483,0.5601357994
15.48333333,-0.3954508166,-0.2815350603,-0.08436655985,0.1218263291,0.5409989004
15.5,-0.3393029123,-0.2756856198,-0.1058711047,0.082396508,0.5120799561
15.51666667,-0.3112541667,-0.2388327213,-0.1224915229,0.04811703252,0.4740149939
15.53333333,-0.3088569573,-0.1842182931,-0.1262748236,0.02149114851,0.4276564466
15.55,-0.318149194,-0.1463093654,-0.1012437153,0.006253675163,0.3740491445
15.56666667,-0.3313593187,-0.1396725606,-0.05038224945,0.01102795643,0.3144404603
15.58333333,-0.3459441223,-0.1489060601,-0.007861691154,0.04963060509,0.2512354699
15.6,-0.3610570586,-0.1616838558,0.01119169542,0.1166803443,0.1916462913
15.61666667,-0.3761827176,-0.1732439025,0.01751401344,0.1660301043,0.1655835336
15.63333333,-0.3907381392,-0.1817554299,0.01777844634,0.1499695121,0.2116314792
15.65,-0.4039730618,-0.1867633878,0.008948594955,0.103784335,0.2960390992
15.66666667,-0.4150658891,-0.1890816733,-0.01624172356,0.06937639759,0.3840621149
15.68333333,-0.4232687503,-0.1914611285,-0.05739407499,0.05720680419,0.4667035239
15.7,-0.4280981935,-0.1995769122,-0.1008755817,0.06154635298,0.5411163404
15.71666667,-0.4297028162,-0.2204107854,-0.1303093773,0.0746796153,0.6056331366
15.73333333,-0.4293733466,-0.254389089,-0.1385288523,0.09235753523,0.6588247117
15.75,-0.430220941,-0.2913919767,-0.1298312473,0.1126666893,0.6995296468
15.76666667,-0.4369810114,-0.3182934075,-0.111298108,0.1346737397,0.7268808863
15.78333333,-0.4530727027,-0.3264080045,-0.08769466156,0.1578037577,0.7403168563
15.8,-0.4766778596,-0.3150406877,-0.06163396962,0.1815681539,0.7395826036
15.81666667,-0.5021022994,-0.2890437683,-0.03455748864,0.2054750384,0.7247293474
15.83333333,-0.5239626971,-0.2539183542,-0.00730912624,0.2290060225,0.6961164685
15.85,-0.5387824972,-0.2138722471,0.01960360512,0.2516276859,0.6544091537
15.86666667,-0.5446307274,-0.172096411,0.04596881195,0.2727609588,0.6006052056
15.88333333,-0.5406939823,-0.1311185885,0.07176663778,0.2911894008,0.5367195348
15.9,-0.5269770178,-0.09299794188,0.0969462751,0.3040223784,0.4669111187
15.91666667,-0.503771697,-0.05963771437,0.12105366,0.3047448617,0.3995553283
15.93333333,-0.4715936203,-0.03260455663,0.142219281,0.2823989444,0.3489021157
15.95,-0.4311675116,-0.01305862164,0.1544795153,0.234652352,0.3248135637
15.96666667,-0.3834067555,-0.002306404026,0.1431093012,0.1854642499,0.3203292228
15.98333333,-0.3293941337,-0.003822429348,0.09574352975,0.1624258089,0.3251482296
16.0,-0.2708599015,-0.02674372369,0.03431318601,0.1596742554,0.3346135671
16.01666667,-0.2121098839,-0.08016410855,-0.009414464993,0.1613351691,0.3469291636
16.03333333,-0.1681424243,-0.1453595679,-0.03056622683,0.1610192076,0.3607323353
16.05,-0.1832390412,-0.1649911294,-0.03884995973,0.157669013,0.3745286249
16.06666667,-0.2594132004,-0.1335545666,-0.03631541277,0.1521449752,0.3868153327
16.08333333,-0.3507500222,-0.1019329449,-0.01780797826,0.1463661358,0.3962887305
16.1,-0.4398922042,-0.089804707,0.01703161196,0.1438614172,0.4020050163
16.11666667,-0.5217193709,-0.09474092545,0.05563855847,0.1507215022,0.4035142319
16.13333333,-0.594088968,-0.109165734,0.08199638986,0.1735499779,0.4010516737
16.15,-0.6554017722,-0.1283432224,0.08986798997,0.2113515388,0.3960361405
16.16666667,-0.704321957,-0.1499889821,0.08391949996,0.2529602941,0.3918912675
16.18333333,-0.7398108663,-0.1728730593,0.07058101964,0.2844150627,0.3944356301
16.2,-0.7611426041,-0.1961192691,0.0537324605,0.2955364824,0.4089658191
16.21666667,-0.7679054236,-0.2189785936,0.03517929912,0.2850999011,0.4344770416
16.23333333,-0.7599978811,-0.2407380566,0.01559413311,0.259194751,0.464278036
16.25,-0.7376285283,-0.2607306801,-0.004922296383,0.2246907934,0.4918573599
16.26666667,-0.7013168459,-0.2783641017,-0.02658141827,0.1866440736,0.5131465968
16.28333333,-0.6518925588,-0.293175922,-0.04968183826,0.1486811667,0.5259390941
16.3,-0.590825934,-0.3046114441,-0.07435354886,0.1133917652,0.5293183551
16.31666667,-0.5210227505,-0.3113516445,-0.1001761088,0.08253947448,0.5231569328
16.33333333,-0.4478505956,-0.3103835648,-0.1257851185,0.05731761146,0.50758289
16.35,-0.3811182904,-0.2954726148,-0.1482801129,0.03825110939,0.4829435955
16.36666667,-0.3338391627,-0.2599416441,-0.1620111255,0.02542004161,0.4497952591
16.38333333,-0.310826246,-0.2114927102,-0.1558551525,0.01903127437,0.4088879757
16.4,-0.305060069,-0.1739692707,-0.1162165115,0.0205705626,0.3611462363
16.41666667,-0.3092924842,-0.154619712,-0.0506158598,0.03513900996,0.3079024137
16.43333333,-0.3193992634,-0.142096851,0.01137907882,0.07260409642,0.2521503927
16.45,-0.332421667,-0.1294842334,0.04965930337,0.1337693098,0.2019704173
16.46666667,-0.3458081631,-0.1160131665,0.06771565447,0.1807542243,0.1870324724
16.48333333,-0.3575131951,-0.1032247351,0.07227899406,0.1711514213,0.2413369968
16.5,-0.3660794954,-0.09348104082,0.06124237723,0.1425896507,0.3290308044
16.51666667,-0.3706036987,-0.0903072478,0.03289033684,0.1287388319,0.4198793446
16.53333333,-0.3707451699,-0.09920726762,-0.002634838781,0.1325589551,0.5051436693
16.55,-0.3668321521,-0.125569094,-0.03003679124,0.1471738868,0.5814363331
16.56666667,-0.3603178973,-0.1675874351,-0.04272596604,0.1668890875,0.6469787939
16.58333333,-0.3546768129,-0.2144142755,-0.04405489284,0.1886693908,0.7003478572
16.6,-0.3562980131,-0.2519658654,-0.03920800655,0.2107866225,0.7404125179
16.61666667,-0.3720187333,-0.2686492699,-0.03123232792,0.2320480057,0.7663530659
16.63333333,-0.4017392435,-0.2623205734,-0.02129305326,0.251509961,0.7776640637
16.65,-0.4379299069,-0.2399111995,-0.009506613444,0.2684108877,0.7741497192
16.66666667,-0.473006331,-0.2094230847,0.004559716324,0.2821443875,0.7559209807
16.68333333,-0.5023186723,-0.176503083,0.02152563704,0.292287482,0.723396777
16.7,-0.5233651944,-0.144948466,0.04188663609,0.2986476803,0.6773017675
16.71666667,-0.5350443355,-0.1170820162,0.06551981054,0.3012459514,0.6188050828
16.73333333,-0.5370519067,-0.09404384765,0.09125772006,0.2999085507,0.5500948138
16.75,-0.5293352197,-0.07616458448,0.116569039,0.2939153685,0.4748814855
16.76666667,-0.512064968,-0.0632282646,0.1374903315,0.2810048416,0.3996773511
16.78333333,-0.4856315418,-0.0548629255,0.1484431032,0.2564761493,0.3352800179
16.8,-0.4506336314,-0.05101457849,0.1417451067,0.2175761459,0.2934528848
16.81666667,-0.407863494,-0.05261846489,0.1087365504,0.1738306219,0.2762001183
16.83333333,-0.3583977268,-0.0628901968,0.04985188265,0.1381301028,0.2759237343
16.85,-0.3045067636,-0.08888194081,-0.01671759076,0.1108446167,0.2849539424
16.86666667,-0.2513850943,-0.1375627782,-0.06795436869,0.0879663694,0.2980548283
16.88333333,-0.2158028254,-0.1932522758,-0.09663790492,0.06844743598,0.3117664891
16.9,-0.2388544743,-0.2062824555,-0.1088108144,0.05341342662,0.3238258735
16.91666667,-0.3138245818,-0.182023918,-0.1050069723,0.04468909293,0.3328215118
16.93333333,-0.4006778263,-0.1649754088,-0.0815869726,0.04482613504,0.3379661148
16.95,-0.4848505326,-0.1660861981,-0.04532556186,0.05786069912,0.3390074922
16.96666667,-0.5612624728,-0.1792281065,-0.01151488067,0.08795957339,0.3363303934
16.98333333,-0.6274421093,-0.1976789568,0.01079965046,0.1338378467,0.3313388751
17.0,-0.681915157,-0.2174558638,0.02239193571,0.1859453869,0.3274220813
17.01666667,-0.7235234419,-0.2364118287,0.0272229754,0.2303377216,0.3311749119
17.03333333,-0.7514063278,-0.2532367276,0.02796138322,0.2541114562,0.350479106
17.05,-0.7650075834,-0.2670387761,0.02556290347,0.2540015014,0.3860378865
17.06666667,-0.764073448,-0.2772005427,0.01991327231,0.2373743319,0.4296587491
17.08333333,-0.7486501069,-0.2833481736,0.01039784729,0.2129500861,0.4728495792
17.1,-0.7190848432,-0.2853382748,-0.003662407426,0.1866308048,0.510441353
17.11666667,-0.6760250777,-0.283333444,-0.02251755563,0.1620142987,0.5396468142
17.13333333,-0.6204484297,-0.2778844513,-0.04546350904,0.1409288,0.5591376887
