time1_s,bob1,time2_s,bob2,time3_s,bob3,time4_s,bob4,time5_s,bob5
37.04351000000372,0.4890381888555986,37.04351000000372,-0.2270254026732451,37.04351000000372,-0.6381512638368922,37.04351000000372,-0.7887269856022644,37.04351000000372,-0.665627716276929
37.05184000000372,0.4849324385794136,37.05184000000372,-0.2257504249213812,37.05184000000372,-0.5768069670896379,37.05184000000372,-0.6892810460538468,37.05184000000372,-0.6676529511451541
37.06017000000372,0.4706564596710318,37.06017000000372,-0.2175555298801618,37.06017000000372,-0.5108512854823537,37.06017000000372,-0.5860456457202189,37.06017000000372,-0.6638589275135754
37.06850000000372,0.4480924072207243,37.06850000000372,-0.2053170419436897,37.06850000000372,-0.44105432253741,37.06850000000372,-0.4807538565381133,37.06850000000372,-0.6560795222726923
37.07683000000373,0.4140160268957696,37.07683000000373,-0.1834456089124075,37.07683000000373,-0.3660011849870158,37.07683000000373,-0.3764648895691261,37.07683000000373,-0.6447556484875837
37.085160000003725,0.3731818765578765,37.085160000003725,-0.1556230972559452,37.085160000003725,-0.2868884737401855,37.085160000003725,-0.2749381002409934,37.085160000003725,-0.6268886496732601
37.093490000003726,0.3281530679797567,37.093490000003726,-0.1235471859407518,37.093490000003726,-0.2044424830773741,37.093490000003726,-0.1767857206025251,37.093490000003726,-0.6011131357419837
37.10182000000373,0.2722821574022984,37.10182000000373,-0.0836433721535111,37.10182000000373,-0.1187784010168717,37.10182000000373,-0.0848283497473806,37.10182000000373,-0.5705148665162093
37.11015000000373,0.213936676400235,37.11015000000373,-0.04195688815156,37.11015000000373,-0.030829081088609,37.11015000000373,0.0006399031019506,37.11015000000373,-0.5335078081400189
37.11848000000373,0.1574956655221313,37.11848000000373,-0.0011842743283825,37.11848000000373,0.0592385042736094,37.11848000000373,0.0783203666436249,37.11848000000373,-0.4868206850869328
37.12681000000373,0.0942959516216163,37.12681000000373,0.0451537466389755,37.12681000000373,0.1505753731815615,37.12681000000373,0.146902996866487,37.12681000000373,-0.4328268928106368
