time_s,experiment_bob3_z,model_theta3_z
1.5993600000001609,-0.036856362556453984,-1.4900466187148846
1.6243500000001632,0.07742804758802821,-1.5400127566542594
1.6493400000001657,0.22646753016639223,-1.4215956471449862
1.6743300000001682,0.41398109419026746,-1.012294379157611
1.6993200000001707,0.6153128140905956,-0.22541841310307537
1.7243100000001732,0.8195430552453872,0.7414543520846714
1.7493000000001755,1.0220202132782352,1.380816914841964
1.7742900000001782,1.2429056597977945,1.740996237074552
1.7992800000001807,1.5298085746518502,2.3350439311941074
1.8242700000001832,1.9117068664194152,3.18828172758075
1.8492600000001855,2.332621292234591,3.9045307909481726
1.8742500000001885,2.6871827689982735,3.685429255694576
1.8992400000001908,2.8902257597203187,2.04562228273962
1.9242300000001933,2.8327908271806694,-0.10559615604314158
1.949220000000196,2.3908500772267645,-2.0358959551573226
1.9742100000001983,1.5158748468967822,-3.4246118381216384
1.9992000000002008,0.28800526994344344,-4.249798846987885
2.0241900000002038,-1.1044080617323355,-4.645145235200537
2.049180000000206,-2.3889857165858297,-4.725517113874969
2.0741700000002083,-3.3688130959305145,-4.552012118304712
2.099160000000211,-3.9594268344824974,-4.146410756022656
2.1241500000002134,-4.173918028675378,-3.5306043591849026
2.149140000000216,-4.05756675216722,-2.734884040617164
2.1741300000002184,-3.6795996677322984,-1.7976793099244768
2.199120000000221,-3.0990865656926716,-0.7849761930392635
2.2241100000002234,-2.387086193942096,0.1438852841804784
2.249100000000226,-1.578780893412634,0.6611793752199687
2.2740900000002284,-0.7298954763680011,0.5629875692245543
2.299080000000231,0.10201698516075865,0.6088949329825237
2.324070000000233,0.8433609900849638,1.0449833236434074
2.349060000000236,1.4317806700440547,1.1450193948702265
2.3740500000002385,1.8092567056256934,0.83923147676872
2.399040000000241,1.9179696146736813,0.3908122525117228
2.4240300000002435,1.7721334054242737,0.11203237764387923
2.449020000000246,1.4981461257136324,0.3608664342831894
2.4740100000002485,1.2294747061095577,1.2275885518307597
2.499000000000251,1.0458082532068966,2.3866039962816936
2.523990000000253,1.0040679257963263,3.517962603245087
2.548980000000256,1.159909461213202,4.41640926964721
2.5739700000002586,1.5023469249206887,4.933436794272176
2.598960000000261,1.9449021471699717,4.939511416550068
2.623950000000264,2.3259845978643017,4.396430686899491
2.648940000000266,2.515010527042762,3.3973805444950655
2.6739300000002686,2.409744397445416,2.0996759400819625
2.698920000000271,1.9791218090496285,0.6505363066013972
2.7239100000002736,1.2797761016827274,-0.8342833293988023
2.748900000000276,0.39756642714973317,-2.230684200078045
2.773890000000278,-0.5705279514425301,-3.331042808641512
2.798880000000281,-1.536270736216769,-3.785122008801243
2.823870000000284,-2.3831767315805963,-3.3688997228300606
2.848860000000286,-3.062759408039794,-2.9202123713620214
2.8738500000002887,-3.5089203928649666,-2.949461648616413
2.898840000000291,-3.6860052423456935,-2.685074549664838
2.9238300000002937,-3.5469776250065737,-1.9748477810817433
2.948820000000296,-3.1204095394148204,-1.0123544739231083
2.9738100000002987,-2.453883964291251,0.03371866042834245
2.998800000000301,-1.6345839457604003,1.074390110854978
3.023790000000304,-0.7310889788172217,2.0083570337616337
3.0487800000003062,0.19710154249460757,2.700569373412912
3.0737700000003088,1.0848235997939757,3.013323407280093
3.0987600000003117,1.859716739227997,2.8843509409169656
3.1237500000003138,2.428381584862906,2.3789214356635235
3.1487400000003163,2.733010649431521,1.629632239782636
3.173730000000319,2.719889308001314,0.785051096973272
3.1987200000003213,2.4299637702575887,0.07031570909570119
3.223710000000324,1.9458119758315393,-0.17659985568880587
3.2487000000003263,1.3905818631394735,0.2439288732437053
3.273690000000329,0.8868054846133486,1.083853344017283
3.298680000000332,0.5303428564827456,1.9833086361910268
3.323670000000334,0.36117563112752477,2.614562156145627
3.3486600000003364,0.35532183487355373,2.5333517986263345
3.373650000000339,0.4566511725838215,1.4084496509352336
3.3986400000003414,0.5895254066283597,0.15055917518848375
3.423630000000344,0.6882635500921102,-0.1901950114578323
3.4486200000003464,0.6845007612126048,-0.3873585820896312
3.473610000000349,0.5134234379952124,-0.8407612140018612
3.4986000000003514,0.11001059480685141,-1.4329003555029822
3.523590000000354,-0.5123514634436676,-2.004629947851001
3.5485800000003564,-1.2594812522310812,-2.483080119327301
3.573570000000359,-2.0116034936168052,-2.843933064705663
3.598560000000361,-2.6870613164682426,-3.0667618492558724
3.623550000000364,-3.20413070326109,-3.1349351980477933
3.6485400000003674,-3.5254626433566956,-3.038406735925392
3.673530000000369,-3.6265985548123343,-2.7373594284068794
3.698520000000372,-3.4946647840026612,-2.1085422286868756
3.723510000000374,-3.0917498203131095,-0.9649948635136448
3.748500000000377,-2.386946074442789,0.7299430279085571
3.773490000000379,-1.3867463923406662,2.6058041376051846
3.7984800000003816,-0.18322421656999127,3.822357563579254
3.823470000000384,1.0895144172110311,3.5873406395177945
3.8484600000003866,2.2496998776939074,2.5288209427854724
3.873450000000389,3.135574179651486,1.3965064223729717
3.898440000000392,3.6405645506609883,0.665052734485861
3.923430000000394,3.721818592612109,0.6605183995065346
3.9484200000003966,3.4123200558329514,1.1959988778833703
3.973410000000399,2.8404570694244855,1.5120999561344164
3.9984000000004016,2.164226038122167,1.201942105090953
4.023390000000404,1.5017809228306267,0.5949534410858005
4.048380000000407,0.9678334091688909,-0.010210254532737925
4.073370000000409,0.5988153714729991,-0.5276955234568902
4.098360000000412,0.36124045452402304,-0.9652328714168146
4.123350000000414,0.15933902211176895,-1.3305722107941547
4.148340000000417,-0.06738598879725936,-1.6167925683787432
4.173330000000419,-0.31687806213124425,-1.8098743683813416
4.198320000000422,-0.539486212400655,-1.9015436139954511
4.223310000000424,-0.7185320373238997,-1.8896294651004761
4.248300000000427,-0.8569346892260027,-1.7764814465984449
4.273290000000429,-0.9614129997134434,-1.6012022706486253
4.298280000000432,-1.03919439142858,-1.5879785028606974
4.323270000000434,-1.1354964259888003,-2.1905019256908407
4.348260000000437,-1.319268628629118,-3.196421051857475
4.373250000000439,-1.6159270728663324,-3.2206809503971385
4.398240000000442,-1.9993464817168913,-1.9202687979367468
4.423230000000444,-2.3993803665922537,-0.19268659817170594
4.448220000000447,-2.663706480588498,1.4805082721955767
4.473210000000449,-2.6024702427362976,2.810802940175721
4.498200000000452,-2.07748466384392,3.564546608812445
4.523190000000454,-1.133073553338461,3.7016077680410056
4.548180000000457,0.04805209824259235,3.445287779341725
4.573170000000459,1.2519247540139942,3.078093685615455
4.598160000000462,2.3055755344884514,2.7754441670478953
4.623150000000464,3.066195703300418,2.56430335259292
4.648140000000467,3.5023065864282694,2.3731125945176386
4.673130000000469,3.6274401081010543,2.1266303155546846
4.698120000000472,3.4819139002083994,1.787473731538341
4.723110000000474,3.1186958635711277,1.363022414083444
4.748100000000477,2.6157810449435015,0.8699066976029536
4.77309000000048,1.9962422957308508,0.3111658432506567
4.798080000000482,1.2805841486609577,-0.32059036599499857
4.8230700000004845,0.5024944504837313,-1.0326541670641602
4.848060000000487,-0.2986239289108025,-1.708397621740336
4.8730500000004895,-1.0648601006923855,-1.7637059039652188
4.898040000000492,-1.71811340543535,-0.6858596787381295
4.923030000000495,-2.173299085089791,0.09824646297130617
4.948020000000497,-2.3542415545496143,-0.41084702468850604
4.9730100000005,-2.205871908041909,-1.5527457425952385
4.998000000000502,-1.7543821195602962,-2.772404311502065
5.0229900000005046,-1.2023718089767859,-3.7695151139877683
5.047980000000507,-0.818931778639087,-4.339103094208487
5.07297000000051,-0.799270558685479,-4.365545626005151
5.097960000000512,-1.1194783849535435,-3.848412458083386
5.122950000000515,-1.6059496314512922,-2.89423264639152
5.147940000000517,-2.0242910973679606,-1.6647564057788342
5.17293000000052,-2.2369874936145266,-0.34363935053264394
5.197920000000522,-2.1814769364515256,0.892133891194601
5.222910000000525,-1.8470497747077335,1.902235263000776
5.247900000000527,-1.2841016163010548,2.6054468967378974
5.27289000000053,-0.6005152137864531,2.9977277204970996
5.297880000000532,0.13124047949840195,3.130020963791509
5.322870000000535,0.8511993792440496,3.0935577623709274
5.347860000000537,1.5153576866845229,2.9995492902282272
5.37285000000054,2.1062713216549174,2.9403104656753962
5.397840000000542,2.615324969891011,2.829304793245148
5.422830000000545,3.015064022899867,1.9600401656554567
5.447820000000547,3.277751554612033,-0.07801979011761294
5.47281000000055,3.37813683318241,-1.7019490598510447
5.497800000000552,3.2627950214477974,-2.16052582060234
5.522790000000555,2.8770649833052517,-1.8955208830810353
5.547780000000557,2.1488526888210457,-1.290168093053461
5.57277000000056,1.0619258885451917,-0.5589675387487038
5.597760000000562,-0.22227451386390884,0.1662971055353884
5.622750000000565,-1.3916854789971407,0.8022152394439709
5.647740000000567,-2.139310965550231,1.264987915319001
5.67273000000057,-2.3772413908039716,1.474281972265361
5.697720000000572,-2.2465128771442076,1.3848719146806563
5.722710000000575,-1.9695741510348397,1.014454974328089
5.747700000000577,-1.6887586936417436,0.4358339338827185
5.77269000000058,-1.4378702413673983,-0.2531573312433968
5.797680000000582,-1.2180373469467203,-0.911091491949434
5.822670000000585,-1.0321465439381277,-1.3398353114002806
5.847660000000587,-0.8713397588029062,-1.334651494610623
5.87265000000059,-0.729399374684288,-0.861921818413102
5.897640000000592,-0.6126736955027199,-0.1376925440433275
5.922630000000595,-0.5110627329287499,0.5664730315382043
5.947620000000597,-0.4073843727166782,1.2000446114182421
5.9726100000006,-0.2955470139297415,2.2168478347985285
5.997600000000602,-0.17952079871452717,3.6513349036134612
6.022590000000605,-0.05882148843753308,4.684835064458834
6.047580000000608,0.09375427799838579,5.011968593846667
6.07257000000061,0.3373829436972307,4.695559352943658
6.0975600000006125,0.7551842835086573,3.8699933326901053
6.122550000000615,1.4052274655000385,2.701790573743045
6.1475400000006175,2.284410799916997,1.3439959420479541
6.17253000000062,3.185143705602761,-0.08365504040177962
6.197520000000623,3.739595003575015,-1.4977937051644878
6.222510000000625,3.679623644969028,-2.8064505253127225
6.247500000000628,3.0532467904824965,-3.900708621646205
6.27249000000063,2.079293229001297,-4.659984465407295
6.297480000000633,0.9949790991758591,-4.962132578021882
6.322470000000635,-0.05192137261507968,-4.717609171557721
6.347460000000638,-0.9882242239746193,-3.9291212809052936
6.37245000000064,-1.7868099388650365,-2.7758048893651894
6.397440000000643,-2.421693941132609,-1.6509138164596795
6.422430000000645,-2.8909066478639853,-1.0273776456416592
6.447420000000648,-3.1894022775909723,-0.860524747843998
6.47241000000065,-3.302041953468674,-0.7129233387494661
6.497400000000653,-3.211099515617018,-0.4722652127059175
6.522390000000655,-2.9111104827169774,-0.5747397556098186
6.547380000000658,-2.427717386555524,-1.1943865212965035
6.57237000000066,-1.808674190436029,-1.7533963775455286
6.597360000000663,-1.0991211541382546,-1.9164973325756636
6.622350000000665,-0.3697617571462311,-1.684853167765665
6.647340000000668,0.29214742316146936,-1.1569415724435586
6.67233000000067,0.7678595070874497,-0.4292346867131859
6.697320000000673,0.9316663648367942,0.4111953910864068
6.722310000000675,0.7214948271198445,1.2830445424579473
6.747300000000678,0.3190374381777197,2.114061008158816
6.77229000000068,0.06520189373328379,2.8462759635386186
6.797280000000683,0.1930725247268923,3.4388483294240704
6.822270000000685,0.6927988953645502,3.841741467751169
6.847260000000688,1.366012187534371,3.9711290221579176
6.87225000000069,1.998901655923659,3.7133176990594277
6.897240000000693,2.470515297144217,2.9371562595948024
6.922230000000695,2.7516011407485648,1.596423960530873
6.947220000000698,2.8329017595299493,-0.00042061369398109754
6.9722100000007,2.7369105116502355,-1.233293517897182
6.997200000000703,2.48278365989773,-1.9952450306156193
7.022190000000705,2.0942890114867305,-2.613959262992194
7.047180000000708,1.5784321306617177,-3.095723158826783
7.07217000000071,0.9346799031294086,-3.068822800903456
7.097160000000713,0.1676492761340851,-2.2544580542795707
7.122150000000715,-0.7139543707395388,-0.9882305423998465
7.147140000000718,-1.6605000107108032,0.25640056669159117
7.17213000000072,-2.5839549361860605,1.236987908714582
7.197120000000723,-3.347427791034806,1.923283394832439
7.222110000000725,-3.802521366174535,2.3640949290716238
7.247100000000728,-3.800609957953606,2.6046483007360854
7.27209000000073,-3.2591345853208415,2.672545921695287
7.297080000000733,-2.232943863182786,2.583535359372114
7.322070000000735,-1.0131904171199722,2.347683844447333
7.347060000000738,0.04115097269756264,1.9739488305729087
7.37205000000074,0.6818673766791621,1.4718781481118237
7.397040000000743,0.9268860973355445,0.874714712722053
7.4220300000007455,0.9344414495712376,0.29269584320846104
7.447020000000748,0.8656521729183916,-0.021242078655792876
7.4720100000007506,0.8050175255712069,0.3677791154124558
7.497000000000753,0.7880126928241842,1.3826521581671987
7.521990000000756,0.8199289104292545,2.01067423150932
7.546980000000758,0.8915848081064122,1.9697789428344037
7.571970000000761,0.9790102235192807,1.747061436688579
7.596960000000763,1.037710988347899,1.5180441935687354
7.621950000000766,1.0658867225706634,1.1899692571062594
7.646940000000768,1.0774719613578525,0.5879659566206937
7.671930000000771,1.1063840611673468,-0.3826286407768652
7.696920000000773,1.1814662861759138,-1.6091396933429605
7.721910000000776,1.3127918796976925,-2.8565176843101696
7.746900000000778,1.442773333368461,-3.906992211932572
7.771890000000781,1.4884510547808933,-4.61017569106662
7.796880000000783,1.3397462217990899,-4.901229243272923
7.821870000000786,0.8904888030529942,-4.778469330921114
7.846860000000788,0.0667718218919296,-4.2843658062264565
7.871850000000791,-1.0722273915941032,-3.4819363191624206
7.896840000000793,-2.308509389471183,-2.4369966776122665
7.921830000000796,-3.3426292578805588,-1.218746944493164
7.946820000000798,-3.945213292834332,0.07533106778117872
7.971810000000801,-4.0505921801981115,1.313222315452089
7.996800000000803,-3.736786657567381,2.290444455816171
8.021790000000806,-3.1314724680728183,2.6195065594327103
8.046780000000808,-2.3663996826996727,2.092154687238263
8.07177000000081,-1.5416849701914206,1.5772574213772703
8.096760000000813,-0.7120924636118434,1.5078440741200594
8.121750000000816,0.0850699876811495,1.5102748194590117
8.146740000000818,0.820945714043544,1.411260903956173
8.17173000000082,1.4795566912160174,1.2205168908809827
8.196720000000823,2.051637434320054,0.9939582543643392
8.221710000000826,2.4894781971972963,0.7844560072383027
8.246700000000828,2.733517199045992,0.6465486474939839
8.27169000000083,2.7114173799638364,0.6278852335978921
8.296680000000833,2.4042358186705375,0.7456601732833654
8.321670000000836,1.8737922027840146,0.9696494076763642
8.346660000000838,1.274311615428766,1.204487182527367
8.371650000000841,0.7745371657030915,1.3063140397173405
8.396640000000843,0.5001247471347432,1.1156028136572782
8.421630000000846,0.5230296703632286,0.547897840932559
8.446620000000848,0.8064761229761694,-0.3140328688349399
8.471610000000851,1.206713618603497,-1.2796679865502243
8.496600000000853,1.5102652400270131,-2.1593082178589498
8.521590000000856,1.5418972054577793,-2.8121306643869346
8.546580000000858,1.2369125754321866,-3.147801976901351
8.571570000000861,0.6254250160062356,-3.0009400912358357
8.596560000000864,-0.17632168211220794,-2.0950496463193553
8.621550000000866,-1.0372298060073646,-0.902552760341061
8.646540000000869,-1.8458914263473958,-0.057231711004099434
8.671530000000871,-2.5178252157478322,0.5690281481304349
8.696520000000874,-2.9879098104257453,1.136482658771428
8.721510000000876,-3.235608894138413,1.655253615231455
8.746500000000879,-3.250410789468828,2.0969541847759783
8.771490000000881,-3.105954066178892,2.4406937597123006
8.796480000000884,-2.801588651500497,2.668888096419312
8.821470000000886,-2.286713677070027,2.768512553672784
8.846460000000889,-1.510788327700649,2.730603171311845
8.871450000000891,-0.5557845131418652,2.524531178506891
8.896440000000894,0.5019160890447079,2.0857131025911384
8.921430000000896,1.5380117675684535,1.3408362640220646
8.946420000000899,2.400596947222268,0.3174521303611764
8.971410000000901,2.998969080977048,-0.7223617468984692
8.996400000000904,3.267259502587796,-1.2953800835814504
9.021390000000906,3.1625964762431935,-1.2028086583171336
9.046380000000909,2.7134403313343367,-0.7886066347756518
9.071370000000911,2.0243884713932228,-0.3743637823161949
9.096360000000914,1.242638520921138,-0.07088388186435536
9.121350000000916,0.5161552002471741,0.05042748570159337
9.14634000000092,-0.031105235450227166,-0.26212420822247096
9.17133000000092,-0.36823398043295996,-1.1166772692891078
9.196320000000924,-0.5186566036666834,-1.9775043008414326
9.221310000000926,-0.5364777677977175,-2.4012824062484954
9.246300000000929,-0.4903463837858173,-2.421701198024592
9.271290000000931,-0.44051610910551714,-2.1972406175765347
9.296280000000934,-0.42790105760034847,-1.8345328924591404
9.321270000000936,-0.4722572186701526,-1.37556765876593
9.34626000000094,-0.5720033892387891,-0.8467630844171755
9.37125000000094,-0.7175663039839871,-0.2766184931243533
9.396240000000944,-0.9374725137996492,0.30685624066294304
9.421230000000946,-1.2593521771577505,0.8765336731733887
9.446220000000949,-1.6899955158060385,1.4043058837014304
9.471210000000951,-2.16412331313812,1.8596591950864754
9.496200000000954,-2.5628005889604246,2.2749095507332644
9.521190000000956,-2.773254696472212,2.7839092042455933
9.54618000000096,-2.711878500493743,3.4345328191791453
9.57117000000096,-2.3333396039803627,3.7696144396586377
9.596160000000964,-1.6458387139908348,3.3373653183900505
9.621150000000966,-0.7078600799741185,2.353172813486058
9.646140000000967,0.41024436913846685,1.1335458933837699
9.671130000000971,1.575161627840262,-0.1188123880506573
9.696120000000974,2.6292924759244594,-1.1909627589857552
9.721110000000976,3.4268340518995823,-1.8136998703653342
9.74610000000098,3.8847656265513884,-1.856241439855166
9.77109000000098,3.9464563128497594,-1.505681094821123
9.796080000000984,3.63886284876464,-1.0615909683445515
9.821070000000988,3.0365400447897684,-0.7509301946081092
9.846060000000987,2.2596235924113595,-0.6637129924687828
9.871050000000992,1.4048706058259899,-0.7560095038849288
9.896040000000994,0.5941471574412903,-0.9314573102751748
9.921030000000997,-0.09327589852989907,-1.1045078459028617
9.946020000001,-0.5940317849244471,-1.2238121788369394
9.971010000001002,-0.9194695579986779,-1.2739518015589808
9.996000000001004,-1.0850639239353468,-1.2298206133033143
10.020990000001008,-1.1404628291534513,-1.0431614186835894
10.045980000001007,-1.1288113051726616,-0.6743141649828739
10.070970000001012,-1.1008775786204117,-0.2129459800117985
10.095960000001014,-1.0581270951924415,-0.03154121323253593
10.120950000001017,-1.008695647138577,-0.3713116169175065
10.14594000000102,-0.9771492197299848,-0.38381777027883335
10.170930000001022,-0.9859001884295219,0.5027014878027426
10.195920000001024,-1.049309193392876,1.7642226322640666
10.220910000001028,-1.1924979344581765,2.962112059951986
10.24590000000103,-1.4059576215056016,3.9027651671370136
10.270890000001032,-1.6298755843283268,4.4891564076066555
10.295880000001034,-1.7881870203826158,4.65940630853924
10.320870000001037,-1.791317317724943,4.3801029227151025
10.34586000000104,-1.5155755504985486,3.6773086017066916
10.370850000001042,-0.9067091474969156,2.63975821595883
10.395840000001044,-0.03172781279230838,1.3913225823991326
10.420830000001049,0.9729150522547321,0.0949007398455275
10.44582000000105,1.9507633797988029,-1.0543027048754088
10.470810000001052,2.754222518792308,-1.8684005751223167
10.495800000001054,3.2786242691455003,-2.2507572385891694
10.520790000001057,3.4802606159496294,-2.27217380520708
10.54578000000106,3.365461778861723,-2.1134596384387176
10.570770000001062,2.963888799767595,-1.9778542264391599
10.595760000001064,2.3253097437370056,-2.019875415353322
10.620750000001069,1.5313703894966388,-2.190313013000598
10.64574000000107,0.6760935182862122,-2.059497588241109
10.670730000001072,-0.18507186842727189,-1.0176282211843617
10.695720000001074,-0.9985712406725951,0.41217374602523343
10.720710000001077,-1.7219467166739475,0.9473321665203174
10.74570000000108,-2.284295695971485,0.5326755973063863
10.770690000001082,-2.654166225584106,-0.1337255980409364
10.795680000001084,-2.796119015776568,-0.7434091498401093
10.820670000001089,-2.6734241572644013,-1.2174228733391246
10.84566000000109,-2.2868744284245546,-1.5257894478042264
10.870650000001092,-1.7054228917997858,-1.6430516845917462
10.895640000001094,-1.0432433282057483,-1.5487272398709984
10.920630000001095,-0.47135899057702346,-1.2317039786948494
10.9456200000011,-0.1504801191860251,-0.6991630570766658
10.970610000001102,-0.14770507833661742,0.013643533325595295
10.995600000001104,-0.38554386238140165,0.8455362644412077
11.020590000001109,-0.6843149051553405,1.7083071572106359
11.04558000000111,-0.858629587767096,2.4088473762320657
11.070570000001112,-0.8165791565512345,2.5802778171327327
11.095560000001116,-0.5317521613943161,1.931691194891115
11.120550000001115,-0.02981450661703814,0.7928792193113502
11.14554000000112,0.6061043816531928,-0.22246259041191915
11.170530000001122,1.261619749555161,-0.7358256007873226
11.195520000001125,1.8407127721808536,-0.9319787251572975
11.220510000001129,2.30301383741409,-1.4424827633470187
11.24550000000113,2.628815285378266,-2.5788298400060556
11.270490000001132,2.8085560928772204,-3.707133170302868
11.295480000001136,2.8515927511716948,-4.108370032462683
11.320470000001135,2.735726950661507,-3.687367939497431
11.34546000000114,2.447662954541157,-2.7831250296507735
11.370450000001142,1.990955702669565,-1.6628472659351532
11.395440000001145,1.3497923709990063,-0.4552190656121403
11.420430000001147,0.5221365970270722,0.7614386912715462
11.44542000000115,-0.46902974537138387,1.904481610848924
11.470410000001152,-1.5248601753922097,2.8879139246978465
11.495400000001156,-2.4727869798482023,3.625646391576442
11.520390000001155,-3.083786700251853,4.034983457805887
11.54538000000116,-3.2121881675411776,4.04480035528365
11.570370000001162,-2.8980433247659554,3.6127350335792996
11.595360000001165,-2.3319889423958684,2.7530759649204612
11.620350000001167,-1.7183061086394469,1.6177076817219929
11.64534000000117,-1.1763092988894588,0.7246831348219982
11.670330000001172,-0.7441591288753642,0.8657278554412946
11.695320000001177,-0.4019142298731061,1.6029696427448794
11.720310000001176,-0.1257508272438837,1.9254621796879887
11.74530000000118,0.0848346017027797,1.6059422564423251
11.770290000001182,0.2240753302962253,1.1288233520408866
11.795280000001185,0.31235044753390306,0.9562835961911164
11.820270000001187,0.37530521842416126,1.1477565162168588
11.84526000000119,0.4241439084920834,1.4571978990091297
11.870250000001192,0.464874554683888,1.6175191263860305
11.895240000001197,0.5153020346727798,1.434842060240323
11.920230000001196,0.5880171607001939,0.8572063972921736
11.9452200000012,0.7087058845870383,-0.014924166965997054
11.970210000001202,0.910845242774676,-1.0167429343045244
11.995200000001203,1.2335457364097717,-2.0061469947808463
12.020190000001207,1.672002563767558,-2.8877293302174634
12.04518000000121,2.166967940909953,-3.581628051415678
12.070170000001212,2.554380556946619,-3.9921141581715704
12.095160000001217,2.591477680076858,-4.014729787927105
12.120150000001216,2.0931129608444636,-3.553409765226431
12.14514000000122,1.1176466678031594,-2.5453633846710306
12.170130000001222,-0.06727633969514928,-1.0125871669786897
12.195120000001223,-1.1816393725522365,0.7745093018698158
12.220110000001227,-2.0687110616543323,2.073428038304787
12.24510000000123,-2.6806454002262297,2.2758538348038098
12.270090000001233,-3.0405737876394974,2.0703546425177732
12.295080000001237,-3.1749648438977727,2.0633401757581793
12.320070000001238,-3.1004416882395005,2.204135399486457
12.34506000000124,-2.8447389986774905,2.231320478651397
12.370050000001244,-2.4278117534530175,2.0044432728282913
12.395040000001243,-1.8851778584871135,1.525654305968143
12.420030000001248,-1.2514491718481924,0.8765856104924116
12.44502000000125,-0.5587175204276732,0.14721882268831282
12.470010000001253,0.1469936035284007,-0.5800119027838948
12.495000000001257,0.819389312316693,-1.2193146764510348
12.519990000001258,1.3920160092550837,-1.668743283046609
12.54498000000126,1.8051976355778951,-1.8249493428405774
12.569970000001264,1.9919692680141583,-1.6339363950150647
12.594960000001263,1.9031745607739365,-1.1396620852298518
12.619950000001268,1.5617970026068124,-0.49514256818002
12.64494000000127,1.109834612502582,0.074369505392208
12.669930000001273,0.7916556375558692,0.3179449450422895
12.694920000001275,0.8139555027981963,0.07867086341997873
12.719910000001278,1.1559825900467668,-0.6309100729577377
12.74490000000128,1.5897857336459496,-1.6787142401169939
12.769890000001284,1.8911639402278408,-2.670389231154067
12.794880000001283,1.9734263742477647,-2.9560459101759147
12.819870000001288,1.84942208964754,-2.454464803709867
12.84486000000129,1.5541595492433633,-1.6735318940983173
12.869850000001293,1.1352626754854815,-0.9122815182109381
12.894840000001295,0.6422849718808306,-0.21595416473923293
12.919830000001298,0.1027773555901685,0.44840739668649404
12.9448200000013,-0.4869286671903055,1.1005674755845891
12.969810000001305,-1.1118073412563467,1.730949394905414
12.994800000001304,-1.7450182863185912,2.302562588714785
13.019790000001308,-2.3463946300361096,2.7797447918068454
13.04478000000131,-2.869539556121195,3.136191991248691
13.069770000001313,-3.232637983648213,3.3554052016967684
