time_s,theta1,theta2,theta3,theta4,theta5
1.85,-0.0102649104,0.1034694894,0.2010154527,0.1352977347,0.1392204597
1.86666667,-0.06271003813,0.07799765325,0.200988967,0.08994810092,0.20723504
1.88333333,-0.1166969688,0.05018935709,0.1644537647,0.07498969434,0.2744992099
1.9,-0.1704803528,0.01992317987,0.09914083828,0.08531316446,0.337915867
1.91666667,-0.2227243998,-0.01354617593,0.02338528474,0.1048053995,0.3960070998
1.93333333,-0.2722445791,-0.05188410125,-0.05060725728,0.124992126,0.4474861292
1.95,-0.3179266178,-0.09731265287,-0.1153850289,0.1428365907,0.491219919
1.96666667,-0.3587523651,-0.1510052503,-0.1670123265,0.1577452164,0.5262513041
1.98333333,-0.3938237808,-0.2113809695,-0.2046930916,0.1694661928,0.5518179864
2.0,-0.4224488111,-0.2744468689,-0.2301033461,0.1777980103,0.5673675919
2.01666667,-0.4445908686,-0.335241326,-0.2456102416,0.1825887115,0.5725689029
2.03333333,-0.4608490331,-0.3890723964,-0.2531441915,0.1837354214,0.5673164567
2.05,-0.4723041174,-0.4318918784,-0.2540226424,0.1811841249,0.5517340312
2.06666667,-0.4802731401,-0.4604646528,-0.2490505852,0.174935531,0.526172135
2.08333333,-0.4858196525,-0.4728528635,-0.2385226183,0.1650526648,0.491201578
2.1,-0.4892747972,-0.4683668778,-0.2227134998,0.1516710033,0.4476006805
2.11666667,-0.4900350013,-0.4476200009,-0.2019939714,0.1350075985,0.3963390282
2.13333333,-0.4868237972,-0.4122977591,-0.1768207644,0.1153679899,0.338557719
2.15,-0.4781677722,-0.3647149773,-0.1477334971,0.0931478839,0.2755471395
2.16666667,-0.4628388726,-0.3073592057,-0.1153573664,0.06877028843,0.208777378
2.18333333,-0.4400774095,-0.2426275809,-0.08048593392,0.04224049461,0.1403845409
2.2,-0.4098671275,-0.1727205861,-0.04476830298,0.01400617672,0.07317532505
2.21666667,-0.3728273777,-0.100030744,-0.0109754117,-0.01434593647,0.01047783563
2.23333333,-0.3297682599,-0.02755910256,0.01615782422,-0.03924706262,-0.04389157386
2.25,-0.2816512386,0.04052051333,0.02999082233,-0.05458382349,-0.08571601227
2.26666667,-0.2295620996,0.09724527727,0.02788910816,-0.05602794343,-0.1103201431
2.28333333,-0.1746795952,0.1300386505,0.02120607686,-0.04769203891,-0.1129066129
2.3,-0.1182480697,0.125482732,0.02727735775,-0.03627454631,-0.0910801871
2.31666667,-0.06155974806,0.087751074,0.04348365491,-0.02135844457,-0.04760867756
2.33333333,-0.006689481418,0.0329643358,0.05482757788,0.001731433987,0.01142607559
2.35,0.04013289091,-0.0235210499,0.05476757355,0.03408791512,0.08014220638
2.36666667,0.06236615429,-0.06107802075,0.04511962006,0.07232081274,0.1539179542
2.38333333,0.03877171114,-0.05697886741,0.03016201188,0.1122737028,0.2291097575
2.4,-0.01897846228,-0.02321205687,0.01434530895,0.1509575553,0.302719335
2.41666667,-0.08888518132,0.01602688052,0.002693238246,0.1865169921,0.3722303002
2.43333333,-0.1611430754,0.04672350363,0.001149509837,0.217866815,0.435692617
2.45,-0.2321342313,0.06133324539,0.01469588506,0.2443390006,0.4916971136
2.46666667,-0.3001652987,0.05924813513,0.04320200109,0.265416643,0.5390425139
2.48333333,-0.3637081277,0.04519756451,0.08125192999,0.2807179674,0.5767234237
2.5,-0.4213432162,0.02456966835,0.1227877497,0.289995694,0.6039456369
2.51666667,-0.4717852821,0.001055500272,0.1633260413,0.2933111441,0.6201379092
2.53333333,-0.5139098444,-0.02324978032,0.1994549372,0.2914428115,0.6249608681
2.55,-0.546779858,-0.04758658045,0.228791158,0.2856887798,0.6183130664
2.56666667,-0.5696688284,-0.07148908209,0.2490529477,0.2777819004,0.6003378024
2.58333333,-0.5820783093,-0.09446363921,0.258035863,0.2696108587,0.5714240597
2.6,-0.5837475148,-0.1159963724,0.2542043267,0.2626280562,0.5322013539
2.61666667,-0.5746585902,-0.1355661573,0.2373659682,0.2571667148,0.4835269389
2.63333333,-0.5550358769,-0.1526599517,0.2088449198,0.2522848941,0.4264651886
2.65,-0.5253388525,-0.1667878647,0.1709424408,0.2461112327,0.3624921003
2.66666667,-0.4862487074,-0.1775033491,0.1262306723,0.2357806055,0.2942458647
2.68333333,-0.4386495756,-0.1844303235,0.07708704157,0.2177821944,0.2256112778
2.7,-0.3836063831,-0.1872961906,0.02554103251,0.1879882705,0.1618060877
2.71666667,-0.3223944958,-0.1859022046,-0.02672713149,0.1426952587,0.1082363562
2.73333333,-0.2571941082,-0.1797513347,-0.07801874413,0.08147080143,0.06744225331
2.75,-0.1914752788,-0.168473929,-0.1258150857,0.008591064912,0.03762496193
2.76666667,-0.1301228103,-0.1519521241,-0.1665996346,-0.06942898789,0.01519537399
2.78333333,-0.07947153548,-0.1312430725,-0.195178641,-0.1462889292,-0.002621153362
2.8,-0.0459237748,-0.110478258,-0.204836448,-0.2158452321,-0.01732800818
2.81666667,-0.03332223784,-0.09588506832,-0.1925549262,-0.2703912151,-0.02922339078
2.83333333,-0.04153982501,-0.08949126508,-0.1698881919,-0.2968309831,-0.03807995877
2.85,-0.06709760132,-0.08973320489,-0.1585764708,-0.2795855155,-0.04371232516
2.86666667,-0.1050022065,-0.09742188639,-0.1602396913,-0.2207375644,-0.04597897564
2.88333333,-0.1506178201,-0.1140573687,-0.1585818083,-0.1385892654,-0.04456053064
2.9,-0.2003330307,-0.137769522,-0.1455451984,-0.04866130292,-0.03741589552
2.91666667,-0.2513566285,-0.1641773854,-0.1219552905,0.03667340329,-0.01923941551
2.93333333,-0.3013749501,-0.1892946265,-0.09106057283,0.1037126806,0.01952477339
2.95,-0.3483887914,-0.2105818148,-0.05609512354,0.1439850149,0.08475028945
2.96666667,-0.390668648,-0.2267025959,-0.01944581295,0.1629138751,0.1685733886
2.98333333,-0.4267602317,-0.2374391865,0.01759601612,0.1699251127,0.2590733858
3.0,-0.4556363717,-0.2428296035,0.05379069127,0.1709006109,0.3485010249
3.01666667,-0.47666429,-0.2428037289,0.08738989915,0.1690207657,0.4326242609
3.03333333,-0.489391785,-0.2374022472,0.1163143892,0.1660313125,0.5093065378
3.05,-0.4935427336,-0.2267834093,0.1382639644,0.1638481533,0.5768581091
3.06666667,-0.4890237386,-0.2112144833,0.1510989792,0.164443025,0.6337872761
3.08333333,-0.4759285033,-0.1910596965,0.1535306697,0.1690892191,0.6788421671
3.1,-0.4545382003,-0.1667731424,0.1457175076,0.177701866,0.7110463871
3.11666667,-0.4253193292,-0.1388909372,0.1291480001,0.1889300425,0.7297193992
3.13333333,-0.3889148926,-0.1080224801,0.1059541411,0.2008460906,0.734482385
3.15,-0.3461328368,-0.07484270347,0.07828108136,0.2115802828,0.7252569324
3.16666667,-0.2979292646,-0.04053524965,0.04845302924,0.2196003477,0.7022643894
3.18333333,-0.2453881225,-0.007764210399,0.01980585671,0.223853645,0.6660240495
3.2,-0.1896972756,0.0191137933,-0.003243073802,0.2239226108,0.6173457751
3.21666667,-0.132122106,0.03412830622,-0.01478199238,0.2195657502,0.5573144183
3.23333333,-0.07420683172,0.03286330858,-0.0102248111,0.2106402325,0.487263498
3.25,-0.01877701691,0.01790339475,0.009268409598,0.1971460289,0.4087421719
3.26666667,0.02915322164,-0.001609536943,0.0381498765,0.1792655641,0.323503988
3.28333333,0.06092848253,-0.0131105362,0.07054759456,0.1572832937,0.2341386258
3.3,0.06710460873,-0.005057171569,0.1014223848,0.1312111645,0.1448835772
3.31666667,0.04806422421,0.02277656391,0.1257582224,0.1007578019,0.06206085972
3.33333333,0.01335900028,0.06046777349,0.1369946965,0.06592845749,-0.005497451827
3.35,-0.02878038966,0.0985486525,0.1266560376,0.02978381319,-0.04896640892
3.36666667,-0.07376107322,0.1292794684,0.09005672336,-0.0008353348765,-0.06515476053
3.38333333,-0.1194576544,0.1420382814,0.03868348724,-0.02311407025,-0.05769368354
3.4,-0.1647802214,0.1188586879,-3.5849353e-05,-0.03862901286,-0.03301623133
3.41666667,-0.2086979821,0.05369022242,-0.01345636795,-0.04676239739,0.002845180565
3.43333333,-0.2502180593,-0.03432499704,-0.01799586222,-0.04502572662,0.04540067404
3.45,-0.2884066931,-0.1290184786,-0.02656953923,-0.03253760425,0.09154442344
3.46666667,-0.3227944007,-0.2222634112,-0.04169593441,-0.01124416481,0.1390353468
3.48333333,-0.3541855255,-0.308559808,-0.06136737426,0.01555858781,0.1861172894
3.5,-0.3844475935,-0.3832507137,-0.0825354345,0.04479321362,0.2313645557
3.51666667,-0.4160294965,-0.4416701152,-0.1029601482,0.07400650244,0.2737002747
3.53333333,-0.4505438278,-0.4804129752,-0.121370992,0.1016328976,0.3121730594
3.55,-0.4874041811,-0.4985541737,-0.1373318804,0.1269561873,0.345925592
3.56666667,-0.5239564371,-0.4974762291,-0.1505108784,0.1494161181,0.3742111556
3.58333333,-0.5567480674,-0.4797881607,-0.1605829171,0.1685185273,0.3964099386
3.6,-0.5826277736,-0.4483610452,-0.1672483595,0.1838449681,0.4120387069
3.61666667,-0.5992564235,-0.405780247,-0.1702647894,0.1950580179,0.4207617248
3.63333333,-0.6052574762,-0.3541117802,-0.1694783055,0.2019084569,0.422395068
3.65,-0.6002971494,-0.2948733445,-0.1647512013,0.2042405785,0.4169086445
3.66666667,-0.5844126344,-0.2304223155,-0.1552330855,0.2019955589,0.4044271812
3.68333333,-0.5578793881,-0.1642525955,-0.139165185,0.1952132321,0.3852291361
3.7,-0.5212271168,-0.1010035446,-0.1138214731,0.1840344389,0.3597406135
3.71666667,-0.4752410563,-0.04590154479,-0.07600237096,0.1686598564,0.3285674748
3.73333333,-0.4209427835,-0.002508538923,-0.02419815256,0.1491885728,0.2926410137
3.75,-0.359555078,0.02948803368,0.0389586559,0.1259951202,0.2530929536
3.76666667,-0.2924631228,0.05307998513,0.1060223213,0.1015811127,0.2112133435
3.78333333,-0.2211808415,0.07117978687,0.1650333,0.08307885136,0.1684760219
3.8,-0.1473211659,0.08542756625,0.1980490151,0.08497505282,0.1268261225
3.81666667,-0.07256505723,0.09618986284,0.1939342379,0.114881895,0.08982578719
3.83333333,0.001130412418,0.1029683283,0.1641152557,0.1534923545,0.06571811047
3.85,0.07043227489,0.1055815012,0.1239456511,0.172960611,0.06893570643
3.86666667,0.1301638624,0.1045335142,0.08311038897,0.1621833642,0.1044984077
3.88333333,0.1724733095,0.1018741905,0.04893275127,0.1323345881,0.158443553
3.9,0.187907829,0.1008203695,0.0281023185,0.09552709134,0.2176287418
3.91666667,0.1717589184,0.1011162721,0.02521591031,0.05850407341,0.2755851083
3.93333333,0.1286894882,0.09747050325,0.03890442953,0.02575403701,0.3296614338
3.95,0.0674714531,0.08634595845,0.05957860023,0.002955723045,0.3786034363
3.96666667,-0.004414949837,0.06779796242,0.07337400686,-0.001875899365,0.421319254
3.98333333,-0.08165875644,0.04279021776,0.07144043649,0.01581454153,0.4568580163
4.0,-0.1604584613,0.01209627226,0.05623851043,0.05103455304,0.4844301112
4.01666667,-0.2380421075,-0.02335620077,0.03499488452,0.09489984825,0.5034288763
4.03333333,-0.3125227915,-0.06199985684,0.01281909344,0.1408769219,0.5134486119
4.05,-0.3822299443,-0.1021258021,-0.007825117943,0.1850713993,0.5142954586
4.06666667,-0.4456172124,-0.1420504268,-0.02628392359,0.2254099568,0.5059865745
4.08333333,-0.5012947551,-0.180217226,-0.04279425672,0.2608335509,0.4887407865
4.1,-0.5480580866,-0.2152648386,-0.05754824702,0.290454318,0.4629654511
4.11666667,-0.584912072,-0.2460465288,-0.07063322723,0.3132608154,0.4295142689
4.13333333,-0.6110881513,-0.2717041189,-0.0819702298,0.3274614359,0.3903432118
4.15,-0.6260546977,-0.2916889847,-0.0913094999,0.3306470441,0.3483696889
4.16666667,-0.6295213474,-0.305569876,-0.098441918,0.3199547301,0.3073375621
4.18333333,-0.6214402409,-0.3130190561,-0.1032277931,0.2928873733,0.2709710346
4.2,-0.6020042706,-0.3138203745,-0.1055969288,0.2489184799,0.241245975
4.21666667,-0.571642086,-0.3078825524,-0.105536436,0.1904642152,0.2173455716
4.23333333,-0.5310101836,-0.2952523248,-0.1030763741,0.1218674964,0.1967353461
4.25,-0.48098181,-0.2761256258,-0.09829123814,0.04758294456,0.1769960298
4.26666667,-0.4226347573,-0.2508722982,-0.09195511533,-0.02800745994,0.156600072
4.28333333,-0.3574116685,-0.220074801,-0.08697250958,-0.09923425495,0.1351089027
4.3,-0.2873860262,-0.1843477753,-0.08947870072,-0.1578107006,0.1129390059
4.31666667,-0.2150833955,-0.144800304,-0.1079462391,-0.1928273915,0.09058908782
4.33333333,-0.1434729237,-0.1043654218,-0.1426659402,-0.1996207201,0.06856211038
4.35,-0.07606731184,-0.07150753799,-0.1767838704,-0.1846192485,0.04736082264
4.36666667,-0.01769032987,-0.0622501758,-0.1837875684,-0.1558116926,0.02747830006
4.38333333,0.02243705876,-0.0759325408,-0.1531895156,-0.1175504785,0.009456012072
4.4,0.02842212256,-0.08110052592,-0.1004883624,-0.07240898989,-0.005317048963
4.41666667,-0.003791843294,-0.06102070682,-0.03981268391,-0.0232385093,-0.01413982761
4.43333333,-0.05726260988,-0.02720677052,0.02147534184,0.02550759153,-0.01250243057
4.45,-0.1180552839,0.009106043726,0.0785099526,0.06773957493,0.005816067673
4.46666667,-0.1797242065,0.04324292946,0.1270485262,0.0996036098,0.04507618714
4.48333333,-0.2396604654,0.07387141979,0.1631316683,0.1242645544,0.1027343921
4.5,-0.2964812066,0.1004536997,0.184127915,0.1485052397,0.1717108687
4.51666667,-0.3489132676,0.1220861304,0.1904917134,0.1760540978,0.2454073985
4.53333333,-0.3957924857,0.1374952748,0.1857548102,0.2063030592,0.3190889811
4.55,-0.4360851482,0.1451231925,0.1746855371,0.236720703,0.3893745684
4.56666667,-0.4689054144,0.1434318876,0.1615941758,0.2648639403,0.4537152103
4.58333333,-0.4935296956,0.1314677358,0.1494891585,0.2888190017,0.5102621153
4.6,-0.5094096615,0.1094031917,0.1397406443,0.3071002673,0.5577768087
4.61666667,-0.5161847242,0.07864877766,0.1322016174,0.3188068007,0.5952617349
4.63333333,-0.5136951117,0.04142474726,0.125671455,0.3236247482,0.6219338062
4.65,-0.5019907359,0.0001551037701,0.118773828,0.3215359126,0.6372348604
4.66666667,-0.4813362431,-0.04288894431,0.1104323285,0.312658236,0.6408398538
4.68333333,-0.4522066192,-0.08572149236,0.0999614712,0.2972340522,0.6326632465
4.7,-0.4152727165,-0.1268781463,0.08725344082,0.2756176128,0.6128650662
4.71666667,-0.3713787704,-0.1652729927,0.072575777,0.2482684374,0.5818535007
4.73333333,-0.3215863374,-0.1998635081,0.05623331299,0.2157616066,0.5402819917
4.75,-0.268302712,-0.2285103454,0.03837271042,0.1789600271,0.4890416246
4.76666667,-0.2165084851,-0.2467702516,0.01898166396,0.1390088538,0.4292469082
4.78333333,-0.1744882988,-0.2472890576,-0.002045719798,0.097265309,0.3622143837
4.8,-0.1510651484,-0.2225108155,-0.02489632943,0.05527779229,0.2894350996
4.81666667,-0.1466921825,-0.173074275,-0.04974239219,0.01472000814,0.2125425854
4.83333333,-0.1533837925,-0.1091166796,-0.07550667004,-0.02275226951,0.1332811142
4.85,-0.1638677446,-0.043773618,-0.09759868953,-0.05596313737,0.05379512203
4.86666667,-0.1743333808,0.005652608973,-0.1041968999,-0.08456296163,-0.02289332113
4.88333333,-0.1833079268,0.01979501946,-0.08031920024,-0.1080419781,-0.09293136928
4.9,-0.1904902982,0.001747525157,-0.03607442255,-0.1231611888,-0.1513335757
4.91666667,-0.1957182562,-0.03136500569,-0.003314818167,-0.1209334198,-0.1914886675
4.93333333,-0.199056857,-0.06981017764,-0.003638634214,-0.09850367009,-0.2038395271
4.95,-0.2011969064,-0.1091133031,-0.03073707633,-0.07628609806,-0.1775811806
4.96666667,-0.2033104102,-0.1464553109,-0.07051347292,-0.06719623064,-0.1146655667
4.98333333,-0.2070040286,-0.1794131913,-0.114177804,-0.06463816689,-0.03049659098
5.0,-0.2141014123,-0.2058721421,-0.1561791866,-0.06204325875,0.06251274679
5.01666667,-0.2260554777,-0.2245178646,-0.1924236851,-0.05716442261,0.1576541432
5.03333333,-0.2432133297,-0.2354937691,-0.2196211157,-0.05020204316,0.2515255208
5.05,-0.2645843451,-0.2404138781,-0.2352294746,-0.04193134074,0.3419641612
5.06666667,-0.2882835544,-0.2414903016,-0.2378685841,-0.03256015235,0.4269428797
5.08333333,-0.3122236008,-0.2403735522,-0.2273603725,-0.02211995516,0.5045659299
5.1,-0.3345250265,-0.2375860391,-0.2047852382,-0.01059036663,0.5731008822
5.11666667,-0.3536571852,-0.2326812899,-0.1722032743,0.00206249221,0.6310177062
5.13333333,-0.3684223293,-0.2248581002,-0.1321087167,0.01587794905,0.6770309909
5.15,-0.3779178593,-0.2134131669,-0.08732090675,0.03118223305,0.7101341609
5.16666667,-0.3815004969,-0.1979524869,-0.04075120854,0.04854321079,0.7296185855
5.18333333,-0.3788733429,-0.1783142986,0.00475766295,0.06865499815,0.7350795348
5.2,-0.3700817773,-0.154689971,0.04671295034,0.09221662857,0.7264166542
5.21666667,-0.3553197066,-0.1276160243,0.083084767,0.1196616036,0.7038371418
5.23333333,-0.3349136762,-0.09771219722,0.1124674454,0.1507656069,0.6678600828
5.25,-0.3093180457,-0.06565886676,0.1343145975,0.1844375694,0.6193148813
5.26666667,-0.2791076816,-0.03217926352,0.1488812365,0.2188324448,0.5593251
5.28333333,-0.2449638607,0.001957869515,0.1569143993,0.2517727513,0.4892689562
5.3,-0.2076599052,0.03567287014,0.1596058674,0.2811627663,0.4107563147
5.31666667,-0.1680428211,0.06744028109,0.1585350154,0.3040298682,0.3268168575
5.33333333,-0.1270147792,0.09542958365,0.155451714,0.3139315849,0.2446467243
5.35,-0.08551169291,0.1175579116,0.1521359661,0.2981772911,0.178983461
5.36666667,-0.04448251487,0.1317395262,0.1499314589,0.2436443465,0.1462101145
5.38333333,-0.004920697067,0.1364306312,0.1484282595,0.1586662915,0.1409048782
5.4,0.03168555689,0.1315064753,0.1425024507,0.06686739986,0.1463548864
5.41666667,0.06323534268,0.1181071008,0.1170637918,-0.005536679928,0.1539365018
5.43333333,0.08687222953,0.09712229866,0.05692851789,-0.03668157657,0.1607989083
5.45,0.09856359679,0.06651628403,-0.01938664792,-0.03689853757,0.166384051
