time_s,bob1,bob2,bob3,bob4,bob5
13.5189,0.042864708,-0.4277404211,-0.9388041632,-0.988832348,-0.7733337982
13.53559,-0.09300987033,-0.6711032348,-1.061805287,-1.139121627,-0.6497117006
13.55228,-0.2489214772,-0.8878427477,-1.149466008,-1.231325483,-0.5258909912
13.56897,-0.4166811772,-1.062285905,-1.219519555,-1.248929142,-0.4134093582
13.58566,-0.5891416448,-1.183132106,-1.277534729,-1.185151929,-0.3225599612
13.60235,-0.7543424347,-1.253712296,-1.315111546,-1.051626796,-0.249473719
13.61904,-0.8992671056,-1.28957597,-1.320449581,-0.8697432384,-0.2061915764
13.63573,-1.017746661,-1.298235764,-1.283265991,-0.6662987166,-0.1860282753
13.65242,-1.102732046,-1.290258508,-1.192593813,-0.4677654228,-0.1831063285
13.66911,-1.146794746,-1.265609813,-1.044623773,-0.2978539599,-0.190303442
13.6858,-1.154388096,-1.217314852,-0.8487659799,-0.1685364705,-0.1964569891
13.70249,-1.118256889,-1.137218282,-0.6218217445,-0.08419467114,-0.1995136702
13.71918,-1.04087353,-1.022299525,-0.3897002875,-0.04737658327,-0.1987877452
13.73587,-0.9229286932,-0.8724114349,-0.1784792692,-0.04425055981,-0.1917708193
13.75256,-0.761500542,-0.6861884073,-0.01161056899,-0.05590628374,-0.1759278603
13.76925,-0.5598689026,-0.4614119681,0.09510933883,-0.06736588021,-0.1525186072
13.78594,-0.3285093772,-0.2016965796,0.1298028868,-0.06398676025,-0.125342053
13.80263,-0.07074283161,0.07477642337,0.1059057931,-0.03962147878,-0.09412729349
13.81932,0.1993781745,0.3408623098,0.06054799374,-0.003268441689,-0.06642457371
13.83601,0.4644622592,0.5588620676,0.04096959713,0.03928038672,-0.04101991138
13.8527,0.7227650123,0.7084831869,0.09055418781,0.07775074891,-0.01468638973
13.86939,0.9524487031,0.7918792866,0.2227144094,0.1064165461,0.008357370312
13.88608,1.128128717,0.8462036929,0.4106269084,0.1367163402,0.02792538208
13.90277,1.229556843,0.9103195636,0.615691833,0.1877613536,0.04709443154
13.91946,1.240325323,1.017200961,0.8007077392,0.2776406678,0.06312909408
13.93615,1.169285985,1.163477611,0.9380828507,0.4073026497,0.08162363126
13.95284,1.043665602,1.312525569,1.031425817,0.5631720809,0.1061360124
13.96953,0.884838795,1.416274497,1.096566978,0.7147846314,0.1404772781
13.98622,0.7163162253,1.442725174,1.151511644,0.837783924,0.1930157577
14.00291,0.5501367187,1.374159517,1.209844609,0.9255086226,0.2663111462
14.0196,0.3858783089,1.215704784,1.263005789,0.9735767333,0.3585959034
14.03629,0.2343169434,0.9928652178,1.279063911,0.9855433838,0.4630031977
14.05298,0.09829405068,0.7262215747,1.228121064,0.9707743721,0.5678906405
14.06967,-0.02100143667,0.4482917231,1.095272827,0.9383277155,0.6646518037
14.08636,-0.118332198,0.1839979707,0.8795353972,0.8915770085,0.7439262992
14.10305,-0.193443441,-0.05232141069,0.6017063724,0.8326674807,0.7934089095
14.11974,-0.2527075319,-0.2519670718,0.2886898749,0.7512468076,0.8109495695
14.13643,-0.3017213655,-0.4128098733,-0.03681341387,0.6374493829,0.7982206724
14.15312,-0.3413707897,-0.5363582796,-0.3437102607,0.4823851104,0.7480479234
14.16981,-0.3713808756,-0.6290875402,-0.5988114547,0.2892674843,0.6568308354
14.1865,-0.3899285149,-0.6991495669,-0.7875616515,0.06209395994,0.5262678599
14.20319,-0.3964820513,-0.7508430673,-0.8958603036,-0.1915029214,0.3536782426
14.21988,-0.3947582082,-0.7890489108,-0.9273099841,-0.4561789177,0.1452767835
14.23657,-0.3936599593,-0.8106882611,-0.9057414595,-0.711352591,-0.09329626914
14.25326,-0.3931894928,-0.8024297147,-0.8570314438,-0.9290554854,-0.3582698011
14.26995,-0.3899773625,-0.7657766295,-0.8101484524,-1.082538404,-0.6411473364
14.28664,-0.3838302153,-0.69673103,-0.7947080081,-1.156911053,-0.9247670182
14.30333,-0.3666662986,-0.6037858009,-0.8132574973,-1.161181518,-1.188163482
14.32002,-0.3346791566,-0.5136220564,-0.8511342893,-1.129572658,-1.411376935
14.33671,-0.2888246947,-0.4448658732,-0.8831747584,-1.106028068,-1.562519876
14.3534,-0.2318712568,-0.4087333214,-0.8846197516,-1.126425697,-1.613285397
14.37009,-0.1690578174,-0.4068051454,-0.8532879603,-1.194913235,-1.556177156
14.38678,-0.1108922112,-0.4304542042,-0.8110213477,-1.276503661,-1.405103691
14.40347,-0.0600903718,-0.4583122195,-0.7893473766,-1.315553836,-1.185126087
14.42016,-0.02103322928,-0.4716475701,-0.8034331032,-1.270883232,-0.9299051542
14.43685,0.00325424703,-0.4712952331,-0.8469434502,-1.125611449,-0.6618146786
14.45354,0.008135247475,-0.4503438426,-0.8875182273,-0.8993771674,-0.3992308548
14.47023,-0.005221539427,-0.41467117,-0.8809262321,-0.6194902572,-0.1532531011
14.48692,-0.03592503662,-0.383942698,-0.7911805133,-0.3215599366,0.06688170196
14.50361,-0.07488920274,-0.3631604241,-0.6051302246,-0.02920104551,0.2633483021
14.5203,-0.1172030516,-0.3376993137,-0.3341665486,0.236751156,0.4322465528
14.53699,-0.1604643623,-0.3017129368,-0.01392350857,0.4711597236,0.576473535
14.55368,-0.2017040037,-0.2348124455,0.3185625263,0.6735907856,0.6906501419
14.57037,-0.2356650592,-0.1213905158,0.6341828782,0.848651758,0.7789295221
14.58706,-0.2579277257,0.03084557651,0.9047481237,1.001233884,0.8378622072
14.60375,-0.2571537485,0.2138292117,1.118436041,1.133665692,0.8697523548
14.62044,-0.2298749972,0.4250226723,1.258786873,1.232778483,0.8731475465
14.63713,-0.1739014226,0.6465191184,1.319908473,1.295956576,0.856801907
14.65382,-0.08421614815,0.8571621005,1.315124599,1.316090762,0.8249397696
14.67051,0.03493374035,1.034338742,1.265361713,1.280452714,0.7815157727
14.6872,0.1806014747,1.147415266,1.187548777,1.19164561,0.7257960819
14.70389,0.3503428003,1.180822376,1.10708921,1.05498191,0.6538632111
14.72058,0.5341132717,1.146881998,1.029168228,0.8763001524,0.5687374447
14.73727,0.7220893568,1.06188906,0.946910563,0.6770382939,0.4699637319
14.75396,0.8957592322,0.9531389867,0.8412058529,0.4820880026,0.3587847456
14.77065,1.024863403,0.85156491,0.6981290126,0.3093375134,0.2398664084
14.78734,1.087761152,0.7821096333,0.5141935353,0.1703613697,0.111125967
14.80403,1.072140429,0.7515724411,0.3129248663,0.06093855086,-0.02797483233
14.82072,0.9742244897,0.7517377824,0.1372235047,-0.03128022708,-0.1713363497
14.83741,0.8119229092,0.7371025465,0.0255790674,-0.1227934655,-0.3097316263
14.8541,0.6056140892,0.6574401031,-0.004036415908,-0.2187000841,-0.4301518847
14.87079,0.3740040143,0.4966301456,0.03366609416,-0.3114031396,-0.5253351671
14.88748,0.1365725158,0.2685258167,0.08827630748,-0.3862709342,-0.5952272982
14.90417,-0.09516005955,0.01229650903,0.09912884202,-0.4280884236,-0.6400965498
14.92086,-0.3144261595,-0.2342508265,0.02922306871,-0.4260028324,-0.6547659998
14.93755,-0.5134955086,-0.4602043176,-0.1290194635,-0.392701128,-0.6339347967
14.95424,-0.6857606356,-0.669958823,-0.3504696714,-0.3478193307,-0.577132526
14.97093,-0.8279612532,-0.8586813492,-0.5983068652,-0.3172873811,-0.491602182
14.98762,-0.9343565887,-1.024724561,-0.8422553784,-0.3257847463,-0.3843278283
15.00431,-1.003979375,-1.171749385,-1.05142608,-0.3799774774,-0.2673799642
15.021,-1.040692857,-1.296834339,-1.206812344,-0.4723758494,-0.1495336464
15.03769,-1.045038261,-1.391822699,-1.300791288,-0.5910341715,-0.04142677054
15.05438,-1.016802962,-1.457965467,-1.338634131,-0.7137539641,0.04749250638
15.07107,-0.9590057419,-1.483013417,-1.326159352,-0.8206144024,0.1049429379
15.08776,-0.8744300872,-1.458428828,-1.282657789,-0.898033562,0.126019849
15.10445,-0.7713964241,-1.384580772,-1.214912395,-0.9359409471,0.1062121247
15.12114,-0.6586749046,-1.245390117,-1.133483374,-0.9216405166,0.04279233658
15.13783,-0.5382324044,-1.043944338,-1.038126072,-0.8528815847,-0.05743439693
15.15452,-0.4110687742,-0.7965952034,-0.9251714916,-0.7375466868,-0.1770582246
15.17121,-0.2751270847,-0.5299217421,-0.7761245582,-0.5898456538,-0.3138758425
15.1879,-0.1307662846,-0.2736050025,-0.5721644433,-0.4340932257,-0.4498553866
15.20459,0.01667636764,-0.04337705253,-0.3135345628,-0.3013428642,-0.5769046645
15.22128,0.1626458053,0.1666797531,-0.01809423617,-0.2058220455,-0.6781719379
15.23797,0.3065121392,0.3575638727,0.2826549151,-0.1492134511,-0.7288618794
15.25466,0.4427488122,0.5422414384,0.5333526174,-0.1162952966,-0.7119042228
15.27135,0.5694250328,0.7217391831,0.6869163573,-0.07718936968,-0.6236833878
15.28804,0.6826878066,0.8840895594,0.7331470231,-0.004668570903,-0.4731989717
15.30473,0.776593352,1.016154312,0.6891209802,0.1057712866,-0.2838370068
15.32142,0.84469657,1.09954118,0.6076290332,0.2426057753,-0.06818635235
15.33811,0.8877539144,1.106620201,0.5517617153,0.387351126,0.1576223691
15.3548,0.9010702681,1.026881418,0.5557098724,0.5199603642,0.3799798868
15.37149,0.878726246,0.8866667579,0.6188879914,0.6341105655,0.5879310212
15.38818,0.8173427697,0.7211320609,0.7203332524,0.7346338365,0.768225679
15.40487,0.7132439219,0.5702779427,0.8249246849,0.8281757508,0.9114913906
15.42156,0.5695917241,0.4729513935,0.9021631913,0.9191523046,1.016570166
15.43825,0.3946846672,0.4336918362,0.9370920428,1.009040328,1.081297176
15.45494,0.2080453947,0.4295960249,0.9284820419,1.088032828,1.11005736
15.47163,0.02725997987,0.4465059212,0.8873542472,1.145721679,1.101424735
15.48832,-0.1347018129,0.4599639728,0.828371769,1.172648279,1.053379077
15.50501,-0.2719951508,0.450940176,0.7626255982,1.156918704,0.9641499949
15.5217,-0.3768416025,0.4138628227,0.7009842824,1.087020169,0.8410417091
15.53839,-0.4483818583,0.340880732,0.647353098,0.961076734,0.6911229867
15.55508,-0.4821463342,0.2271321398,0.593352258,0.7801287038,0.5210437209
15.57177,-0.4747166786,0.08556852132,0.522084972,0.5549154974,0.3425600868
15.58846,-0.4321560301,-0.07301429906,0.4141232751,0.3063071751,0.1606028687
15.60515,-0.3616577993,-0.2206077158,0.2501692403,0.05258620728,-0.02743959668
15.62184,-0.2666445042,-0.3376276405,0.0214532002,-0.1903998093,-0.2213354811
15.63853,-0.1593793492,-0.4214418565,-0.2634569312,-0.4136891761,-0.4142776873
15.65522,-0.05351972596,-0.4701460966,-0.5805462835,-0.6208199986,-0.5983423049
15.67191,0.03941768788,-0.4912703788,-0.88801776,-0.8210936717,-0.764630328
15.6886,0.1065600337,-0.5012869015,-1.130522549,-1.023001796,-0.9056879115
15.70529,0.1388431983,-0.514022574,-1.268045758,-1.225018611,-1.022112542
15.72198,0.1321543686,-0.5337157079,-1.290042577,-1.407409608,-1.113507887
15.73867,0.08777210385,-0.5597485296,-1.220232978,-1.541154199,-1.179082362
15.75536,0.0110396882,-0.5847883458,-1.106401175,-1.593474822,-1.219962072
15.77205,-0.09134583373,-0.5985011423,-0.9943550878,-1.538024914,-1.239951751
15.78874,-0.2103399505,-0.5966979808,-0.9086259869,-1.378205285,-1.235876259
15.80543,-0.3328432901,-0.5900742986,-0.8488730972,-1.143599237,-1.196231406
15.82212,-0.4494492451,-0.5894099205,-0.7944113737,-0.8777248733,-1.103385363
15.83881,-0.5479531444,-0.5978760533,-0.7242159489,-0.6265658416,-0.957416711
15.8555,-0.6198685662,-0.6182078759,-0.6234439913,-0.4234926988,-0.7553109368
15.87219,-0.6643135241,-0.649158517,-0.49093899,-0.2759320469,-0.5058625868
15.88888,-0.6836290502,-0.6773968642,-0.3404114653,-0.1756621112,-0.2297889655
15.90557,-0.6736937342,-0.6858254369,-0.1966048682,-0.09990835634,0.0486556699
15.92226,-0.6353860925,-0.6622893034,-0.07752502577,-0.01790044001,0.308832003
15.93895,-0.5676505767,-0.5961810661,-0.0006321935952,0.08329916751,0.5338085147
15.95564,-0.4715408659,-0.494989357,0.03546627499,0.2087408221,0.7217263557
15.97233,-0.3525933757,-0.3654687764,0.04507756389,0.3538590765,0.8669077254
15.98902,-0.2175134266,-0.2077759741,0.05108696717,0.501217105,0.966961199
16.00571,-0.06847441688,-0.02891613611,0.07608270979,0.6394572694,1.019866961
16.0224,0.08586467898,0.1552684845,0.1437763462,0.7582719876,1.02451509
16.03909,0.2422871871,0.3326269079,0.2690271943,0.8424975804,0.9861726659
16.05578,0.3959369397,0.4898680906,0.4530770083,0.8868843847,0.9059181018
16.07247,0.5398117052,0.6331623483,0.6786942367,0.891134047,0.7841797656
16.08916,0.6640240207,0.7769267073,0.9163167877,0.8611588527,0.6343353022
16.10585,0.7633720567,0.9346160125,1.125814926,0.813316339,0.4660536084
16.12254,0.8321640503,1.108848233,1.271368366,0.7586464648,0.2925188
16.13923,0.8708125149,1.28539742,1.333130755,0.7087751053,0.1249628276
16.15592,0.887392731,1.4376528,1.304141574,0.664160169,-0.02273070769
16.17261,0.8912281582,1.531305431,1.203897498,0.6102813032,-0.1394769861
16.1893,0.8829375712,1.533957841,1.067680227,0.5335286917,-0.2119504305
16.20599,0.865348496,1.428619889,0.9250300248,0.4256246061,-0.2354267863
16.22268,0.8354662326,1.216592427,0.7874525168,0.2939778502,-0.2128649657
16.23937,0.7796380203,0.9225870998,0.6433741937,0.163561067,-0.1583179013
16.25606,0.6912861733,0.5951634945,0.4691134449,0.06019711946,-0.08059409948
16.27275,0.567731255,0.2806629513,0.2540209524,-0.005151526944,-0.001049628335
16.28944,0.40152374,0.01068582985,0.005456961299,-0.03591893693,0.06836039043
16.30613,0.2001672647,-0.2046885889,-0.2548325336,-0.04639105048,0.1247039587
16.32282,-0.02464502149,-0.3803864692,-0.491069308,-0.05290247315,0.1642796141
16.33951,-0.2591476531,-0.5366400291,-0.6715089162,-0.07191468913,0.1846331688
16.3562,-0.4860628172,-0.6842934961,-0.7766878338,-0.1143370089,0.1887193767
16.37289,-0.6928732877,-0.8276769526,-0.807866904,-0.1799185439,0.1689002191
16.38958,-0.8739130794,-0.9672018499,-0.7813617104,-0.2620510553,0.1209279011
16.40627,-1.021838883,-1.093672669,-0.7223159231,-0.3490529716,0.04852116226
16.42296,-1.131603413,-1.197269835,-0.6545630165,-0.4294127556,-0.04220505931
16.43965,-1.198901549,-1.267524896,-0.6032092947,-0.4927714447,-0.1510294849
16.45634,-1.223305865,-1.299078123,-0.5875726453,-0.5308284381,-0.273199214
16.47303,-1.204711595,-1.278535622,-0.6179377969,-0.5447227984,-0.4034986995
16.48972,-1.14193996,-1.20966574,-0.6913631391,-0.5458876728,-0.5344245726
16.50641,-1.034832644,-1.106598581,-0.7906920113,-0.5518048859,-0.6527655114
16.5231,-0.8858205413,-0.9838744176,-0.889645002,-0.5840239167,-0.7448880432
16.53979,-0.700221723,-0.8542190092,-0.9588787239,-0.6544327112,-0.8029426937
16.55648,-0.4867097305,-0.7308985367,-0.9788118697,-0.7620586157,-0.8254749882
16.57317,-0.2550223439,-0.6112410856,-0.9424158431,-0.8914990347,-0.8147976118
16.58986,-0.02233775064,-0.4884609456,-0.8595495617,-1.009966861,-0.7769237881
16.60655,0.1894636587,-0.35871048,-0.7544053263,-1.079176796,-0.7310828418
16.62324,0.3623926949,-0.2090594128,-0.6471050701,-1.070064886,-0.6852201671
16.63993,0.4864253576,-0.03323712923,-0.5431822808,-0.9643825779,-0.6375876736
16.65662,0.5599735252,0.1611576069,-0.4311479542,-0.7728605258,-0.5872212127
16.67331,0.5899373018,0.3423060809,-0.2828190546,-0.5180528827,-0.5275246511
16.69,0.582458988,0.4833472779,-0.07299634342,-0.2335089936,-0.4503379916
16.70669,0.5438386738,0.5681267541,0.1960392828,0.04500236997,-0.3521630542
16.72338,0.4848536539,0.6091667356,0.5023655959,0.2943760698,-0.2241843556
16.74007,0.4114000363,0.6297953688,0.8046066718,0.5059435511,-0.06598369852
16.75676,0.3273736037,0.6467581855,1.054524564,0.6836786545,0.119487291
16.77345,0.2426838422,0.668453648,1.218582874,0.8397749632,0.3215513918
16.79014,0.1628464491,0.6935638589,1.284881372,0.978347104,0.5283193929
16.80683,0.09593972449,0.7177532063,1.259207487,1.099475197,0.7308289275
16.82352,0.05241571411,0.7326650505,1.16363185,1.198419684,0.9185401305
16.84021,0.03207418946,0.7253119032,1.027494086,1.264481862,1.073425235
16.8569,0.02902273049,0.6833920527,0.8814832585,1.288694175,1.190575361
16.87359,0.04452843354,0.6025769259,0.7472704219,1.264719074,1.26725137
16.89028,0.07661212236,0.4843203905,0.6402416825,1.190103426,1.302556309
16.90697,0.1203501171,0.3420751027,0.5640947101,1.073467471,1.294348488
16.92366,0.169617827,0.1954930127,0.5073033515,0.9246472876,1.238645203
16.94035,0.2145939075,0.06851691725,0.4538300172,0.7576937376,1.121541957
16.95704,0.2429194899,-0.01235624783,0.3905184499,0.5819512978,0.9468799126
16.97373,0.2497559947,-0.02711380412,0.3025417618,0.4072605913,0.7241992545
16.99042,0.2373233885,0.02150575326,0.1901006315,0.2439272666,0.4614684061
17.00711,0.2098754731,0.1053911707,0.06696823897,0.09073227661,0.165928839
17.0238,0.1692958393,0.1949909717,-0.04834990877,-0.05925045746,-0.1515842439
17.04049,0.1238918431,0.2530670963,-0.1340523376,-0.2176263426,-0.4750247718
17.05718,0.08056786049,0.2512574686,-0.1785514736,-0.3959118118,-0.7746456436
17.07387,0.0441300505,0.1827132588,-0.195940303,-0.5924727079,-1.020982328
17.09056,0.01628255676,0.05639049272,-0.2178391893,-0.7857701538,-1.198974265
17.10725,-0.005086471788,-0.1131198922,-0.2875266627,-0.9517649826,-1.30321093
17.12394,-0.02658015523,-0.2844596352,-0.4344182205,-1.066159161,-1.341464389
17.14063,-0.05429795669,-0.4350572498,-0.6572316381,-1.12308886,-1.318299621
17.15732,-0.0917635514,-0.5693135485,-0.9202818549,-1.136974002,-1.230323003
17.17401,-0.1405065243,-0.69673438,-1.170986084,-1.127488487,-1.090687426
17.1907,-0.2043188532,-0.822505217,-1.3592684,-1.111071473,-0.9236679189
17.20739,-0.2847882113,-0.9569659431,-1.455959476,-1.093419664,-0.7386681781
17.22408,-0.3781473331,-1.075403934,-1.452157845,-1.070613008,-0.5492391233
17.24077,-0.4831445674,-1.161407646,-1.364122107,-1.031095811,-0.3682273283
17.25746,-0.5911539721,-1.206444831,-1.217201779,-0.9612682568,-0.1976232314
17.27415,-0.6916914889,-1.193319084,-1.039804882,-0.8489994344,-0.05155144761
17.29084,-0.777397892,-1.122214876,-0.8564925884,-0.6889170474,0.05760187265
17.30753,-0.8417027821,-1.012353578,-0.6805077831,-0.4831352379,0.1323258002
17.32422,-0.876156894,-0.8675070362,-0.5135687949,-0.246451181,0.1794001714
17.34091,-0.875824369,-0.6997548063,-0.3516557468,-0.0001898762734,0.2002596489
17.3576,-0.837957733,-0.5190587817,-0.18595954,0.2341288095,0.2055647457
17.37429,-0.7591520175,-0.3267538573,-0.01070551996,0.4319737791,0.2037041011
17.39098,-0.6381825922,-0.1374364911,0.1757567568,0.5703954203,0.1987698026
17.40767,-0.4788078661,0.03599829997,0.3711405911,0.6397401206,0.1972188386
17.42436,-0.2842261346,0.1961349116,0.5600635196,0.6395623372,0.2030414849
17.44105,-0.05794528917,0.3465405871,0.716952535,0.5858070365,0.2170523306
17.45774,0.1875004859,0.4929599145,0.8159774902,0.5083582826,0.2413284748
17.47443,0.4377506075,0.6500694541,0.837327508,0.4369858692,0.2700172244
17.49112,0.6759365452,0.8150550331,0.7835334101,0.3886890805,0.2900676531
17.50781,0.8867273445,0.9732123277,0.6821680271,0.3710975994,0.2984503736
17.5245,1.057337132,1.105836325,0.5770964271,0.3747324098,0.2921622358
17.54119,1.179072633,1.19181379,0.5183035619,0.3838700166,0.2721658645
17.55788,1.243893925,1.217251111,0.5393584704,0.3883053905,0.2441863227
17.57457,1.242940441,1.193618721,0.6407411125,0.3902906781,0.2114759549
17.59126,1.171391856,1.143733477,0.7898714255,0.3971978229,0.1742740644
17.60795,1.03651948,1.084457197,0.9334508939,0.4220217023,0.1392577816
17.62464,0.850659495,1.031065575,1.023336682,0.4721172454,0.106724043
17.64133,0.6316086956,0.98272182,1.037509699,0.5399300746,0.08078161431
17.65802,0.4004624649,0.9148123736,0.9762791167,0.6060797062,0.07053249752
17.67471,0.1738335898,0.8127935132,0.858951511,0.6493410014,0.08129645134
17.6914,-0.03492558758,0.6704972453,0.7097198857,0.6487312763,0.1174923596
17.70809,-0.2163573351,0.4765546361,0.5477787117,0.594873032,0.1802362947
17.72478,-0.3677302754,0.2342714415,0.3827004097,0.4904997215,0.2566626
17.74147,-0.4868276426,-0.04305700517,0.2169279354,0.3493174518,0.3278340822
17.75816,-0.5726024626,-0.3344137582,0.04403172447,0.1883973279,0.3828975556
17.77485,-0.6282097754,-0.6062971173,-0.145610548,0.02435528015,0.4138690183
17.79154,-0.6569259109,-0.8371938992,-0.3584274942,-0.130049343,0.4133737115
17.80823,-0.6662705989,-1.021521666,-0.592396926,-0.2644386421,0.3806730959
17.82492,-0.6604630598,-1.155126403,-0.8356902118,-0.3791736537,0.3123237451
17.84161,-0.6407740323,-1.232025107,-1.066264552,-0.4796369092,0.2034374033
17.8583,-0.6127478497,-1.247224614,-1.255965245,-0.5739014186,0.06082351194
17.87499,-0.5815534347,-1.202270429,-1.380547292,-0.6725464373,-0.1083054854
17.89168,-0.5463412217,-1.112920332,-1.418775954,-0.7809702349,-0.2974294315
17.90837,-0.5087822853,-0.9968412145,-1.358860709,-0.8965434116,-0.5008136051
17.92506,-0.4662365111,-0.8685822893,-1.209778879,-1.011430678,-0.709001315
17.94175,-0.414081753,-0.7407619241,-0.9999185803,-1.110881242,-0.9130700032
17.95844,-0.3533689405,-0.611159755,-0.7749003667,-1.167992006,-1.094978554
17.97513,-0.2837310853,-0.4752997608,-0.5873863392,-1.163133378,-1.241337809
17.99182,-0.20333345,-0.3296672542,-0.4716685289,-1.093695257,-1.336617212
18.00851,-0.1159598613,-0.1771000483,-0.4283996566,-0.9772447568,-1.366802422
18.0252,-0.02533777185,-0.04191167995,-0.4300938927,-0.8459990252,-1.31419072
18.04189,0.06636409001,0.05107758355,-0.4334614284,-0.7301709933,-1.175732006
18.05858,0.1573117116,0.09576058519,-0.4068052525,-0.6395334432,-0.9579314618
18.07527,0.2421785658,0.09329981418,-0.3407680686,-0.5647905469,-0.6810462267
18.09196,0.3123359761,0.06638975357,-0.2456600418,-0.4834896634,-0.3782110349
18.10865,0.3556640128,0.04383799688,-0.1431008697,-0.3706002789,-0.0743575025
18.12534,0.3678358134,0.04769163729,-0.05043455543,-0.2115630103,0.2135654251
18.14203,0.3473240754,0.09190648928,0.02991518607,-0.003755216369,0.4703113991
18.15872,0.2994130139,0.1758987137,0.1075790675,0.2395994652,0.6875809338
18.17541,0.2355120823,0.2798223952,0.2011883793,0.4991817586,0.8593402546
18.1921,0.165189885,0.380990812,0.3283478793,0.7524074648,0.9821084436
18.20879,0.0957313343,0.4621618939,0.4929461587,0.978374018,1.065057515
18.22548,0.03751646113,0.5145873468,0.6889913684,1.161645352,1.111970254
18.24217,-0.002210338979,0.5400858878,0.9038341407,1.293332976,1.121352048
18.25886,-0.02432079791,0.544723453,1.116370529,1.369632829,1.098084538
18.27555,-0.02911286577,0.5418448636,1.300041126,1.393501962,1.039991613
18.29224,-0.01605096914,0.5478226864,1.425538021,1.370835182,0.9544344906
18.30893,0.01629724276,0.5722082226,1.46909376,1.305667389,0.854224422
18.32562,0.0695326452,0.6133295025,1.418553742,1.202958609,0.7422203001
18.34231,0.1443569466,0.6667502679,1.275280358,1.065202439,0.6191854138
18.359,0.2351255344,0.7208133472,1.055620379,0.8944060887,0.4905651185
18.37569,0.3358035374,0.7570526931,0.7891783425,0.6904790955,0.3574288795
18.39238,0.4411902067,0.7546018702,0.5135453915,0.4560842924,0.2234550746
18.40907,0.5433380764,0.6952111505,0.2669522589,0.1953984192,0.08882702007
18.42576,0.6323703734,0.5699252016,0.0748364382,-0.07552520179,-0.0500629931
18.44245,0.6905811936,0.3969671982,-0.06544282678,-0.3327384652,-0.1888236624
18.45914,0.7008420186,0.2194826541,-0.1765724514,-0.5485672194,-0.326395813
18.47583,0.6524652694,0.06693233093,-0.2852528544,-0.7030215012,-0.466990807
18.49252,0.537949228,-0.04290264392,-0.4053733656,-0.7866249125,-0.6061114244
18.50921,0.364522229,-0.1141989324,-0.5299850936,-0.8086031624,-0.737283406
18.5259,0.1539123099,-0.1769011583,-0.6306921122,-0.7912988693,-0.8490429757
18.54259,-0.07407460313,-0.2567418474,-0.6802828731,-0.7621473136,-0.9244576177
18.55928,-0.2995125151,-0.3670136246,-0.673415282,-0.7424640511,-0.9544293848
18.57597,-0.5037734017,-0.5150463742,-0.6261570986,-0.7396932878,-0.9349359067
18.59266,-0.6809186136,-0.683404549,-0.5710127185,-0.7468455414,-0.869509588
18.60935,-0.8267775738,-0.8531187873,-0.5458211975,-0.7473414947,-0.7649821072
18.62604,-0.9358971979,-1.006913157,-0.5699638049,-0.7243464418,-0.63394599
18.64273,-1.009867295,-1.126595129,-0.6438998788,-0.6719630163,-0.4899148463
18.65942,-1.050273508,-1.203409922,-0.7590247383,-0.5928699239,-0.3380156498
18.67611,-1.054305942,-1.240257894,-0.893552607,-0.4980625821,-0.1869751086
18.6928,-1.020994749,-1.239451197,-1.019605785,-0.4046435071,-0.04861980187
18.70949,-0.9508682301,-1.213886283,-1.111098475,-0.3268332364,0.07432034285
18.72618,-0.8470057072,-1.164155554,-1.143178137,-0.2730143037,0.1757673263
18.74287,-0.7167510458,-1.086983793,-1.100318688,-0.2477019682,0.2491392046
18.75956,-0.5674081468,-0.9783962417,-0.9832886304,-0.2434966117,0.2980215484
18.77625,-0.4071455517,-0.83449742,-0.8040362864,-0.2502439393,0.3182219015
18.79294,-0.2455424438,-0.6525856619,-0.5791967402,-0.2558341841,0.3071570401
18.80963,-0.08762366045,-0.4257146046,-0.3328279074,-0.2448727954,0.2676916945
18.82632,0.05959464943,-0.1506895705,-0.09202858043,-0.2037963977,0.2007525898
18.84301,0.195714271,0.1592054283,0.1260162119,-0.1215898187,0.1044568587
18.8597,0.3276641403,0.4819695281,0.3128587148,0.00223133155,-0.009267951378
18.87639,0.4564884636,0.7805783978,0.4764338868,0.1494188474,-0.1224428798
18.89308,0.5789623818,1.018794223,0.6385262335,0.2917364047,-0.2194302246
18.90977,0.6966043384,1.183690418,0.8072190763,0.401235723,-0.2792412045
18.92646,0.8030053406,1.270328324,0.97182179,0.4613502841,-0.2836093235
18.94315,0.8923210109,1.290048427,1.106247672,0.4800581326,-0.2269279476
18.95984,0.9595318577,1.268596663,1.172181228,0.4810878459,-0.1137480995
18.97653,0.9944758614,1.224711747,1.146998487,0.4919853861,0.03995753063
18.99322,0.990597814,1.169416629,1.03405237,0.5285087675,0.2135985754
19.00991,0.947418157,1.104479602,0.8595726593,0.584473904,0.38949801
19.0266,0.8676347398,1.015338258,0.6721674784,0.6460353349,0.5540785785
19.04329,0.7578505158,0.8891401974,0.51731345,0.6969293677,0.6981087456
19.05998,0.6236056068,0.7257402474,0.4217069447,0.7243792256,0.8129520787
19.07667,0.4677445194,0.5312642897,0.390383683,0.7274878685,0.8946505806
19.09336,0.2936964964,0.3231885226,0.4044767813,0.709125425,0.9453523239
19.11005,0.1070377898,0.1269404631,0.4331570237,0.6729941655,0.9578068422
19.12674,-0.08136147945,-0.04870546044,0.4517042539,0.6290294323,0.9270527527
19.14343,-0.26027969,-0.1935770663,0.4371511566,0.5829795428,0.8521963104
