t_s,bob1,bob2,bob3,bob4,bob5
121.35144000001219,0.3923608885170939,0.07304987933761942,0.20167186782796867,0.23239232502771376,0.1005250392605499
121.35977000001219,0.351995146076725,0.04255105370233344,0.2678259408343728,0.24091592998149647,0.09671192937988474
121.36810000001219,0.3385679564828975,0.030992804365205,0.3129079598520035,0.23492273035249708,0.08260854892628927
121.37643000001219,0.34011471790853043,0.022955681838027674,0.33009438402843944,0.24059578739531087,0.06623942881167577
121.3847600000122,0.32108435867165686,0.020180086178231582,0.3391080399648828,0.25494532775279405,0.06468218741521413
121.3930900000122,0.3307204637276977,0.021373879891448164,0.3167934060531117,0.2637729305521868,0.06733931975875437
121.4014200000122,0.34486915736879575,0.02321592730052191,0.28304704698801897,0.27393765742341675,0.0749302109025891
121.4097500000122,0.34779656564770367,0.029624529416081923,0.27172454593567014,0.2608971640890681,0.08995719489309342
121.4180800000122,0.38994019520206386,0.04518269748184853,0.24648230389322173,0.2233813684857746,0.09501343491733083
121.4264100000122,0.4535811001687569,0.059013248503074545,0.20447377139718498,0.1806153811228341,0.10231649878707064
121.4347400000122,0.4966427410144637,0.061941140076114086,0.17413005502276335,0.1473222446444239,0.11996381921709881
121.4430700000122,0.5636636800907945,0.06792037566495014,0.14712763266690523,0.09926797298052176,0.12202033856687675
121.4514000000122,0.6241327944993721,0.07028586146780687,0.12845376368848788,0.05049797828330421,0.12662960202722656
121.4597300000122,0.6198568614000779,0.0635550267055371,0.1384923888006046,0.024637733009495223,0.15345799004553667
121.4680600000122,0.5581560706616479,0.05634561812206743,0.1823441916063528,0.008000089425219403,0.19515403014481128
121.4763900000122,0.47912139514240876,0.042398810124495374,0.2555077439133919,0.0038867817425938134,0.2190852690392933
121.4847200000122,0.393441048726282,0.019246471630194828,0.3435280213903961,0.00544238171938067,0.23834207649965006
121.4930500000122,0.31638311032951555,0.004196885698931298,0.41336586542845655,0.012652067915406882,0.2534020705986245
121.5013800000122,0.29236734948493903,0.000149451219004694,0.45148608528311307,0.019316146691908242,0.23668096729401808
121.5097100000122,0.2878670734394161,0.0006584900944611114,0.47141706250208215,0.02470138985729824,0.2153559840807655
121.5180400000122,0.28273154622926383,0.0026906603809521866,0.48916709623100724,0.02385008391339165,0.20156061322137048
121.52637000001221,0.29321936240896623,0.012958276862375561,0.487663920075229,0.020286705474935388,0.1858717351554774
121.53470000001221,0.32660406696603506,0.036069065973175336,0.4568882619210099,0.02347966598881349,0.1569589391265112
121.54303000001221,0.38001030853008694,0.08707999807749282,0.3927576242941324,0.018971997419791022,0.12118007165409347
121.55136000001221,0.41481976042101393,0.14722827791388146,0.3232911431453944,0.0062836703657415316,0.10837714813133889
121.55969000001221,0.42382579672311493,0.1710676468555678,0.28591655762589413,0.0010640431405093127,0.11812595563214233
121.56802000001221,0.4434651349799765,0.19170556811439976,0.2501685700726418,0.007755469447122319,0.10690525736415632
121.57635000001221,0.45944679293385193,0.22051070843321238,0.2080701378042004,0.030938218648030903,0.08103414216039387
121.58468000001221,0.4352734578410255,0.23369835568988065,0.18874405522315085,0.06408656959109567,0.07819756163359458
121.59301000001221,0.4275998231932671,0.25005446293086353,0.15916487425069512,0.09137881241291168,0.07180202719183867
121.60134000001221,0.42559470906299524,0.25450194982175195,0.12967915981044545,0.12820796515694072,0.06201621612874053
121.60967000001222,0.3836857868206555,0.2250404236340523,0.12451274268042233,0.20252426467942136,0.06423678216526636
121.61800000001222,0.3604144952096509,0.1912870454506372,0.11652817977533281,0.2699215089754437,0.06184877056936468
121.62633000001222,0.34672010888015153,0.1732038717590665,0.11101337744909562,0.3070890061038489,0.06197363578853641
121.63466000001222,0.31067099913241164,0.15927926403962395,0.11866807571468647,0.3445911551155849,0.06679050597666596
121.64299000001222,0.28836997493607086,0.14292025397094946,0.11745427137556977,0.38120375672054785,0.07005174297599606
121.65132000001222,0.2545939891640544,0.13550703898565145,0.11353115673320376,0.41545804335263015,0.08090977174420547
121.65965000001222,0.19746564440749914,0.1593647018510273,0.11861129648014586,0.43231011395558927,0.09224824328428344
121.66798000001222,0.156546592262629,0.213061990407481,0.12017794298767301,0.42156159258981685,0.08865188173010166
121.67631000001222,0.12640750096097697,0.28048382297937474,0.11602052250356701,0.38506738551680614,0.09202076801728822
121.68464000001222,0.10296914044697242,0.33456357680547155,0.11629821319094322,0.34131230929328127,0.10485676024099568
121.69297000001222,0.08880444616034458,0.40354385632357287,0.1122879832920912,0.2976689540170596,0.09769476018521044
121.70130000001222,0.08560349199590693,0.4626765558729563,0.10828241906147289,0.26574781418888727,0.07768971885970655
121.70963000001223,0.09654129402726304,0.4645845043705974,0.11338305378980564,0.26470632641396064,0.06078482137609838
121.71796000001223,0.1017645542240603,0.48971261430090374,0.10880351594564992,0.25234529736562866,0.04737401814214236
121.72629000001223,0.10135311996050883,0.5264678045908037,0.10099523765439036,0.2390824675314938,0.032101370242858904
121.73462000001223,0.10503465623713062,0.5074719072627486,0.10492634045855562,0.2657633757707157,0.016803720250647594
121.74295000001223,0.1107309440730967,0.47038145250037017,0.11037773125165194,0.2972367632339249,0.011273108921591736
121.75128000001223,0.11548823580515222,0.4147730745673193,0.12128657696860592,0.33974924055656525,0.008702872084208169
121.75961000001223,0.1117624141785065,0.33393554342811677,0.13711691945360968,0.41299918127367025,0.004185941648027028
121.76794000001223,0.11176484920670285,0.2735299207739627,0.15571211102458443,0.45694316164488497,0.002049957333016248
121.77627000001223,0.11015998641721594,0.21628468788555952,0.17917239946767663,0.4922831064750391,0.002099819739029642
121.78460000001223,0.09811358202356615,0.1577910357099224,0.21018783932827861,0.5317950216451779,0.0021125212780746553
121.79293000001223,0.09797190742382625,0.11561770780634957,0.2590919256858631,0.5259889639120904,0.001329495157250458
121.80126000001223,0.09238520430486767,0.08268340396183987,0.298334583205171,0.5249602655829918,0.0016365429311564921
121.80959000001224,0.07266440658819091,0.06944376604383426,0.32520823527038584,0.5312665285373822,0.001417063546414437
121.81792000001224,0.061851465140940774,0.07586527105248865,0.3508019021782711,0.5088297811202855,0.002651580494065784
121.82625000001224,0.052682242942451975,0.0941278451871319,0.36532613859604357,0.48210984444298527,0.005753928817602155
121.83458000001224,0.03748205685996921,0.12374789018097014,0.36880483451484847,0.46380193635430206,0.0061632820761863645
121.84291000001224,0.026536486842868558,0.1801653412866309,0.3500800600463959,0.4382577508906462,0.0049603609200370435
121.85124000001224,0.020161016392201987,0.25245930560604796,0.3327937667107158,0.391241899197573,0.0033440120801185567
121.85957000001224,0.014810025261713261,0.27861650249503367,0.33665766244050643,0.3670753507621392,0.002840459026110354
121.86790000001224,0.01125052734374419,0.2988491785629794,0.3318406981553005,0.35467426571588767,0.0033853302068371275
121.87623000001224,0.009269119341691346,0.32537326267362865,0.30883903072226904,0.348429775286976,0.00808881195942629
121.88456000001224,0.00950304139616534,0.31299583525976366,0.29523119813798576,0.3669448395505607,0.015325085637136592
121.89289000001224,0.010251946300513076,0.3027804799489195,0.29205290692688646,0.37361620533381873,0.021298461469224556
121.90122000001224,0.011951364588700199,0.2650701499144207,0.2882695811209285,0.3890321652117307,0.045676739141147144
121.90955000001225,0.01352584119178689,0.18285949868501877,0.2994311388713056,0.41987774192115096,0.08430577930492333
121.91788000001225,0.01322298571807896,0.11789623188333347,0.33231883412333996,0.4314185801116302,0.10514336813615023
121.92621000001225,0.012078919253358595,0.06653899388890301,0.37428343714301965,0.41253228349814147,0.1345663661894587
121.93454000001225,0.010939538439627649,0.03695844464796451,0.41792394578986203,0.3776172586081199,0.15656081248949988
121.94287000001225,0.009358789657078375,0.023990580109956566,0.46105933883252015,0.35849815753411757,0.1470931338434516
121.95120000001225,0.007725655710281446,0.031078826507610468,0.4675817333869234,0.36522123244935056,0.12839255192513557
121.95953000001225,0.006751248264103848,0.05320215760428383,0.44827894223901243,0.3777834073158141,0.11398424455786442
121.96786000001225,0.00594151796264403,0.0906212153267091,0.4343237487408066,0.3487827113565361,0.12033080659631006
121.97619000001225,0.005345695224896318,0.12782611817217016,0.40110112330556985,0.3229020203400705,0.14282504294237047
121.98452000001225,0.005197855426505294,0.13817267384536383,0.3657679582812196,0.3258138209078525,0.16504769152488988
121.99285000001225,0.006098388086149071,0.17011500052743045,0.31012238889005345,0.3413111825118973,0.17235303997071502
122.00118000001225,0.008053230405814285,0.18902521594916433,0.25838421598161243,0.37617287593372967,0.16836446171608938
122.00951000001226,0.010334266373430772,0.16324476912163252,0.2411823862337386,0.41879010438030767,0.16644847387546294
122.01784000001226,0.016148731075210705,0.15063407738676862,0.20177734316169427,0.46066068494220314,0.17077916341644248
122.02617000001226,0.026724560910936807,0.13302399808294893,0.1639877643872026,0.4862546997692901,0.190008976831003
122.03450000001226,0.03579262426209917,0.10143071790669068,0.1388465391448829,0.5142220116778307,0.20970810698748743
122.04283000001226,0.046345149163225234,0.09026970734548496,0.09545503565384166,0.5501589363476171,0.2177711714652135
122.05116000001226,0.06309751676192983,0.07629726093748135,0.05627911243826478,0.5673922864643998,0.23693382337063656
122.05949000001226,0.07202467062216471,0.06018924725523336,0.036830167373264985,0.5404039410703461,0.2905519736479264
122.06782000001226,0.09495159643383756,0.06357001411293516,0.033919389299353994,0.44221733256538287,0.3653416675534611
122.07615000001226,0.1245955163595216,0.07524560003927275,0.03421424716648487,0.34898179776882077,0.4169628386291811
122.08448000001226,0.12227035592213266,0.09158801762991409,0.03605278728070273,0.27708084476051703,0.47300799436865
122.09281000001226,0.13251482626988692,0.12070727850985316,0.04956954467064301,0.1960050612160629,0.5012032892955908
122.10114000001226,0.12503300004824447,0.1707448534942617,0.06307643653673027,0.12621360416642707,0.5149321057215341
