t_s,mean_log_separation,n_pairs
0.0,-2.7919432620821274,16681
0.008330000000000837,-2.3184016630598783,16679
0.016660000000001673,-1.8787842230700678,16676
0.02499000000000251,-1.5722232837143861,16673
0.03332000000000335,-1.3487401130841221,16671
0.041650000000004184,-1.1835171561643123,16670
0.04998000000000502,-1.0619164822659628,16669
0.05831000000000586,-0.974227252947433,16668
0.0666400000000067,-0.9146961690842828,16667
0.07497000000000753,-0.8802583554271942,16665
0.08330000000000837,-0.8676800123948221,16663
0.0916300000000092,-0.8751435602409013,16659
0.09996000000001004,-0.8999876624840328,16654
0.10829000000001088,-0.9361541532255342,16653
0.11662000000001171,-0.9649978971278546,16651
0.12495000000001255,-0.9446376741674832,16650
0.1332800000000134,-0.8911684443418622,16649
0.14161000000001422,-0.827805706049228,16647
0.14994000000001506,-0.7612449752148686,16643
0.1582700000000159,-0.6970827687100372,16642
0.16660000000001673,-0.6384964480639455,16641
0.17493000000001757,-0.5870622701394913,16640
0.1832600000000184,-0.5441065817827956,16639
0.19159000000001924,-0.5088623185526837,16636
0.19992000000002008,-0.4820672984674757,16634
0.20825000000002092,-0.46293199465601875,16631
0.21658000000002176,-0.45003806506894933,16628
0.2249100000000226,-0.4424586605874792,16625
0.23324000000002343,-0.43635266109259707,16622
0.24157000000002427,-0.4280712109587571,16620
0.2499000000000251,-0.4147947574585746,16615
0.25823000000002594,-0.39690336011281296,16612
0.2665600000000268,-0.3725286102683933,16610
0.2748900000000276,-0.34366750052705963,16607
0.28322000000002845,-0.31266967205738366,16605
0.2915500000000293,-0.2810944161040318,16603
0.2998800000000301,-0.25075428400211863,16602
0.30821000000003096,-0.22215533359635417,16601
0.3165400000000318,-0.19567244292458646,16599
0.32487000000003263,-0.17153433376897623,16595
0.33320000000003347,-0.15102113219634078,16593
0.3415300000000343,-0.13516742038868507,16592
0.34986000000003514,-0.12324680130448817,16585
0.358190000000036,-0.11654381672223892,16581
0.3665200000000368,-0.1148164378938051,16578
0.37485000000003765,-0.1176590512581616,16577
0.3831800000000385,-0.12360197317991391,16574
0.3915100000000393,-0.13079107055188574,16571
0.39984000000004016,-0.13858374177910038,16570
0.408170000000041,-0.1455307483739131,16568
0.41650000000004184,-0.14932781291336908,16566
0.4248300000000427,-0.1481839825681899,16564
0.4331600000000435,-0.1411616373769011,16563
0.44149000000004435,-0.1298065254690827,16562
0.4498200000000452,-0.1150298734758022,16561
0.458150000000046,-0.09780808230051473,16560
0.46648000000004686,-0.07936500493477548,16557
0.4748100000000477,-0.06067035816722199,16554
0.48314000000004853,-0.042291019166913676,16550
0.49147000000004937,-0.026938041635714116,16547
0.4998000000000502,-0.014414508406383697,16544
0.508130000000051,-0.0037551034792667154,16541
0.5164600000000519,0.004726729569028316,16538
0.5247900000000527,0.010135528672926605,16536
0.5331200000000536,0.012423633689788008,16534
0.5414500000000544,0.011970341891338599,16531
0.5497800000000552,0.009308173014327374,16529
0.5581100000000561,0.004911228561184694,16528
0.5664400000000569,0.0004024581747309334,16525
0.5747700000000577,-0.003069545025820793,16524
0.5831000000000586,-0.005307726587530077,16523
0.5914300000000594,-0.005031175146789063,16521
0.5997600000000602,-0.0022422295496960774,16518
0.6080900000000611,0.0020583779014736407,16515
0.6164200000000619,0.008214478045896334,16514
0.6247500000000628,0.016416758960140606,16513
0.6330800000000636,0.0264478025063052,16509
0.6414100000000644,0.036624555726231973,16506
0.6497400000000653,0.04590650988221059,16505
0.6580700000000661,0.05508398660419637,16502
0.6664000000000669,0.06371875605126853,16499
0.6747300000000678,0.07003229508881906,16496
0.6830600000000686,0.0735218555088082,16495
0.6913900000000694,0.0750962404112252,16493
0.6997200000000703,0.07551727295010362,16491
0.7080500000000711,0.07547098667768055,16490
0.716380000000072,0.07522628732732807,16489
0.7247100000000728,0.07535724747712913,16488
0.7330400000000736,0.07586410450456951,16487
0.7413700000000745,0.07711602705223239,16486
0.7497000000000753,0.07968093335150023,16485
0.7580300000000761,0.08339183810912336,16482
0.766360000000077,0.08805469955158012,16480
0.7746900000000778,0.09441222759983667,16476
0.7830200000000787,0.10185075642112845,16474
0.7913500000000795,0.11012848344299596,16470
0.7996800000000803,0.1177717662264811,16467
0.8080100000000812,0.12399819028788836,16466
0.816340000000082,0.12850299237807347,16464
0.8246700000000828,0.13108432368499812,16463
0.8330000000000837,0.13173180524334813,16462
0.8413300000000845,0.13050732097711312,16460
0.8496600000000853,0.12746010558254803,16458
0.8579900000000862,0.12355298621667606,16456
0.866320000000087,0.11941376194404786,16455
0.8746500000000879,0.11623343060631247,16453
0.8829800000000887,0.11502764582217058,16451
0.8913100000000895,0.11599537233409914,16449
0.8996400000000904,0.12003095895668518,16448
0.9079700000000912,0.12835644130796692,16446
0.916300000000092,0.13996420786122193,16444
0.9246300000000929,0.1527991747173984,16442
0.9329600000000937,0.16509264432289278,16440
0.9412900000000946,0.17539202562885667,16440
0.9496200000000954,0.1832726282237264,16440
0.9579500000000962,0.1882003280804141,16440
0.9662800000000971,0.1897654908773134,16440
0.9746100000000979,0.18681937175375465,16440
0.9829400000000987,0.17897557059502323,16440
0.9912700000000996,0.16645567132095446,16439
