t_s,mean_log_separation,n_pairs
0.0,-2.590439988162016,10803
0.016689999999996985,-2.018145406623557,10801
0.03337999999999397,-1.5852317057605692,10799
0.050069999999990955,-1.3215526533848199,10797
0.06675999999998794,-1.146583036785427,10795
0.08344999999998493,-1.0331621383647858,10792
0.10013999999998191,-0.9779834363216972,10790
0.1168299999999789,-0.9502321930953315,10789
0.13351999999997588,-0.87185412072557,10788
0.15020999999997287,-0.7786008339010299,10787
0.16689999999996985,-0.6871388068791093,10785
0.18358999999996684,-0.6057634536517249,10783
0.20027999999996382,-0.5376252084190696,10781
0.2169699999999608,-0.4850130802876506,10780
0.2336599999999578,-0.44556527861132783,10779
0.2503499999999548,-0.4067207858355944,10776
0.26703999999995176,-0.36353524935610776,10773
0.28372999999994875,-0.31137475494470873,10771
0.30041999999994573,-0.25723725087410154,10769
0.3171099999999427,-0.20303027217423325,10767
0.3337999999999397,-0.15330006352595454,10766
0.3504899999999367,-0.11314462608467464,10765
0.36717999999993367,-0.08464340913854361,10762
0.38386999999993066,-0.06784169382716876,10758
0.40055999999992764,-0.060196032559293323,10757
0.4172499999999246,-0.05819397677303037,10755
0.4339399999999216,-0.05368764656071877,10753
0.4506299999999186,-0.03657914887608902,10750
0.4673199999999156,-0.009045346302237519,10749
0.48400999999991257,0.02198559699727816,10747
0.5006999999999096,0.050231101668275595,10746
0.5173899999999065,0.07098312269305306,10744
0.5340799999999035,0.07966692671928484,10743
0.5507699999999005,0.07696756244075022,10740
0.5674599999998975,0.0632997698474211,10738
0.5841499999998945,0.040090920734688215,10736
0.6008399999998915,0.01282349175120157,10735
0.6175299999998884,-0.010881465769340716,10733
0.6342199999998854,-0.015803029437745673,10730
0.6509099999998824,-0.0038445403019360977,10729
0.6675999999998794,0.011227869985043569,10727
0.6842899999998764,0.020133240686059293,10726
0.7009799999998734,0.016250426854068183,10725
0.7176699999998704,-0.0006987913961885721,10723
0.7343599999998673,-0.02962536300741209,10720
0.7510499999998643,-0.06530525585113486,10718
0.7677399999998613,-0.10318202179165645,10716
0.7844299999998583,-0.13370095219264946,10715
0.8011199999998553,-0.14617374233653027,10713
0.8178099999998523,-0.15731841800202648,10712
0.8344999999998493,-0.17437846707051247,10709
0.8511899999998462,-0.20213558847580576,10705
0.8678799999998432,-0.23860162512017086,10703
0.8845699999998402,-0.28121799659076424,10702
0.9012599999998372,-0.3238869161690953,10701
0.9179499999998342,-0.3433983016807697,10699
0.9346399999998312,-0.3351872098236756,10696
0.9513299999998281,-0.31811759647833815,10694
0.9680199999998251,-0.31518250996554925,10692
0.9847099999998221,-0.33114586090256076,10689
1.001399999999819,-0.36542069556572676,10688
1.018089999999816,-0.42375747516265444,10685
1.034779999999813,-0.5014393569888567,10682
1.05146999999981,-0.5838353782990708,10680
1.068159999999807,-0.6415266274509355,10677
1.084849999999804,-0.6593226847361532,10675
1.101539999999801,-0.6414088045716366,10673
1.118229999999798,-0.6071598656639665,10671
1.134919999999795,-0.5792104195107183,10670
1.151609999999792,-0.5620302420110344,10668
1.168299999999789,-0.5536914132048535,10666
1.184989999999786,-0.5523822772771716,10663
1.201679999999783,-0.5529690302011991,10659
1.21836999999978,-0.5528207171267444,10657
1.235059999999777,-0.5473659113697602,10655
1.2517499999997739,-0.5376283218426013,10652
1.2684399999997709,-0.5251650912339493,10649
1.2851299999997678,-0.5136365732696253,10647
1.3018199999997648,-0.5057636812004856,10646
1.3185099999997618,-0.49979373535856103,10644
1.3351999999997588,-0.49735761659381467,10643
1.3518899999997558,-0.49306961498463997,10641
1.3685799999997528,-0.48146253642449566,10640
1.3852699999997498,-0.46160178333046326,10638
1.4019599999997467,-0.435548847193633,10637
1.4186499999997437,-0.40664034809317945,10635
1.4353399999997407,-0.3816251282823989,10633
1.4520299999997377,-0.36424356506257677,10631
1.4687199999997347,-0.3524329358178342,10628
1.4854099999997317,-0.3439063924586955,10625
1.5020999999997287,-0.32973315894097655,10625
1.5187899999997256,-0.3030948538873906,10624
1.5354799999997226,-0.2625948919795796,10622
1.5521699999997196,-0.21339066460460146,10620
1.5688599999997166,-0.16898134401126397,10617
1.5855499999997136,-0.13589922051372696,10615
1.6022399999997106,-0.11860959089281338,10613
1.6189299999997075,-0.116966835776266,10609
1.6356199999997045,-0.13028065326730398,10606
1.6523099999997015,-0.15429606293710546,10603
1.6689999999996985,-0.18115917648913238,10601
1.6856899999996955,-0.1961561869729737,10598
1.7023799999996925,-0.18144711023674423,10597
1.7190699999996895,-0.14734816214308188,10596
1.7357599999996864,-0.11262080328963416,10594
1.7524499999996834,-0.08785404127883005,10593
1.7691399999996804,-0.0740904179390267,10592
1.7858299999996774,-0.07105291611525692,10591
1.8025199999996744,-0.0775739810237304,10590
1.8192099999996714,-0.08778594092783622,10589
1.8358999999996684,-0.09160479946976884,10588
1.8525899999996653,-0.08279233299512366,10587
1.8692799999996623,-0.07232521978978042,10586
1.8859699999996593,-0.0663659404941345,10585
1.9026599999996563,-0.06738601272386796,10584
1.9193499999996533,-0.07768278852539373,10583
