t_s,mean_log_separation,n_pairs
1.682660000000169,-0.27025074878837446,16261
1.6909900000001699,-0.2739286622908162,16260
1.6993200000001707,-0.27804018999037544,16259
1.7076500000001715,-0.282611464862558,16259
1.7159800000001724,-0.2877290633641921,16259
1.7243100000001732,-0.29370547367351657,16258
1.732640000000174,-0.3002564670235144,16257
1.7409700000001749,-0.307322738684427,16256
1.7493000000001757,-0.31463539800188106,16255
1.7576300000001766,-0.3220830199139316,16253
1.7659600000001774,-0.3292244101265501,16252
1.7742900000001782,-0.33602315390590093,16250
1.782620000000179,-0.3425475495386132,16248
1.79095000000018,-0.3482055540151389,16245
1.7992800000001807,-0.3536660754328129,16244
1.8076100000001816,-0.35864501402763704,16242
1.8159400000001824,-0.36291516292344417,16241
1.8242700000001832,-0.36614973744338963,16240
1.832600000000184,-0.36827217702703313,16239
1.840930000000185,-0.3694350655356836,16237
1.8492600000001858,-0.36962005044431073,16235
1.8575900000001866,-0.3689836332283774,16234
1.8659200000001874,-0.36776789649314284,16233
1.8742500000001883,-0.3661612044046584,16231
1.882580000000189,-0.3642824754410488,16230
1.89091000000019,-0.36226524599727233,16228
1.8992400000001908,-0.360168450843789,16227
1.9075700000001916,-0.3574214136040814,16224
1.9159000000001924,-0.3546397036771875,16223
1.9242300000001933,-0.35163137315090315,16222
1.9325600000001941,-0.34875040520105344,16222
1.940890000000195,-0.3461727367820982,16222
1.9492200000001958,-0.3440954423221411,16222
1.9575500000001966,-0.3427805224077406,16222
1.9658800000001975,-0.3425305504723378,16222
1.9742100000001983,-0.3438275888688153,16222
1.9825400000001991,-0.3466985212210878,16222
1.9908700000002,-0.3512531442472127,16221
1.9992000000002008,-0.3575116869078663,16219
2.0075300000002017,-0.365495718257527,16216
2.0158600000002025,-0.3750808552057497,16213
2.0241900000002033,-0.3860019021100379,16211
2.032520000000204,-0.3981482464595228,16210
2.040850000000205,-0.4105213604201789,16207
2.049180000000206,-0.42288529437622724,16204
2.0575100000002067,-0.43488222869822774,16202
2.0658400000002075,-0.44563245279678765,16200
2.0741700000002083,-0.45415532005819187,16198
2.082500000000209,-0.46000832770784383,16198
2.09083000000021,-0.46250605139353046,16197
2.099160000000211,-0.4614073643718617,16196
2.1074900000002117,-0.4565192749901447,16195
2.1158200000002125,-0.44901060551617683,16194
2.1241500000002134,-0.4402163896277125,16192
2.132480000000214,-0.43107758140307306,16190
2.140810000000215,-0.4226658095791198,16190
2.149140000000216,-0.41551079245050504,16190
2.1574700000002167,-0.41015358822539355,16190
2.1658000000002176,-0.4065668683139533,16190
2.1741300000002184,-0.4048760650033778,16190
2.1824600000002192,-0.40492564046777774,16190
2.19079000000022,-0.40639613958247905,16190
2.199120000000221,-0.408959860415502,16190
2.2074500000002217,-0.4123076797748796,16190
2.2157800000002226,-0.41595840547776775,16190
2.2241100000002234,-0.4191938133225708,16188
2.2324400000002242,-0.4218219234517677,16187
2.240770000000225,-0.4230241005778124,16185
2.249100000000226,-0.4230257020170079,16183
2.2574300000002268,-0.42182643388059504,16179
2.2657600000002276,-0.41998828497255924,16179
2.2740900000002284,-0.41712531921579704,16179
2.2824200000002293,-0.4136299526661594,16179
2.29075000000023,-0.40956189508940766,16179
2.299080000000231,-0.4047875012315085,16179
2.3074100000002318,-0.3995023601856179,16179
2.3157400000002326,-0.39398187255750794,16179
2.3240700000002334,-0.38793603248573644,16177
2.3324000000002343,-0.3816249466538039,16174
2.340730000000235,-0.37546075526496697,16171
2.349060000000236,-0.3696354749467393,16170
2.357390000000237,-0.3637519502244145,16169
2.3657200000002376,-0.35778958445919445,16165
2.3740500000002385,-0.35254126074440745,16164
2.3823800000002393,-0.34765775249452296,16162
2.39071000000024,-0.34393899143014794,16159
2.399040000000241,-0.3418419243088048,16157
2.407370000000242,-0.3414631048121767,16156
2.4157000000002427,-0.34313148124250464,16155
2.4240300000002435,-0.34702227536787295,16154
2.4323600000002443,-0.35311222868312653,16153
2.440690000000245,-0.3613378296872042,16151
2.449020000000246,-0.371526123897576,16149
2.457350000000247,-0.38374668990820154,16148
2.4656800000002477,-0.3976389237487378,16147
2.4740100000002485,-0.41298807221638045,16145
2.4823400000002493,-0.42921373687538483,16143
2.49067000000025,-0.44563563631964276,16142
2.499000000000251,-0.46130177078416773,16140
2.507330000000252,-0.4748393039228955,16139
2.5156600000002527,-0.4844134458785383,16137
2.5239900000002535,-0.4884582928496908,16136
2.5323200000002544,-0.48609965678618183,16134
2.540650000000255,-0.4776353853907856,16132
2.548980000000256,-0.46408832859671323,16131
2.557310000000257,-0.44748433355598066,16129
2.5656400000002577,-0.42983960490736267,16127
2.5739700000002586,-0.41233604730708034,16125
2.5823000000002594,-0.3963161076074317,16124
2.5906300000002602,-0.3821787075762671,16118
2.598960000000261,-0.37064664290184246,16116
2.607290000000262,-0.3615667781844059,16114
2.6156200000002627,-0.3548200988896455,16111
2.6239500000002636,-0.3507670731987608,16109
2.6322800000002644,-0.34874152688066234,16105
2.6406100000002652,-0.3482818403284169,16102
2.648940000000266,-0.34906458710961324,16101
2.657270000000267,-0.3503968635509826,16100
2.6656000000002678,-0.35137524141033916,16099
2.6739300000002686,-0.3516159666937103,16098
2.6822600000002694,-0.350950729595164,16097
2.6905900000002703,-0.349302087011454,16096
2.698920000000271,-0.34663789863181577,16095
2.707250000000272,-0.3429075348802882,16094
2.7155800000002728,-0.3386766903875985,16093
2.7239100000002736,-0.3336576866669461,16092
2.7322400000002744,-0.32810626746178945,16091
2.7405700000002753,-0.3213740465941035,16088
2.748900000000276,-0.31441908781320504,16086
2.757230000000277,-0.3076748345032269,16084
2.765560000000278,-0.30125093053494106,16081
2.7738900000002786,-0.29506848313945433,16079
2.7822200000002795,-0.2885011992514328,16078
2.7905500000002803,-0.28141545908691123,16077
2.798880000000281,-0.27319236607674624,16074
2.807210000000282,-0.26411712142666394,16071
2.815540000000283,-0.2541770344760498,16069
2.8238700000002837,-0.24375618926438208,16067
2.8322000000002845,-0.2329941675968114,16065
2.8405300000002853,-0.22195805112671618,16064
2.848860000000286,-0.2106287620040858,16062
2.857190000000287,-0.19961124545182735,16061
2.865520000000288,-0.18890897079427085,16060
2.8738500000002887,-0.17863130057375565,16058
2.8821800000002895,-0.16913932417478697,16057
2.8905100000002903,-0.1603291579509738,16056
2.898840000000291,-0.15253084737598024,16055
2.907170000000292,-0.14612274383922452,16054
2.915500000000293,-0.14102204641500043,16053
2.9238300000002937,-0.13667685239279698,16052
2.9321600000002945,-0.13280656184113268,16051
2.9404900000002954,-0.12893713628591194,16049
2.948820000000296,-0.12447428732457028,16047
2.957150000000297,-0.11934235722317632,16045
2.965480000000298,-0.1138088924598728,16042
2.9738100000002987,-0.10806224442438132,16040
2.9821400000002996,-0.10225181174450569,16038
2.9904700000003004,-0.09653458020762967,16037
