t_s,mean_log_separation,n_pairs
0.0,-2.5432395735981377,10803
0.016689999999996985,-1.8752211366720597,10800
0.03337999999999397,-1.3938573511044219,10798
0.050069999999990955,-1.1114233207068815,10796
0.06675999999998794,-0.9470261506397638,10795
0.08344999999998493,-0.8652570133072987,10793
0.10013999999998191,-0.8406514809026905,10790
0.1168299999999789,-0.8290826837247322,10787
0.13351999999997588,-0.751843493532051,10785
0.15020999999997287,-0.6446895269934031,10781
0.16689999999996985,-0.5464905527022708,10778
0.18358999999996684,-0.46491505033965724,10776
0.20027999999996382,-0.40203398293368764,10775
0.2169699999999608,-0.35708112122677876,10774
0.2336599999999578,-0.3208003238681977,10773
0.2503499999999548,-0.28089497039962386,10772
0.26703999999995176,-0.2326232125835002,10771
0.28372999999994875,-0.17783554781488528,10769
0.30041999999994573,-0.12094798442988614,10766
0.3171099999999427,-0.06756704899697452,10765
0.3337999999999397,-0.021433473941461098,10764
0.3504899999999367,0.015811536742779627,10761
0.36717999999993367,0.04228190053423699,10759
0.38386999999993066,0.056923717866359615,10756
0.40055999999992764,0.061614181641089186,10754
0.4172499999999246,0.06260578028246229,10752
0.4339399999999216,0.06820236323028846,10749
0.4506299999999186,0.08178900845760419,10746
0.4673199999999156,0.10515425292862787,10745
0.48400999999991257,0.13398546902841724,10742
0.5006999999999096,0.16329077062522612,10740
0.5173899999999065,0.18585093655727777,10738
0.5340799999999035,0.19630514019599865,10736
0.5507699999999005,0.19372439498195249,10734
0.5674599999998975,0.17883417123067535,10731
0.5841499999998945,0.15323738465221726,10729
0.6008399999998915,0.12306073470247719,10725
0.6175299999998884,0.09751916216995302,10721
0.6342199999998854,0.08984053844851503,10720
0.6509099999998824,0.1039114063369944,10718
0.6675999999998794,0.12241287001008276,10716
0.6842899999998764,0.1318570464590028,10715
0.7009799999998734,0.12769169362439986,10712
0.7176699999998704,0.10902718009215366,10710
0.7343599999998673,0.07747351820116627,10709
0.7510499999998643,0.03797788247050843,10708
0.7677399999998613,-0.0005260358226715403,10706
0.7844299999998583,-0.02463234255336681,10704
0.8011199999998553,-0.032320555629537374,10701
0.8178099999998523,-0.03812924818077685,10699
0.8344999999998493,-0.05303615935321838,10696
0.8511899999998462,-0.08050783001630993,10695
0.8678799999998432,-0.12050050494497402,10693
0.8845699999998402,-0.1689772216320247,10689
0.9012599999998372,-0.2126469912135093,10688
0.9179499999998342,-0.22736638664544165,10686
0.9346399999998312,-0.2137204587222136,10684
0.9513299999998281,-0.1966740259541743,10682
0.9680199999998251,-0.19124375968778273,10681
0.9847099999998221,-0.20450133721364847,10678
1.001399999999819,-0.2407726544280343,10675
1.018089999999816,-0.3008991858510599,10673
1.034779999999813,-0.37933100231725175,10670
1.05146999999981,-0.4537010646667015,10668
1.068159999999807,-0.5011324026281685,10665
1.084849999999804,-0.5100860471828145,10662
1.101539999999801,-0.4875767557221978,10660
1.118229999999798,-0.4566113595916256,10659
1.134919999999795,-0.43251628365571526,10658
1.151609999999792,-0.4209286633918711,10655
1.168299999999789,-0.41659002276864343,10653
1.184989999999786,-0.4156427440690396,10652
1.201679999999783,-0.4161449233982226,10650
1.21836999999978,-0.4132334029075737,10649
1.235059999999777,-0.4054096927075788,10647
1.2517499999997739,-0.39554622879909834,10646
1.2684399999997709,-0.38327189671159545,10644
1.2851299999997678,-0.37215570622021904,10642
1.3018199999997648,-0.3660371123102132,10640
1.3185099999997618,-0.36427610102545177,10638
1.3351999999997588,-0.36242151606892,10635
1.3518899999997558,-0.35538702898402247,10633
1.3685799999997528,-0.34079645672650954,10632
1.3852699999997498,-0.3192444334256758,10631
1.4019599999997467,-0.2910738375482491,10628
1.4186499999997437,-0.2622322869083724,10626
1.4353399999997407,-0.23906998383346226,10625
1.4520299999997377,-0.22437121030640653,10622
1.4687199999997347,-0.21758649866244748,10620
1.4854099999997317,-0.21440744970139533,10618
1.5020999999997287,-0.20643783179400013,10616
1.5187899999997256,-0.18501367403879002,10615
1.5354799999997226,-0.14550551364507622,10611
1.5521699999997196,-0.0956765678650413,10609
1.5688599999997166,-0.05049804778034821,10606
1.5855499999997136,-0.018278585358513705,10604
1.6022399999997106,-0.0008914685728048707,10602
1.6189299999997075,0.00040432094316045393,10600
1.6356199999997045,-0.013330787991332969,10598
1.6523099999997015,-0.03784821466752936,10597
1.6689999999996985,-0.06415183679836232,10595
1.6856899999996955,-0.07459959909379266,10593
1.7023799999996925,-0.05587647646421872,10591
1.7190699999996895,-0.022240928934185902,10590
1.7357599999996864,0.009317145199714242,10588
1.7524499999996834,0.03227208045568126,10586
1.7691399999996804,0.043021853226294184,10585
1.7858299999996774,0.042933028690151774,10583
1.8025199999996744,0.035780993983314364,10580
1.8192099999996714,0.02988436321623975,10577
1.8358999999996684,0.03251027541051584,10575
1.8525899999996653,0.04088883728551326,10574
1.8692799999996623,0.05087803782990684,10571
1.8859699999996593,0.05541750085046104,10570
1.9026599999996563,0.052517237832457354,10568
1.9193499999996533,0.04189977695259546,10566
1.9360399999996503,0.02678488867275061,10563
1.9527299999996472,0.015440518921101262,10561
1.9694199999996442,0.013339230930175654,10560
1.9861099999996412,0.022124696589899344,10558
2.002799999999638,0.039398332662005875,10556
2.019489999999635,0.05998794748551988,10555
2.036179999999632,0.0768606663585345,10554
2.052869999999629,0.0826127655570882,10551
2.069559999999626,0.07424189815777583,10547
2.086249999999623,0.05223395545913679,10545
2.10293999999962,0.01815525372168874,10544
2.119629999999617,-0.023417817195009866,10542
2.136319999999614,-0.057368854034847705,10539
2.153009999999611,-0.06722883927902874,10537
2.169699999999608,-0.054909612804753004,10535
2.186389999999605,-0.03672270881608167,10534
2.203079999999602,-0.025400158509698158,10533
2.219769999999599,-0.025429147886219593,10532
2.236459999999596,-0.03664417673878505,10530
2.253149999999593,-0.05716807655359803,10528
2.26983999999959,-0.08466925874722628,10527
2.286529999999587,-0.11601293715469427,10526
2.303219999999584,-0.1465050595065393,10524
2.319909999999581,-0.1733194255130165,10522
2.336599999999578,-0.19769211420639127,10519
2.353289999999575,-0.22374108617639338,10517
2.369979999999572,-0.25340446756495116,10516
2.386669999999569,-0.28794515017217404,10515
2.403359999999566,-0.32910363904011114,10514
2.420049999999563,-0.37736306034962314,10513
2.43673999999956,-0.43001699919773106,10512
2.453429999999557,-0.48138385099644393,10511
2.470119999999554,-0.529993480334861,10509
2.4868099999995508,-0.5740947698620981,10506
2.5034999999995478,-0.6170050247787571,10505
2.5201899999995447,-0.6545525308440046,10502
2.5368799999995417,-0.6840554737275433,10498
2.5535699999995387,-0.7050058479742108,10496
2.5702599999995357,-0.7112904369258161,10493
2.5869499999995327,-0.6902265862779849,10491
2.6036399999995297,-0.6390620962848811,10489
2.6203299999995266,-0.5762579938841651,10488
2.6370199999995236,-0.5181505145104306,10484
2.6537099999995206,-0.47205425204448764,10482
2.6703999999995176,-0.44316802678784356,10480
2.6870899999995146,-0.43208161250975174,10477
2.7037799999995116,-0.43965079318216815,10476
2.7204699999995086,-0.45728420904269146,10475
2.7371599999995055,-0.47134153235718834,10473
2.7538499999995025,-0.4710274897264272,10470
2.7705399999994995,-0.44571981044651987,10469
2.7872299999994965,-0.39840258027697656,10468
2.8039199999994935,-0.3401618200668867,10467
2.8206099999994905,-0.2837704285697947,10464
2.8372999999994875,-0.2352081314219109,10461
2.8539899999994844,-0.1968863403386663,10460
2.8706799999994814,-0.1670865841887893,10456
2.8873699999994784,-0.14353664190035587,10455
2.9040599999994754,-0.12113811688251507,10453
2.9207499999994724,-0.09088643291073577,10452
2.9374399999994694,-0.05368462949436219,10450
2.9541299999994663,-0.018501887714528525,10448
2.9708199999994633,0.007431220266722255,10447
2.9875099999994603,0.022572827779965752,10446
