t_s,mean_log_separation,n_pairs
0.0,-2.6010625410360815,10801
0.016689999999996985,-1.4642359377930227,10799
0.03337999999999397,-0.8855301164335364,10798
0.050069999999990955,-0.6083507268386404,10796
0.06675999999998794,-0.49885209620396403,10795
0.08344999999998493,-0.5200729139524756,10793
0.10013999999998191,-0.6710575784362056,10791
0.1168299999999789,-0.9789293760759429,10789
0.13351999999997588,-1.3769311075927342,10788
0.15020999999997287,-1.2596058351764137,10786
0.16689999999996985,-0.9524831503381734,10783
0.18358999999996684,-0.6824722943277023,10781
0.20027999999996382,-0.5271243192349594,10779
0.2169699999999608,-0.48702280684372545,10778
0.2336599999999578,-0.5572229057519812,10777
0.2503499999999548,-0.7403352599949115,10774
0.26703999999995176,-0.9823970823157954,10773
0.28372999999994875,-1.0232261181585254,10770
0.30041999999994573,-0.938337029905074,10767
0.3171099999999427,-0.7820440308347855,10765
0.3337999999999397,-0.6080756553930244,10764
0.3504899999999367,-0.5165461096863256,10763
0.36717999999993367,-0.525911057387873,10762
0.38386999999993066,-0.6434853828841837,10761
0.40055999999992764,-0.8554645796635868,10760
0.4172499999999246,-1.0026704372770365,10759
0.4339399999999216,-0.9986326733927479,10758
0.4506299999999186,-1.0060376220978677,10756
0.4673199999999156,-0.8778601132412543,10755
0.48400999999991257,-0.7011639636482767,10752
0.5006999999999096,-0.6399743859896291,10748
0.5173899999999065,-0.6953596349649722,10744
0.5340799999999035,-0.8462013309787526,10741
0.5507699999999005,-0.9331390121402229,10740
0.5674599999998975,-0.8629630287346362,10739
0.5841499999998945,-0.8275698704776975,10737
0.6008399999998915,-0.8790425644913179,10736
0.6175299999998884,-0.8899613585034092,10735
0.6342199999998854,-0.7987739392667671,10733
0.6509099999998824,-0.7897148807722105,10731
0.6675999999998794,-0.8655089778724734,10728
0.6842899999998764,-0.8866981649635156,10726
0.7009799999998734,-0.7465423711026558,10725
0.7176699999998704,-0.6392274708179329,10724
0.7343599999998673,-0.6263793417144297,10723
0.7510499999998643,-0.6975774676487558,10722
0.7677399999998613,-0.7751167323484089,10720
0.7844299999998583,-0.8001381416989065,10719
0.8011199999998553,-0.8491173680392414,10717
0.8178099999998523,-0.8680281333508747,10714
0.8344999999998493,-0.752411179925439,10712
0.8511899999998462,-0.6173308552356682,10712
0.8678799999998432,-0.5684274326622506,10710
0.8845699999998402,-0.6214188314981954,10708
0.9012599999998372,-0.7725370401112004,10705
0.9179499999998342,-0.9408068640770288,10703
0.9346399999998312,-1.0100341989216086,10701
0.9513299999998281,-1.0178828224623004,10698
0.9680199999998251,-0.849651154904116,10696
0.9847099999998221,-0.6441234258765031,10694
1.001399999999819,-0.5326734470658935,10690
1.018089999999816,-0.5302406737939931,10688
1.034779999999813,-0.6479029355776401,10686
1.05146999999981,-0.9199604176686714,10684
1.068159999999807,-1.3388020077532772,10683
1.084849999999804,-1.4042007339228557,10681
1.101539999999801,-1.0964828364710597,10679
1.118229999999798,-0.7541433034954419,10676
1.134919999999795,-0.5448906719045181,10673
1.151609999999792,-0.46537696098086845,10672
1.168299999999789,-0.5015268161148063,10671
1.184989999999786,-0.6536564907157717,10670
1.201679999999783,-0.92078594947651,10668
1.21836999999978,-1.1843232517945157,10666
1.235059999999777,-1.1379721544210444,10665
1.2517499999997739,-0.8543020029971008,10664
1.2684399999997709,-0.6104678341048972,10663
1.2851299999997678,-0.47731832433378735,10662
1.3018199999997648,-0.4511120537011142,10661
1.3185099999997618,-0.5307116277374531,10660
1.3351999999997588,-0.7137823186349046,10658
1.3518899999997558,-0.9647982697542988,10656
1.3685799999997528,-1.1019534094828414,10655
1.3852699999997498,-0.9750940026009118,10654
1.4019599999997467,-0.7305107482181799,10653
1.4186499999997437,-0.5494428175571967,10652
1.4353399999997407,-0.47140545739648976,10651
1.4520299999997377,-0.49848369259324143,10649
1.4687199999997347,-0.6375283010604296,10647
1.4854099999997317,-0.9000146835626855,10646
1.5020999999997287,-1.1974085513400958,10645
1.5187899999997256,-1.2935729278644068,10644
1.5354799999997226,-1.0915884057606582,10643
1.5521699999997196,-0.7671564329029905,10641
1.5688599999997166,-0.5862092873018012,10640
1.5855499999997136,-0.5379786453579304,10639
1.6022399999997106,-0.6091609864531656,10638
1.6189299999997075,-0.7901222305976184,10636
1.6356199999997045,-0.9981500149984163,10634
1.6523099999997015,-1.0488991545367583,10632
1.6689999999996985,-1.0208599260285156,10631
1.6856899999996955,-0.932410926753127,10629
1.7023799999996925,-0.7279542175228981,10626
1.7190699999996895,-0.6143209877394349,10624
1.7357599999996864,-0.6122374263458568,10622
1.7524499999996834,-0.7094990212633235,10620
1.7691399999996804,-0.8318645164456447,10617
1.7858299999996774,-0.8253891179176409,10615
1.8025199999996744,-0.7527484751802116,10611
1.8192099999996714,-0.7267323710709769,10609
1.8358999999996684,-0.7243936989861022,10608
1.8525899999996653,-0.6626523751358724,10607
1.8692799999996623,-0.6352621962789998,10606
1.8859699999996593,-0.6834700892880393,10605
1.9026599999996563,-0.7790127589666745,10604
1.9193499999996533,-0.7961603046018406,10602
1.9360399999996503,-0.7233564711796981,10601
1.9527299999996472,-0.6909294652352443,10598
1.9694199999996442,-0.7384722308941585,10595
1.9861099999996412,-0.8208053477073757,10592
2.002799999999638,-0.7988303895393287,10590
2.019489999999635,-0.8065291413223186,10589
2.036179999999632,-0.8822006609597007,10588
2.052869999999629,-0.8693103366424488,10587
2.069559999999626,-0.7336910635902076,10587
2.086249999999623,-0.641360496895554,10586
2.10293999999962,-0.6485173820737931,10585
2.119629999999617,-0.7799950573837252,10583
2.136319999999614,-1.02722670116915,10581
2.153009999999611,-1.097132644086767,10579
2.169699999999608,-1.092977249694583,10578
2.186389999999605,-1.0066736488512975,10578
2.203079999999602,-0.7689836858142763,10577
2.219769999999599,-0.5881737622431986,10575
2.236459999999596,-0.516808847421114,10574
2.253149999999593,-0.5599581424659549,10571
2.26983999999959,-0.7190331414848802,10570
2.286529999999587,-0.9646755136323579,10569
2.303219999999584,-1.100240188606782,10567
2.319909999999581,-1.0563532007006393,10567
2.336599999999578,-0.8333881717410276,10567
2.353289999999575,-0.613323843667158,10566
2.369979999999572,-0.49089333532234886,10565
2.386669999999569,-0.47610393217891134,10563
2.403359999999566,-0.5666205477336073,10560
2.420049999999563,-0.7616413781242197,10559
2.43673999999956,-1.0099492144105005,10557
2.453429999999557,-1.1337661261950396,10556
2.470119999999554,-0.9850292826975982,10555
2.4868099999995508,-0.7222409089505537,10553
2.5034999999995478,-0.5402859996019185,10551
2.5201899999995447,-0.46900450127110305,10548
2.5368799999995417,-0.509634162624311,10547
2.5535699999995387,-0.6693456315464708,10546
2.5702599999995357,-0.9819999444522253,10543
2.5869499999995327,-1.4442337585395124,10541
2.6036399999995297,-1.5208970893779963,10538
