t_s,mean_log_separation,n_pairs
1.3161400000001322,-0.2435983396647368,16370
1.324470000000133,-0.2495211842329827,16369
1.3328000000001339,-0.2533867036918596,16368
1.3411300000001347,-0.2547934850542783,16366
1.3494600000001356,-0.2541721329869074,16365
1.3577900000001364,-0.2518842545906818,16364
1.3661200000001372,-0.24851604249574918,16361
1.374450000000138,-0.24536182440735446,16360
1.382780000000139,-0.24271478554253995,16359
1.3911100000001397,-0.24143262800113438,16359
1.3994400000001406,-0.24174416622205314,16358
1.4077700000001414,-0.2437076769367248,16357
1.4161000000001422,-0.24757958219606982,16356
1.424430000000143,-0.253064802910626,16354
1.432760000000144,-0.2599448537101607,16352
1.4410900000001448,-0.267988103149444,16351
1.4494200000001456,-0.27669741054978647,16349
1.4577500000001464,-0.2858484266697027,16347
1.4660800000001473,-0.29470702259424203,16346
1.474410000000148,-0.30265497785067175,16344
1.482740000000149,-0.30958913129462523,16341
1.4910700000001498,-0.3155368907148621,16341
1.4994000000001506,-0.3200780572366265,16341
1.5077300000001514,-0.3225366897134753,16338
1.5160600000001523,-0.32330033760569293,16336
1.5243900000001531,-0.32257561946698105,16335
1.532720000000154,-0.3198842192925526,16334
1.5410500000001548,-0.3150624931585061,16333
1.5493800000001556,-0.3097939720830663,16332
1.5577100000001565,-0.3047592093214604,16331
1.5660400000001573,-0.30027178920379644,16330
1.5743700000001581,-0.29659872288490546,16329
1.582700000000159,-0.29399244088573906,16328
1.5910300000001598,-0.2925799970310701,16327
1.5993600000001607,-0.2924811267774119,16326
1.6076900000001615,-0.29330545628493343,16323
1.6160200000001623,-0.2952880532399199,16321
1.6243500000001632,-0.29800911673092545,16320
1.632680000000164,-0.30077745528015926,16318
1.6410100000001648,-0.3034078945349615,16316
1.6493400000001657,-0.30587573509335003,16314
1.6576700000001665,-0.3079614278166495,16312
1.6660000000001673,-0.31045945548467724,16311
1.6743300000001682,-0.3133046774544222,16309
1.682660000000169,-0.3168538464138986,16308
1.6909900000001699,-0.3214808390776141,16306
1.6993200000001707,-0.32633237015124184,16303
1.7076500000001715,-0.3315216576860913,16299
1.7159800000001724,-0.33729611308765706,16294
1.7243100000001732,-0.3441183835609563,16293
1.732640000000174,-0.35121848093887154,16291
1.7409700000001749,-0.35856914555292396,16289
1.7493000000001757,-0.36602098912496767,16288
1.7576300000001766,-0.37348162375718136,16286
1.7659600000001774,-0.3807897172222662,16284
1.7742900000001782,-0.3877985257508008,16282
1.782620000000179,-0.3942449310650449,16281
1.79095000000018,-0.3996626108922491,16277
1.7992800000001807,-0.40438456395509387,16275
1.8076100000001816,-0.40839214721284883,16274
1.8159400000001824,-0.4116170732056747,16273
1.8242700000001832,-0.4141332873200006,16272
1.832600000000184,-0.41596884444689175,16271
1.840930000000185,-0.4171390761992801,16270
1.8492600000001858,-0.4172937959849675,16269
1.8575900000001866,-0.4168082250866899,16267
1.8659200000001874,-0.4160896407096951,16266
1.8742500000001883,-0.4149736597035693,16265
1.882580000000189,-0.41352492580685807,16264
1.89091000000019,-0.41183602538723163,16262
1.8992400000001908,-0.4100031095353624,16261
1.9075700000001916,-0.40810533893917933,16260
1.9159000000001924,-0.40528334966992924,16257
1.9242300000001933,-0.4015188736008292,16255
1.9325600000001941,-0.397844075527624,16254
1.940890000000195,-0.39469910136070824,16253
1.9492200000001958,-0.39276456573233304,16252
1.9575500000001966,-0.3920589278134806,16251
1.9658800000001975,-0.3927706300493438,16250
1.9742100000001983,-0.39475315338078815,16249
1.9825400000001991,-0.3983319002221844,16248
1.9908700000002,-0.4037124201306344,16247
1.9992000000002008,-0.4109483252856548,16246
2.0075300000002017,-0.4199065507845513,16244
2.0158600000002025,-0.4303813088020813,16242
2.0241900000002033,-0.4420151478711038,16240
2.032520000000204,-0.45442416835961197,16239
2.040850000000205,-0.46719395875198766,16238
2.049180000000206,-0.47977972329562263,16237
2.0575100000002067,-0.4915771365607765,16236
2.0658400000002075,-0.5020142387215166,16235
2.0741700000002083,-0.5102783423272454,16234
2.082500000000209,-0.5152746385482454,16233
2.09083000000021,-0.5159218938759746,16231
2.099160000000211,-0.5125074962481944,16228
2.1074900000002117,-0.505873665852274,16224
2.1158200000002125,-0.497507799938206,16223
2.1241500000002134,-0.488490708518214,16221
2.132480000000214,-0.4803306731701915,16220
2.140810000000215,-0.4733169780428182,16219
2.149140000000216,-0.46824342948084363,16218
2.1574700000002167,-0.4648173480806435,16216
2.1658000000002176,-0.46330120662913654,16213
2.1741300000002184,-0.46384077830857073,16212
2.1824600000002192,-0.46613268783500467,16211
2.19079000000022,-0.46962907374088364,16210
2.199120000000221,-0.47402147273825074,16208
2.2074500000002217,-0.4789165211179714,16206
2.2157800000002226,-0.48357160467221405,16206
2.2241100000002234,-0.48726354834653907,16204
2.2324400000002242,-0.4897829725266707,16202
2.240770000000225,-0.4910976703555676,16201
2.249100000000226,-0.49116421499402996,16200
