t_s,mean_log_separation,n_pairs
0.0,-2.814902093813521,16683
0.008330000000000837,-2.3846796611749888,16680
0.016660000000001673,-1.9684233781004632,16678
0.02499000000000251,-1.6700859946814623,16677
0.03332000000000335,-1.4495751356943671,16676
0.041650000000004184,-1.2837721931803219,16674
0.04998000000000502,-1.1582363253960148,16672
0.05831000000000586,-1.0642150629763556,16671
0.0666400000000067,-0.996147494837846,16668
0.07497000000000753,-0.9503160074219471,16664
0.08330000000000837,-0.9228127568504014,16661
0.0916300000000092,-0.9098871821889395,16659
0.09996000000001004,-0.9076846569188501,16657
0.10829000000001088,-0.9018886431764308,16656
0.11662000000001171,-0.8715336516894073,16654
0.12495000000001255,-0.8247228679843888,16653
0.1332800000000134,-0.7721340669149489,16650
0.14161000000001422,-0.720203847837366,16648
0.14994000000001506,-0.6706702377464626,16646
0.1582700000000159,-0.6252307726610594,16644
0.16660000000001673,-0.5844861574442287,16643
0.17493000000001757,-0.5486476822253571,16642
0.1832600000000184,-0.5179227268686836,16641
0.19159000000001924,-0.49254100965585534,16639
0.19992000000002008,-0.47105841811687493,16638
0.20825000000002092,-0.45179451544485605,16637
0.21658000000002176,-0.4336712763998202,16634
0.2249100000000226,-0.41459454782490707,16631
0.23324000000002343,-0.39250439414861393,16629
0.24157000000002427,-0.3675624604477546,16627
0.2499000000000251,-0.3409004480783132,16626
0.25823000000002594,-0.31274287651778837,16624
0.2665600000000268,-0.2840030737817229,16623
0.2748900000000276,-0.25542268453948097,16621
0.28322000000002845,-0.22797923203484338,16617
0.2915500000000293,-0.20193584208955812,16611
0.2998800000000301,-0.1783251960012911,16609
0.30821000000003096,-0.15720586168117448,16608
0.3165400000000318,-0.13883871266624787,16605
0.32487000000003263,-0.12304428548671387,16602
0.33320000000003347,-0.10992104157798709,16600
0.3415300000000343,-0.10001724488034927,16598
0.34986000000003514,-0.09354168129015679,16596
0.358190000000036,-0.08993623349162888,16594
0.3665200000000368,-0.08863699691469433,16592
0.37485000000003765,-0.08901584608422167,16590
0.3831800000000385,-0.09099378052126869,16589
0.3915100000000393,-0.09383849096669515,16588
0.39984000000004016,-0.09645163752317647,16586
0.408170000000041,-0.09802313073894273,16585
0.41650000000004184,-0.09686449483924618,16580
0.4248300000000427,-0.09349533740621097,16579
0.4331600000000435,-0.08732519632480877,16578
0.44149000000004435,-0.07747537511279609,16577
0.4498200000000452,-0.06427722602715057,16575
0.458150000000046,-0.04767922371095573,16573
