t_s,mean_log_separation,n_pairs
1.3852699999997498,-0.4963624271853104,10649
1.4019599999997467,-0.4324057279797814,10648
1.4186499999997437,-0.38429244941195584,10646
1.4353399999997407,-0.3666066318600578,10645
1.4520299999997377,-0.37654293801276245,10643
1.4687199999997347,-0.39968640860191806,10643
1.4854099999997317,-0.41166445742730706,10641
1.5020999999997287,-0.3878216460922957,10640
1.5187899999997256,-0.33511264527563456,10639
1.5354799999997226,-0.2600589517630558,10637
1.5521699999997196,-0.18319642314378237,10635
1.5688599999997166,-0.1389715992297528,10634
1.5855499999997136,-0.136031403691983,10631
1.6022399999997106,-0.16811701042002353,10629
1.6189299999997075,-0.2195779827049839,10626
1.6356199999997045,-0.2558930821490681,10624
1.6523099999997015,-0.25589777770422495,10623
1.6689999999996985,-0.21088240179500678,10621
1.6856899999996955,-0.1354278029949365,10619
1.7023799999996925,-0.07071252728614735,10617
1.7190699999996895,-0.040003333812513045,10614
1.7357599999996864,-0.0407323479565307,10613
1.7524499999996834,-0.066177592086918,10611
1.7691399999996804,-0.09737211266923139,10610
1.7858299999996774,-0.10215107262270459,10607
1.8025199999996744,-0.0713878238214175,10606
1.8192099999996714,-0.025873418821580122,10605
1.8358999999996684,0.007871929948072027,10603
1.8525899999996653,0.01945124170364256,10602
1.8692799999996623,0.005852457875170897,10600
1.8859699999996593,-0.029641406790281898,10598
1.9026599999996563,-0.07573904564064979,10596
1.9193499999996533,-0.10423019874105482,10594
1.9360399999996503,-0.10390001582088755,10592
1.9527299999996472,-0.0822170524478836,10589
1.9694199999996442,-0.052106722031936684,10586
1.9861099999996412,-0.03095617591784646,10584
2.002799999999638,-0.027488134353981133,10582
2.019489999999635,-0.0459054111268739,10581
2.036179999999632,-0.07928168401994273,10580
2.052869999999629,-0.10029143382052468,10579
2.069559999999626,-0.10153531616619785,10575
2.086249999999623,-0.0905713095925295,10572
2.10293999999962,-0.0786999710255859,10570
2.119629999999617,-0.08174751402492597,10568
2.136319999999614,-0.10617343692252851,10566
2.153009999999611,-0.15297143842055194,10565
2.169699999999608,-0.21351303955428888,10564
2.186389999999605,-0.2587923978029011,10562
2.203079999999602,-0.2792258836296186,10561
2.219769999999599,-0.27844954255996807,10561
2.236459999999596,-0.2702862730690481,10560
2.253149999999593,-0.2603743441635317,10557
2.26983999999959,-0.2597424274458216,10555
2.286529999999587,-0.276181646705019,10554
2.303219999999584,-0.30533162864763336,10551
2.319909999999581,-0.32821330051975034,10549
2.336599999999578,-0.34625310411239857,10547
2.353289999999575,-0.36500736716854554,10544
2.369979999999572,-0.38834752449080767,10542
2.386669999999569,-0.4140792492714262,10541
2.403359999999566,-0.4437205749706388,10537
2.420049999999563,-0.47160898472781426,10536
2.43673999999956,-0.5068503192667659,10534
2.453429999999557,-0.5379101651540469,10530
2.470119999999554,-0.5662290250859394,10529
2.4868099999995508,-0.6022139521746452,10527
2.5034999999995478,-0.6507762771427326,10525
2.5201899999995447,-0.6995267233746458,10524
2.5368799999995417,-0.7279725609401801,10523
2.5535699999995387,-0.7149496300403042,10521
2.5702599999995357,-0.6635497709933954,10518
2.5869499999995327,-0.5926518670178451,10516
2.6036399999995297,-0.5177012332308955,10516
2.6203299999995266,-0.46471741181612547,10513
2.6370199999995236,-0.43875735195878096,10511
2.6537099999995206,-0.4398294658675948,10509
2.6703999999995176,-0.45463345187187953,10507
2.6870899999995146,-0.46112055016765374,10506
2.7037799999995116,-0.4451820264940965,10505
2.7204699999995086,-0.41287623885392055,10504
2.7371599999995055,-0.3797597449575428,10503
2.7538499999995025,-0.35761517515280683,10500
2.7705399999994995,-0.3495876287891119,10499
2.7872299999994965,-0.3517108849391049,10498
2.8039199999994935,-0.3568587222819555,10497
2.8206099999994905,-0.3503185099834671,10496
2.8372999999994875,-0.31446465708893157,10495
2.8539899999994844,-0.25928926384052237,10494
2.8706799999994814,-0.1997911297485515,10493
2.8873699999994784,-0.15375995307729678,10491
2.9040599999994754,-0.12695711041189178,10490
2.9207499999994724,-0.12097379579488719,10488
2.9374399999994694,-0.12937340477504675,10486
2.9541299999994663,-0.13611452284349412,10486
2.9708199999994633,-0.12721082716686535,10483
2.9875099999994603,-0.09705537526113572,10481
