Frequency_Hz,amplitude
2.7500735011427566,0.002401631470946635
2.7545966483485835,0.0013528958452359223
2.7591197955544104,0.003240749036152187
2.7636429427602374,0.0028661510861291294
2.7681660899660643,0.0019985232696384863
2.772689237171891,0.001029440248467138
2.777212384377718,0.002827173133168637
2.781735531583545,0.0018668979668769409
2.786258678789372,0.0006420585910129458
2.790781825995199,0.0019332763252324374
2.7953049732010258,0.0031883715421424357
2.7998281204068527,0.001624292262385276
2.80435126761268,0.0021152978361739317
2.8088744148185065,0.0035891620400331993
2.813397562024333,0.0024006660065490214
2.8179207092301604,0.0020997495442909237
2.822443856435987,0.0033503283842559496
2.8269670036418137,0.002763181174454871
2.8314901508476407,0.0012738693269366155
2.836013298053468,0.0031472524452628246
2.8405364452592945,0.0018526478168783512
2.8450595924651214,0.0019186304041255203
2.8495827396709483,0.0021780328837981383
2.8541058868767752,0.00409788089773836
2.858629034082602,0.0027736824329024344
2.863152181288429,0.0008874437523227369
2.867675328494256,0.0018230448953837867
2.872198475700083,0.0021970535859269246
2.87672162290591,0.0004948976604332504
2.8812447701117367,0.0035106255823227784
2.885767917317564,0.00322793016986649
2.8902910645233906,0.0015033139511964457
2.894814211729217,0.0006163905267007712
2.8993373589350444,0.0023020052283340064
2.9038605061408718,0.002155526884280997
2.9083836533466982,0.0019054041989753285
2.912906800552525,0.0023468911549481483
2.917429947758352,0.0029597932993940634
2.921953094964179,0.0019214724784633714
2.926476242170006,0.003357739092076086
2.930999389375833,0.00248572987369795
2.93552253658166,0.001078090669863549
2.9400456837874867,0.0027811275861279474
2.9445688309933136,0.003064923662012674
2.9490919781991405,0.0018053172855004825
2.9536151254049674,0.002555215997153435
2.9581382726107943,0.006310030643903794
2.962661419816621,0.004692481679782796
2.967184567022448,0.0024689416277227103
2.9717077142282746,0.0029760497658289165
2.976230861434101,0.0009285329142966216
2.9807540086399285,0.0025631948226604922
2.985277155845756,0.004028466365676676
2.9898003030515823,0.002964706547523364
2.994323450257409,0.004192794200266382
2.998846597463236,0.0014260118636267277
3.003369744669063,0.0027581588900094053
3.00789289187489,0.003153447661094751
3.012416039080717,0.0034669476397527783
3.016939186286544,0.0018675486037221562
3.0214623334923707,0.00207746741074524
3.0259854806981976,0.004736034899409973
3.0305086279040245,0.005244409148956619
3.0350317751098514,0.0022335614790416664
3.0395549223156784,0.003839873063229386
3.0440780695215053,0.0028945925877197805
3.048601216727332,0.0015059291777374786
