Frequency_Hz,bob1,bob2,bob3,bob4,bob5
1.0247279,0.005418228663891718,0.003034929692692529,0.001587138380077575,0.0010595113340524718,0.003710289793981884
1.03026697,0.003340929752137122,0.002362306760520941,0.0015552806811491952,0.00172095418551567,0.003533456262760615
1.03580604,0.0007838338430941476,0.0036112823554954763,0.0011126688413991266,0.0013450541401051497,0.0018073988696402422
1.04134511,0.0005977089530410346,0.0032506673215448607,0.0004986022499867093,0.0009616466685160832,0.0017305498818882003
1.04688418,0.0035160415246178705,0.0013949196663606321,0.0007679602305827587,0.001447171158187207,0.002197059257265452
1.05242325,0.0025173228637840783,0.002181648989368719,0.000622905952521814,0.001419516925792661,0.0021216438871810234
1.05796232,0.001092351079409827,0.002301756978609337,0.0022604318763775307,0.0006032874231812804,0.0014904367454594044
1.06350139,0.0031055349601418303,0.0022931522226690843,0.0016146846915729913,0.0018870302386076335,0.0012208654995570691
1.06904046,0.004028545122225044,0.0034983277314297413,0.0035730183166821495,0.0026994164856657156,0.0012896117002098315
1.07457953,0.010491927611397835,0.004735731510968813,0.0035041890711641865,0.0018473515417087763,0.006888179381853265
1.0801186,0.03242016627064322,0.0036599360071760336,0.023902268074788294,0.007761882419462438,0.029067093841815383
1.08565767,0.03469883261227373,0.006443452042719167,0.025102766362967273,0.0086900226119784,0.03272561455894217
1.09119674,0.010492141609105955,0.0019155439146307416,0.0063606240589648665,0.001632638150967692,0.012370925686510489
1.09673581,0.003688211969252244,0.0013008097423773154,0.002753368201116317,0.0019359831972674511,0.002355217160947222
1.10227488,0.004449851536390067,0.00389140672708027,0.00043011807710532923,0.000742359743193156,0.007333358730478139
1.10781395,0.0029699818715449235,0.0025812519331953965,0.002198491586602017,0.0005375690540666787,0.00607181281029224
1.11335302,0.001010047294699787,0.001861297527305601,0.0014878466525444492,0.000897083721015419,0.004300241986818888
1.11889209,0.001089744762112794,0.0020284974548759028,0.0011953686213938268,0.001422622975756099,0.0025511340175318185
1.12443116,0.0028610515955623072,0.0039006504998203443,0.001087726963017653,0.0017850291733759207,0.0008696465235088517
1.12997023,0.0025796358372544527,0.0027384269736018068,0.0011951416955064773,0.0011721317549745847,0.0012805855551286265
1.1355093,0.0005823629389443976,0.001239528897291679,0.0012768206413020613,0.0007553895280018591,0.0014312584578512145
1.14104837,0.0020417280119468585,0.0021102821043944273,0.0003899591843845608,0.0014129803772193654,0.00048089963975879327
1.14658744,0.0020781888905002286,0.003887436334653416,0.001058692934152464,0.0006143930205446246,0.0006058264266087712
1.15212651,0.0002511799793558309,0.0022437759207389572,0.001502034089017538,0.0015010331936866933,0.000922781822616209
1.15766558,0.001957746587188471,0.0004335341944199169,0.0025703478746764517,0.002379061880641334,0.0030571717979674586
1.16320465,0.00272226174207958,0.0012461910555404407,0.001520010398332042,0.0013736204471827538,0.004681259403929359
1.16874372,0.0012032356328212557,0.0018224223984214785,0.0008786512905425763,0.0010953142552123393,0.0042262786006284705
1.17428279,0.0010761163761262376,0.0009043636260217372,0.0001975003430037219,0.0006962836760564312,0.001931915412386356
1.17982186,0.002016574359304387,0.0011820154493262145,0.0006022650388307842,0.0006624681654261832,0.000621038719063703
1.18536093,0.0025907102665099256,0.0018309884951357076,0.001535678342512736,0.00018084125771442432,0.0011453763627339215
1.1909,0.0008264057349105563,0.002339990845110939,0.001154262350653758,0.0006641209192617506,0.002219898010715273
1.19643906,0.001806273079332922,0.00021228239989986084,0.0004401556419341574,0.0017133335885308782,0.0027594466531830485
1.20197813,0.001713169671603015,0.0016679284224619616,0.0017728785918116345,0.0006771400024872791,0.002413303098675929
1.2075172,0.001461396573076521,0.0025434434088953584,0.003033585405372222,0.0005957167555421504,0.0015215402691767979
1.21305627,0.002259577077801547,0.0012830710368070505,0.0024517687871620526,0.0004597172864778857,0.0007896514971959123
1.21859534,0.00322309241251279,0.003596519279527013,0.000835795024814432,0.0007690844928385017,0.0012725201591653054
1.22413441,0.004205318779649259,0.0035022031087752923,0.0012353422033421467,0.0007454337866328943,0.0026897695757727917
