Frequency_Hz,experiment,model_scale0p5
1.6380961385689743,0.0008753837435561703,0.012010403530136946
1.6452807707556802,0.0011471498583094872,0.03632028329644477
1.6524654029423862,0.0015877506062865652,0.03632028329644477
1.6596500351290924,0.0012277620136291751,0.042667921472178925
1.6668346673157983,0.0018910886925128676,0.042667921472178925
1.6740192995025045,0.001103289885219909,0.042667921472178925
1.6812039316892105,0.001369548002378725,0.01449043826370041
1.6883885638759164,0.0023686688877168007,0.01449043826370041
1.6955731960626224,0.00804122216782724,0.00539787818149986
1.7027578282493283,0.012276685645542513,0.00539787818149986
1.7099424604360345,0.007251303892196402,0.003133833561776202
1.7171270926227404,0.008530202479779767,0.003133833561776202
1.7243117248094466,0.014737737850342367,0.003133833561776202
1.7314963569961526,0.012498586335355234,0.006353925766727225
1.7386809891828583,0.005515011106011532,0.006353925766727225
1.7458656213695647,0.004465896664174028,0.010936124375727638
1.7530502535562706,0.002539044374489153,0.010936124375727638
1.7602348857429766,0.000980850171640545,0.011098313219154653
1.7674195179296828,0.0015358104990881615,0.011098313219154653
1.7746041501163887,0.0007718857715999623,0.011098313219154653
1.781788782303095,0.0009666980390622886,0.010647792167744991
1.7889734144898009,0.0007638004554297262,0.010647792167744991
1.7961580466765068,0.0020274416050021903,0.01051122789164161
1.8033426788632128,0.0019753056516020728,0.01051122789164161
1.810527311049919,0.0018056071136723255,0.005379108192760667
1.8177119432366249,0.005667722768010386,0.005379108192760667
1.8248965754233308,0.012316456346378768,0.005379108192760667
1.832081207610037,0.03389229728808246,0.0028602504757830817
1.839265839796743,0.3952682279119382,0.0028602504757830817
1.846450471983449,0.8867527217823845,0.003239344283133166
1.853635104170155,0.6287435770845268,0.003239344283133166
1.860819736356861,0.12074006130381068,0.09601906904649239
1.868004368543567,0.03519592170781319,0.09601906904649239
1.8751890007302727,0.012349185247075954,0.6667050626078667
1.8823736329169791,0.005771924134148156,0.6667050626078667
1.889558265103685,0.002933251249146453,0.6667050626078667
1.8967428972903912,0.002254427195840935,1.0
1.9039275294770968,0.0010166585362363834,1.0
1.9111121616638032,0.0014453017196489261,0.3837741931839846
1.918296793850509,0.0012738889404957459,0.3837741931839846
1.9254814260372155,0.001191732131564045,0.10149279524582573
1.9326660582239208,0.0009649313507001862,0.10149279524582573
1.9398506904106276,0.0020974843000262228,0.10149279524582573
1.9470353225973331,0.002925615400124936,0.03679296006643557
1.9542199547840395,0.0022535084427058533,0.03679296006643557
1.9614045869707453,0.009228548532190016,0.015227762857880217
1.9685892191574517,0.014274508322687788,0.015227762857880217
1.9757738513441572,0.006848171774660318,0.009222148667614
1.982958483530864,0.003696263849502534,0.009222148667614
1.9901431157175693,0.0029773999550848666,0.009222148667614
1.9973277479042757,0.0018273794801306478,0.005581960286423663
