Frequency_Hz,experiment,model_scale0p5
0.62591488,0.003929888077416498,0.00030021559124445124
0.63145395,0.003302339252439556,0.00030021559124445124
0.63699302,0.0016202125153827018,0.00030021559124445124
0.64253209,0.0011854331387374018,0.00031836829287891467
0.64807116,0.0023245543053937254,0.00031836829287891467
0.65361023,0.002217129138898017,0.00031836829287891467
0.6591493,0.002582798538321567,0.0005489611580449936
0.66468837,0.003143565240524068,0.0005489611580449936
0.67022744,0.0036308563862517762,0.0005489611580449936
0.67576651,0.003729552809184669,0.0005305690567010415
0.68130558,0.0029031257628431627,0.0005305690567010415
0.68684465,0.0025024004124930602,0.0005305690567010415
0.69238372,0.00219041466944112,0.0009761346791925493
0.69792279,0.002318855046290196,0.0009761346791925493
0.70346186,0.002538564602736105,0.0009761346791925493
0.70900093,0.002445879572360146,0.0010905445205259116
0.71454,0.002239350795026821,0.0010905445205259116
0.72007907,0.0020968682643837284,0.0010905445205259116
0.72561814,0.003423104353258314,0.0008065499338413379
0.73115721,0.0025487669323711205,0.0008065499338413379
0.73669628,0.0015907366496853994,0.0008065499338413379
0.74223535,0.0012803460229351537,0.0005082272099596525
0.74777442,0.0030954155954309704,0.0005082272099596525
0.75331349,0.002754860468734423,0.0005082272099596525
0.75885256,0.002061411024782007,0.0017249133151480789
0.76439162,0.002027810243683916,0.0017249133151480789
0.76993069,0.002068673507950979,0.0017249133151480789
0.77546976,0.0018231610332260662,0.0022417570580240734
0.78100883,0.002299363156948015,0.0022417570580240734
0.7865479,0.002160662919167835,0.0022417570580240734
0.79208697,0.0019305243347360293,0.002031663304827662
0.79762604,0.0020709518779762864,0.002031663304827662
0.80316511,0.0026262293091954218,0.002031663304827662
0.80870418,0.0018497231069148445,0.0016920577674306222
0.81424325,0.0022247253331497954,0.0016920577674306222
0.81978232,0.0027975719388324727,0.0016920577674306222
0.82532139,0.0025570712783439834,0.0023114121222152827
0.83086046,0.0025917767902374563,0.0023114121222152827
0.83639953,0.0020772798428583725,0.0023114121222152827
0.8419386,0.002821495841565866,0.005185171412409414
0.84747767,0.0023375872971056182,0.005185171412409414
0.85301674,0.00136587492300576,0.005185171412409414
0.85855581,0.002134848339743927,0.008259048058859618
0.86409488,0.0017831540503297743,0.008259048058859618
0.86963395,0.0014308060602003046,0.008259048058859618
0.87517302,0.002136433452197305,0.009187953993416254
0.88071209,0.002597214514346353,0.009187953993416254
0.88625116,0.0018310244715746703,0.009187953993416254
0.89179023,0.0021485134892898303,0.0077165281281708605
0.8973293,0.0022513867672403036,0.0077165281281708605
0.90286837,0.0022028184037484423,0.0077165281281708605
0.90840744,0.0016847395337091983,0.011906379354935596
0.91394651,0.0016681613858871513,0.011906379354935596
0.91948558,0.0021139515034169915,0.011906379354935596
0.92502465,0.0022380006484537533,0.024005182417789404
0.93056372,0.001519276129025378,0.024005182417789404
0.93610279,0.0018569911932141898,0.024005182417789404
0.94164186,0.00212657878406757,0.024005182417789404
0.94718093,0.0013697667365345073,0.021862303695568044
0.95272,0.0010102464728009256,0.021862303695568044
0.95825907,0.0012911367460665467,0.021862303695568044
0.96379814,0.001758364347517958,0.007081106294259787
0.96933721,0.0015024557016979116,0.007081106294259787
0.97487628,0.0011662379442501233,0.007081106294259787
0.98041534,0.0014828871101800656,0.007946932770830176
0.98595441,0.0016679016224135962,0.007946932770830176
0.99149348,0.002129317620946164,0.007946932770830176
0.99703255,0.0022643020904503024,0.009219461157442268
1.00257162,0.0016412378384683328,0.009219461157442268
1.00811069,0.0014968074854240366,0.009219461157442268
1.01364976,0.0019303478367215642,0.008515599911237041
1.01918883,0.0021645464904384965,0.008515599911237041
1.0247279,0.0026743299464435555,0.008515599911237041
1.03026697,0.0023455519974750847,0.022821463310347498
1.03580604,0.0018019271250239784,0.022821463310347498
1.04134511,0.001444277746961356,0.022821463310347498
1.04688418,0.0016773826378921515,0.03966106826277948
1.05242325,0.0016641388801272386,0.03966106826277948
1.05796232,0.001608909148516892,0.03966106826277948
1.06350139,0.0019736519203339678,0.0435208439300098
1.06904046,0.0030512871149841877,0.0435208439300098
1.07457953,0.004929902664311542,0.0435208439300098
1.0801186,0.017666059593584686,0.01589541395966562
1.08565767,0.019714693584580136,0.01589541395966562
1.09119674,0.005829565405073082,0.01589541395966562
1.09673581,0.0023028171917111855,0.013657489210020366
1.10227488,0.0029682053559937265,0.013657489210020366
1.10781395,0.0026469882913385564,0.013657489210020366
1.11335302,0.0018301067896777806,0.02730066934997348
1.11889209,0.0016420787768274786,0.02730066934997348
1.12443116,0.002096899762298201,0.02730066934997348
1.12997023,0.0017477011231937323,0.057326479137418174
1.1355093,0.001079423672453966,0.057326479137418174
1.14104837,0.0012568515305993303,0.057326479137418174
1.14658744,0.0016712149075832428,0.0975131975570161
1.15212651,0.0014033428556013477,0.0975131975570161
1.15766558,0.002034123045760763,0.0975131975570161
1.16320465,0.002104653807966498,0.04673600652206158
1.16874372,0.0017313142182715047,0.04673600652206158
1.17428279,0.0008746968405852554,0.04673600652206158
1.17982186,0.0009472444181179143,0.1706737708385279
1.18536093,0.001380287308446676,0.1706737708385279
1.1909,0.0014415600065695027,0.1706737708385279
1.19643906,0.0012415677100149351,0.34160705590767787
1.20197813,0.0015974428861832742,0.34160705590767787
1.2075172,0.0019082027570533702,0.34160705590767787
1.21305627,0.0014393255459452553,0.2890876969634747
1.21859534,0.001852183479467526,0.2890876969634747
1.22413441,0.0022897393452427353,0.2890876969634747
1.22967348,0.0017048894287793033,0.06250933827259024
1.23521255,0.0013984923898662832,0.06250933827259024
1.24075162,0.0013124241094255786,0.06250933827259024
1.24629069,0.0015647838579353898,0.06970953570347112
1.25182976,0.0019296758459711445,0.06970953570347112
1.25736883,0.0025078583908916077,0.06970953570347112
1.2629079,0.002619579321374308,0.03221093619437931
1.26844697,0.0017183387552594642,0.03221093619437931
1.27398604,0.006452386266390438,0.03221093619437931
1.27952511,0.008607983326829311,0.07536447654105562
1.28506418,0.0035844087303608303,0.07536447654105562
1.29060325,0.001369845099807332,0.07536447654105562
1.29614232,0.002001115371807283,0.1400629222057662
1.30168139,0.0012911131903623316,0.1400629222057662
1.30722046,0.0010154824202927176,0.1400629222057662
1.31275953,0.0016679083497583773,0.07779562181254433
1.3182986,0.001725900407515544,0.07779562181254433
1.32383767,0.0008863297825628508,0.07779562181254433
1.32937674,0.001276460054638211,0.01866657754241127
1.33491581,0.0015598629936795978,0.01866657754241127
1.34045488,0.0016336284402858328,0.01866657754241127
1.34599395,0.00224080826662045,0.01835827449530145
1.35153302,0.0024335189951872342,0.01835827449530145
1.35707209,0.002226652902544657,0.01835827449530145
1.36261116,0.002644916762262881,0.0369222178947848
1.36815023,0.004193353110682343,0.0369222178947848
1.3736893,0.014105799510073277,0.0369222178947848
1.37922837,0.03397808703765803,0.0768360542880299
1.38476744,0.08153043717925729,0.0768360542880299
1.39030651,0.44855127809030165,0.0768360542880299
1.39584558,1.0,0.3349482282432092
1.40138465,0.6091977149137208,0.3349482282432092
1.40692372,0.043538396268006783,0.3349482282432092
1.41246279,0.003001688331226359,0.7804769134556457
1.41800185,0.004954337093070503,0.7804769134556457
1.42354092,0.002388772607080596,0.7804769134556457
1.42907999,0.00149089657665896,0.4893004508168263
1.43461906,0.0014201042246711115,0.4893004508168263
1.44015813,0.0017970951270970495,0.4893004508168263
1.4456972,0.0009277152007823898,0.05579027569503945
1.45123627,0.0016673411813265652,0.05579027569503945
1.45677534,0.002163302846432135,0.05579027569503945
1.46231441,0.0018308939662231049,0.011046225189218434
1.46785348,0.001382845687291504,0.011046225189218434
1.47339255,0.0017215761767832292,0.011046225189218434
1.47893162,0.00205072989437926,0.009739761431278178
1.48447069,0.00161607683876332,0.009739761431278178
1.49000976,0.0007179497959735721,0.009739761431278178
1.49554883,0.001002914782181167,0.008795297849771342
1.5010879,0.0011585276568039922,0.008795297849771342
1.50662697,0.0016557949365773397,0.008795297849771342
1.51216604,0.0014261426560833123,0.005676202755583094
1.51770511,0.0015510732083746186,0.005676202755583094
1.52324418,0.0015345859338257953,0.005676202755583094
1.52878325,0.0013092467343578356,0.003520919342265078
1.53432232,0.00160188001381298,0.003520919342265078
1.53986139,0.0014396697325422866,0.003520919342265078
1.54540046,0.0015703955271596205,0.002863878414857182
1.55093953,0.001930126936959093,0.002863878414857182
1.5564786,0.0017185131541533351,0.002863878414857182
1.56201767,0.001490278273295297,0.001528039692737847
1.56755674,0.0008779346654337168,0.001528039692737847
1.57309581,0.0011428951365359946,0.001528039692737847
1.57863488,0.0011084365952987562,0.0011505948853823794
1.58417395,0.0014242101989048747,0.0011505948853823794
1.58971302,0.0011759518522434461,0.0011505948853823794
1.59525209,0.0012116055047136985,0.0006507975632056949
1.60079116,0.0009903625023328917,0.0006507975632056949
1.60633023,0.0008223218187525063,0.0006507975632056949
1.6118693,0.001170585597217442,0.0007563634658062742
1.61740837,0.0009852290393088405,0.0007563634658062742
1.62294744,0.0011399032377686397,0.0007563634658062742
1.62848651,0.0017139918253733562,0.001256057081127576
1.63402557,0.00139574838465273,0.001256057081127576
1.63956464,0.0013877493266597747,0.001256057081127576
1.64510371,0.0016043563108649446,0.001154704540399479
1.65064278,0.0015776964305177505,0.001154704540399479
1.65618185,0.0008947782319472847,0.001154704540399479
1.66172092,0.0008224631964524039,0.0009158272649107297
1.66725999,0.0009952515937496503,0.0009158272649107297
1.67279906,0.0010773881722667051,0.0009158272649107297
1.67833813,0.0010921733232112988,0.0007780378102156859
1.6838772,0.0010011984298735515,0.0007780378102156859
1.68941627,0.0012098522866512518,0.0007780378102156859
1.69495534,0.0016214152319570087,0.0005601379280973766
1.70049441,0.0014638278945455741,0.0005601379280973766
1.70603348,0.0012090031210043285,0.0005601379280973766
1.71157255,0.0010532045790504997,0.0006774044416516087
1.71711162,0.0009172547836178922,0.0006774044416516087
1.72265069,0.001165480841598889,0.0006774044416516087
1.72818976,0.0008016313827505974,0.0006550366955322732
1.73372883,0.0008830990484383647,0.0006550366955322732
1.7392679,0.0012308570735631793,0.0006550366955322732
1.74480697,0.0018227993107361887,0.0007208291484053966
1.75034604,0.0012571931757976672,0.0007208291484053966
1.75588511,0.0006274570846992529,0.0007208291484053966
1.76142418,0.0010067060623279833,0.000760834250081363
1.76696325,0.0007057500775513076,0.000760834250081363
1.77250232,0.0009893612266863832,0.000760834250081363
1.77804139,0.0014775207694190595,0.0005539698324740317
1.78358046,0.0015706794439256577,0.0005539698324740317
1.78911953,0.0011271504956154156,0.0005539698324740317
1.7946586,0.0005817226417128722,0.0004222813426474571
1.80019767,0.000991897795543665,0.0004222813426474571
1.80573674,0.0012278733367482979,0.0004222813426474571
1.81127581,0.0009059086329622643,0.0003141005404036385
1.81681488,0.001017724969572675,0.0003141005404036385
1.82235395,0.001243196140233692,0.0003141005404036385
1.82789302,0.0010204920593181164,0.00018803010301040256
1.83343209,0.001350029951204686,0.00018803010301040256
1.83897116,0.000993755067414323,0.00018803010301040256
1.84451023,0.0007199155015955651,0.0003706476111745864
1.85004929,0.0007868007611098421,0.0003706476111745864
1.85558836,0.0009770965895969986,0.0003706476111745864
1.86112743,0.0009554562993597219,0.00069028138928834
1.8666665,0.0012187431479464517,0.00069028138928834
1.87220557,0.0035929430998897375,0.00069028138928834
1.87774464,0.004226890545064828,0.0007386616704610308
1.88328371,0.0017202483068587042,0.0007386616704610308
1.88882278,0.0013977749565538124,0.0007386616704610308
1.89436185,0.0008474023199290436,0.0008296694315761358
1.89990092,0.0006292590026862189,0.0008296694315761358
1.90543999,0.001057618001963916,0.0008296694315761358
1.91097906,0.0010983199944468991,0.0010888599565638043
1.91651813,0.0012533557494546768,0.0010888599565638043
1.9220572,0.0017549254915520478,0.0010888599565638043
1.92759627,0.0013882861205672422,0.001098649317089673
1.93313534,0.0008330059220917288,0.001098649317089673
1.93867441,0.0011069469050144678,0.001098649317089673
1.94421348,0.001412420450263579,0.0008258497671035778
1.94975255,0.0012790541091847064,0.0008258497671035778
1.95529162,0.0006596574404331751,0.0008258497671035778
1.96083069,0.0012219947525469847,0.0007453153448335701
1.96636976,0.001093380180929354,0.0007453153448335701
1.97190883,0.0012278003723620705,0.0007453153448335701
1.9774479,0.0013005836162749234,0.0007670761558462805
1.98298697,0.0009118253987063711,0.0007670761558462805
1.98852604,0.0008034650079550163,0.0007670761558462805
1.99406511,0.001189373135855689,0.002778768394895746
1.99960418,0.0012086282775892287,0.002778768394895746
2.00514325,0.0011053388391242885,0.002778768394895746
2.01068232,0.001352298770686375,0.002695100122484613
2.01622139,0.0017173436834608989,0.002695100122484613
2.02176046,0.0012958744221149277,0.002695100122484613
2.02729953,0.0009264210429170236,0.0042785551802390345
2.0328386,0.0006965712625412497,0.0042785551802390345
2.03837767,0.0012419952405306768,0.0042785551802390345
2.04391674,0.0012856611454972115,0.004029998160486976
2.04945581,0.001351016187490539,0.004029998160486976
2.05499488,0.0012069522656485451,0.004029998160486976
2.06053395,0.0009583385860500602,0.0013713275504490165
2.06607302,0.0008849710587876979,0.0013713275504490165
2.07161208,0.0009658832192615966,0.0013713275504490165
2.07715115,0.0011812710225637462,0.0024188812732892574
2.08269022,0.000987264866987028,0.0024188812732892574
2.08822929,0.0012215639745354566,0.0024188812732892574
2.09376836,0.0011665555825668803,0.0025608819399780477
2.09930743,0.0012828325536467023,0.0025608819399780477
2.1048465,0.001142010711972052,0.0025608819399780477
2.11038557,0.0011585583204680278,0.00570957519774099
2.11592464,0.0014154256942738674,0.00570957519774099
2.12146371,0.001360632056047758,0.00570957519774099
2.12700278,0.002059431909845344,0.011462895984254555
2.13254185,0.0018518428735531318,0.011462895984254555
2.13808092,0.0015432107466251826,0.011462895984254555
2.14361999,0.0014497309470525713,0.017523390007556202
2.14915906,0.0019659935858263766,0.017523390007556202
2.15469813,0.0020372801589377096,0.017523390007556202
2.1602372,0.0018238501112042952,0.013557806564243604
2.16577627,0.006323696028870242,0.013557806564243604
2.17131534,0.013360355826458725,0.013557806564243604
2.17685441,0.033294814999183374,0.012216797604065441
2.18239348,0.20908241231758545,0.012216797604065441
2.18793255,0.4677960184548457,0.012216797604065441
2.19347162,0.26282531266732284,0.01119985339523889
2.19901069,0.00816422546729694,0.01119985339523889
2.20454976,0.003868901071401104,0.01119985339523889
2.21008883,0.00330259666440486,0.02088224268825765
2.2156279,0.0014517506341911162,0.02088224268825765
2.22116697,0.0015941881474427452,0.02088224268825765
2.22670604,0.0015402152100185223,0.019272443666753285
2.23224511,0.0009416907242645067,0.019272443666753285
2.23778418,0.0013728839359464923,0.019272443666753285
2.24332325,0.001624820199793582,0.04064508769865892
2.24886232,0.0016199860600216972,0.04064508769865892
2.25440139,0.00184183153904526,0.04064508769865892
2.25994046,0.0012539092147480452,0.07193618384687864
2.26547953,0.0011548172715903438,0.07193618384687864
2.2710186,0.0012885392545188147,0.07193618384687864
2.27655767,0.0012000212626260716,0.06160032769255531
2.28209674,0.0012563326951886755,0.06160032769255531
2.2876358,0.0009991997455400926,0.06160032769255531
2.29317487,0.0008372925771369969,0.12196127351144503
2.29871394,0.0009106489407149011,0.12196127351144503
2.30425301,0.0008540924854624397,0.12196127351144503
2.30979208,0.0007118723941183544,0.13234553337465224
2.31533115,0.0009985534343231412,0.13234553337465224
2.32087022,0.001389946498925225,0.13234553337465224
2.32640929,0.001278009725367012,0.41115622914410843
2.33194836,0.0012450082353454856,0.41115622914410843
2.33748743,0.0017352736188693673,0.41115622914410843
2.3430265,0.0032656431544438036,0.9065348204447273
2.34856557,0.002433706038113398,0.9065348204447273
2.35410464,0.00372119227435705,0.9065348204447273
2.35964371,0.010261269676094796,1.0
2.36518278,0.00816744199803874,1.0
2.37072185,0.002181278122873063,1.0
2.37626092,0.0013570827670909497,0.3913538648024544
2.38179999,0.0011361652919649704,0.3913538648024544
2.38733906,0.000946555135303612,0.3913538648024544
2.39287813,0.0009492363680335772,0.13260783563031714
2.3984172,0.0009874813644027392,0.13260783563031714
2.40395627,0.0015276153680730965,0.13260783563031714
2.40949534,0.001429823119652835,0.17638723528345
2.41503441,0.0009427653611461577,0.17638723528345
2.42057348,0.0009307888356089312,0.17638723528345
2.42611255,0.0010960846927607986,0.11920475975024887
2.43165162,0.001147430746240219,0.11920475975024887
2.43719069,0.0008436160456451613,0.11920475975024887
2.44272976,0.0007105567865153336,0.09027397998932163
2.44826883,0.0007742463464254592,0.09027397998932163
2.4538079,0.0009554223762354991,0.09027397998932163
2.45934697,0.0010974435743732517,0.06757562046490416
2.46488604,0.0008793385929764811,0.06757562046490416
2.47042511,0.0010989480978593254,0.06757562046490416
2.47596418,0.0015138062447793241,0.08588390188244514
2.48150325,0.001334773599897845,0.08588390188244514
2.48704232,0.0012793067763568217,0.08588390188244514
2.49258139,0.001251740921111307,0.11609469600849706
2.49812046,0.0009013567039433952,0.11609469600849706
2.50365952,0.000650884245369397,0.11609469600849706
2.50919859,0.0012190035735192973,0.09658060044184799
2.51473766,0.0012357417071053264,0.09658060044184799
2.52027673,0.0011610858588185272,0.09658060044184799
2.5258158,0.0008719764346492396,0.05513531275144252
2.53135487,0.0006666935058322633,0.05513531275144252
2.53689394,0.0006871124828920973,0.05513531275144252
2.54243301,0.0006893061354469592,0.02939793310109506
2.54797208,0.0009128650679873855,0.02939793310109506
2.55351115,0.0006442824351901738,0.02939793310109506
2.55905022,0.0005093293410443707,0.012731601197699572
2.56458929,0.0009999349948032125,0.012731601197699572
2.57012836,0.0010787052100746772,0.012731601197699572
2.57566743,0.0008477875246289405,0.010853413117912393
2.5812065,0.0006779940232111165,0.010853413117912393
2.58674557,0.0010533085366647296,0.010853413117912393
2.59228464,0.0008860942694444618,0.008252092510300502
2.59782371,0.0008444413315174578,0.008252092510300502
2.60336278,0.0008897309646635381,0.008252092510300502
2.60890185,0.0007514572039888718,0.011098547167633976
2.61444092,0.0007915584135272773,0.011098547167633976
2.61997999,0.0006371755117909624,0.011098547167633976
2.62551906,0.0006934063242807943,0.010474296611449527
2.63105813,0.0008831220615490971,0.010474296611449527
2.6365972,0.0011400750302789549,0.010474296611449527
2.64213627,0.0011285032736656926,0.011555508965079836
2.64767534,0.0025992532729572806,0.011555508965079836
2.65321441,0.00471714124480867,0.011555508965079836
2.65875348,0.005894723494862029,0.013367105525105246
2.66429255,0.0030812461808838554,0.013367105525105246
2.66983162,0.002284902558199053,0.013367105525105246
2.67537069,0.003706706023172211,0.022338086864092683
2.68090976,0.001668647239032558,0.022338086864092683
2.68644883,0.0009847468535139406,0.022338086864092683
2.6919879,0.0012372324682627346,0.01707109691365613
2.69752697,0.0011584214580856872,0.01707109691365613
2.70306604,0.0008239408329531186,0.01707109691365613
2.70860511,0.0004919704416195703,0.0057954930889082094
2.71414418,0.000769989078540368,0.0057954930889082094
2.71968324,0.0011267377720034692,0.0057954930889082094
2.72522231,0.0008834539137716844,0.0035700875319827647
2.73076138,0.0010474758008476824,0.0035700875319827647
2.73630045,0.0011901321923024927,0.0035700875319827647
2.74183952,0.0009318380138839242,0.005061964789775776
2.74737859,0.0009490741175772893,0.005061964789775776
2.75291766,0.0008935277344220567,0.005061964789775776
2.75845673,0.0007309020404119589,0.0051809242467786626
2.7639958,0.00044474022393766415,0.0051809242467786626
2.76953487,0.0006309677163802533,0.0051809242467786626
2.77507394,0.00117037455574628,0.0037516217072812727
2.78061301,0.0010098188255187506,0.0037516217072812727
2.78615208,0.001178522758191252,0.0037516217072812727
2.79169115,0.0021889406113575057,0.002300565078326685
2.79723022,0.00188988138874378,0.002300565078326685
2.80276929,0.0015434837446561545,0.002300565078326685
2.80830836,0.0009975825461327967,0.002300565078326685
2.81384743,0.0007209813153632559,0.0016314610430407301
2.8193865,0.0004495119292153539,0.0016314610430407301
2.82492557,0.0006963952647216689,0.0016314610430407301
2.83046464,0.000678173691984345,0.003004422437537449
2.83600371,0.0008896628725821891,0.003004422437537449
2.84154278,0.001045811071574069,0.003004422437537449
2.84708185,0.0009742294543595385,0.0020745808696328656
2.85262092,0.0007605812737942674,0.0020745808696328656
2.85815999,0.000988599368180812,0.0020745808696328656
2.86369906,0.0006268940768039827,0.00047778436824614796
2.86923813,0.0005122465590472778,0.00047778436824614796
2.8747772,0.0005790125911337469,0.00047778436824614796
2.88031627,0.0005675819239099071,0.0005954530924377314
2.88585534,0.0005226264816961124,0.0005954530924377314
2.89139441,0.0008033469446377604,0.0005954530924377314
2.89693348,0.0010595205818020495,0.0007529177854035968
2.90247255,0.0009322891685832953,0.0007529177854035968
2.90801162,0.0008240951612385341,0.0007529177854035968
2.91355069,0.0008245549373747097,0.0008311036569815505
2.91908976,0.0008604085216540954,0.0008311036569815505
2.92462883,0.0010032748565550623,0.0008311036569815505
2.9301679,0.0006281066550654359,0.0005758097738927629
2.93570697,0.0008738195634577335,0.0005758097738927629
2.94124603,0.001151132058815019,0.0005758097738927629
2.9467851,0.0012293510109042992,0.0006254760052314997
2.95232417,0.0009160667472747784,0.0006254760052314997
2.95786324,0.0011482507054861623,0.0006254760052314997
2.96340231,0.0010952075687025854,0.0004760901814935437
2.96894138,0.001150854018119721,0.0004760901814935437
2.97448045,0.0019590597238352578,0.0004760901814935437
2.98001952,0.001947753040495731,0.0002790764006713091
2.98555859,0.0010493416678917058,0.0002790764006713091
2.99109766,0.0007160158751994357,0.0002790764006713091
2.99663673,0.0006579050536300649,0.00020111123429971227
3.0021758,0.0010054144280677202,0.00020111123429971227
3.00771487,0.0011416830245011876,0.00020111123429971227
3.01325394,0.0008033655742071645,0.00020439537481284966
3.01879301,0.0006804160404854641,0.00020439537481284966
3.02433208,0.0007506429712932061,0.00020439537481284966
3.02987115,0.0008745086042693209,0.00036592681080857944
3.03541022,0.0011982040260350559,0.00036592681080857944
3.04094929,0.0010477931159133722,0.00036592681080857944
3.04648836,0.0005961205082988701,0.0004847982128284979
3.05202743,0.0007847891864669653,0.0004847982128284979
3.0575665,0.0007194417106739654,0.0004847982128284979
3.06310557,0.001014268452127194,0.0004796492765334865
3.06864464,0.0013282591313760863,0.0004796492765334865
3.07418371,0.0012897330306648532,0.0004796492765334865
3.07972278,0.0010194274405097836,0.0002538377947953168
3.08526185,0.0006186623179537229,0.0002538377947953168
