t_s,theory_z
0.0,-1.0957851561534033
0.008333330000000139,-1.0956199899270764
0.016666660000000277,-1.0954543831968453
0.024999990000000416,-1.0952883803077058
0.033333320000000555,-1.0951222665529474
0.04166665000000069,-1.0949572688405655
0.04999998000000083,-1.0947972105352304
0.05833331000000097,-1.0946516060827285
0.06666664000000111,-1.0945405367901604
0.07499997000000125,-1.09450147216579
0.08333330000000139,-1.0945978861591867
0.09166663000000153,-1.0949289825133262
0.09999996000000166,-1.0956387092784774
0.1083332900000018,-1.096923252344733
0.11666662000000194,-1.0990369639463178
0.12499995000000208,-1.102295207121563
0.13333328000000222,-1.1070568315540512
0.14166661000000236,-1.113680251366044
0.1499999400000025,-1.1225518402994858
0.15833327000000263,-1.1340868366501908
0.16666660000000277,-1.1487162135319264
0.1749999300000029,-1.1668331995452064
0.18333326000000305,-1.1887652025809827
0.1916665900000032,-1.2148085705505793
0.19999992000000333,-1.2452165925520222
0.20833325000000347,-1.2801720492396809
0.2166665800000036,-1.3197204961194302
0.22499991000000374,-1.36373113877441
0.23333324000000388,-1.4117311493472746
0.24166657000000402,-1.462268135059799
0.24999990000000416,-1.5115141961415577
0.2583332300000043,-1.5501196598573699
0.26666656000000444,-1.55342259418239
0.2749998900000046,-1.4624782115752724
0.2833332200000047,-1.2440887469324482
0.29166655000000485,-0.9034630056069965
0.299999880000005,-0.4481862813051088
0.30833321000000513,0.06116432258887806
0.31666654000000527,0.5790635036041623
0.3249998700000054,1.0859263191145114
0.33333320000000555,1.5726004178364046
0.3416665300000057,2.034263043704641
0.3499998600000058,2.4681925511835923
0.35833319000000596,2.872158102488036
0.3666665200000061,3.244307986175004
0.37499985000000624,3.583344048261929
0.3833331800000064,3.8882189055177885
0.3916665100000065,4.158053225622393
0.39999984000000666,4.392120651072603
0.4083331700000068,4.589830042124102
0.41666650000000693,4.750712147374137
0.4249998300000071,4.874406935101567
0.4333331600000072,4.960651230794974
0.44166649000000735,5.009270694283618
0.4499998200000075,5.020173585509066
0.4583331500000076,4.993347138654582
0.46666648000000777,4.928859996024334
0.4749998100000079,4.826865453611512
0.48333314000000804,4.6876065140997145
0.4916664700000082,4.511423055934984
0.4999998000000083,4.2987605456530416
0.5083331300000085,4.050182749833718
0.5166664600000086,3.766384547482449
0.5249997900000087,3.448205199128023
0.5333331200000089,3.096645253069037
0.541666450000009,2.7128806353942174
0.5499997800000092,2.2983276766936527
0.5583331100000093,1.8549291957818703
0.5666664400000094,1.3850072390391865
0.5749997700000096,0.8911294245893254
0.5833331000000097,0.37608642570817336
0.5916664300000098,-0.15603114547690844
0.59999976000001,-0.6978094018528656
0.6083330900000101,-1.2351437319752459
0.6166664200000103,-1.737355814428953
0.6249997500000104,-2.1413408767950908
0.6333330800000105,-2.4070870833800155
0.6416664100000107,-2.5320205580436337
0.6499997400000108,-2.5535697673138107
0.658333070000011,-2.5301910503638667
0.6666664000000111,-2.4869011729058683
0.6749997300000112,-2.433524535072816
0.6833330600000114,-2.37404732937802
0.6916663900000115,-2.309940770608092
0.6999997200000116,-2.241805386459167
0.7083330500000118,-2.1699679950106248
0.7166663800000119,-2.094694252914556
0.7249997100000121,-2.0162720227559645
0.7333330400000122,-1.9350406727118115
0.7416663700000123,-1.8514065538559286
0.7499997000000125,-1.7658336982670213
0.7583330300000126,-1.6788229899610636
0.7666663600000128,-1.5908960038577138
0.7749996900000129,-1.5025781914537961
0.783333020000013,-1.4143868999530937
0.7916663500000132,-1.3268275475171714
0.7999996800000133,-1.2403675157987888
0.8083330100000135,-1.1554219351210966
0.8166663400000136,-1.0723467271380742
0.8249996700000137,-0.9914348892132573
0.8333330000000139,-0.9129196352163029
0.841666330000014,-0.8369766090914662
0.8499996600000141,-0.7636808903005494
0.8583329900000143,-0.693039156617665
0.8666663200000144,-0.6250130203245545
0.8749996500000146,-0.5595291658018878
0.8833329800000147,-0.4964808226388258
0.8916663100000148,-0.43568361659703
0.899999640000015,-0.37692488473040336
0.9083329700000151,-0.3200072552153902
0.9166663000000153,-0.2647685619818551
0.9249996300000154,-0.21109512140282877
0.9333329600000155,-0.15892093115071837
0.9416662900000157,-0.10830475013039778
0.9499996200000158,-0.05948718580091098
0.958332950000016,-0.012910843373672818
0.9666662800000161,0.03077291055649348
0.9749996100000162,0.07075229547062642
0.9833329400000164,0.10608556987969939
0.9916662700000165,0.13569108784288514
0.9999996000000166,0.15842758485269376
1.0083329300000168,0.1731678884565304
1.016666260000017,0.17880346777196887
1.024999590000017,0.1743579120196026
1.0333329200000172,0.15894681873961988
1.0416662500000173,0.13185901875456485
1.0499995800000175,0.09250984702205631
1.0583329100000176,0.04048353567297421
1.0666662400000178,-0.02446363487571436
1.074999570000018,-0.10244362691749855
1.083332900000018,-0.19339033643661818
1.0916662300000182,-0.2970769845203952
1.0999995600000183,-0.4131354659344751
1.1083328900000184,-0.5410425742918586
1.1166662200000186,-0.6801014144275057
1.1249995500000187,-0.8293841090081844
1.1333328800000189,-0.9875598959244533
1.141666210000019,-1.1522834826380144
1.1499995400000191,-1.3187014844008018
1.1583328700000193,-1.4754984401197018
1.1666662000000194,-1.59138813853403
1.1749995300000196,-1.599113345845294
1.1833328600000197,-1.4813666103713161
1.1916661900000198,-1.2442501952794267
1.19999952000002,-0.8850506667388401
1.20833285000002,-0.45227227737955117
1.2166661800000202,-0.003827250839371254
1.2249995100000204,0.4373407101656698
1.2333328400000205,0.8615627866214753
1.2416661700000207,1.264354073004526
1.2499995000000208,1.6433237038205546
1.258332830000021,1.9963701169031485
1.266666160000021,2.3216033623526005
1.2749994900000212,2.6173689586821465
1.2833328200000214,2.882337433255343
1.2916661500000215,3.1155584453908807
1.2999994800000216,3.3162536146704538
1.3083328100000218,3.483779577081031
1.316666140000022,3.6176196843759905
1.324999470000022,3.7173759423227564
1.3333328000000222,3.7827607839606046
1.3416661300000223,3.813592263944261
1.3499994600000225,3.8097903205741366
1.3583327900000226,3.7713757043319274
1.3666661200000227,3.6984730422247445
1.3749994500000229,3.591313188307637
1.383332780000023,3.4502375401988625
1.3916661100000232,3.275703639098945
1.3999994400000233,3.0682914509563965
1.4083327700000234,2.828712676402189
1.4166661000000236,2.55781925399681
1.4249994300000237,2.2566591851691378
1.4333327600000239,1.9266734013507592
1.441666090000024,1.5695835693808216
1.4499994200000241,1.1873278018443008
1.4583327500000243,0.7820420013725967
1.4666660800000244,0.3560253420184854
1.4749994100000245,-0.08819953173012769
1.4833327400000247,-0.5463648920096915
1.4916660700000248,-1.0105022687336984
1.499999400000025,-1.464948962614915
1.508332730000025,-1.875373624654047
1.5166660600000252,-2.1765901990994907
1.5249993900000254,-2.337934082396599
1.5333327200000255,-2.3627794497594903
1.5416660500000257,-2.3031036228149717
1.5499993800000258,-2.207556079453242
1.558332710000026,-2.096213631240692
1.566666040000026,-1.9773800583227812
1.5749993700000262,-1.854617181419716
1.5833327000000263,-1.729599832287445
1.5916660300000265,-1.6034300178096745
1.5999993600000266,-1.4770224270597248
1.6083326900000268,-1.35123710288084
1.616666020000027,-1.2269291854170994
1.624999350000027,-1.1049296606539885
1.6333326800000272,-0.9860318338986311
1.6416660100000273,-0.8709901090775224
1.6499993400000275,-0.7605082707280292
1.6583326700000276,-0.6552138000197217
1.6666660000000277,-0.5556485299738886
1.6749993300000279,-0.46226977042739065
1.683332660000028,-0.37545689952310546
1.6916659900000282,-0.29549835725700746
1.6999993200000283,-0.22259110717423694
1.7083326500000284,-0.15684320633220983
1.7166659800000286,-0.09827057055097857
1.7249993100000287,-0.04675040338423435
1.7333326400000288,-0.0020253898883587436
1.741665970000029,0.0362747780151274
1.7499993000000291,0.0686655271644902
1.7583326300000293,0.09589909526678826
1.7666659600000294,0.11891316370571967
1.7749992900000295,0.13888975319460914
1.7833326200000297,0.15720621663165968
1.7916659500000298,0.1753721876613303
1.79999928000003,0.19483110778440144
1.80833261000003,0.21675041556018562
1.8166659400000302,0.24176795629455183
1.8249992700000304,0.2697679260042961
1.8333326000000305,0.2997899932377364
1.8416659300000306,0.3301168849722473
1.8499992600000308,0.3585257398292847
1.858332590000031,0.382562716235472
1.866665920000031,0.39975790233129166
1.8749992500000312,0.4078377820415438
1.8833325800000313,0.404838653054257
1.8916659100000315,0.38913109814506847
1.8999992400000316,0.3594402774857729
1.9083325700000318,0.31482146400460276
1.916665900000032,0.254622015969164
1.924999230000032,0.17844439078458757
1.9333325600000322,0.08614166045662583
1.9416658900000323,-0.022241488704076752
1.9499992200000325,-0.14644846143838158
1.9583325500000326,-0.28605639535498867
1.9666658800000327,-0.440484464315816
1.9749992100000329,-0.6089849842311974
1.983332540000033,-0.7906328093712327
1.9916658700000331,-0.9843741502559369
1.9999992000000333,-1.188948197157216
2.0083325300000334,-1.4028619192454708
2.0166658600000336,-1.6242340294079498
2.0249991900000337,-1.8501741612578988
2.033332520000034,-2.0751654508365154
2.041665850000034,-2.2858819433783437
2.049999180000034,-2.4416806373976745
2.0583325100000343,-2.4696920104791866
2.0666658400000344,-2.3621206812004054
2.0749991700000345,-2.122298817923959
2.0833325000000347,-1.7497609736199944
2.091665830000035,-1.3024266598621732
