t_s,bob1_x,bob2_x,bob3_x,bob4_x,bob5_x,bob1_v,bob2_v,bob3_v,bob4_v,bob5_v
0.22143819402944132,1.4536248275467012,0.8203000122256879,0.0,-0.2862671722572024,-0.2806496897455643,5.268253311235358,24.708487086069965,15.836562215476192,1.7102752098319045,-0.3094706341930112
0.9664338401990348,0.5803740067578791,-0.12351703051869428,0.0,0.7505996264402817,1.0785758297790258,-1.9099500197845412,-9.06798359736813,13.810426613516105,17.503586973191847,11.6269564557401
1.6077418400494103,-1.3250519567545533,-1.0259778330765923,0.0,1.1078145110992008,0.5217106753847862,8.765228719633123,4.370125759974858,1.877301113059634,2.345960843596459,11.611934461877457
2.295942294111918,-0.6813674029182306,-0.39447430765640823,0.0,-0.28162389911340163,-0.7457862165169822,8.553411726991193,26.0633849292832,13.763383181710383,-1.43668653910758,-9.015468606650119
3.04342586769897,0.2743714626438974,-0.00864862746464146,0.0,-0.1168425865864658,-0.9959871753960516,-6.859434563437506,-0.6767782323138746,15.83184604555815,24.47130091972446,8.6067535863165
3.801983275188678,-1.0184627491264304,-0.44831202639845175,0.0,0.43396005060100856,0.9131608783896765,1.6110299845908709,16.39575301236884,21.61559472990686,4.96298917970846,-1.8519451117467263
4.5472822065881955,1.2218264450151168,0.31419449406734246,0.0,-0.3317127120727313,-0.7040038217086244,8.900348758900362,9.609080980683872,20.81092961580542,10.183923887819128,-4.81194638861559
5.2934943035301405,0.1642797694354431,0.004908580968880725,0.0,-0.05827917232745464,1.0609995177191547,-7.066076884352898,3.349648615905139,12.546272488800291,17.65748837506812,10.424599209487678
6.033857455024032,0.18748126274447427,-0.5028084133263142,0.0,0.6756359350813049,0.7936834847727886,19.588890880822706,7.7878027452723275,2.579320323445297,2.776316229352873,-3.5942331997014665
6.6356964174003545,-0.4756600387555952,-0.5740261210198053,0.0,-0.1493929652884304,-1.1542032596885055,13.420839715969983,10.023704217676295,11.226301188078038,-1.353696619180856,-5.990355962988687
7.3468434545889725,-0.09325989473538271,0.052419593072811604,0.0,-1.0642257277235831,-1.144958659237539,-8.748854451191642,2.9280115542099674,14.82078304599916,14.849021867078234,7.113823836695249
8.11907212282359,-1.0628399645392945,-1.2610494017204714,0.0,0.5989213505223657,0.3992808848585005,0.1667890413462167,16.00986151347716,13.275467998802036,9.978533556745502,-4.292520430268696
8.884567420092484,0.6833330575375137,0.6231176643884511,0.0,-0.7641442400418128,-0.7702259705862856,3.7349935831976313,12.892655368515102,18.09567845497482,16.710678281988663,-5.248981711855472
9.637134387327254,-0.23219633237063508,-0.32725007240174403,0.0,0.5910451667630447,0.725951587974824,-10.44420832623408,9.435662502374997,19.367084717571075,10.956891844763286,8.103073502050188
10.396583511158484,0.509293149215698,0.16413783313656677,0.0,0.15154064013747667,0.5207598968731144,14.253211536053305,8.99660715918362,16.440112785111374,5.688176739665508,-10.629196742343137
11.121624888681557,1.333077814366867,0.6146854219142002,0.0,-0.39585371921668056,-5.84332146162346e-05,-0.5441310621119546,6.764680244446664,9.994661312221693,3.9414150730196003,12.19361999361432
11.73450300257605,-0.5667338282270069,-0.009702212515348023,0.0,-0.30730225054847277,-0.49048098481244357,-6.186928327908026,5.305404277656859,3.465507061229573,5.302706515028682,19.218175441706606
12.46470767225947,-1.286753363173856,-0.7140110394152804,0.0,0.4201093972181447,0.1560339195006179,6.236592402534918,5.060127095270281,12.024790164912847,12.014320314312064,-5.967311049865478
13.206239656591318,0.4440651879530996,0.2665031596976785,0.0,-0.6844062772782864,-1.0676063206021922,0.07240716481539375,16.458836985093892,21.425924985507727,1.591192235051678,-0.7514566180320335
13.949103173567858,-0.2853052610149229,-0.7697557065519741,0.0,0.23031064871712792,0.3847052806992382,-6.701008408659609,-1.1086246260607113,13.94881162838386,21.37437885220868,5.416832400955149
14.375643732763837,0.3466940480251224,0.24496055685138265,0.0,-0.6207141346953228,-0.9388753587623601,-18.154019731064636,-5.440926958148138,5.066576948706278,-4.045343640383513,-0.9227519937032146
14.721417731755457,0.27307966839778364,0.06837279655908234,0.0,-0.15991101071336591,0.3056076870608173,7.203604323990789,23.66997720779976,12.449225346647491,1.8440476823676426,-8.3149937787553
15.473352959088366,1.06871838262001,0.3829168833528702,0.0,0.2754697708316744,0.008825735305514608,-6.050845383601249,2.189953061326152,13.945118718849878,14.645163406259979,7.6556131700689
16.235482159962178,-0.0043800309355315325,0.04030846596178058,0.0,0.5565184566394127,1.4965494294241908,5.814805597214329,6.867625946970254,9.884588476144193,2.8296014600451223,-2.563463657910516
16.768706321361012,-1.474662908833035,-0.8852773306490427,0.0,0.049925841751159966,0.0005651460186357742,0.3571149624240061,9.907616052623652,11.88908101261679,0.012110893307979346,-2.037717681646285
17.53491050417724,0.33081033304082835,-0.09875406390105096,0.0,-0.5779757826332619,-1.2343529285610286,2.7044448797552954,7.947246119291648,11.52778814926465,12.228660833992143,-3.898951825373593
18.288146925263554,-0.7610527660521655,-0.2368823662242614,0.0,0.012704679054996684,0.27790282022799756,-8.039423094104064,5.299858822478782,12.682221583264011,16.283901578898377,5.445211435097513
19.060149599831576,0.2741303190563431,-0.16919767987632076,0.0,0.2915605088309222,-0.18463340698427846,6.693682714206259,17.67112949610915,16.84033523513937,1.8968932376199592,-8.74263082778237
19.788585735990672,0.7364409742973924,0.5184718756841558,0.0,-0.53675845115873,-0.11864853065864764,-3.334815497637061,-0.6041055138360328,16.126966213320248,15.278649617407996,6.553094620908865
20.54508841954692,-0.07993227127456666,-0.7952088518553151,0.0,0.7180826151584463,1.1142140540038974,3.6261128855953526,9.066466008262516,8.20746206893818,2.1100063302534497,1.4636191596892016
21.17776786186285,-0.6864087336821997,-0.4521176195002905,0.0,0.10125170083951482,-0.19205092847238037,12.783506361729199,12.62117225267294,4.208667876321443,-10.272323664519119,2.286371377860723
21.862889015577966,-0.007991977504331322,0.4068343132198902,0.0,-0.8539872537860528,-1.2330009329851848,2.2998960102172843,6.344625678270475,11.424101803123012,8.152453376283574,-1.354555424399322
22.610613129784085,-0.682732200531661,-0.796449185351876,0.0,0.3609255956214675,-0.01909203251081637,-8.423244757925245,4.645152568264327,14.162020323445775,8.910664947201417,6.001534372157218
23.371669353068977,-0.08130357726394927,-0.09136211283188189,0.0,-0.3341041848156266,-0.03108565703658592,7.99673633338243,11.13049037429855,15.636233349856242,7.3803279166254026,-9.980251661989398
24.118174000212402,0.5918281567458873,0.20402108526530977,0.0,-0.2525774664496504,-0.24287934665958658,-8.813016072780131,9.98200387121559,13.474911179557923,10.472287253245765,7.223317849286959
24.893499226292327,-0.09829512754644369,-0.3490038170053393,0.0,0.7217099119863083,0.9591461266894385,4.558637658247727,5.807952760527304,11.3526318054643,9.370464530980946,-5.8322438816517375
25.642020408920672,1.1120665615852057,0.7334254801509752,0.0,-0.3008440550360299,-0.03837753691842691,4.320382043056664,12.352912141987494,10.120541108473414,-0.9031804106392269,1.260945583213046
26.187164290305585,0.0507098016946534,-0.1642116641079706,0.0,-0.6864200717704608,-1.2827555847177634,0.549685522048289,9.5222748022305,8.299818592046165,-1.0497626282086903,0.447520714664461
26.34968970865124,0.3157949033311242,0.26829713899338964,0.0,0.3297105747989891,0.5360762984846202,2.680492004463846,-9.755191854028455,3.2624064334727167,10.42889165878018,11.894561831182223
26.952663685303516,-0.8676649164827244,-0.6315328449552761,0.0,0.36294792270035886,0.002737855772354785,-3.798235722621025,-0.10111136286664724,4.801800834452565,16.547753197535144,4.016194284306145
27.71213891297567,-0.18521825582931264,0.00375594429907411,0.0,-0.12149645510847806,-0.35071413420093983,4.563016508853501,19.235347280586478,12.740168614929056,-0.30132674153597516,-6.463008344840524
28.452406010548124,0.44336188383178265,0.07278865083486817,0.0,-0.07105692137706791,-0.3680191206309887,-4.640441445110878,-2.231052562192493,14.645334437015112,16.486690362800566,4.249731265492302
29.214208165465006,-0.3389950630680519,-0.30794277584173835,0.0,0.2468950871051145,0.9265960465965395,1.0984607733787455,11.552961434955073,13.408961647841105,2.0113944224730975,-1.6300305099682157
29.95841798228014,1.02377372754778,0.3173416534157154,0.0,-0.16629138982343003,-0.19581580213840213,7.713689715360369,4.512036709991224,8.012478168075816,6.744112449327783,-1.8039095623784778
30.726861979173595,0.20289643854249662,0.19569855788825424,0.0,0.3439159500804819,1.0923567476552425,-3.280340083884273,0.6250126876595725,4.335813243951611,9.356247763041203,5.462664312470278
31.26749276710097,-0.9447157849281098,-0.3788161083770001,6.938893903907228e-18,0.02492737271264749,-0.09654476751131069,-6.902495504215846,3.589508235540112,9.23016192017119,5.217049783040056,6.487996116964102
32.0265984075171,-0.21950295298988473,-0.38775022270873377,0.0,-0.03972495599163335,-0.3947793594626722,6.8714506030561795,7.101802203278416,13.319399435647426,4.990334273224624,-8.768727987213286
32.76285195059048,0.2854519161580921,0.17044146629287524,0.0,-0.6294866379539161,-0.4203728052756816,-6.7391839310218815,5.5703358122437425,12.91336899704795,10.29363448058441,4.984739465276783
33.18836967677889,0.39641067416754766,0.2427265914024193,0.0,-0.3717254390145147,-0.7510077025958058,-1.96145924541485,-5.5965087871292125,3.909094051037114,-0.618960348246477,-11.360141502400726
33.54238613140633,-0.28366713234205615,-0.6324968192049684,0.0,0.6313905909522398,0.5775463118692304,1.05764050182124,11.27225265004919,8.903218655031509,6.591990683356226,-4.072401919560325
34.30389217455469,0.8027670544709282,0.7236180729783307,0.0,-0.3726123514442024,-0.16684038249656194,2.838857455833417,7.335716634432142,11.066238865029373,8.250889766693245,-2.1813642542478555
35.05499702440923,0.24765066187878915,-0.21916081490713843,0.0,0.5891894132178892,0.7947115608538678,-4.635062247016682,2.1735645413628157,8.984298661299487,3.467143389179398,6.590551752454597
35.59323440485895,-0.7311712424510826,-0.8396257040258248,0.0,0.25413449886951006,-0.2602046405539754,-4.8162858659198875,-2.3335050706093607,4.299561755150638,8.711042536320864,5.087535758839811
36.35205652748297,-0.4570111158162051,-0.13620750026591122,0.0,-0.40960913904040763,-0.30955818390279943,4.373945017703036,12.68529215956361,8.773016279815797,2.425917187850958,-7.004152450715488
37.112802075995305,0.197380500796999,-0.02900071867438718,0.0,0.021256225413697125,-0.5153645963202659,-7.078276858824067,5.035683314103393,10.766454214860962,9.43305649794231,5.389333202536486
