frequency_Hz,experiment_amplitude
0.0,0.0005631444345292314
0.007185062198208704,0.000424788570190842
0.014370124396417407,0.00012741821994685887
0.02155518659462611,0.00026931171695792814
0.028740248792834815,0.0008001358000790595
0.03592531099104352,0.0021224398679655114
0.04311037318925222,0.0027970129515655735
0.050295435387460924,0.001386695288966502
0.05748049758566963,0.004547492909740544
0.06466555978387833,0.00717453327412315
0.07185062198208704,0.006687928658475711
0.07903568418029575,0.0023722132810230544
0.08622074637850444,0.003360508843591822
0.09340580857671314,0.0024145402571751095
0.10059087077492185,0.00029835720516450487
0.10777593297313055,0.0023355874975563825
0.11496099517133926,0.002111688312468128
0.12214605736954796,0.0005134911343476524
0.12933111956775667,0.0024996176763312063
0.13651618176596536,0.0022072481490923047
0.14370124396417408,0.002251182614651327
0.15088630616238277,0.002326284280977164
0.1580713683605915,0.0009615789632254816
0.16525643055880018,0.0007815763659991151
0.17244149275700887,0.0015852509903304412
0.1796265549552176,0.0011209553618151897
0.18681161715342628,0.0006817758793480952
0.193996679351635,0.0010789562061891437
0.2011817415498437,0.001022360185117397
0.20836680374805241,0.00059511168812661
0.2155518659462611,0.0017355907407662846
0.22273692814446983,0.0020608572345745474
0.22992199034267852,0.0010595007822123306
0.2371070525408872,0.0008502409999151232
0.24429211473909593,0.0007039666694082016
0.25147717693730465,0.0002761897507128731
0.25866223913551334,0.001100552375401889
0.26584730133372203,0.0008351859497221914
0.2730323635319307,0.0013259697631064573
0.28021742573013947,0.0014677111587684433
0.28740248792834816,0.0016547319906721032
0.29458755012655685,0.0008285985699705787
0.30177261232476554,0.0007877553184789352
0.30895767452297423,0.0013930496596177074
0.316142736721183,0.0006171734930093215
0.3233277989193917,0.001207206469678122
0.33051286111760037,0.0019738283590624846
0.33769792331580906,0.0016483624881427773
0.34488298551401775,0.0013968840152363156
0.3520680477122265,0.0013837344725791826
0.3592531099104352,0.0007680003512943259
0.3664381721086439,0.0004819372819900953
0.37362323430685257,0.0005758813069350145
0.3808082965050613,0.0009956780435457432
0.38799335870327,0.0008301668475966676
0.3951784209014787,0.000998953691227453
0.4023634830996874,0.001647312434871376
0.4095485452978961,0.002421854587714007
0.41673360749610483,0.001119693881448057
0.4239186696943135,0.001097654453585063
0.4311037318925222,0.001934192813717057
0.4382887940907309,0.0007671263088491877
0.44547385628893965,0.00023346705913947127
0.45265891848714834,0.001327798463829043
0.45984398068535703,0.0017917953460654691
0.4670290428835657,0.0009941561193552943
0.4742141050817744,0.0009048477623185767
0.48139916727998316,0.0007129310287820867
0.48858422947819186,0.000700715139663164
0.49576929167640055,0.0006249088606555249
0.5029543538746093,0.00048146753989507934
0.510139416072818,0.0006476894620317772
0.5173244782710267,0.0005418140994095242
0.5245095404692354,0.0011180240335017702
0.5316946026674441,0.00146689832399988
0.5388796648656528,0.000451253552936289
0.5460647270638614,0.0012570547697390425
0.5532497892620701,0.00042443064380561114
0.5604348514602789,0.0010287195798048916
0.5676199136584876,0.0008239267086655349
0.5748049758566963,0.0005982531920665582
0.581990038054905,0.0006313493291004811
0.5891751002531137,0.0005131298933382172
0.5963601624513224,0.0007015738055811106
0.6035452246495311,0.0004439944185112513
0.6107302868477398,0.00038773837025310307
0.6179153490459485,0.00044797504513125966
0.6251004112441573,0.00025608625079701547
0.632285473442366,0.0008085983215484069
0.6394705356405747,0.00042165093321842433
0.6466555978387833,0.00144468112408142
0.653840660036992,0.001731356882902741
0.6610257222352007,0.0003687524227229656
0.6682107844334094,0.0023566887459823475
0.6753958466316181,0.0015707745765396518
0.6825809088298268,0.0024028693045095285
0.6897659710280355,0.014460339093109693
0.6969510332262443,0.027411913338609678
0.704136095424453,0.02057961181971737
0.7113211576226617,0.008678203579561138
0.7185062198208704,0.0032440513208186186
0.7256912820190791,0.0006464852139737786
0.7328763442172878,0.0012048086213565555
0.7400614064154964,0.0005988218823344342
0.7472464686137051,0.0005366291344464053
0.7544315308119138,0.001058314116272116
0.7616165930101226,0.0003169354068162381
0.7688016552083313,0.001925808048399216
0.77598671740654,0.0005517612538268463
0.7831717796047487,0.0003763723629715449
0.7903568418029574,0.0013000417936824228
0.7975419040011661,0.0007751241911831761
0.8047269661993748,0.0001978851640984067
0.8119120283975835,0.0053572040282733185
0.8190970905957922,0.0176482029954788
0.826282152794001,0.020305923988790598
0.8334672149922097,0.010123046169320884
0.8406522771904184,0.002799993417938606
0.847837339388627,0.001890841696024065
0.8550224015868357,0.0005826430179406725
0.8622074637850444,0.0023121279594914904
0.8693925259832531,0.003029206182743323
0.8765775881814618,0.004725835952750966
0.8837626503796705,0.0032955806720197612
0.8909477125778793,0.0016702388651021625
0.898132774776088,0.00045679465081058316
0.9053178369742967,0.0026118699339099972
0.9125028991725054,0.0009802518118900217
0.9196879613707141,0.0011565084377228724
0.9268730235689228,0.0012958391182086215
0.9340580857671315,0.0007845411277620127
0.9412431479653401,0.0008456288227303453
0.9484282101635488,0.0008076558920908042
0.9556132723617576,0.0006300936892787727
0.9627983345599663,0.0009192262939935691
0.969983396758175,0.0004929508761570229
0.9771684589563837,0.0003857916356098475
0.9843535211545924,0.0003388544988967658
0.9915385833528011,0.0008389580662166537
0.9987236455510098,0.0003748615455163584
1.0059087077492186,0.0021830311144321445
1.0130937699474272,0.0019281893328083977
1.020278832145636,0.003361531762475958
1.0274638943438446,0.006312593760235845
1.0346489565420534,0.0031448824670243444
1.041834018740262,0.0007638582036980625
1.0490190809384707,0.0006336374631645549
1.0562041431366795,0.0001779829543857544
1.0633892053348881,0.00024644552294554876
1.070574267533097,0.00044372470518142936
1.0777593297313055,0.0002786282658502667
1.0849443919295143,9.764584199385313e-05
1.0921294541277229,0.00017259605386042682
1.0993145163259317,0.0006782816207776297
1.1064995785241403,0.0007178578560293384
1.113684640722349,0.0005104099580659691
1.1208697029205579,0.00029682826606054736
1.1280547651187665,0.0020650498892398218
1.1352398273169753,0.0012230969383767404
1.1424248895151838,0.0032562671187375586
1.1496099517133926,0.002263285311730815
1.1567950139116012,0.0017088164043284023
1.16398007610981,0.0022378076878441277
1.1711651383080186,0.0010074505283576018
1.1783502005062274,0.00023132561361982647
1.1855352627044362,0.00016525209205989265
1.1927203249026448,0.00023721439141181466
1.1999053871008536,0.0008429682599677313
1.2070904492990622,0.0005051038447002395
1.214275511497271,0.0003459934851146033
1.2214605736954796,0.0008033610325807076
