t_s,theory_z
0.0,-0.26272399247612366
0.008333330000000139,-0.26268547016699806
0.016666660000000277,-0.2626470895996762
0.024999990000000416,-0.2626102414403935
0.033333320000000555,-0.2625802311919547
0.04166665000000069,-0.262570212012121
0.04999998000000083,-0.2626056136384428
0.05833331000000097,-0.2627289623849068
0.06666664000000111,-0.2630048460969638
0.07499997000000125,-0.2635245720244158
0.08333330000000139,-0.264409634842552
0.09166663000000153,-0.2658083873792021
0.09999996000000166,-0.26787254439483105
0.1083332900000018,-0.27076835099378255
0.11666662000000194,-0.27468235784690936
0.12499995000000208,-0.2798171835457203
0.13333328000000222,-0.28638558232720257
0.14166661000000236,-0.29460328308897926
0.1499999400000025,-0.3046807768889807
0.15833327000000263,-0.31681417101411685
0.16666660000000277,-0.33116949901338155
0.1749999300000029,-0.34783546640735263
0.18333326000000305,-0.36684241321909944
0.1916665900000032,-0.3881750557824491
0.19999992000000333,-0.4117707757540717
0.20833325000000347,-0.4375256421650468
0.2166665800000036,-0.4652525677586026
0.22499991000000374,-0.49461484955112384
0.23333324000000388,-0.5249857017764984
0.24166657000000402,-0.5550815591931849
0.24999990000000416,-0.5819170286896295
0.2583332300000043,-0.598546238242212
0.26666656000000444,-0.5894151036484693
0.2749998900000046,-0.5220663866963147
0.2833332200000047,-0.3405386932917446
0.29166655000000485,0.00451861766526561
0.299999880000005,0.49555676958140404
0.30833321000000513,1.0638276506639823
0.31666654000000527,1.6409070036843234
0.3249998700000054,2.1683015799831824
0.33333320000000555,2.5956584168707493
0.3416665300000057,2.8946369969248402
0.3499998600000058,3.068781369668316
0.35833319000000596,3.1416822916804876
0.3666665200000061,3.1401974080060433
0.37499985000000624,3.0857930296256346
0.3833331800000064,2.9929116824746544
0.3916665100000065,2.870624836948822
0.39999984000000666,2.7246374317541564
0.4083331700000068,2.5579752674280094
0.41666650000000693,2.3721106875162055
0.4249998300000071,2.168663954043267
0.4333331600000072,1.9494480123386064
0.44166649000000735,1.716393081717758
0.4499998200000075,1.4714844337431634
0.4583331500000076,1.2167075075722653
0.46666648000000777,0.9540142561367156
0.4749998100000079,0.6853142187672813
0.48333314000000804,0.41246390949901807
0.4916664700000082,0.13723474371631775
0.4999998000000083,-0.1387194110470962
0.5083331300000085,-0.41372114881539884
0.5166664600000086,-0.6857313986934782
0.5249997900000087,-0.9524802564571804
0.5333331200000089,-1.211594614043229
0.541666450000009,-1.4605880275805527
0.5499997800000092,-1.6969574664381197
0.5583331100000093,-1.918202557616743
0.5666664400000094,-2.1217740679685493
0.5749997700000096,-2.30514207406748
0.5833331000000097,-2.4658208801768975
0.5916664300000098,-2.6014445022429755
0.59999976000001,-2.709902150541996
0.6083330900000101,-2.7893807104559403
0.6166664200000103,-2.8385956309624816
0.6249997500000104,-2.856762531836176
0.6333330800000105,-2.8437462797862594
0.6416664100000107,-2.8000981468844564
0.6499997400000108,-2.727015225750755
0.658333070000011,-2.626233314878352
0.6666664000000111,-2.4998175527092115
0.6749997300000112,-2.350171057656318
0.6833330600000114,-2.1798133951792296
0.6916663900000115,-1.9914240888690562
0.6999997200000116,-1.7901009593868784
0.7083330500000118,-1.5867960384554667
0.7166663800000119,-1.4031362471105322
0.7249997100000121,-1.2844037214946364
0.7333330400000122,-1.3083215085830426
0.7416663700000123,-1.5104765908165474
0.7499997000000125,-1.8685615164788716
0.7583330300000126,-2.295095001391943
0.7666663600000128,-2.6989641655059153
0.7749996900000129,-2.998079887051481
0.783333020000013,-3.1308790000102293
0.7916663500000132,-3.101965207120075
0.7999996800000133,-2.9632602463976374
0.8083330100000135,-2.760924563025358
0.8166663400000136,-2.522126108984424
0.8249996700000137,-2.2616195323471016
0.8333330000000139,-1.9875107914411352
0.841666330000014,-1.7047326882431513
0.8499996600000141,-1.4167063730353302
0.8583329900000143,-1.1260937424655881
0.8666663200000144,-0.8348159492379922
0.8749996500000146,-0.5445082302405481
0.8833329800000147,-0.2567923753329664
0.8916663100000148,0.026735616622602876
0.899999640000015,0.3045158137220506
0.9083329700000151,0.5750272491776829
0.9166663000000153,0.8367914525027731
0.9249996300000154,1.088390971865672
0.9333329600000155,1.328457525997985
0.9416662900000157,1.5556917341776215
0.9499996200000158,1.7688656214494984
